Energy  Quenched
11.092642682855184 6.165481674812059
11.158863421908528 6.2103779672058605
11.22508416096187 6.258018153771034
11.291304900015216 6.309280996823456
11.35752563906856 6.3474527663305444
11.423746378121905 6.393255580610103
11.489967117175249 6.456251844855449
11.556187856228595 6.52023520194485
11.62240859528194 6.5710078517437385
11.688629334335282 6.595598311437688
11.754850073388626 6.645483934757192
11.821070812441972 6.69916983592815
11.887291551495316 6.7497565974353595
11.95351229054866 6.793200538795722
12.019733029602005 6.838797052124232
12.08595376865535 6.893458152889346
12.152174507708695 6.9409071540676415
12.218395246762038 6.987513982308028
12.284615985815382 7.036978918840838
12.350836724868728 7.094472267696386
12.417057463922072 7.152516098788008
12.483278202975416 7.205147362584975
12.54949894202876 7.248645181827156
12.615719681082107 7.288836726377952
12.68194042013545 7.328318783567701
