x	y
21.042514	3.499252658478082
78.049307	3.9033715150655404
2.802199	3.235152166493022
86.531686	3.9427949553199197
83.168623	3.998893229045158
36.069963	3.5900532240183805
89.28928	3.812531588230614
78.617519	3.8029139731277906
64.585549	3.719017518068062
56.731835	3.6920558646250607
8.424823	3.2982448750308575
69.23943	3.907837824362825
47.32776	3.6717358590448526
62.129705	3.823897011273693
8.820159	3.364807929745265
2.290641	3.089214144705849
33.542378	3.5941190701639383
7.885762	3.255304390316207
85.411279	3.8998858348202896
14.816387	3.3005571147338335
65.370459	3.973958502068729
33.664682	3.7397072877317337
69.364311	3.754089312691763
10.741157	3.4604997590104856
80.769991	3.95234107406332
46.888184	3.610578936997699
80.145922	3.8818077013933285
11.218412	3.214964426410929
7.389185	3.171355898278411
24.611523	3.496780644846996
49.372675	3.9292942471138654
14.206446	3.3974754672004077
69.74155	3.7956452811923316
37.91087	3.7472142268617272
14.209885	3.328892494834439
83.748316	3.7767848922825396
85.1711	3.9109081896461517
2.74427	3.295632336208995
19.952864	3.411698889817899
3.926465	3.220221429864326
17.586642	3.432109378545124
38.80107	3.460979127111757
72.462953	3.9258866922472784
26.356899	3.375743194470257
6.662555	3.139979956573722
71.358916	3.657004499855566
73.393778	3.8593906005651744
9.607715	3.435934497730218
71.638676	3.7367545420112767
14.402133	3.4846104978080925
69.691731	3.8540600614373934
36.760713	3.6296844397937584
84.621288	3.9034247636825974
15.179826	3.3068027097719015
78.041345	3.9368791491061126
88.316014	3.937414460043303
33.390401	3.7270182625784405
23.993004	3.6528832855805033
61.288098	3.8034419457367057
24.231045	3.4921209635461534
59.958617	3.7710648548282677
77.612344	3.8281537658617935
85.17997	3.9430434469217532
38.925957	3.780084502263077
