x	low_nr	mid_nr	high_nr	low_er	mid_er	high_er
29.19732441471572	3.2219310683076987	3.3379092577449665	3.4478619365798813	3.4451847553062707	3.5763620015090316	3.7119856333700003
29.498327759197327	3.2246332480711133	3.3401235444668806	3.4496424449800354	3.447841273636241	3.5790575175925006	3.714778855925601
29.79933110367893	3.2272988125301394	3.342308140623488	3.45139979829049	3.4504783142794193	3.581731105258808	3.7175474547183893
30.100334448160538	3.2299285697460802	3.3444636897598814	3.4531344799297066	3.453096221656636	3.5843831037463696	3.720291737101001
30.401337792642142	3.232523304176457	3.346590816956051	3.454846959952441	3.4556953321158543	3.5870138453320237	3.7230120053321194
30.70234113712375	3.2350837775306056	3.3486901294844373	3.4565376955083607	3.4582759741673152	3.589623655508693	3.725708556681568
31.003344481605353	3.237610729588324	3.3507622174395815	3.458207131281902	3.460838468710515	3.5922128531576365	3.72838168353282
31.30434782608696	3.2401048789834195	3.35280765434125	3.459855699914261	3.463383129253337	3.5947817507154753	3.7310316734829825
31.605351170568564	3.2425669239538975	3.354826997712324	3.4614838224083546	3.465910262123654	3.5973306543361865	3.733658809440342
31.906354515050168	3.2449975430604407	3.356820789632677	3.4630919085175518	3.4684201666737096	3.5998598640482284	3.736263369719529
32.207357859531776	3.247397395874727	3.358789557270199	3.464680357118927	3.4709131354775504	3.602369673906979	3.7388456281343787
32.50836120401338	3.249767123639056	3.3607338133900595	3.466249556571748	3.473389454521796	3.604860372142643	3.741405854088544
32.80936454849498	3.2521073498986683	3.362654056843239	3.4677998850618827	3.475849403389996	3.6073322413037823	3.743944312663933
33.11036789297659	3.254418681108069	3.3645507730353112	3.469331710932756	3.4782932554408372	3.609785558396631	3.74646126470702
33.4113712374582	3.2567017072125912	3.366424434376401	3.470845393003472	3.480721277980427	3.612220595020323	3.7489569669131044
33.7123745819398	3.258957002206374	3.368275500713189	3.4723412808746765	3.4831337324288887	3.614637617498184	3.7514316719085588
34.013377926421406	3.261185124667862	3.3701044197438015	3.47381971522271	3.4855308744814817	3.6170368870052156	3.753885628331135
34.31438127090301	3.2633866182738758	3.3719116274163623	3.4752810280825646	3.4879129542644627	3.619418659691901	3.7563190809083706
34.61538461538462	3.2655620122932456	3.3736975483119616	3.4767255431201467	3.4902802164858766	3.6217831868044543	3.758732270534157
34.91638795986622	3.2677118220609565	3.375462596012737	3.4781535758943085	3.49263290058148	3.624130714801632	3.7611254343435148
35.21739130434783	3.269836549433683	3.3772071734557514	3.4795654341090967	3.4949712408559694	3.6264614854682247	3.7634988057856233
35.518394648829435	3.271936683227581	3.378931673273288	3.4809614178566393	3.497295466619697	3.6287757360253305	3.765852614695156
35.81939799331104	3.274012699639112	3.3806364781201794	3.482341819851078	3.499605802321036	3.6310736992375285	3.768187087361965
36.12040133779264	3.276065062649688	3.3823219609887367	3.483706925653924	3.5019024676745607	3.633355603517037	3.770502446599163
36.42140468227425	3.278094224414837	3.383988485511826	3.485057013891203	3.5041856777851894	3.6356216730249726	3.772798911809633
36.72240802675586	3.28010062563859	3.3856364062546036	3.4863923564627433	3.5064556432684464	3.6378721277697883	3.7750766990510285
37.02341137123746	3.2820846959337295	3.387266068995415	3.4877132187439197	3.5087125703669715	3.6401071837029946	3.777336021099285
37.324414715719065	3.28404685416853	3.388877810996309	3.4890198597801914	3.5109566610634264	3.642327052812242	3.7795770875106913
37.62541806020067	3.2859875088005643	3.3904719612636227	3.490312532474712	3.5131881131899156	3.6445319432118524	3.7818001046825596
37.92642140468228	3.2879070581981473	3.3920488407990543	3.491591483769311	3.5154071205340567	3.64672205923088	3.7840052759125276
38.22742474916388	3.2898058909499404	3.393608762841631	3.4928569548191106	3.517613872941809	3.6488976014987866	3.7861928014565267
38.52842809364549	3.291684386163225	3.3951520331009526	3.4941091811610425	3.5198085564171855	3.6510587670287884	3.788362878585461
38.829431438127095	3.2935429137513257	3.396678949982071	3.4953483928765103	3.5219913532189513	3.653205749298973	3.790515701640617
39.130434782608695	3.295381834710642	3.3981898048023638	3.496574814748429	3.524162441954415	3.655338738331233	3.792651462087845
39.4314381270903	3.297201501387719	3.399684882000722	3.4977886664128772	3.526321997670418	3.657457920768099	3.794770348570548
39.73244147157191	3.2990022577367837	3.4011644593393755	3.498990162505566	3.5284701919416137	3.65956347994753	3.7968725469614943
40.03344481605352	3.3007844395681256	3.402628808098653	3.5001795128033333	3.5306071929561367	3.661655595975727	3.7989582404134987
40.33444816053512	3.302548374787715	3.4040781932649615	3.501356922360866	3.532733165598743	3.66373444579803	3.8010276094089948
40.635451505016725	3.3042943836284064	3.405512873712266	3.5025225916428253	3.5348482715315193	3.6658002032679553	3.803080831808527
40.93645484949833	3.306022778873077	3.4069331023773217	3.503676716651565	3.53695266927223	3.667853039214433	3.8051180828981854
41.23745819397993	3.3077338660700195	3.408339126428916	3.5048194890506066	3.539046514270396	3.6698931215072985	3.8071395354360202
41.53846153846154	3.3094279437409084	3.409731187431351	3.5059510962840363	3.5411299589811733	3.6719206151210853	3.809145359697456
41.83946488294315	3.311105303581631	3.411109521502399	3.5070717216919833	3.5432031529371035	3.673935682197177	3.811135723519721
42.140468227424755	3.3127662306562717	3.4124743594659446	3.5081815446223246	3.545266242817817	3.6759384821043692	3.81311079234534
