s1c 	 mean 	 psig1 	 nsig1
131.99821731252558 	 4.0379553159156 	 4.079397912154821 	 3.9965127196763786 
133.9996485576219 	 4.041150095182311 	 4.082556754158799 	 3.999743436205823 
135.9937353517784 	 4.043946470423491 	 4.0851777515247365 	 4.002715189322246 
138.0028988936875 	 4.046804117612258 	 4.087788988471145 	 4.00581924675337 
140.00060428304027 	 4.049833416852127 	 4.090805908331874 	 4.008860925372379 
141.99980847709827 	 4.0527514843024885 	 4.093545343098025 	 4.011957625506952 
143.99339948679156 	 4.055663796555867 	 4.0961617267939365 	 4.015165866317797 
146.0030218676035 	 4.058426358723968 	 4.098927328776712 	 4.017925388671223 
147.99591690757904 	 4.060986647989749 	 4.101511765373546 	 4.020461530605951 
149.9969532786024 	 4.063898114934939 	 4.104142314213105 	 4.023653915656773 
152.0051371145292 	 4.066750475520077 	 4.106800535750578 	 4.026700415289577 
153.99522405042444 	 4.0693252661207024 	 4.109275847498783 	 4.0293746847426215 
156.00814682184424 	 4.071833706356311 	 4.111481715917427 	 4.032185696795195 
157.99140170174653 	 4.07448119122257 	 4.114038414847506 	 4.034923967597633 
160.00061695884432 	 4.077109585433752 	 4.116775919240732 	 4.037443251626772 
162.0052359153876 	 4.079530113993358 	 4.119073162686524 	 4.039987065300192 
163.9976580796253 	 4.082174741568341 	 4.121590189183436 	 4.042759293953246 
165.99821757560326 	 4.084644226592574 	 4.123981156305627 	 4.045307296879521 
167.99534182558227 	 4.086777379965328 	 4.1258924953888165 	 4.04766226454184 
170.00357665665607 	 4.089226227306341 	 4.128191123567632 	 4.05026133104505 
171.9970439189189 	 4.09170555320946 	 4.130647626749885 	 4.052763479669035 
174.00021172983273 	 4.093858776201567 	 4.132643969842424 	 4.05507358256071 
176.00110256913712 	 4.095899613345618 	 4.134652871993208 	 4.057146354698028 
177.99654827868108 	 4.098236367214706 	 4.137050196633911 	 4.0594225377955 
180.0010016390457 	 4.100620560917867 	 4.1393068940616695 	 4.061934227774064 
181.99892239743804 	 4.1029075158984325 	 4.141316837364821 	 4.064498194432044 
183.99933102231952 	 4.105200617283952 	 4.143465794681013 	 4.06693543988689 
185.99383084577116 	 4.107522809031765 	 4.1458956582988895 	 4.06914995976464 
188.0008772064821 	 4.109972798904262 	 4.148270061501579 	 4.071675536306945 
189.99958467289144 	 4.112202810380102 	 4.15040797949907 	 4.073997641261133 
192.0070594706925 	 4.114266701301878 	 4.152364268649179 	 4.0761691339545765 
193.9948297161682 	 4.115985823661294 	 4.153946766496231 	 4.078024880826357 
195.9986183180325 	 4.117789001811539 	 4.155764109756612 	 4.079813893866465 
198.00116700448376 	 4.120088753762054 	 4.1580271726646165 	 4.082150334859491 
199.9987099944714 	 4.122154002088581 	 4.159996161991003 	 4.084311842186159 
201.9981050393628 	 4.1240452402594405 	 4.161730413446444 	 4.086360067072437 
203.99639056279335 	 4.1260078927393 	 4.163527741761712 	 4.088488043716888 
206.00100955191428 	 4.127963694960007 	 4.165445005855003 	 4.0904823840650115 
208.00303189679175 	 4.129732775423074 	 4.167185231892701 	 4.0922803189534465 
209.99432346919784 	 4.131488771015571 	 4.168797471584302 	 4.094180070446841 
211.99971915371654 	 4.1336549803407605 	 4.170868442315784 	 4.0964415183657374 
214.0007797392552 	 4.13568999126692 	 4.173026131579968 	 4.098353850953872 
215.99729691723567 	 4.137309690473586 	 4.174562310824544 	 4.100057070122628 
218.00397921445625 	 4.139167759000046 	 4.176310931150389 	 4.102024586849704 
219.99824056052938 	 4.141045504087193 	 4.178291010740917 	 4.10379999743347 
221.9932951244406 	 4.14259091622831 	 4.179906251207739 	 4.105275581248882 
224.00692318560732 	 4.1445782900830475 	 4.181648033154464 	 4.107508547011631 
225.99723277519817 	 4.146590958835576 	 4.1834921363208935 	 4.109689781350259 
227.99805221325124 	 4.148371791649649 	 4.185330978878071 	 4.111412604421227 
230.00224556775177 	 4.150002316232471 	 4.186830521911473 	 4.113174110553469 
231.9965884258022 	 4.151644040750233 	 4.18845450148234 	 4.114833580018125 
234.00265894680533 	 4.153473976934817 	 4.190212486326306 	 4.116735467543327 
236.0008153026027 	 4.155333176544372 	 4.191907755523522 	 4.118758597565222 
237.9947716535433 	 4.156967244094488 	 4.193447608107885 	 4.12048688008109 
240.00058539672494 	 4.158375642749783 	 4.194861747780751 	 4.121889537718815 
242.00108985800256 	 4.1600073052076265 	 4.196552317262154 	 4.123462293153099 
243.9991946817414 	 4.161855587487566 	 4.198432089615214 	 4.125279085359918 
246.00018960341285 	 4.163603254858587 	 4.200089732879494 	 4.1271167768376795 
247.99943097398287 	 4.165096260234565 	 4.201510187268837 	 4.128682333200293 
249.98924181146793 	 4.1666659606438925 	 4.202987890084108 	 4.130344031203677 
252.00600726011115 	 4.168267371261526 	 4.204451114694909 	 4.132083627828142 
254.00189638412138 	 4.169889762712946 	 4.205984443067676 	 4.1337950823582155 
256.0010010646243 	 4.1714094751561195 	 4.207635711827903 	 4.135183238484336 
257.9964635039985 	 4.17283262178609 	 4.209100139738946 	 4.136565103833234 
260.0045672273588 	 4.174483402027403 	 4.210682541387804 	 4.138284262667002 
261.9922735544842 	 4.175887743047795 	 4.212132192085366 	 4.139643294010225 
264.0006591745848 	 4.177499598064278 	 4.213637281570003 	 4.141361914558553 
266.0002409445024 	 4.179153039916473 	 4.215077544158163 	 4.143228535674783 
268.0002247768287 	 4.180482708239677 	 4.21634400669813 	 4.144621409781224 
270.0007538695966 	 4.181882067527468 	 4.217665144103935 	 4.146098990951001 
271.9987643424537 	 4.183320829655782 	 4.21900574995948 	 4.147635909352083 
274.00243628786666 	 4.184770636319923 	 4.220614940718386 	 4.14892633192146 
275.9981738963286 	 4.186161498045749 	 4.222093303141307 	 4.150229692950191 
277.99916481963317 	 4.1876636632295785 	 4.223576041175366 	 4.151751285283791 
280.00070678189354 	 4.189303498570373 	 4.225105802680062 	 4.153501194460684 
282.0004011360172 	 4.190756422187635 	 4.226484910320936 	 4.155027934054335 
284.0024798809657 	 4.1919769851047155 	 4.227812464752307 	 4.156141505457124 
285.99438274378895 	 4.193498266675226 	 4.229216499533527 	 4.157780033816925 
287.99838339422547 	 4.194944792912801 	 4.230564613313952 	 4.15932497251165 
290.00164888457806 	 4.19616925315228 	 4.231657124178375 	 4.160681382126184 
291.99461301314295 	 4.1974153821190985 	 4.232666810620348 	 4.162163953617849 
294.0020838081594 	 4.19873986585485 	 4.234200338009223 	 4.163279393700477 
296.0024632936829 	 4.200207273198717 	 4.235714593615669 	 4.164699952781764 
297.9961701989549 	 4.2017286034208565 	 4.23722421043482 	 4.166232996406893 
300.00397527218445 	 4.203100590611868 	 4.238639048767041 	 4.167562132456695 
301.99503004710084 	 4.204328893941855 	 4.239616243664847 	 4.169041544218863 
304.0027184971757 	 4.205401222509807 	 4.240701983351605 	 4.170100461668009 
305.9913541837236 	 4.206649746192893 	 4.242113590093253 	 4.171185902292533 
308.00486538019004 	 4.208087215227325 	 4.243650570515119 	 4.17252385993953 
310.00447817095215 	 4.209450121317722 	 4.244853935902504 	 4.174046306732939 
311.9990750807276 	 4.2108095071965215 	 4.246059170065359 	 4.175559844327684 
314.0010059709242 	 4.212095826843199 	 4.247513474357142 	 4.176678179329256 
315.9915491115942 	 4.2133932278470665 	 4.248737749978405 	 4.178048705715728 
318.0067461357087 	 4.214401116714697 	 4.249669476223032 	 4.179132757206363 
319.9944722467537 	 4.215752706636574 	 4.251127403363241 	 4.180378009909908 
322.00490934083916 	 4.217128362898474 	 4.252386590799448 	 4.181870134997499 
323.995550902905 	 4.218118375425281 	 4.253270526140507 	 4.1829662247100545 
326.00168943854874 	 4.219377655124903 	 4.254625066137586 	 4.184130244112221 
327.99945934433214 	 4.22069265363632 	 4.255982627701686 	 4.185402679570954 
330.00003278366063 	 4.2220698783726185 	 4.257221668597974 	 4.186918088147263 
331.99998360843836 	 4.2231658252331705 	 4.2583192253317685 	 4.1880124251345725 
334.0008680129055 	 4.224252567189112 	 4.259440250293174 	 4.189064884085049 
335.9951659048308 	 4.225459485678582 	 4.260482796241099 	 4.190436175116064 
337.9986101919259 	 4.226438120450033 	 4.261413494354914 	 4.191462746545152 
340.0022317369526 	 4.22757034104247 	 4.262451811211807 	 4.192688870873133 
342.0041230678253 	 4.228612899781527 	 4.2634027423770435 	 4.19382305718601 
343.99107069173255 	 4.229685534850711 	 4.264625180485385 	 4.194745889216037 
346.0082090415077 	 4.231046074690716 	 4.266017020279972 	 4.19607512910146 
347.9948954388276 	 4.232195125967397 	 4.266965687304921 	 4.197424564629873 
350.00150385880255 	 4.233324230305234 	 4.268010613161473 	 4.198637847448995 
351.99712054014697 	 4.234446117693784 	 4.269237321903724 	 4.199654913483844 
354.0065456464032 	 4.235412482893933 	 4.27028008874097 	 4.200544877046896 
355.99375298752244 	 4.236571189569632 	 4.271312686734423 	 4.20182969240484 
358.00241577867496 	 4.2376814315970615 	 4.272524856036485 	 4.202838007157638 
360.00001650628064 	 4.239035744350726 	 4.274138848549962 	 4.203932640151491 
361.9967210942934 	 4.240380303381579 	 4.275294660522075 	 4.205465946241082 
364.0005147876916 	 4.2414518258357 	 4.276247714994718 	 4.206655936676682 
365.9964020388447 	 4.242501998867309 	 4.277319423421791 	 4.207684574312826 
367.99983279828785 	 4.243394779962547 	 4.2780997369055696 	 4.208689823019525 
370.0037153662885 	 4.244676904750004 	 4.2793081478315935 	 4.210045661668414 
372.0030449460515 	 4.245460796319586 	 4.280123409110294 	 4.210798183528878 
373.9985129374442 	 4.246383298635207 	 4.281045748858907 	 4.211720848411507 
375.9922793443279 	 4.2478700245126655 	 4.2824115395730376 	 4.213328509452293 
378.0062458249833 	 4.2488742484969935 	 4.28336259111318 	 4.214385905880807 
379.99961813683984 	 4.249734729624279 	 4.284265925709294 	 4.215203533539265 
381.993042547498 	 4.2507381422263855 	 4.285324600679363 	 4.216151683773408 
384.0033403273185 	 4.2517257658413765 	 4.286278143191108 	 4.217173388491645 
386.00172019306245 	 4.25272596322461 	 4.2872282125616366 	 4.218223713887584 
387.9968054324374 	 4.253810608974895 	 4.288209974382998 	 4.2194112435667925 
390.0071798630662 	 4.254835537823385 	 4.2892441179152705 	 4.220426957731499 
391.99629795640556 	 4.255627064760861 	 4.29006275527452 	 4.221191374247202 
393.99682401711686 	 4.256618664749934 	 4.290975835196761 	 4.2222614943031065 
396.0005865692403 	 4.2578579748278 	 4.292108693467299 	 4.223607256188301 
398.00163874117925 	 4.258714591485235 	 4.292747562086968 	 4.224681620883502 
399.9981434712071 	 4.259694968974226 	 4.29371678731598 	 4.225673150632471 
401.9989096338047 	 4.260793325281398 	 4.294809315593485 	 4.22677733496931 
404.0040474995819 	 4.261724619501588 	 4.295741417630628 	 4.227707821372547 
406.0006325953055 	 4.262631346762111 	 4.296763995120139 	 4.228498698404084 
407.9904093252935 	 4.263598896484539 	 4.2977398677748715 	 4.229457925194207 
409.9996776765569 	 4.264667794798718 	 4.298638838557019 	 4.2306967510404165 
412.00625642928213 	 4.265458397274828 	 4.299316636299495 	 4.231600158250161 
413.995065429375 	 4.266430730754332 	 4.300430755544923 	 4.232430705963742 
416.00864108458194 	 4.267576343562811 	 4.30154904450173 	 4.233603642623892 
417.99597481335496 	 4.268362241745028 	 4.302270077347885 	 4.234454406142172 
419.9991944146079 	 4.269414943609024 	 4.303394921713919 	 4.235434965504129 
421.9949185447793 	 4.270580189077404 	 4.304432591189384 	 4.2367277869654245 
424.00466137476775 	 4.271559787198108 	 4.30537137417918 	 4.237748200217037 
425.99638952625185 	 4.272311968551761 	 4.306099531290577 	 4.238524405812944 
428.00221324908347 	 4.273103406038284 	 4.306788404961241 	 4.239418407115327 
429.9970411700059 	 4.274021261306958 	 4.307751291393473 	 4.240291231220443 
432.0037168440615 	 4.274823449907078 	 4.308517571690262 	 4.241129328123894 
434.00179780566896 	 4.275857612110825 	 4.309431097182804 	 4.242284127038847 
435.99685381159884 	 4.2768675656577555 	 4.310436012665351 	 4.24329911865016 
438.00032057230595 	 4.277742116452109 	 4.311374174806397 	 4.244110058097822 
439.9998481755765 	 4.278621898142681 	 4.312086833128064 	 4.2451569631572985 
441.9990542777046 	 4.279577464788733 	 4.312901280179892 	 4.246253649397573 
443.9975259269301 	 4.280595048464719 	 4.313971525008729 	 4.247218571920709 
446.0022880968119 	 4.281243495872952 	 4.314699602902064 	 4.24778738884384 
447.99996617850985 	 4.281942368180742 	 4.315397879935831 	 4.248486856425653 
449.99496906655787 	 4.282983377523964 	 4.3162309308457205 	 4.249735824202207 
452.0022838054334 	 4.283909568122166 	 4.317057143383869 	 4.250761992860462 
453.99485531645786 	 4.284680850154682 	 4.317882743022495 	 4.251478957286868 
456.00658793009285 	 4.2856451392681585 	 4.318999609958767 	 4.25229066857755 
457.99396151746726 	 4.286755253820961 	 4.320119560057377 	 4.253390947584545 
460.00152504326667 	 4.287579165167327 	 4.320870126153025 	 4.254288204181629 
461.99977753058954 	 4.288162787712842 	 4.321299735861796 	 4.2550258395638885 
464.0009747088699 	 4.288783452179415 	 4.321777664693374 	 4.255789239665456 
465.9952108759462 	 4.2897116655509215 	 4.322767442100298 	 4.256655889001545 
468.00618797031143 	 4.290768139666433 	 4.323939515768496 	 4.25759676356437 
469.99853277374007 	 4.291554662708569 	 4.324758317083818 	 4.258351008333319 
471.99830563589995 	 4.292448484485444 	 4.325629318632243 	 4.259267650338645 
474.0020871826456 	 4.293357199069322 	 4.326463640922404 	 4.26025075721624 
476.0009721819515 	 4.294094293121386 	 4.327113123955058 	 4.261075462287714 
477.9949824471273 	 4.294938993064474 	 4.327907140286913 	 4.261970845842035 
480.00682039623257 	 4.295893788140375 	 4.328857485006046 	 4.262930091274703 
482.00161030595814 	 4.296684168149844 	 4.329671807060814 	 4.263696529238874 
483.99457215293256 	 4.2974171360024505 	 4.330377094408762 	 4.264457177596139 
486.00339295152685 	 4.298316183867283 	 4.331298894318808 	 4.265333473415758 
487.9971883786317 	 4.299200093720713 	 4.332151213446837 	 4.266248973994589 
489.99670827047044 	 4.2997679502125905 	 4.3327409541594575 	 4.2667949462657235 
492.0037870349744 	 4.300380459927687 	 4.333198606744253 	 4.26756231311112 
493.9955589087604 	 4.301301505512784 	 4.3338736048069055 	 4.268729406218663 
495.9970980446348 	 4.302114886340082 	 4.334851961765742 	 4.269377810914421 
498.00672803923254 	 4.302827024004129 	 4.3357044357096575 	 4.269949612298601 
500.0016211327452 	 4.303754244808109 	 4.336520192492206 	 4.2709882971240125 
501.995069168607 	 4.304679410354747 	 4.3374987399027205 	 4.271860080806773 
503.9996557659208 	 4.305325903614459 	 4.338192910967949 	 4.272458896260968 
506.0023018517882 	 4.306123612876628 	 4.338873963937086 	 4.27337326181617 
507.9994855790665 	 4.306917161082342 	 4.339481321701542 	 4.274353000463141 
510.0001715324711 	 4.307520841195238 	 4.3400376964022405 	 4.275003985988236 
511.9953305649844 	 4.308293631648776 	 4.34072036340747 	 4.275866899890082 
514.0045150616944 	 4.309151013303923 	 4.341624761966669 	 4.276677264641178 
515.9958310363837 	 4.309984409454246 	 4.342524970155029 	 4.277443848753462 
517.9972070431087 	 4.310809653916211 	 4.343384951552541 	 4.278234356279881 
520.0006953619359 	 4.311588902023503 	 4.344314532491894 	 4.278863271555113 
522.00638657783 	 4.312244105361274 	 4.3446226513120365 	 4.279865559410512 
523.9952263601427 	 4.31287809985007 	 4.3450931995299165 	 4.2806630001702235 
526.0047050307637 	 4.313555012667391 	 4.34588444651197 	 4.281225578822811 
527.993734141163 	 4.314307432724009 	 4.346729360934422 	 4.281885504513596 
530.0055964348637 	 4.314965281376308 	 4.347404258613625 	 4.282526304138991 
532.0008238080527 	 4.315515223286308 	 4.347869431583036 	 4.28316101498958 
533.9939791253342 	 4.316466790304494 	 4.348853617874416 	 4.284079962734572 
535.9994095377027 	 4.317314004376367 	 4.349736208159696 	 4.284891800593039 
538.0005904622973 	 4.3179965961585225 	 4.350359186793813 	 4.285634005523232 
539.9961669802774 	 4.318768206843683 	 4.351076044645598 	 4.286460369041768 
542.0020421342922 	 4.319479212120155 	 4.351730224560455 	 4.287228199679854 
544.005319056777 	 4.320196779111874 	 4.352300981413899 	 4.288092576809849 
545.9903250504628 	 4.320946439757778 	 4.353101413488071 	 4.288791466027485 
548.0016139218301 	 4.3214864746333586 	 4.353649745248229 	 4.289323204018488 
550.000017514055 	 4.322195430583043 	 4.354233343987335 	 4.29015751717875 
552.0033165758972 	 4.322920943304008 	 4.354857033202711 	 4.290984853405305 
553.9918439654114 	 4.32353327311315 	 4.355427012844981 	 4.2916395333813195 
555.9999823155958 	 4.324435734875414 	 4.356346867951119 	 4.292524601799709 
557.9969311549855 	 4.324808906746138 	 4.3568156331896475 	 4.292802180302628 
559.9981103148286 	 4.325112044068884 	 4.356927537289282 	 4.293296550848487 
561.9924054277795 	 4.325897581254725 	 4.357482623914472 	 4.294312538594977 
563.9993648950262 	 4.326639704948375 	 4.358321133034569 	 4.2949582768621815 
565.9920202057176 	 4.32707456349061 	 4.358699723294455 	 4.295449403686765 
568.0053583880795 	 4.327760579146328 	 4.3593226707881305 	 4.296198487504525 
569.983222597528 	 4.328263149103598 	 4.359834081207637 	 4.296692216999558 
572.0015830537861 	 4.328566299800234 	 4.35999538317853 	 4.2971372164219375 
573.9936756797697 	 4.329088654093767 	 4.360329152739135 	 4.297848155448399 
575.9936911541928 	 4.329549511975302 	 4.360817636416175 	 4.29828138753443 
577.9943917253692 	 4.329996167355573 	 4.3613809644984505 	 4.298611370212696 
579.9792633612876 	 4.330244965239736 	 4.3615219107679755 	 4.298968019711496 
581.9934067734141 	 4.330678160448832 	 4.3618310087212135 	 4.29952531217645 
583.9884280978295 	 4.331126279685578 	 4.36219811189491 	 4.3000544474762465 
585.9901799978699 	 4.331582543401853 	 4.3625535804645885 	 4.300611506339118 
587.9828001225436 	 4.332101186047529 	 4.362913867606124 	 4.301288504488935 
589.9885368105759 	 4.3324545075783165 	 4.3631758381324595 	 4.301733177024174 
591.9808683538425 	 4.332576271186441 	 4.363398067924308 	 4.301754474448574 
593.9761027629665 	 4.332660567135241 	 4.363382594693364 	 4.301938539577117 
595.9846464137148 	 4.3331462876591464 	 4.363692393817376 	 4.3026001815009165 
597.9775916230367 	 4.3333137434554985 	 4.363911317095912 	 4.302716169815085 
599.9882690796782 	 4.333365731082876 	 4.364034591111568 	 4.3026968710541835 
601.9696353416377 	 4.333670098579217 	 4.364436378076048 	 4.3029038190823865 
603.9665532709155 	 4.333814236686034 	 4.364464435494379 	 4.303164037877688 
605.9836657169991 	 4.333871478315923 	 4.364142024618765 	 4.303600932013081 
607.9636472785486 	 4.334111359391676 	 4.364293886307155 	 4.303928832476196 
609.9699108734403 	 4.334308199643494 	 4.364413237457036 	 4.304203161829951 
611.9628302390302 	 4.334181598109107 	 4.364003176689475 	 4.3043600195287395 
613.9741673436231 	 4.3344606011372875 	 4.364424234512786 	 4.304496967761789 
615.9643767002029 	 4.335181678828965 	 4.365353638271403 	 4.305009719386527 
617.9607259190321 	 4.335184039087949 	 4.365166300498933 	 4.305201777676965 
619.947974522293 	 4.334762420382166 	 4.364424035144678 	 4.305100805619654 
621.9638540796435 	 4.334544834307993 	 4.364351553097663 	 4.304738115518322 
623.9505791037535 	 4.33484067066885 	 4.3650085253321755 	 4.3046728160055245 
625.9587512454334 	 4.335219362338094 	 4.365438609127424 	 4.305000115548764 
627.9467308814944 	 4.335122227086982 	 4.365216692182169 	 4.305027761991796 
629.9463169008366 	 4.335385162023878 	 4.365313376333757 	 4.305456947714 
631.958433896487 	 4.335369401984447 	 4.365406836089216 	 4.3053319678796775 
633.9384158415842 	 4.334887128712872 	 4.3646991575276 	 4.3050750998981435 
635.9487577639752 	 4.335046583850931 	 4.364525063275814 	 4.305568104426048 
637.9245662559719 	 4.335475861201912 	 4.364873384966426 	 4.306078337437398 
639.94807609784 	 4.335136961808039 	 4.364612209829039 	 4.305661713787039 
641.9381608458827 	 4.334561839154118 	 4.36397404002534 	 4.305149638282895 
643.9446747161651 	 4.335418543881781 	 4.364822299732666 	 4.306014788030896 
645.91199667912 	 4.3359599418845995 	 4.3650429694520065 	 4.3068769143171926 
647.9264598094308 	 4.334926093330077 	 4.363188583647719 	 4.306663603012436 
649.9333333333333 	 4.334369198312236 	 4.363231859561925 	 4.305506537062547 
651.9300225733634 	 4.334159142212189 	 4.363530106916561 	 4.304788177507818 
653.9021697754092 	 4.335008564902932 	 4.363929446944778 	 4.306087682861086 
655.9324324324324 	 4.335135135135136 	 4.36411388208054 	 4.3061563881897325 
657.9235569422777 	 4.335570722828914 	 4.364570268987833 	 4.306571176669994 
659.9255898366606 	 4.335573200241985 	 4.364536829130743 	 4.306609571353227 
661.9164305949008 	 4.334674220963173 	 4.36411091952339 	 4.3052375224029555 
663.9005947323705 	 4.335031860662702 	 4.364584674081903 	 4.305479047243501 
665.9094650205761 	 4.334691358024691 	 4.363570138439404 	 4.305812577609978 
667.9323671497584 	 4.335851449275363 	 4.3649206389399104 	 4.306782259610815 
669.8579881656805 	 4.335221893491124 	 4.364003660504094 	 4.306440126478154 
671.8931297709923 	 4.334160305343512 	 4.363460525959633 	 4.304860084727391 
673.9387755102041 	 4.335833333333333 	 4.365366741911205 	 4.306299924755462 
675.8989361702128 	 4.3339627659574465 	 4.362964117664977 	 4.304961414249916 
677.8657718120805 	 4.331862416107382 	 4.361401882317285 	 4.30232294989748 
679.9338842975206 	 4.333450413223141 	 4.361439593907162 	 4.30546123253912 
681.9134615384615 	 4.3358173076923086 	 4.3627887186329435 	 4.308845896751674 
683.8484848484849 	 4.334106060606062 	 4.363255559685825 	 4.304956561526298 
685.9230769230769 	 4.3340000000000005 	 4.362747240670214 	 4.305252759329787 
687.9565217391304 	 4.335065217391305 	 4.35980178790144 	 4.31032864688117 
689.735632183908 	 4.3354885057471275 	 4.35822462024273 	 4.312752391251525 
691.9677419354839 	 4.33467741935484 	 4.359264672932543 	 4.310090165777137 
693.9090909090909 	 4.333681818181819 	 4.360104322989811 	 4.307259313373827 
695.8372093023256 	 4.335872093023256 	 4.361969427161143 	 4.309774758885369 
697.8 	 4.335166666666667 	 4.3571792893082115 	 4.313154044025122 
699.9090909090909 	 4.332727272727273 	 4.357011446058485 	 4.308443099396061 
701.8888888888889 	 4.335555555555556 	 4.367446815630026 	 4.303664295481085 
703.6666666666666 	 4.340416666666667 	 4.370586901262269 	 4.310246432071065 
706.1111111111111 	 4.34138888888889 	 4.367184859480438 	 4.315592918297342 
707.8888888888889 	 4.325833333333334 	 4.354410713665781 	 4.297255953000886 
