x	y
27.00432	3.3553527430110535
29.000523	3.348643701570246
73.361462	3.4334169247656434
15.551524	3.13008962863898
47.896197	3.4971326667548657
19.688141	3.282183426595031
10.079883	2.9888137327338695
38.960021	3.4974951695724483
13.837568	3.075436641692928
41.114887	3.5151811790264165
34.797955	3.423556145968338
15.78295	3.2232781708888454
39.371095	3.26259312232905
35.562295	3.339014064488355
30.868573	3.278490794548327
53.452256	3.446993926988381
77.293461	3.4721928084563256
16.593816	3.089730070322593
47.141469	3.386824324976447
54.636393	3.4737684275016245
35.311072	3.3738007586387173
72.824217	3.5129233054323823
22.128658	3.2803025918699213
64.860019	3.4897367855105945
29.899095	3.401472717628552
13.378408	2.9555512286111663
22.09157	3.173440930181859
50.496066	3.5021802915159412
53.63735	3.50699558648489
42.738672	3.4919915984327923
29.706013	3.3125173740841745
37.914551	3.400635254592076
32.14927	3.468433684681599
19.657234	3.0459894382337085
21.762973	3.3290761583483004
53.263213	3.438636717922099
16.997642	3.2980842673077455
42.390004	3.415578320725316
10.991335	2.982912891229521
38.471688	3.280096937203014
58.763198	3.505572764158603
22.762504	3.289612058267105
79.760548	3.459279306275387
69.837369	3.4779881650180906
8.569499	2.9387429977072523
8.438509	3.2263498422424695
47.577022	3.490673356599667
18.73349	3.2162784568292637
23.893023	3.3086293121549124
47.038385	3.3022784284878957
2.26926	3.0678983880252773
61.386588	3.491190225044115
28.758509	3.2619605698199394
4.825807	2.792252367198175
30.116296	3.2703234071173597
66.128195	3.4830494479761267
39.840476	3.4098362675660914
11.865491	3.3666880744312615
72.819052	3.6680170577777576
59.494221	3.58836128700688
6.651697	3.068719633402613
15.840264	3.11704787723067
62.378948	3.446821974418525
43.537622	3.4152297336921293
13.287126	3.0330349458392227
35.336975	3.422989741509744
65.290355	3.5158756061757397
7.731296	3.0669840148895986
20.97955	3.14609570249133
18.986419	3.2336485919168365
66.83234	3.5081883617652365
18.422946	3.2407828271533203
79.838323	3.5303079421563948
83.398204	3.557033162777112
55.487642	3.4725487075886825
21.782892	3.3372403364778096
13.315701	3.0415358634476917
70.946947	3.485875787895759
9.429227	3.138897455464821
65.715474	3.560161910958582
46.349063	3.4454433070611237
2.203033	2.612052377461609
2.169874	2.8384221179843814
3.145204	2.7855093829309254
49.237424	3.444039661995804
21.474981	3.3789394979257206
20.017506	3.237014793572341
18.965426	3.139300915708201
52.957305	3.425871694290433
2.11481	2.606901657386815
57.647705	3.4934153571217568
66.074491	3.59759818002611
8.555496	3.0138281778944402
22.631198	3.377633056000809
55.535751	3.42800226505349
41.06445	3.405641448989798
11.751621	3.058924595610649
76.168866	3.4842668000985086
43.968763	3.4403595050662785
53.852276	3.5388129531121373
53.733162	3.47216650472431
5.368668	3.00902187425409
47.555347	3.5378730823263638
1.284345	2.5422993034697225
6.968905	3.033754546591835
59.547187	3.4895729037256467
45.513414	3.5981416684641685
2.552492	3.016278714183744
31.392049	3.2413533050913306
23.419922	3.3515647513434192
44.278043	3.4018754946160055
53.747513	3.477099618208678
29.855037	3.3303510672522267
47.696473	3.5027757906976875
51.838679	3.3368132439352087
20.751451	3.251322133951961
4.905164	3.047390679642699
68.252458	3.488594500483386
32.281612	3.2763814134203844
14.68912	3.2049519736527516
85.501477	3.6011188297037013
20.328697	3.293170488223586
14.617691	3.144161131040505
17.63562	3.2187751478477713
37.528608	3.4806516536475445
41.669713	3.317835064507121
15.019944	3.241516246522294
40.642598	3.3614336077910134
8.569118	3.117806806844166
42.949966	3.296054812263435
9.692005	3.114253962537366
11.626449	2.959892483725587
8.850123	3.2589667833770064
65.721851	3.4314276179643515
28.804586	3.302900727960638
22.754229	3.2348119388939582
78.292908	3.4952887910763706
10.574161	3.129556356080945
2.054627	2.4656482774435875
20.812827	3.3327533245890613
58.559935	3.4529646604838753
9.429484	3.1169311447134533
41.866386	3.452888617156254
18.916509	3.097861033767265
81.036187	3.519863565497993
21.986048	3.3588747502842957
5.576645	2.995699079880979
20.672107	3.250969905127546
19.585054	3.1882025094031383
71.430396	3.5975374838333063
25.928862	3.3070766647312007
62.222822	3.531763032655623
49.157796	3.4574637983283214
24.45131	3.2046745015804308
21.963869	3.2643352894315383
26.639871	3.2629304297904205
56.090957	3.3956172116364125
31.222514	3.3833269942049164
33.180194	3.1613763358168563
14.506054	3.0386062956949162
18.471237	3.2025217027781445
50.859167	3.4641909482774795
54.225343	3.4295940787197385
30.142304	3.359371149016519
39.27105	3.3947132394305024
77.457539	3.4768335004072575
76.453185	3.585953484644785
2.366701	2.8012985952886504
8.594949	3.253811911659896
40.286721	3.3561405826406774
48.013658	3.4608734880713796
45.555909	3.465902871481477
54.431371	3.348890689547732
3.432564	2.8542931761679684
16.21463	3.4318168359623096
69.049602	3.481391565225908
71.381795	3.5017563814336614
44.020807	3.506104625084929
26.652921	3.233945603399984
55.841462	3.572872464634147
88.953786	3.4400355796120525
4.295664	3.042118064645979
54.921957	3.4519206472285595
77.635469	3.497570430559987
57.685413	3.519435381572178
31.588204	3.472490898992693
2.965608	2.5796449556913563
9.783855	3.1498659583342556
78.846946	3.4947815328347995
27.594615	3.303706851301958
5.056856	2.893356776443566
13.84959	3.2106460699888855
28.628632	3.284990876302567
22.034593	3.3030138970759695
60.351575	3.470043271953838
9.98118	2.8485389742661895
24.850965	3.062978678968012
37.152822	3.4095658696147133
8.65401	3.29236637855934
1.769175	3.111855238620849
17.102587	3.1734102366506596
3.071414	2.8035058365226426
29.672253	3.3831775552751417
11.984169	3.107168903466627
42.980882	3.379539408741887
12.097102	3.025318591135774
77.279863	3.4987163022765584
31.955392	3.3661141006623287
32.603695	3.1164226190536013
50.981336	3.4573354580611024
37.722783	3.2638918114207187
52.093112	3.397579986228815
59.462523	3.445217799958318
6.392215	2.8138914794949033
52.748742	3.4366687626110624
73.593803	3.448287817164641
47.933378	3.5396357157594753
3.457938	2.354315117977526
14.481636	3.1115867517464295
27.807758	3.267314775529691
2.105904	2.6636541660314554
68.744512	3.570594983338008
37.604548	3.2844667169793373
7.274758	2.948705808434668
36.386722	3.3952532587117568
13.607425	3.194708007631831
58.983249	3.404555847866306
65.606728	3.532954860356167
38.157285	3.364673020211765
