time 	 count 
0.0 	 0.0010540947668047558 
1.0 	 0.00522052539664846 
2.0 	 0.010297905881306675 
3.0 	 0.014516416894023425 
4.0 	 0.01766834603059159 
5.0 	 0.01949694614035633 
6.0 	 0.02072220567426431 
7.0 	 0.021493056253513904 
8.0 	 0.021709601003354465 
9.0 	 0.02188076577045769 
10.0 	 0.021723306367268422 
11.0 	 0.021180573956275626 
12.0 	 0.02081936147623216 
13.0 	 0.020259573501257542 
14.0 	 0.01969095318064949 
15.0 	 0.019231671207710577 
16.0 	 0.018856144236468086 
17.0 	 0.018328030880316842 
18.0 	 0.017795044505885083 
19.0 	 0.017243784312901377 
20.0 	 0.016735772157157276 
21.0 	 0.01625456160195603 
22.0 	 0.01584949195738789 
23.0 	 0.015393255620874305 
24.0 	 0.014875192864926634 
25.0 	 0.014529817694294853 
26.0 	 0.01404647519359588 
27.0 	 0.013566482892964762 
28.0 	 0.013266792268712847 
29.0 	 0.012858676987719385 
30.0 	 0.012481322634621698 
31.0 	 0.012159094300822383 
32.0 	 0.011859403676570467 
33.0 	 0.011496668378314338 
34.0 	 0.01111169993415334 
35.0 	 0.010797390255059868 
36.0 	 0.010575363359653723 
37.0 	 0.010246434625718694 
38.0 	 0.009967149765516452 
39.0 	 0.009668677395834666 
40.0 	 0.009335484770904182 
41.0 	 0.009085742584027586 
42.0 	 0.008864629379549039 
43.0 	 0.008570116337220175 
44.0 	 0.00841326606131597 
45.0 	 0.008106875036928342 
46.0 	 0.007872970159463432 
47.0 	 0.007631451190935211 
48.0 	 0.0075452596800985325 
49.0 	 0.007274198038244666 
50.0 	 0.007123743598833643 
51.0 	 0.00691816314012425 
52.0 	 0.006750044009446346 
53.0 	 0.006520098459334358 
54.0 	 0.006358375165149635 
55.0 	 0.006134825451530828 
56.0 	 0.00604497917698376 
57.0 	 0.005851276700333132 
58.0 	 0.00571209111569581 
59.0 	 0.005575342040198746 
60.0 	 0.005346614744656888 
61.0 	 0.005313721871263385 
62.0 	 0.0051200193946127565 
63.0 	 0.004959818918640696 
64.0 	 0.004798400188098506 
65.0 	 0.004746928932510525 
66.0 	 0.004666828694524494 
67.0 	 0.004496577618348863 
68.0 	 0.004379625179616408 
69.0 	 0.004314753123757 
70.0 	 0.004130492120024877 
71.0 	 0.004054351209391768 
72.0 	 0.003970596207695349 
73.0 	 0.003873440405727502 
74.0 	 0.0037805484947551096 
75.0 	 0.0036782151108642113 
76.0 	 0.003609079164009349 
77.0 	 0.0034315185604129397 
78.0 	 0.0033550730861372983 
79.0 	 0.0032880690847801627 
80.0 	 0.0031982228102330947 
81.0 	 0.0031175134449619997 
82.0 	 0.0030322356250529177 
83.0 	 0.002993860606093831 
84.0 	 0.002953049077994485 
85.0 	 0.002823914093560733 
86.0 	 0.002735590637226327 
87.0 	 0.002756910092203597 
88.0 	 0.0026332572533354285 
89.0 	 0.0025863544523854337 
90.0 	 0.0025187413237432333 
91.0 	 0.002437727394829606 
92.0 	 0.0024194535762776595 
93.0 	 0.0023021965739026726 
94.0 	 0.0022693037005091696 
95.0 	 0.002202908826437099 
96.0 	 0.0021529603890617795 
97.0 	 0.0020597639144468547 
98.0 	 0.0020484950596731544 
99.0 	 0.0020667688782251004 
100.0 	 0.001957735094198489 
101.0 	 0.0019342836937234916 
102.0 	 0.0018791576744251208 
103.0 	 0.0018401735281809693 
104.0 	 0.0018027122001494798 
105.0 	 0.001741799471642993 
106.0 	 0.0017478907444936416 
107.0 	 0.0017561139628420174 
108.0 	 0.001664744870082287 
109.0 	 0.001602309323363138 
110.0 	 0.0015346961947209374 
111.0 	 0.0015499243768475593 
112.0 	 0.0014896207756261372 
113.0 	 0.0014838340664180209 
114.0 	 0.0014192665742011447 
115.0 	 0.0013973379919388095 
116.0 	 0.0013571355911245282 
117.0 	 0.0013260700995862199 
118.0 	 0.0012983548081157684 
119.0 	 0.0012965274262605737 
120.0 	 0.0012788627349936924 
121.0 	 0.001239878588749541 
122.0 	 0.0012072902789985703 
123.0 	 0.0011917575332294162 
124.0 	 0.0011259717864424105 
125.0 	 0.0011457684232070186 
126.0 	 0.0011034340768950102 
127.0 	 0.0010781552945648182 
128.0 	 0.0010498308758093017 
129.0 	 0.0010610997305830019 
130.0 	 0.001020592766126188 
131.0 	 0.0009907455291580094 
132.0 	 0.0010078010931398257 
133.0 	 0.0009703397651083364 
134.0 	 0.0009520659465563902 
135.0 	 0.000911254418457044 
136.0 	 0.0009018129455385385 
137.0 	 0.0008938942908326953 
138.0 	 0.0008747067813531519 
139.0 	 0.0008640470538645166 
140.0 	 0.0008204944529823786 
141.0 	 0.0008113575437064055 
142.0 	 0.0007964339252223162 
143.0 	 0.0008083119072810811 
144.0 	 0.0007656729973265404 
145.0 	 0.0007571452153356322 
