bin value xlow xhigh ylow yhigh
2.0 1.7440049828713795 12.5 12.5 0.2214703208388003 0.2415754671063957
18.0 2.8962939894113986 12.5 12.5 0.28657030177663306 0.3061733143729192
34.0 3.1765805045157274 12.5 12.5 0.30015833998219693 0.31964232635231793
50.0 3.643724696356275 12.5 12.5 0.3214151856299967 0.34070079297105066
66.0 3.830582373092495 12.5 12.5 0.3294921830002878 0.34869891715012535
82.0 3.924011211460604 12.5 12.5 0.33344814958582575 0.35261550319187207
98.0 4.142011834319527 12.5 12.5 0.34247714277025953 0.36155348401909343
114.0 4.328869511055746 12.5 12.5 0.3500057041107854 0.36900241094825825
130.0 4.484584241669262 12.5 12.5 0.35613900710126867 0.37507059602341075
146.0 4.702584864528184 12.5 12.5 0.36452506116547156 0.3833644352822484
162.0 4.796013702896294 12.5 12.5 0.36805054034982143 0.3868506571041888
178.0 4.827156649018997 12.5 12.5 0.369216640628512 0.388004170229124
194.0 4.8582995951417 12.5 12.5 0.37037877140372044 0.38915297750740235
210.0 4.982871379632513 12.5 12.5 0.37498400534061865 0.3937063027372185
226.0 5.014014325755216 12.5 12.5 0.37612549531849393 0.3948335338057003
242.0 5.1074431641233256 12.5 12.5 0.3795229639690305 0.3981931960134084
258.0 5.138586110246029 12.5 12.5 0.3806478611607045 0.39930456767298117
274.0 5.138586110246029 12.5 12.5 0.3806478611607045 0.39930456767298117
290.0 5.169729056368732 12.5 12.5 0.381768605695023 0.40041215328300295
306.0 5.232014948614139 12.5 12.5 0.3839985865723671 0.4026152861860921
322.0 5.263157894736842 12.5 12.5 0.38510745331836876 0.40371133541013404
338.0 5.325443786982249 12.5 12.5 0.3873135967856309 0.405892065615459
354.0 5.325443786982249 12.5 12.5 0.3873135967856309 0.405892065615459
370.0 5.356586733104952 12.5 12.5 0.3884108196762527 0.4069769270554573
386.0 5.418872625350358 12.5 12.5 0.3905951842846561 0.4091343358430526
402.0 5.450015571473061 12.5 12.5 0.3916815376384872 0.4102077928127376
418.0 5.512301463718468 12.5 12.5 0.3938435452088641 0.41234354988356897
434.0 5.605730302086577 12.5 12.5 0.3970598876784782 0.41552007985405714
450.0 5.636873248209281 12.5 12.5 0.3981241541884603 0.41657265618621275
466.0 5.699159140454687 12.5 12.5 0.40024375086141345 0.41866590188977326
482.0 5.699159140454687 12.5 12.5 0.40024375086141345 0.41866590188977326
498.0 5.73030208657739 12.5 12.5 0.40129878071377134 0.4197069785195163
514.0 5.73030208657739 12.5 12.5 0.40129878071377134 0.4197069785195163
530.0 5.73030208657739 12.5 12.5 0.40129878071377134 0.4197069785195163
546.0 5.73030208657739 12.5 12.5 0.40129878071377134 0.4197069785195163
562.0 5.792587978822797 12.5 12.5 0.40339767806491444 0.4217799267426353
578.0 5.8237309249455 12.5 12.5 0.4044417737752673 0.4228116728339476
594.0 5.8237309249455 12.5 12.5 0.4044417737752673 0.4228116728339476
610.0 5.854873871068203 12.5 12.5 0.4054833319985053 0.42383930310027906
626.0 5.854873871068203 12.5 12.5 0.4054833319985053 0.42383930310027906
642.0 5.886016817190906 12.5 12.5 0.40652087847200674 0.4248643414749981
658.0 5.9171597633136095 12.5 12.5 0.4075553761491941 0.42588587404282785
674.0 5.948302709436313 12.5 12.5 0.40858678951737337 0.4269039846937627
690.0 5.979445655559016 12.5 12.5 0.40961450191925736 0.4279193378539957
706.0 6.041731547804422 12.5 12.5 0.4116615405755836 0.4299392429489922
722.0 6.041731547804422 12.5 12.5 0.4116615405755836 0.4299392429489922
738.0 6.041731547804422 12.5 12.5 0.4116615405755836 0.4299392429489922
754.0 6.041731547804422 12.5 12.5 0.4116615405755836 0.4299392429489922
770.0 6.041731547804422 12.5 12.5 0.4116615405755836 0.4299392429489922
786.0 6.0728744939271255 12.5 12.5 0.4126796496484474 0.43094510456129986
802.0 6.0728744939271255 12.5 12.5 0.4126796496484474 0.43094510456129986
818.0 6.0728744939271255 12.5 12.5 0.4126796496484474 0.43094510456129986
834.0 6.104017440049829 12.5 12.5 0.4136951015377213 0.43194734991830047
850.0 6.104017440049829 12.5 12.5 0.4136951015377213 0.43194734991830047
866.0 6.104017440049829 12.5 12.5 0.4136951015377213 0.43194734991830047
882.0 6.104017440049829 12.5 12.5 0.4136951015377213 0.43194734991830047
898.0 6.104017440049829 12.5 12.5 0.4136951015377213 0.43194734991830047
914.0 6.104017440049829 12.5 12.5 0.4136951015377213 0.43194734991830047
930.0 6.166303332295235 12.5 12.5 0.4157164687966175 0.43394273546508294
946.0 6.166303332295235 12.5 12.5 0.4157164687966175 0.43394273546508294
962.0 6.166303332295235 12.5 12.5 0.4157164687966175 0.43394273546508294
978.0 6.166303332295235 12.5 12.5 0.4157164687966175 0.43394273546508294
994.0 6.166303332295235 12.5 12.5 0.4157164687966175 0.43394273546508294
1010.0 6.166303332295235 12.5 12.5 0.4157164687966175 0.43394273546508294
1026.0 6.197446278417938 12.5 12.5 0.41672248775089304 0.4349358599915157
1042.0 6.197446278417938 12.5 12.5 0.41672248775089304 0.4349358599915157
1058.0 6.197446278417938 12.5 12.5 0.41672248775089304 0.4349358599915157
1074.0 6.197446278417938 12.5 12.5 0.41672248775089304 0.4349358599915157
1090.0 6.197446278417938 12.5 12.5 0.41672248775089304 0.4349358599915157
1106.0 6.197446278417938 12.5 12.5 0.41672248775089304 0.4349358599915157
1122.0 6.197446278417938 12.5 12.5 0.41672248775089304 0.4349358599915157
1138.0 6.228589224540642 12.5 12.5 0.41772545529969796 0.43592593834622245
1154.0 6.228589224540642 12.5 12.5 0.41772545529969796 0.43592593834622245
1170.0 6.228589224540642 12.5 12.5 0.41772545529969796 0.43592593834622245
1186.0 6.228589224540642 12.5 12.5 0.41772545529969796 0.43592593834622245
1202.0 6.228589224540642 12.5 12.5 0.41772545529969796 0.43592593834622245
1218.0 6.228589224540642 12.5 12.5 0.41772545529969796 0.43592593834622245
1234.0 6.228589224540642 12.5 12.5 0.41772545529969796 0.43592593834622245
1250.0 6.228589224540642 12.5 12.5 0.41772545529969796 0.43592593834622245
1266.0 6.259732170663344 12.5 12.5 0.41872561809892306 0.4369127664790931
1282.0 6.32201806290875 12.5 12.5 0.420716406427999 0.4388779629396669
1298.0 6.353161009031455 12.5 12.5 0.42170763541966516 0.4398558104372674
1314.0 6.353161009031455 12.5 12.5 0.42170763541966516 0.4398558104372674
1330.0 6.353161009031455 12.5 12.5 0.42170763541966516 0.4398558104372674
1346.0 6.353161009031455 12.5 12.5 0.42170763541966516 0.4398558104372674
1362.0 6.353161009031455 12.5 12.5 0.42170763541966516 0.4398558104372674
1378.0 6.384303955154158 12.5 12.5 0.42269583877172434 0.4408307938952749
1394.0 6.384303955154158 12.5 12.5 0.42269583877172434 0.4408307938952749
1410.0 6.415446901276861 12.5 12.5 0.4236809305548005 0.4418030393182837
1426.0 6.415446901276861 12.5 12.5 0.4236809305548005 0.4418030393182837
1442.0 6.415446901276861 12.5 12.5 0.4236809305548005 0.4418030393182837
1458.0 6.415446901276861 12.5 12.5 0.4236809305548005 0.4418030393182837
1474.0 6.415446901276861 12.5 12.5 0.4236809305548005 0.4418030393182837
1490.0 6.415446901276861 12.5 12.5 0.4236809305548005 0.4418030393182837
