bin value xlow xhigh ylow yhigh
1154.0 3.8560411311053984 12.5 12.5 0.421366613235781 0.45306850087220507
1170.0 3.8560411311053984 12.5 12.5 0.421366613235781 0.45306850087220507
1186.0 3.8560411311053984 12.5 12.5 0.421366613235781 0.45306850087220507
1202.0 3.8560411311053984 12.5 12.5 0.421366613235781 0.45306850087220507
1218.0 3.9074550128534704 12.5 12.5 0.42416350406295 0.455829346894595
1234.0 3.9074550128534704 12.5 12.5 0.42416350406295 0.455829346894595
1250.0 3.9074550128534704 12.5 12.5 0.42416350406295 0.455829346894595
1266.0 3.9074550128534704 12.5 12.5 0.42416350406295 0.455829346894595
1282.0 3.9588688946015425 12.5 12.5 0.42694017661409206 0.4585693929171957
1298.0 3.9588688946015425 12.5 12.5 0.42694017661409206 0.4585693929171957
