bin value xlow xhigh ylow yhigh
2.0 1.324104724646404 12.5 12.5 0.1890339895855504 0.20864575486361053
18.0 2.016250376166115 12.5 12.5 0.23463726388792439 0.25394682304328564
34.0 2.467649714113753 12.5 12.5 0.25999324396411944 0.279113034850163
50.0 2.738489316882335 12.5 12.5 0.27402453408144656 0.29303169456077055
66.0 2.9491423412578994 12.5 12.5 0.2844265160807841 0.30334668905096995
82.0 3.1898886548299727 12.5 12.5 0.2958309533592201 0.31465152596927004
98.0 3.2801685224195007 12.5 12.5 0.29998523715051084 0.3187693111542114
114.0 3.4306349684020465 12.5 12.5 0.30677205985993083 0.3254943352524631
130.0 3.5811014143845923 12.5 12.5 0.31339635052427955 0.3320568804524013
146.0 3.67138128197412 12.5 12.5 0.3172969076971822 0.3359206279677541
162.0 3.731567860367138 12.5 12.5 0.31986766909718467 0.3384669172551952
178.0 3.851941017153175 12.5 12.5 0.32494067436814944 0.3434909323644833
194.0 3.851941017153175 12.5 12.5 0.32494067436814944 0.3434909323644833
210.0 3.9422208847427025 12.5 12.5 0.32868748801476305 0.34720096520330435
226.0 4.002407463135721 12.5 12.5 0.3311586268218931 0.34964767575115796
242.0 4.062594041528739 12.5 12.5 0.3336092173088313 0.35207330248678215
258.0 4.122780619921757 12.5 12.5 0.33603901157576027 0.354478975272126
274.0 4.182967198314776 12.5 12.5 0.33844883581687635 0.3568647180755821
290.0 4.2431537767077945 12.5 12.5 0.3408398190304057 0.35923022185852316
306.0 4.2431537767077945 12.5 12.5 0.3408398190304057 0.35923022185852316
322.0 4.363526933493831 12.5 12.5 0.34556325183237313 0.36390566044421024
338.0 4.363526933493831 12.5 12.5 0.34556325183237313 0.36390566044421024
354.0 4.363526933493831 12.5 12.5 0.34556325183237313 0.36390566044421024
370.0 4.363526933493831 12.5 12.5 0.34556325183237313 0.36390566044421024
386.0 4.363526933493831 12.5 12.5 0.34556325183237313 0.36390566044421024
402.0 4.363526933493831 12.5 12.5 0.34556325183237313 0.36390566044421024
418.0 4.363526933493831 12.5 12.5 0.34556325183237313 0.36390566044421024
434.0 4.363526933493831 12.5 12.5 0.34556325183237313 0.36390566044421024
450.0 4.39362022269034 12.5 12.5 0.3467326829293217 0.3650627256735838
466.0 4.42371351188685 12.5 12.5 0.3478975629106415 0.3662152355202189
482.0 4.453806801083358 12.5 12.5 0.34905782641485517 0.36736334371054863
498.0 4.453806801083358 12.5 12.5 0.34905782641485517 0.36736334371054863
514.0 4.453806801083358 12.5 12.5 0.34905782641485517 0.36736334371054863
530.0 4.453806801083358 12.5 12.5 0.34905782641485517 0.36736334371054863
546.0 4.453806801083358 12.5 12.5 0.34905782641485517 0.36736334371054863
562.0 4.453806801083358 12.5 12.5 0.34905782641485517 0.36736334371054863
578.0 4.544086668672886 12.5 12.5 0.352511983500723 0.37078105467266487
594.0 4.574179957869395 12.5 12.5 0.353654833440846 0.37191135856189383
610.0 4.634366536262414 12.5 12.5 0.3559272661373014 0.3741595202346619
626.0 4.634366536262414 12.5 12.5 0.3559272661373014 0.3741595202346619
642.0 4.6644598254589225 12.5 12.5 0.3570571354047182 0.37527725022817804
658.0 4.6644598254589225 12.5 12.5 0.3570571354047182 0.37527725022817804
674.0 4.6644598254589225 12.5 12.5 0.3570571354047182 0.37527725022817804
690.0 4.694553114655432 12.5 12.5 0.35818292710013827 0.37639069621011534
706.0 4.724646403851941 12.5 12.5 0.3593048193663385 0.3774997562747337
722.0 4.78483298224496 12.5 12.5 0.3615353115652066 0.3797066116590343
738.0 4.814926271441468 12.5 12.5 0.36264484404415626 0.3808036209996458
754.0 4.814926271441468 12.5 12.5 0.36264484404415626 0.3808036209996458
770.0 4.845019560637978 12.5 12.5 0.363750605341763 0.38189640937113867
786.0 4.845019560637978 12.5 12.5 0.363750605341763 0.38189640937113867
802.0 4.905206139030996 12.5 12.5 0.3659489179609017 0.38407150048942185
818.0 4.935299428227506 12.5 12.5 0.3670426311963133 0.3851527790964503
834.0 4.935299428227506 12.5 12.5 0.3670426311963133 0.3851527790964503
850.0 4.995486006620524 12.5 12.5 0.36921832987567293 0.3873039807052517
866.0 4.995486006620524 12.5 12.5 0.36921832987567293 0.3873039807052517
882.0 4.995486006620524 12.5 12.5 0.36921832987567293 0.3873039807052517
898.0 4.995486006620524 12.5 12.5 0.36921832987567293 0.3873039807052517
914.0 4.995486006620524 12.5 12.5 0.36921832987567293 0.3873039807052517
930.0 4.995486006620524 12.5 12.5 0.36921832987567293 0.3873039807052517
946.0 4.995486006620524 12.5 12.5 0.36921832987567293 0.3873039807052517
962.0 5.025579295817033 12.5 12.5 0.3703004542334847 0.3883738964432684
978.0 5.025579295817033 12.5 12.5 0.3703004542334847 0.3883738964432684
994.0 5.025579295817033 12.5 12.5 0.3703004542334847 0.3883738964432684
1010.0 5.11585916340656 12.5 12.5 0.3735245772329143 0.39156102310263297
1026.0 5.176045741799578 12.5 12.5 0.375655436551136 0.3936675607186524
1042.0 5.206139030996088 12.5 12.5 0.37671544366846416 0.39471540330638377
1058.0 5.206139030996088 12.5 12.5 0.37671544366846416 0.39471540330638377
1074.0 5.206139030996088 12.5 12.5 0.37671544366846416 0.39471540330638377
1090.0 5.206139030996088 12.5 12.5 0.37671544366846416 0.39471540330638377
1106.0 5.266325609389106 12.5 12.5 0.37882459960070225 0.3968005440693694
1122.0 5.266325609389106 12.5 12.5 0.37882459960070225 0.3968005440693694
1138.0 5.266325609389106 12.5 12.5 0.37882459960070225 0.3968005440693694
1154.0 5.296418898585616 12.5 12.5 0.37987405203509517 0.3978376540609993
1170.0 5.296418898585616 12.5 12.5 0.37987405203509517 0.3978376540609993
1186.0 5.326512187782124 12.5 12.5 0.38091960205567443 0.39887168478192486
1202.0 5.356605476978634 12.5 12.5 0.38196236999303856 0.3999015716083666
1218.0 5.386698766175143 12.5 12.5 0.38300134670228925 0.40092837862393604
1234.0 5.416792055371652 12.5 12.5 0.384037038699523 0.4019516534846702
1250.0 5.4468853445681615 12.5 12.5 0.38506931360560714 0.402971582003811
1266.0 5.4468853445681615 12.5 12.5 0.38506931360560714 0.402971582003811
1282.0 5.4468853445681615 12.5 12.5 0.38506931360560714 0.402971582003811
1298.0 5.47697863376467 12.5 12.5 0.38609790239284636 0.4039884859105808
1314.0 5.47697863376467 12.5 12.5 0.38609790239284636 0.4039884859105808
1330.0 5.50707192296118 12.5 12.5 0.3871232345615122 0.4050019876929233
1346.0 5.50707192296118 12.5 12.5 0.3871232345615122 0.4050019876929233
1362.0 5.567258501354198 12.5 12.5 0.3891645222161455 0.40701859616531155
1378.0 5.597351790550707 12.5 12.5 0.39018020389092534 0.40802207717277744
1394.0 5.597351790550707 12.5 12.5 0.39018020389092534 0.40802207717277744
1410.0 5.597351790550707 12.5 12.5 0.39018020389092534 0.40802207717277744
1426.0 5.597351790550707 12.5 12.5 0.39018020389092534 0.40802207717277744
1442.0 5.597351790550707 12.5 12.5 0.39018020389092534 0.40802207717277744
1458.0 5.657538368943726 12.5 12.5 0.3922018353448763 0.41001944663321477
1474.0 5.687631658140234 12.5 12.5 0.39320798956657754 0.4110132272107776
1490.0 5.687631658140234 12.5 12.5 0.39320798956657754 0.4110132272107776
