bin value xlow xhigh ylow yhigh
0.98 93.26478149100257 12.5 12.5 0.5836050376913482 0.5539071741561541
2.94 93.26478149100257 12.5 12.5 0.5836050376913482 0.5539071741561541
4.9 93.26478149100257 12.5 12.5 0.5836050376913482 0.5539071741561541
6.859999999999999 93.16195372750643 12.5 12.5 0.5875713291672802 0.5579447347554001
8.82 92.54498714652956 12.5 12.5 0.6106144244470313 0.5814141353489011
10.780000000000001 91.9280205655527 12.5 12.5 0.6324673179314289 0.6036927934520153
12.74 91.46529562982005 12.5 12.5 0.6481509098833937 0.6196954485403139
14.7 90.8483290488432 12.5 12.5 0.6682044783464791 0.6401742250223497
16.66 90.33419023136247 12.5 12.5 0.6842255880528003 0.6565488676114728
18.62 89.76863753213368 12.5 12.5 0.7011799672652308 0.6738924187734585
20.580000000000002 89.30591259640103 12.5 12.5 0.7145654922772082 0.6875962965107951
22.54 88.79177377892032 12.5 12.5 0.728957130606156 0.7023422479196073
24.5 87.96915167095116 12.5 12.5 0.7510038314049061 0.7249545883989184
26.46 87.45501285347044 12.5 12.5 0.7642115144789408 0.7385150772131976
28.419999999999998 86.94087403598971 12.5 12.5 0.7770065466477627 0.751664160593557
30.38 86.47814910025707 12.5 12.5 0.7881873594643429 0.7631626813825676
32.339999999999996 85.91259640102827 12.5 12.5 0.8014422559116552 0.7768057857848509
34.3 85.44987146529563 12.5 12.5 0.8119658978722244 0.7876475061134536
36.26 85.08997429305913 12.5 12.5 0.81995917461688 0.7958881045339594
38.22 84.62724935732648 12.5 12.5 0.8299986351326893 0.8062450093919926
40.18 84.31876606683805 12.5 12.5 0.8365470916654516 0.8130057738390262
42.13999999999999 83.8560411311054 12.5 12.5 0.8461606263833632 0.8229373326387956
44.099999999999994 83.59897172236504 12.5 12.5 0.8513958799375998 0.8283489591994653
46.059999999999995 83.34190231362469 12.5 12.5 0.8565581818374413 0.8336860887269149
48.019999999999996 82.87917737789203 12.5 12.5 0.8656665987739509 0.8431137289994117
49.98 82.5706940874036 12.5 12.5 0.871612948230438 0.8492717234658498
51.94 82.31362467866325 12.5 12.5 0.8764926299678955 0.8543279816835558
53.9 81.90231362467867 12.5 12.5 0.8841606606875496 0.8622780673195884
55.85999999999999 81.59383033419023 12.5 12.5 0.8898009522873229 0.8681304620117292
57.81999999999999 81.13110539845758 12.5 12.5 0.8980884573476455 0.8767357733336256
59.779999999999994 80.92544987146529 12.5 12.5 0.9017063982028728 0.8804950668858003
61.739999999999995 80.61696658097686 12.5 12.5 0.9070598226829762 0.8860596576145463
63.699999999999996 80.15424164524421 12.5 12.5 0.9149266352187824 0.8942435711357111
65.66 79.84575835475579 12.5 12.5 0.9200637363667719 0.8995939000198128
67.62 79.53727506426735 12.5 12.5 0.9251186865200434 0.9048593624193635
69.58 79.12596401028279 12.5 12.5 0.9317303011768918 0.9117533345612494
71.54 78.66323907455013 12.5 12.5 0.9389977574363106 0.9193386281179272
73.5 78.40616966580977 12.5 12.5 0.9429589442694009 0.9234759810235582
75.46000000000001 78.20051413881748 12.5 12.5 0.9460889794694505 0.9267473270510029
77.42 77.89203084832906 12.5 12.5 0.9507203343886106 0.9315906048081635
79.38000000000001 77.6349614395887 12.5 12.5 0.9545223870687902 0.9355687231123677
81.34 77.27506426735219 12.5 12.5 0.9597585766614181 0.941051186734454
83.3 77.22365038560412 12.5 12.5 0.9604978434204714 0.9418267975938144
85.26 76.91516709511568 12.5 12.5 0.9648945698120692 0.9464344080844511
87.22 76.76092544987146 12.5 12.5 0.967065711037085 0.9487112653146279
89.18 76.65809768637533 12.5 12.5 0.9685025297209604 0.9502198869751566
91.14 76.40102827763496 12.5 12.5 0.972062229135584 0.953954698190207
93.10000000000001 76.24678663239075 12.5 12.5 0.9741746431356835 0.9561719722335105
95.06 76.1439588688946 12.5 12.5 0.975572388828172 0.9576412408148993
