bin value xlow xhigh ylow yhigh
2.0 5.356586733104952 12.5 12.5 0.3884108196762527 0.4069769270554573
18.0 24.19806913734039 12.5 12.5 0.7507321876635498 0.7614549878495663
34.0 33.9769542198692 12.5 12.5 0.832794145365362 0.8394516740932001
50.0 42.04297726564933 12.5 12.5 0.8697613083828548 0.8730668376662809
66.0 47.088134537527246 12.5 12.5 0.8805569459467977 0.8817669157512364
82.0 51.29243226409218 12.5 12.5 0.8826336226789522 0.8820958792547295
98.0 54.84272812208035 12.5 12.5 0.8795171627352216 0.877504760359904
114.0 57.98816568047337 12.5 12.5 0.87298481566358 0.8696657834761035
130.0 60.16817190906259 12.5 12.5 0.8663330857740514 0.8621071161905247
146.0 62.34817813765182 12.5 12.5 0.8578922134698685 0.8527611837764071
162.0 64.68389909685456 12.5 12.5 0.8467994591369932 0.8406989905638373
178.0 65.80504515727188 12.5 12.5 0.8406986839827102 0.8341305201678084
194.0 67.36219246340703 12.5 12.5 0.8313592106804935 0.8241441883629963
210.0 68.70133914668327 12.5 12.5 0.82249834892415 0.8147271359744468
226.0 70.07162877608222 12.5 12.5 0.8126096881071798 0.8042689944081971
242.0 71.19277483649952 12.5 12.5 0.8038784030468316 0.7950723156789241
258.0 72.22049205854873 12.5 12.5 0.7953513732281037 0.7861170708139187
274.0 73.62192463407038 12.5 12.5 0.7828833358914822 0.7730667071127795
290.0 74.40049828713796 12.5 12.5 0.7755220956031539 0.7653823593888665
306.0 75.17907194020555 12.5 12.5 0.7678395574441943 0.7573757429830685
322.0 75.83307380878232 12.5 12.5 0.7611296824003744 0.7503947431086067
338.0 76.51821862348179 12.5 12.5 0.7538429389413182 0.7428224470247713
354.0 77.01650576144503 12.5 12.5 0.7483727493126313 0.7371454038965886
370.0 77.57707879165369 12.5 12.5 0.7420427964503595 0.7305827501426054
386.0 78.04422298349424 12.5 12.5 0.7366222663099276 0.7249679268378495
402.0 78.48022422921208 12.5 12.5 0.7314412490810995 0.7196044915195321
418.0 79.04079725942074 12.5 12.5 0.7246009798535846 0.7125317555586208
434.0 79.69479912799751 12.5 12.5 0.7163602406265124 0.7040200445413758
450.0 80.19308626596076 12.5 12.5 0.709888390176161 0.6973400852342881
466.0 80.5668016194332 12.5 12.5 0.7049204639314466 0.6922175899732319
482.0 80.97165991902834 12.5 12.5 0.6994269190558455 0.6865552533682151
