bin value xlow xhigh ylow yhigh
2.0 3.674867642478979 12.5 12.5 0.3227770981843924 0.34204960503019866
18.0 22.51635004671442 12.5 12.5 0.7316895512395977 0.7431110299183613
34.0 32.45094985985674 12.5 12.5 0.8228768798575481 0.8301694080860289
50.0 40.67268763625039 12.5 12.5 0.8652319720595325 0.869107778720396
66.0 45.68670196200561 12.5 12.5 0.8784738212344323 0.8802663361055507
82.0 50.01557147306135 12.5 12.5 0.8826627875655524 0.8826563151610012
98.0 53.565867331049525 12.5 12.5 0.8811535550692695 0.8796718051057972
114.0 56.80473372781065 12.5 12.5 0.8758632026102053 0.8730357356898644
130.0 59.04702584864528 12.5 12.5 0.8699735992051316 0.866215439207163
146.0 61.38274680784802 12.5 12.5 0.8618550616656506 0.857123154331485
162.0 63.68732482092806 12.5 12.5 0.851796247472214 0.8461101077976818
178.0 64.87075677359077 12.5 12.5 0.8458194240960282 0.8396386396996913
194.0 66.39676113360325 12.5 12.5 0.8372690106354774 0.8304562214713984
210.0 67.67362192463408 12.5 12.5 0.8293686108309384 0.822022933921096
226.0 69.01276860791032 12.5 12.5 0.8203248311550726 0.8124244965833971
242.0 70.16505761445033 12.5 12.5 0.8119038095613984 0.8035255117885498
258.0 71.16163189037682 12.5 12.5 0.8041295396107873 0.7953351158171862
274.0 72.56306446589848 12.5 12.5 0.7923940829629772 0.7830181781156909
290.0 73.34163811896606 12.5 12.5 0.7854558991896687 0.7757566180779607
306.0 74.12021177203364 12.5 12.5 0.7782087594872644 0.7681852478420237
322.0 74.7742136406104 12.5 12.5 0.7718751088537146 0.7615800662763461
338.0 75.45935845530988 12.5 12.5 0.7649933596762581 0.7544124860061618
354.0 75.95764559327313 12.5 12.5 0.7598252907123793 0.7490372133240997
370.0 76.51821862348179 12.5 12.5 0.7538429389413182 0.7428224470247713
386.0 76.98536281532233 12.5 12.5 0.7487189319143273 0.7375044721715573
402.0 77.42136406104018 12.5 12.5 0.7438198743350832 0.732424855836511
418.0 77.98193709124884 12.5 12.5 0.7373526977316192 0.7257244245241323
434.0 78.6047960137029 12.5 12.5 0.7299385580228135 0.71805032906338
450.0 79.13422609778885 12.5 12.5 0.7234408300171191 0.7113334192481835
466.0 79.50794145126129 12.5 12.5 0.7187440132884193 0.7064809428362961
482.0 79.94394269697914 12.5 12.5 0.7131457218796156 0.7007013075807644
498.0 80.50451572718778 12.5 12.5 0.7057556907489881 0.6930777952873002
514.0 80.94051697290564 12.5 12.5 0.6998538267104615 0.6869949055565816
530.0 81.37651821862349 12.5 12.5 0.6938139026346213 0.6807732697953983
546.0 81.96823419495485 12.5 12.5 0.6853883633239799 0.6721019196079592
562.0 82.15509187169107 12.5 12.5 0.6826712919377309 0.6693080104568594
578.0 82.46652133291809 12.5 12.5 0.6780819968035368 0.6645900620681933
