bin value xlow xhigh ylow yhigh
2.0 3.033419023136247 12.5 12.5 0.37345594809988086 0.4057412442083519
18.0 22.982005141388175 12.5 12.5 0.9449066053297067 0.963437040123713
34.0 35.012853470437015 12.5 12.5 1.0766258040721288 1.0869039502511446
50.0 41.645244215938305 12.5 12.5 1.1150776564940457 1.120806366404592
66.0 46.63239074550128 12.5 12.5 1.1301476074005223 1.1324574532431964
82.0 50.95115681233933 12.5 12.5 1.133997276551435 1.1333447191363755
98.0 54.652956298200515 12.5 12.5 1.1305533837116744 1.1273625766032747
114.0 57.4293059125964 12.5 12.5 1.1238426686261627 1.1187478273010032
130.0 60.257069408740364 12.5 12.5 1.1132891885717866 1.106255505884779
146.0 62.62210796915168 12.5 12.5 1.1014971370114868 1.092841180284454
162.0 64.73007712082263 12.5 12.5 1.0886288097889607 1.0785280024598776
178.0 67.04370179948586 12.5 12.5 1.0718433844239317 1.0601548515779768
194.0 68.02056555269922 12.5 12.5 1.0638873691775408 1.0515292570966728
210.0 69.46015424164524 12.5 12.5 1.051187816728838 1.0378418015625557
226.0 70.74550128534705 12.5 12.5 1.0388344266110239 1.024606173389353
242.0 71.72236503856041 12.5 12.5 1.0287823968346266 1.013884365504636
258.0 72.64781491002572 12.5 12.5 1.0187141579756975 1.0031803799661954
274.0 73.52185089974293 12.5 12.5 1.008701471001916 0.9925691679147253
290.0 74.44730077120822 12.5 12.5 0.9975503876435754 0.9807837282634013
306.0 75.42416452442158 12.5 12.5 0.9851455658671626 0.9677076380587124
322.0 76.04113110539846 12.5 12.5 0.9769623608077649 0.9591028082470809
338.0 76.81233933161954 12.5 12.5 0.9663438770955213 0.9479544207185553
354.0 77.27506426735219 12.5 12.5 0.9597585766614181 0.941051186734454
370.0 77.58354755784062 12.5 12.5 0.9552765184893786 0.936358166208795
386.0 77.94344473007712 12.5 12.5 0.9499537634085287 0.9307886097536744
402.0 78.09768637532135 12.5 12.5 0.9476412592295147 0.9283701637937236
418.0 78.61182519280206 12.5 12.5 0.9397945548861752 0.9201702039887794
434.0 78.86889460154242 12.5 12.5 0.9357901622903841 0.9159890602385423
450.0 79.22879177377892 12.5 12.5 0.9300911390020539 0.9100431151663035
466.0 79.53727506426735 12.5 12.5 0.9251186865200434 0.9048593624193635
482.0 79.69151670951156 12.5 12.5 0.9226016688194894 0.9022368728473729
498.0 79.84575835475579 12.5 12.5 0.9200637363667719 0.8995939000198128
514.0 80.05141388174806 12.5 12.5 0.9166483875412634 0.8960363643136682
530.0 80.25706940874035 12.5 12.5 0.913194693724384 0.8924420859598214
546.0 80.41131105398458 12.5 12.5 0.9105801684362369 0.8897208257082179
562.0 80.61696658097686 12.5 12.5 0.9070598226829762 0.8860596576145463
578.0 80.82262210796915 12.5 12.5 0.9035014320390444 0.8823589618157324
594.0 81.0796915167095 12.5 12.5 0.8989971572731292 0.8776788425659543
610.0 81.23393316195373 12.5 12.5 0.8962649955021718 0.874840682209177
626.0 81.23393316195373 12.5 12.5 0.8962649955021718 0.874840682209177
642.0 81.38817480719794 12.5 12.5 0.8935098941028508 0.8719801800174287
658.0 81.59383033419023 12.5 12.5 0.8898009522873229 0.8681304620117292
674.0 81.8508997429306 12.5 12.5 0.8851073157398193 0.863259878043654
690.0 82.0051413881748 12.5 12.5 0.8822594309781273 0.8603066057737419
706.0 82.15938303341902 12.5 12.5 0.8793880338700433 0.8573293028246609
722.0 82.41645244215938 12.5 12.5 0.8745488345609287 0.8523137037247608
738.0 82.5706940874036 12.5 12.5 0.871612948230438 0.8492717234658498
754.0 82.93059125964011 12.5 12.5 0.8646660978392506 0.8420773475299681
770.0 82.93059125964011 12.5 12.5 0.8646660978392506 0.8420773475299681
786.0 83.08483290488432 12.5 12.5 0.8616465237967774 0.8389524605299736
802.0 83.08483290488432 12.5 12.5 0.8616465237967774 0.8389524605299736
818.0 83.1362467866324 12.5 12.5 0.8606340464021089 0.8379054450117995
834.0 83.18766066838046 12.5 12.5 0.8596192182723894 0.8368550762457128
850.0 83.23907455012854 12.5 12.5 0.8586013330828757 0.8358020396984855
866.0 83.44473007712082 12.5 12.5 0.8545016443709086 0.8315603703072605
882.0 83.4961439588689 12.5 12.5 0.8534693698052487 0.830492780431269
898.0 83.59897172236504 12.5 12.5 0.8513958799375998 0.8283489591994653
914.0 83.65038560411311 12.5 12.5 0.8503549183148662 0.8272724299681844
930.0 83.65038560411311 12.5 12.5 0.8503549183148662 0.8272724299681844
946.0 83.70179948586119 12.5 12.5 0.8493106726257249 0.8261932648437331
962.0 83.75321336760926 12.5 12.5 0.8482636055831438 0.8251109785776367
978.0 83.80462724935732 12.5 12.5 0.8472136693979282 0.8240255962450371
994.0 83.90745501285348 12.5 12.5 0.8451047536991219 0.8218458875208889
1010.0 83.95886889460155 12.5 12.5 0.8440457363872 0.8207515525912368
1026.0 83.95886889460155 12.5 12.5 0.8440457363872 0.8207515525912368
1042.0 84.2159383033419 12.5 12.5 0.8387046992343827 0.815234484685412
1058.0 84.26735218508998 12.5 12.5 0.8376279184297175 0.8141212075780113
1074.0 84.37017994858613 12.5 12.5 0.8354634917414061 0.8118868858663753
1090.0 84.52442159383034 12.5 12.5 0.8321937497243526 0.8085115486660799
1106.0 84.52442159383034 12.5 12.5 0.8321937497243526 0.8085115486660799
1122.0 84.67866323907455 12.5 12.5 0.8288960723421557 0.8051071873846349
1138.0 84.73007712082263 12.5 12.5 0.8277901662341547 0.8039663018163723
1154.0 84.73007712082263 12.5 12.5 0.8277901662341547 0.8039663018163723
1170.0 84.73007712082263 12.5 12.5 0.8277901662341547 0.8039663018163723
1186.0 84.7814910025707 12.5 12.5 0.8266812541387503 0.8028219888559396
1202.0 84.7814910025707 12.5 12.5 0.8266812541387503 0.8028219888559396
1218.0 84.7814910025707 12.5 12.5 0.8266812541387503 0.8028219888559396
1234.0 84.88431876606684 12.5 12.5 0.824452956020949 0.8005244295970826
1250.0 84.88431876606684 12.5 12.5 0.824452956020949 0.8005244295970826
1266.0 85.08997429305913 12.5 12.5 0.81995917461688 0.7958881045339594
1282.0 85.19280205655527 12.5 12.5 0.8176919599665933 0.793550625891426
1298.0 85.19280205655527 12.5 12.5 0.8176919599665933 0.793550625891426
1314.0 85.34704370179949 12.5 12.5 0.8142663189218191 0.7900190373932636
1330.0 85.5012853470437 12.5 12.5 0.8108103210713313 0.7864568781144055
1346.0 85.5012853470437 12.5 12.5 0.8108103210713313 0.7864568781144055
1362.0 85.5012853470437 12.5 12.5 0.8108103210713313 0.7864568781144055
1378.0 85.60411311053984 12.5 12.5 0.80848883439949 0.7840653472197645
1394.0 85.75835475578405 12.5 12.5 0.8049813933802441 0.7804512818547993
1410.0 85.75835475578405 12.5 12.5 0.8049813933802441 0.7804512818547993
1426.0 85.96401028277634 12.5 12.5 0.8002549696445649 0.7755840169359818
1442.0 86.0668380462725 12.5 12.5 0.797871212861001 0.773128202059914
1458.0 86.16966580976863 12.5 12.5 0.7954719277413203 0.7706590790603984
1474.0 86.27249357326478 12.5 12.5 0.7930582985819834 0.7681751938798165
1490.0 86.27249357326478 12.5 12.5 0.7930582985819834 0.7681751938798165
