bin value xlow xhigh ylow yhigh
2.0 2.622107969151671 12.5 12.5 0.3468073182384821 0.3793887418849732
18.0 25.295629820051413 12.5 12.5 0.97740699753818 0.994350022784396
34.0 37.326478149100254 12.5 12.5 1.0925188439531108 1.1012100694338167
50.0 44.2159383033419 12.5 12.5 1.124283883208571 1.1282504670446059
66.0 48.9974293059126 12.5 12.5 1.1333039230014441 1.1339925262553674
82.0 53.52185089974293 12.5 12.5 1.132268536145653 1.1298536357799316
98.0 57.53213367609254 12.5 12.5 1.1235248166485912 1.118360296702281
114.0 60.462724935732645 12.5 12.5 1.112372938484818 1.1051971621223733
130.0 63.39331619537275 12.5 12.5 1.0970516077015158 1.08786662524345
146.0 65.8611825192802 12.5 12.5 1.0807788465246326 1.0699006344011441
162.0 68.17480719794344 12.5 12.5 1.0625830482856147 1.0501186383611527
178.0 70.48843187660668 12.5 12.5 1.041383322305578 1.027331775102569
194.0 71.46529562982005 12.5 12.5 1.0314841622203086 1.0167627050363448
210.0 72.853470437018 12.5 12.5 1.0164015490338518 1.0007293365959624
226.0 74.44730077120822 12.5 12.5 0.9975503876435754 0.9807837282634013
242.0 75.47557840616966 12.5 12.5 0.984474209672026 0.9670008260028284
258.0 76.5038560411311 12.5 12.5 0.9706443796420605 0.9524665424217593
274.0 77.37789203084833 12.5 12.5 0.9582724984087188 0.9394952901340514
290.0 78.20051413881748 12.5 12.5 0.9460889794694505 0.9267473270510029
306.0 79.280205655527 12.5 12.5 0.929267988696747 0.909184851850553
322.0 79.89717223650385 12.5 12.5 0.919213761231108 0.8987076460786447
338.0 80.66838046272493 12.5 12.5 0.9061741013695279 0.885137916412837
354.0 81.13110539845758 12.5 12.5 0.8980884573476455 0.8767357733336256
370.0 81.49100257069408 12.5 12.5 0.8916607576780922 0.8700602106553212
386.0 81.90231362467867 12.5 12.5 0.8841606606875496 0.8622780673195884
402.0 82.05655526992288 12.5 12.5 0.8813051031726915 0.8593166730379576
418.0 82.51928020565553 12.5 12.5 0.8725942720132829 0.8502884811734779
434.0 82.82776349614396 12.5 12.5 0.8666649437974794 0.8441466643398177
450.0 83.23907455012854 12.5 12.5 0.8586013330828757 0.8358020396984855
466.0 83.4961439588689 12.5 12.5 0.8534693698052487 0.830492780431269
482.0 83.70179948586119 12.5 12.5 0.8493106726257249 0.8261932648437331
498.0 83.8560411311054 12.5 12.5 0.8461606263833632 0.8229373326387956
514.0 84.01028277634961 12.5 12.5 0.8429838537871492 0.819654025062766
530.0 84.31876606683805 12.5 12.5 0.8365470916654516 0.8130057738390262
546.0 84.47300771208226 12.5 12.5 0.8332869293688261 0.8096396900023173
562.0 84.62724935732648 12.5 12.5 0.8299986351326893 0.8062450093919926
578.0 84.83290488431876 12.5 12.5 0.8255689439131797 0.8016746139202446
594.0 85.1413881748072 12.5 12.5 0.8188269791080671 0.7947212802165704
610.0 85.34704370179949 12.5 12.5 0.8142663189218191 0.7900190373932636
626.0 85.34704370179949 12.5 12.5 0.8142663189218191 0.7900190373932636
642.0 85.55269922879177 12.5 12.5 0.8096515469770194 0.7852625882212805
658.0 85.75835475578405 12.5 12.5 0.8049813933802441 0.7804512818547993
674.0 86.0668380462725 12.5 12.5 0.797871212861001 0.773128202059914
690.0 86.27249357326478 12.5 12.5 0.7930582985819834 0.7681751938798165
706.0 86.47814910025707 12.5 12.5 0.7881873594643429 0.7631626813825676
722.0 86.7866323907455 12.5 12.5 0.7807681731454519 0.755531353859451
738.0 86.88946015424165 12.5 12.5 0.7782642468155743 0.7529571730486073
754.0 87.30077120822622 12.5 12.5 0.768091935830173 0.7425024584903794
770.0 87.30077120822622 12.5 12.5 0.768091935830173 0.7425024584903794
786.0 87.50642673521851 12.5 12.5 0.7629096766919807 0.7371778975884924
802.0 87.50642673521851 12.5 12.5 0.7629096766919807 0.7371778975884924
818.0 87.60925449871465 12.5 12.5 0.7602934560169583 0.7344911979908275
834.0 87.66066838046272 12.5 12.5 0.7589790122579987 0.7331416504457566
850.0 87.7120822622108 12.5 12.5 0.7576601270607775 0.7317881305100582
866.0 87.86632390745501 12.5 12.5 0.7536793131417197 0.7277007899682331
882.0 87.91773778920309 12.5 12.5 0.7523438466440879 0.7263297375504685
898.0 87.96915167095116 12.5 12.5 0.7510038314049061 0.7249545883989184
914.0 88.0719794344473 12.5 12.5 0.7483109397564802 0.7221910231423934
930.0 88.0719794344473 12.5 12.5 0.7483109397564802 0.7221910231423934
946.0 88.0719794344473 12.5 12.5 0.7483109397564802 0.7221910231423934
962.0 88.17480719794345 12.5 12.5 0.7456007331629544 0.7194096106887038
978.0 88.32904884318766 12.5 12.5 0.7415009589750388 0.7152051566883921
994.0 88.4318766066838 12.5 12.5 0.7387461261605055 0.7123787096633305
1010.0 88.58611825192803 12.5 12.5 0.7345786361862561 0.7081055408023174
1026.0 88.58611825192803 12.5 12.5 0.7345786361862561 0.7081055408023174
1042.0 88.74035989717224 12.5 12.5 0.7303693477837214 0.7037903878447604
1058.0 88.74035989717224 12.5 12.5 0.7303693477837214 0.7037903878447604
1074.0 88.79177377892032 12.5 12.5 0.728957130606156 0.7023422479196073
1090.0 88.94601542416453 12.5 12.5 0.7246910656999672 0.6979698145739066
1106.0 88.94601542416453 12.5 12.5 0.7246910656999672 0.6979698145739066
1122.0 89.15167095115682 12.5 12.5 0.7189343233789502 0.6920723699561759
1138.0 89.20308483290489 12.5 12.5 0.7174832818269583 0.6905851433627763
1154.0 89.20308483290489 12.5 12.5 0.7174832818269583 0.6905851433627763
1170.0 89.20308483290489 12.5 12.5 0.7174832818269583 0.6905851433627763
1186.0 89.30591259640103 12.5 12.5 0.7145654922772082 0.6875962965107951
1202.0 89.40874035989718 12.5 12.5 0.7116268812984661 0.6845877127895306
1218.0 89.46015424164524 12.5 12.5 0.7101502002354598 0.683075424969215
1234.0 89.5629820051414 12.5 12.5 0.7071810867224637 0.6800355264511726
1250.0 89.5629820051414 12.5 12.5 0.7071810867224637 0.6800355264511726
1266.0 89.66580976863753 12.5 12.5 0.7041910310989774 0.6769746866554849
1282.0 89.7172236503856 12.5 12.5 0.7026880677996394 0.6754363237238548
1298.0 89.76863753213368 12.5 12.5 0.7011799672652308 0.6738924187734585
1314.0 89.82005141388176 12.5 12.5 0.6996654741329933 0.6723441559038701
1330.0 89.9228791773779 12.5 12.5 0.6966223107227831 0.669229266219562
1346.0 89.9228791773779 12.5 12.5 0.6966223107227831 0.669229266219562
1362.0 89.97429305912597 12.5 12.5 0.695092221789928 0.6676639110144711
1378.0 90.02570694087404 12.5 12.5 0.6935567197272174 0.6660929242964797
1394.0 90.12853470437018 12.5 12.5 0.6904693589375843 0.6629338691111042
1410.0 90.17994858611826 12.5 12.5 0.6889168296920101 0.6613463164776401
1426.0 90.43701799485862 12.5 12.5 0.6810689254936442 0.6533218872197932
1442.0 90.59125964010283 12.5 12.5 0.6762900521798842 0.6484368496005866
1458.0 90.69408740359897 12.5 12.5 0.6730743339289025 0.6451499876062305
1474.0 90.79691516709512 12.5 12.5 0.6698338929802983 0.6418390382378569
1490.0 90.89974293059126 12.5 12.5 0.6665685783057262 0.6385034174602344
