bin value xlow xhigh ylow yhigh
2.0 2.1065302437556426 12.5 12.5 0.23993258704711126 0.25920456271776476
18.0 30.66506169124285 12.5 12.5 0.7963042588975455 0.8040678752810504
34.0 40.86668672885946 12.5 12.5 0.8512380370979233 0.8549056510240238
50.0 48.45019560637978 12.5 12.5 0.8669381202085047 0.8675611097332059
66.0 54.679506470057184 12.5 12.5 0.8647986090505211 0.8629195542851797
82.0 58.53144748721035 12.5 12.5 0.8566576303103424 0.8532340130983918
98.0 62.32320192597051 12.5 12.5 0.8433821809413544 0.8384335381373065
114.0 65.66355702678302 12.5 12.5 0.8271476077579831 0.8208590183187758
130.0 68.58260607884442 12.5 12.5 0.8092658526918206 0.8018032134082698
146.0 71.26090881733373 12.5 12.5 0.7896089364471837 0.7810713549001869
162.0 72.94613301233824 12.5 12.5 0.7755360041751369 0.7663209732392207
178.0 74.60126391814626 12.5 12.5 0.7603454489806039 0.7504667415191513
194.0 76.31658140234727 12.5 12.5 0.7430805170321131 0.7325128311323592
210.0 77.46012639181463 12.5 12.5 0.7306553548398487 0.719627486246821
226.0 78.3328317785134 12.5 12.5 0.7206515322194074 0.7092734291397451
242.0 79.50647005717725 12.5 12.5 0.7064491902340153 0.6946001926608214
258.0 80.52964188985857 12.5 12.5 0.6933285154486435 0.6810683876169565
274.0 81.40234727655734 12.5 12.5 0.6815606357862269 0.6689504472226937
290.0 81.82365332530846 12.5 12.5 0.6756812228849163 0.6629010580121997
306.0 82.5759855552212 12.5 12.5 0.6648452518645875 0.651763151960727
322.0 83.23803791754439 12.5 12.5 0.6549388213374363 0.6415898513825402
338.0 83.74962383388504 12.5 12.5 0.6470347883520078 0.6334798416458121
354.0 84.32139632861872 12.5 12.5 0.6379322320680947 0.6241484834591637
370.0 84.83298224495938 12.5 12.5 0.6295385633613537 0.6155493889969388
386.0 85.19410171531749 12.5 12.5 0.6234662027569726 0.6093319472974312
402.0 85.52512789647908 12.5 12.5 0.6177890955053722 0.6035218252185004
418.0 85.91634065603371 12.5 12.5 0.6109389906973184 0.5965143529100381
434.0 86.12699368040927 12.5 12.5 0.6071851482076229 0.5926765159611658
450.0 86.33764670478483 12.5 12.5 0.6033854883720546 0.5887913335543837
466.0 86.42792657237436 12.5 12.5 0.6017424319062492 0.5871119200450026
482.0 86.63857959674992 12.5 12.5 0.5978741563726353 0.5831591004918923
498.0 86.96960577791153 12.5 12.5 0.5916965405947883 0.5768482862110624
514.0 87.27053866987661 12.5 12.5 0.5859725063296017 0.5710032745723459
530.0 87.42100511585916 12.5 12.5 0.5830710598731859 0.5680410713035378
546.0 87.60156485103822 12.5 12.5 0.5795532343750964 0.5644513892869241
562.0 87.72193800782425 12.5 12.5 0.5771865969686929 0.5620359085045656
578.0 87.96268432139634 12.5 12.5 0.5723994998345194 0.5571516940640953
594.0 88.05296418898585 12.5 12.5 0.570585298209314 0.5553017541990779
610.0 88.47427023773699 12.5 12.5 0.5619815558402519 0.5465289882850555
626.0 88.62473668371953 12.5 12.5 0.5588522772445148 0.5433389878851336
642.0 88.80529641889858 12.5 12.5 0.5550567305884657 0.5394703629262199
658.0 88.8353897080951 12.5 12.5 0.5544197091410408 0.5388213073483694
674.0 88.92566957568462 12.5 12.5 0.5525012342127655 0.5368664349177377
690.0 89.07613602166717 12.5 12.5 0.5492783102315046 0.5335828506213836
706.0 89.10622931086368 12.5 12.5 0.5486300173106584 0.5329221198402512
722.0 89.22660246764971 12.5 12.5 0.5460228870229455 0.5302671022636485
738.0 89.31688233523924 12.5 12.5 0.5440538726003252 0.5282618813238216
754.0 89.43725549202529 12.5 12.5 0.5414097103497273 0.5255697274416993
770.0 89.5275353596148 12.5 12.5 0.5394123967088493 0.5235364508019869
786.0 89.64790851640085 12.5 12.5 0.5367309571289391 0.5208054374620352
802.0 89.76828167318688 12.5 12.5 0.5340263045283566 0.5180532084262057
818.0 89.8585615407764 12.5 12.5 0.5319836914836507 0.5159735865955084
834.0 89.91874811916942 12.5 12.5 0.53061482931549 0.5145800430482517
850.0 90.06921456515197 12.5 12.5 0.5271666920790397 0.5110716298360907
866.0 90.1594944327415 12.5 12.5 0.525080127967803 0.508949143815951
882.0 90.30996087872406 12.5 12.5 0.5215728850264889 0.5053817305318953
898.0 90.4905206139031 12.5 12.5 0.5173143276626213 0.5010504904739532
914.0 90.55070719229612 12.5 12.5 0.5158826065902122 0.4995942078864335
930.0 90.55070719229612 12.5 12.5 0.5158826065902122 0.4995942078864335
946.0 90.64098705988565 12.5 12.5 0.5137231069194503 0.4973981466000921
962.0 90.79145350586819 12.5 12.5 0.5100921163983863 0.4937061442639279
978.0 90.97201324104725 12.5 12.5 0.5056808095576404 0.48922254358114703
994.0 91.09238639783328 12.5 12.5 0.5027063119761976 0.48620060102450013
1010.0 91.1224796870298 12.5 12.5 0.5019592692477204 0.48544008255521076
1026.0 91.21275955461931 12.5 12.5 0.49970563737434803 0.4831504992810598
1042.0 91.33313271140536 12.5 12.5 0.4966762686866133 0.4800737456081783
1058.0 91.42341257899488 12.5 12.5 0.49438706104905084 0.4777464136332066
1074.0 91.51369244658441 12.5 12.5 0.4920805803234951 0.47540418173677157
1090.0 91.63406560337044 12.5 12.5 0.4889802428495127 0.4722553815554309
1106.0 91.72434547095997 12.5 12.5 0.4866356267729022 0.4698743808128736
1122.0 91.75443876015649 12.5 12.5 0.4858504967954258 0.46907682438527276
1138.0 91.8146253385495 12.5 12.5 0.48427399273200944 0.46747662253215916
1154.0 91.93499849533553 12.5 12.5 0.48109875270102576 0.4642525842357692
1170.0 91.96509178453205 12.5 12.5 0.48030009155720643 0.4634417569547411
