bin value xlow xhigh ylow yhigh
2.0 4.235440672687636 12.5 12.5 0.346265181619141 0.36530124118622637
18.0 26.44036125817502 12.5 12.5 0.7736679860762818 0.7834584661530364
34.0 36.374961071317344 12.5 12.5 0.8464344314471739 0.8520961063869348
50.0 44.16069760199315 12.5 12.5 0.875407723893884 0.8778349124369034
66.0 49.20585487387107 12.5 12.5 0.8823832746092775 0.8827132957914263
82.0 53.472438492681405 12.5 12.5 0.8812505986660168 0.8798074421853541
98.0 57.116163189037685 12.5 12.5 0.8751556253240422 0.8721980218150072
114.0 60.44845842416693 12.5 12.5 0.8653491418575188 0.8610066475172928
130.0 62.597321706633444 12.5 12.5 0.8568109158763382 0.8515771918029658
146.0 64.9953285580816 12.5 12.5 0.8451575938625222 0.8389244853857503
162.0 67.23762067891622 12.5 12.5 0.8321435152410794 0.8249813464138778
178.0 68.54562441606976 12.5 12.5 0.823568624529103 0.815862709556614
194.0 70.13391466832762 12.5 12.5 0.8121396127500513 0.803773721407619
210.0 71.69106197446278 12.5 12.5 0.7998073461985777 0.790794463059119
226.0 72.8744939271255 12.5 12.5 0.7896558123332675 0.7801497121302292
242.0 73.96449704142012 12.5 12.5 0.779683234416062 0.769724817687889
258.0 75.02335720959202 12.5 12.5 0.769401699752359 0.7590038565040813
274.0 76.51821862348179 12.5 12.5 0.7538429389413182 0.7428224470247713
290.0 77.29679227654937 12.5 12.5 0.7452315874564408 0.733887404974376
306.0 78.13765182186235 12.5 12.5 0.7355223842742453 0.723828362912593
322.0 78.76051074431642 12.5 12.5 0.7280458102006171 0.7160940798435211
338.0 79.38336966677048 12.5 12.5 0.7203200581759717 0.7081086273859394
354.0 80.00622858922453 12.5 12.5 0.7123348893616877 0.6998655448906876
370.0 80.5979445655559 12.5 12.5 0.704502117804584 0.6917861495913558
386.0 81.03394581127374 12.5 12.5 0.6985710444450843 0.6856737613874175
402.0 81.31423232637808 12.5 12.5 0.6946853717905599 0.681670677931645
418.0 81.90594830270945 12.5 12.5 0.686288020617265 0.6730271774521235
434.0 82.5288072251635 12.5 12.5 0.6771555873293478 0.6636364526452776
450.0 83.12052320149486 12.5 12.5 0.6681905990710058 0.6544257048057389
466.0 83.49423855496731 12.5 12.5 0.6623780282109415 0.6484575457952224
482.0 83.77452507007163 12.5 12.5 0.657939616555725 0.6439027225192295
498.0 84.33509810028028 12.5 12.5 0.6488539429639673 0.6345841010836795
514.0 84.73995639987542 12.5 12.5 0.6421132119316497 0.6276751950220816
530.0 85.23824353783867 12.5 12.5 0.6336036135025203 0.6189572492040996
546.0 85.67424478355652 12.5 12.5 0.6259559566189843 0.6111288941955006
562.0 85.89224540641544 12.5 12.5 0.622059716218859 0.6071417974986226
578.0 86.26596075988789 12.5 12.5 0.6152640596193915 0.6001908641478537
594.0 86.48396138274681 12.5 12.5 0.6112305427647957 0.5960666868355502
610.0 86.70196200560572 12.5 12.5 0.607144178812391 0.591890466462508
626.0 87.01339146683277 12.5 12.5 0.6012142166490708 0.5858304362042932
642.0 87.2936779819371 12.5 12.5 0.5957809880616116 0.5802803033404524
658.0 87.60510744316412 12.5 12.5 0.5896338351778385 0.5740034780340464
674.0 87.79196511990034 12.5 12.5 0.5858883675565751 0.5701802923615107
690.0 87.97882279663656 12.5 12.5 0.5820989903161267 0.5663132494810874
706.0 88.22796636561819 12.5 12.5 0.5769770657919726 0.5610870231148923
722.0 88.57053877296792 12.5 12.5 0.5698000537679326 0.5537673261778675
738.0 88.85082528807226 12.5 12.5 0.5638083842120722 0.5476595706276455
754.0 89.03768296480847 12.5 12.5 0.5597530345189505 0.5435256277677714
770.0 89.4425412644036 12.5 12.5 0.5507902961799926 0.5343953945345037
786.0 89.69168483338524 12.5 12.5 0.5451519073384259 0.5286536000684627
802.0 89.97197134848956 12.5 12.5 0.5386926349186028 0.5220770915359663
818.0 90.1899719713485 12.5 12.5 0.5335806738569815 0.5168738519360394
834.0 90.2834008097166 12.5 12.5 0.5313649554075206 0.5146202979169567
850.0 90.53254437869822 12.5 12.5 0.5253852470280429 0.5085360716223453
866.0 90.65711616318903 12.5 12.5 0.5223546364804932 0.5054533947070894
882.0 90.75054500155714 12.5 12.5 0.5200635533430753 0.5031231397720326
898.0 90.99968857053878 12.5 12.5 0.5138753832150789 0.4968318313513631
914.0 91.12426035502959 12.5 12.5 0.5107377885952724 0.4936426623434187
