10.0	26489.693
20.206125	325.70206
30.22858	134.33994
39.858616	91.524734
50.0886	78.965225
60.714134	74.43803
70.560875	72.27271
80.53881	72.27271
90.28458	72.27271
90.28458	72.27271
100.0	76.66822
200.8501	102.99604
300.47394	122.95426
393.82227	151.1775
503.9064	185.8792
503.9064	185.8792
603.5022	209.17647
705.60876	242.4462
800.56067	281.00754
908.29004	307.02905
994.00604	335.4602
