pulsearea weight xerror yerror
2.5 0.0 2.5 0.0
7.5 0.46531206369400024 2.5 0.0054053119083345815
12.5 11.870345115661621 2.5 0.025458155701037707
17.5 15.734041213989258 2.5 0.023718869568423694
22.5 11.544539451599121 2.5 0.019004385899473675
27.5 6.4374566078186035 2.5 0.01588680012947824
32.5 3.0805611610412598 2.5 0.013246484093648649
37.5 1.6795634031295776 2.5 0.011694430846220495
42.5 1.299663782119751 2.5 0.010726650153068427
47.5 1.29682195186615 2.5 0.010026629670938907
52.5 1.479949712753296 2.5 0.009840071487027533
57.5 1.685899257659912 2.5 0.009627690840316932
62.5 1.8613982200622559 2.5 0.009377620871487394
67.5 2.0045764446258545 2.5 0.0093603390126201
72.5 2.037355422973633 2.5 0.009010472385402628
77.5 2.0007193088531494 2.5 0.008944529854997706
82.5 1.8607534170150757 2.5 0.008623331691763382
87.5 1.671467900276184 2.5 0.008251451425297106
92.5 1.4924063682556152 2.5 0.00816223728133552
97.5 1.282720923423767 2.5 0.007772184529024862
102.5 1.1219258308410645 2.5 0.007603034151291889
107.5 0.9861107468605042 2.5 0.007419694757719707
112.5 0.8593315482139587 2.5 0.007043495922375586
117.5 0.7904337048530579 2.5 0.007031272092317384
122.5 0.7203733921051025 2.5 0.006767589291029635
127.5 0.6695032119750977 2.5 0.006633184291781383
132.5 0.6237907409667969 2.5 0.00639903427360441
137.5 0.5851966738700867 2.5 0.006262241461660492
142.5 0.5653445720672607 2.5 0.00626091967064849
147.5 0.5235728025436401 2.5 0.006108591411492977
152.5 0.48779094219207764 2.5 0.005889871236342158
157.5 0.4675203561782837 2.5 0.005873281095441398
162.5 0.4453945755958557 2.5 0.005811714461131152
167.5 0.4209479093551636 2.5 0.005728634066978293
172.5 0.3980465233325958 2.5 0.00565194818513408
177.5 0.3749569058418274 2.5 0.005563061521991842
182.5 0.3686864972114563 2.5 0.00566030880382114
187.5 0.3290238678455353 2.5 0.005337580906086905
192.5 0.3225891888141632 2.5 0.005421623203554919
197.5 0.3156484365463257 2.5 0.005395918016840873
202.5 0.2913563847541809 2.5 0.005222075927205096
