pulsearea weight xerror yerror
2.5 0.0 2.5 0.0
7.5 0.445882111787796 2.5 0.005387308866807586
12.5 11.435275077819824 2.5 0.025372563758877007
17.5 15.214741706848145 2.5 0.023609145973624193
22.5 11.196020126342773 2.5 0.01891246899313027
27.5 6.1820268630981445 2.5 0.015806205058583475
32.5 2.8409509658813477 2.5 0.01315573034245103
37.5 1.4022934436798096 2.5 0.011575275928332482
42.5 0.8892339468002319 2.5 0.010533599741129473
47.5 0.701141893863678 2.5 0.009725045118566415
52.5 0.642399787902832 2.5 0.009404866127160572
57.5 0.6026192307472229 2.5 0.009047631232357039
62.5 0.5604581832885742 2.5 0.008656233199802093
67.5 0.5503263473510742 2.5 0.00854830079203919
72.5 0.5092055201530457 2.5 0.00811831956799579
77.5 0.5018091797828674 2.5 0.008063219848605474
82.5 0.4747433662414551 2.5 0.007778287052183837
87.5 0.43978792428970337 2.5 0.007467908048713351
92.5 0.43935632705688477 2.5 0.00748943371936914
97.5 0.40655088424682617 2.5 0.0071864561748620865
102.5 0.39569586515426636 2.5 0.007109418281808349
107.5 0.37995070219039917 2.5 0.006999304986763565
112.5 0.34737154841423035 2.5 0.0066701750208312755
117.5 0.3421837091445923 2.5 0.006704944983831058
122.5 0.3205333948135376 2.5 0.006465436165647218
127.5 0.3105132281780243 2.5 0.006356825768316706
132.5 0.2891807556152344 2.5 0.006132009428789547
137.5 0.2790067195892334 2.5 0.006012800356251631
142.5 0.2780645787715912 2.5 0.006027131583291772
147.5 0.26262280344963074 2.5 0.005891127993225555
152.5 0.2470209151506424 2.5 0.00568180281078908
157.5 0.24782034754753113 2.5 0.005683170842590368
162.5 0.24264457821846008 2.5 0.005634582946210035
167.5 0.2378179281949997 2.5 0.005566502337495625
172.5 0.23173651099205017 2.5 0.005502855466704575
177.5 0.22629690170288086 2.5 0.005427803745297557
182.5 0.23122648894786835 2.5 0.005537553228151863
187.5 0.20869386196136475 2.5 0.005223645272127837
192.5 0.2138591855764389 2.5 0.005320403947194715
197.5 0.21460844576358795 2.5 0.00530146500926564
202.5 0.20183637738227844 2.5 0.005135647669914181
207.5 0.19291549921035767 2.5 0.0049999505703835385
212.5 0.1971643716096878 2.5 0.00501882800032386
217.5 0.18789836764335632 2.5 0.004937830945003566
222.5 0.17725852131843567 2.5 0.004731313495797251
227.5 0.17648015916347504 2.5 0.00470649230071143
232.5 0.18142485618591309 2.5 0.004796776362608508
237.5 0.17026618123054504 2.5 0.004594503685479428
242.5 0.17092350125312805 2.5 0.004628065111140897
247.5 0.16789370775222778 2.5 0.004596518755363433
252.5 0.15643496811389923 2.5 0.004421148673418798
257.5 0.15226654708385468 2.5 0.004375140491443616
262.5 0.15097907185554504 2.5 0.004369933460322289
