0.1    1.566303891939254e-7
0.2    2.7743707622589417e-7
0.30000000000000004    3.6655553188614026e-7
0.4    4.283665894751021e-7
0.5    4.6720313816585567e-7
0.6    4.871591119056721e-7
0.7000000000000001    4.919745569758471e-7
0.8    4.84971326317484e-7
0.9    4.690159104762726e-7
1.    4.465459740476927e-7
1.1    4.1960084927046644e-7
1.2000000000000002    3.898544342545154e-7
1.3000000000000003    3.5865379794864626e-7
1.4000000000000001    3.2705984789957026e-7
1.5000000000000002    2.9588754708537497e-7
1.6    2.657440361168276e-7
1.7000000000000002    2.3706366671763574e-7
1.8000000000000003    2.1013942536646018e-7
1.9000000000000001    1.851505609254691e-7
2.    1.6218645918467104e-7
2.1    1.4126695658480705e-7
2.2    1.223593756613605e-7
2.3000000000000003    1.0539261220545622e-7
2.4000000000000004    9.026862130726924e-8
2.5000000000000004    7.687164590085571e-8
2.6    6.507551435807728e-8
2.7    5.474930840202002e-8
2.8000000000000003    4.5761672983718215e-8
2.9000000000000004    3.7984008519226075e-8
3.0000000000000004    3.129275488714552e-8
3.1    2.5570947064088985e-8
3.2    2.070919497420454e-8
3.3000000000000003    1.6606215449300364e-8
3.4000000000000004    1.3169022293342734e-8
3.5000000000000004    1.0312861305577098e-8
3.6    7.960960615928966e-9
3.7    6.044152632331711e-9
3.8000000000000003    4.5004120629088835e-9
3.9000000000000004    3.274344612278169e-9
4.    2.3166528166965694e-9
4.1    1.5835988436103737e-9
4.2    1.0364787201593698e-9
4.3    6.411181749130719e-10
4.3999999999999995    3.6739690147250085e-10
4.5    1.8880542683511568e-10
4.6    8.203675735895592e-11
4.7    2.6613465760610425e-11
4.8    4.549776189540514e-12
4.9    4.741904883911823e-14
