0.1    2.299215963172261e-8
0.2    4.258803305530258e-8
0.30000000000000004    5.910644293702512e-8
0.4    7.284850675625492e-8
0.5    8.409703629812222e-8
0.6    9.311628838656199e-8
0.7000000000000001    1.0015200259110295e-7
0.8    1.0543167031304871e-7
0.9    1.0916498738267862e-7
1.    1.1154444915816192e-7
1.1    1.1274605318517435e-7
1.2000000000000002    1.1293007982608289e-7
1.3000000000000003    1.122419259672933e-7
1.4000000000000001    1.108129710257251e-7
1.5000000000000002    1.0876146401409265e-7
1.6    1.0619345194426194e-7
1.7000000000000002    1.0320368292912293e-7
1.8000000000000003    9.987645390098829e-8
1.9000000000000001    9.628642957162569e-8
2.    9.249942982964236e-8
2.1    8.857318176729924e-8
2.2    8.455803365269805e-8
2.3000000000000003    8.0497629125613e-8
2.4000000000000004    7.642954070660277e-8
2.5000000000000004    7.238586238331454e-8
2.6    6.839376158998447e-8
2.7    6.447599134083224e-8
2.8000000000000003    6.065136362933433e-8
2.9000000000000004    5.693518547615032e-8
3.0000000000000004    5.3339659210485166e-8
3.1    4.98742487133611e-8
3.2    4.654601344595045e-8
3.3000000000000003    4.33599121399549e-8
3.4000000000000004    4.031907804716947e-8
3.5000000000000004    3.7425067638035427e-8
3.6    3.46780846095716e-8
3.7    3.207718101616745e-8
3.8000000000000003    2.9620437276296655e-8
3.9000000000000004    2.730512273761678e-8
4.    2.51278384049986e-8
4.1    2.3084643353159707e-8
4.2    2.117116625974474e-8
4.3    1.93827034075296e-8
4.3999999999999995    1.7714304417274347e-8
4.5    1.6160846886676712e-8
4.6    1.4717101026745834e-8
4.7    1.337778530539273e-8
4.8    1.2137614029611369e-8
4.9    1.099133772269121e-8
5.    9.933777081690716e-9
5.1    8.959851233087864e-9
5.2    8.064600941178209e-9
5.3    7.243207364432677e-9
5.4    6.491006899622304e-9
5.5    5.803502601976583e-9
5.6    5.1763726218784185e-9
5.7    4.605476054442144e-9
5.8    4.086856557657187e-9
5.9    3.6167440574061448e-9
6.    3.191554823435603e-9
6.1    2.8078901690717553e-9
6.2    2.462533998962467e-9
6.3    2.152449403201224e-9
6.4    1.8747744726868563e-9
6.5    1.6268174892979319e-9
6.6    1.4060516252748146e-9
6.7    1.2101092689200468e-9
6.8    1.0367760782140223e-9
6.9    8.839848500444177e-10
7.    7.498092803293358e-10
7.1    6.324576792492554e-10
7.2    5.302666959722386e-10
7.3    4.4169509853735745e-10
7.4    3.6531764687015e-10
7.5    2.9981909011868484e-10
7.6    2.439883135525357e-10
7.7    1.9671265505832117e-10
7.8    1.5697240673733208e-10
7.9    1.2383551317473795e-10
8.    9.645247455583981e-11
8.1    7.405145989305593e-11
8.2    5.5933633133859224e-11
8.3    4.146869281470723e-11
8.4    3.0090624147564996e-11
8.5    2.129366095100446e-11
8.6    1.462845361227195e-11
8.7    9.698438284710639e-12
8.8    6.156401723162105e-12
8.9    3.70123555143884e-12
9.    2.0748732835237544e-12
9.1    1.05940307919455e-12
9.2    4.743489977024069e-13
9.3    1.7411337310597027e-13
9.4    4.5572886722280716e-14
9.5    5.820934951177123e-15
9.6    4.894811865297213e-17
