0.1    1.1588125486658625e-7
0.2    2.1789850545823423e-7
0.30000000000000004    3.068052877256893e-7
0.4    3.8341041102369487e-7
0.5    4.485555441434154e-7
0.6    5.030967428153033e-7
0.7000000000000001    5.478893985550798e-7
0.8    5.83776143766106e-7
0.9    6.11577298755115e-7
1.    6.320834928685923e-7
1.1    6.460501344650841e-7
1.2000000000000002    6.541934430896066e-7
1.3000000000000003    6.571877922185903e-7
1.4000000000000001    6.556641319104837e-7
1.5000000000000002    6.502074291657882e-7
1.6    6.413548573355905e-7
1.7000000000000002    6.296003856714827e-7
1.8000000000000003    6.153963817469593e-7
1.9000000000000001    5.991550052867648e-7
2.    5.812498819514971e-7
2.1    5.620179815619726e-7
2.2    5.417616365811998e-7
2.3000000000000003    5.20750646956759e-7
2.4000000000000004    4.99224426590435e-7
2.5000000000000004    4.773941547642596e-7
2.6    4.5544490287728664e-7
2.7    4.335377129203891e-7
2.8000000000000003    4.118116093291085e-7
2.9000000000000004    3.9038553029866813e-7
3.0000000000000004    3.6936016840811185e-7
3.1    3.4881971356360576e-7
3.2    3.2883349390876606e-7
3.3000000000000003    3.094575125300584e-7
3.4000000000000004    2.907358795685821e-7
3.5000000000000004    2.7270214079017023e-7
3.6    2.553805048119584e-7
3.7    2.387869720780369e-7
3.8000000000000003    2.229303693572132e-7
3.9000000000000004    2.0781329403523945e-7
4.    1.9343297282113204e-7
4.1    1.7978203970756002e-7
4.2    1.6684923814073797e-7
4.3    1.5462005238471823e-7
4.3999999999999995    1.4307727302488568e-7
4.5    1.322015014598462e-7
4.6    1.21971598091784e-7
4.7    1.1236507875299128e-7
4.8    1.0335846370930169e-7
4.9    9.492758336684605e-8
5.    8.70478445829925e-8
5.1    7.969446125055834e-8
5.2    7.284265259053887e-8
5.3    6.64678123560196e-8
5.4    6.054565192131859e-8
5.5    5.50523200078875e-8
5.6    4.9964501583641085e-8
5.7    4.525949826649109e-8
5.8    4.0915292366709355e-8
5.9    3.691059651697964e-8
6.    3.322489066390589e-8
6.1    2.9838448030504895e-8
6.2    2.67323515057473e-8
6.3    2.388850177443121e-8
6.4    2.128961836824124e-8
6.5    1.891923469651671e-8
6.6    1.6761688002532008e-8
6.7    1.4802105087633907e-8
6.8    1.3026384550823099e-8
6.9    1.1421176204913704e-8
7.    9.973858251674343e-9
7.1    8.672512726918834e-9
7.2    7.505899661835249e-9
7.3    6.463430348467304e-9
7.4    5.535140044715273e-9
7.5    4.711660407046139e-9
7.6    3.984191896889112e-9
7.7    3.3444763690183022e-9
7.8    2.7847700166967247e-9
7.9    2.297816818635006e-9
8.    1.8768226065482944e-9
8.1    1.5154298489443825e-9
8.2    1.2076932264878704e-9
8.3    9.480560565373332e-10
8.4    7.31327609032798e-10
8.5    5.526613425468329e-10
8.6    4.075340778316277e-10
8.7    2.917261163449474e-10
8.8    2.0130230290626465e-10
8.9    1.3259402458027265e-10
9.    8.218213202585163e-11
9.1    4.688076471437148e-11
9.2    2.372205747003656e-11
9.3    9.9417026734381e-12
9.4    2.9653400021770262e-12
9.5    3.9574376447873703e-13
9.6    7.826045994884238e-16
