0.1    2.0501453910798954e-12
0.2    6.3592284316503714e-12
0.30000000000000004    1.1002389177640373e-11
0.4    1.4859847530598497e-11
0.5    1.7435648952819575e-11
0.6    1.8647980460276285e-11
0.7000000000000001    1.8655670237983974e-11
0.8    1.7728220598571107e-11
0.9    1.6160005615965987e-11
1.    1.4220637747835417e-11
1.1    1.21313419243953e-11
1.2000000000000002    1.0058222504128484e-11
1.3000000000000003    8.115336048950188e-12
1.4000000000000001    6.372578627619141e-12
1.5000000000000002    4.86516999380064e-12
1.6    3.602857494939165e-12
1.7000000000000002    2.5778933739815597e-12
1.8000000000000003    1.7714364567989241e-12
1.9000000000000001    1.1583795775135675e-12
2.    7.10784716734133e-13
2.1    4.0017983245033274e-13
2.2    1.9897932539145443e-13
2.3000000000000003    8.126439769474838e-14
2.4000000000000004    2.31196523489517e-14
2.5000000000000004    2.67964484823314e-15
