energy 	 rate 
0.1 	 2.443490109261509e-08 
1.1 	 2.502832947021786e-07 
2.1 	 4.447054640009314e-07 
3.1 	 6.106999365862243e-07 
4.1 	 7.510599298392881e-07 
5.1 	 8.683774604117289e-07 
6.1 	 9.650493687371715e-07 
7.1 	 1.043284763553674e-06 
8.1 	 1.1051134782464806e-06 
9.1 	 1.152395204679857e-06 
10.1 	 1.1868290328213904e-06 
11.1 	 1.2099631774000261e-06 
12.1 	 1.2232047174190476e-06 
13.1 	 1.2278292117378645e-06 
14.1 	 1.2249900851635875e-06 
15.1 	 1.2157277054448408e-06 
16.1 	 1.2009780930096433e-06 
17.1 	 1.1815812229074106e-06 
18.1 	 1.1582888927829815e-06 
19.1 	 1.1317721423297587e-06 
20.1 	 1.1026282189717858e-06 
21.1 	 1.0713867900224118e-06 
22.1 	 1.0385143227296922e-06 
23.1 	 1.0044212319202654e-06 
24.1 	 9.694680891740068e-07 
25.1 	 9.339703832031675e-07 
26.1 	 8.98202901924632e-07 
27.1 	 8.624037639437516e-07 
28.1 	 8.267781195498743e-07 
29.1 	 7.915015413851259e-07 
30.1 	 7.567231247526858e-07 
31.1 	 7.22568317125802e-07 
32.1 	 6.891414958478971e-07 
33.1 	 6.565283123167645e-07 
34.1 	 6.247978201561992e-07 
35.1 	 5.940044040255479e-07 
36.1 	 5.641895248260445e-07 
37.1 	 5.353832961522651e-07 
38.1 	 5.076059059239234e-07 
39.1 	 4.808688962302259e-07 
40.1 	 4.5517631353625433e-07 
41.1 	 4.305257405457976e-07 
42.1 	 4.069092201934056e-07 
43.1 	 3.8431408145399315e-07 
44.1 	 3.6272367591372313e-07 
45.1 	 3.421180333424621e-07 
46.1 	 3.224744438464984e-07 
47.1 	 3.0376797356017696e-07 
48.1 	 2.8597192025599955e-07 
49.1 	 2.690582147134382e-07 
50.1 	 2.5299777318576255e-07 
51.1 	 2.3776080583998538e-07 
52.1 	 2.2331708561577207e-07 
53.1 	 2.0963618155297014e-07 
54.1 	 1.9668766027239635e-07 
55.1 	 1.844412589587182e-07 
56.1 	 1.7286703288582083e-07 
57.1 	 1.6193548024208948e-07 
58.1 	 1.5161764675377792e-07 
59.1 	 1.418852123673649e-07 
60.1 	 1.3271056203488167e-07 
61.1 	 1.240668424480767e-07 
62.1 	 1.1592800638653051e-07 
63.1 	 1.0826884618002581e-07 
64.1 	 1.0106501763539926e-07 
65.1 	 9.429305564149107e-08 
66.1 	 8.793038254160497e-08 
67.1 	 8.195531025003627e-08 
68.1 	 7.634703698675866e-08 
69.1 	 7.108563941143334e-08 
70.1 	 6.615206085365235e-08 
71.1 	 6.152809626004179e-08 
72.1 	 5.719637440981994e-08 
73.1 	 5.314033788799204e-08 
74.1 	 4.934422124899911e-08 
75.1 	 4.579302775277298e-08 
76.1 	 4.2472505009291015e-08 
77.1 	 3.936911982645071e-08 
78.1 	 3.6470032518935045e-08 
79.1 	 3.37630709023873e-08 
80.1 	 3.123670416728191e-08 
81.1 	 2.8880016800061883e-08 
82.1 	 2.668268269512894e-08 
83.1 	 2.463493957984558e-08 
84.1 	 2.2727563855611554e-08 
85.1 	 2.095184594108236e-08 
86.1 	 1.9299566188505483e-08 
87.1 	 1.7762971430781114e-08 
88.1 	 1.63347522050463e-08 
89.1 	 1.5008020688164408e-08 
90.1 	 1.3776289370365373e-08 
91.1 	 1.2633450485274975e-08 
92.1 	 1.1573756207590418e-08 
93.1 	 1.0591799623607595e-08 
94.1 	 9.68249647456644e-09 
95.1 	 8.841067668295371e-09 
96.1 	 8.063022550798025e-09 
97.1 	 7.344142926191768e-09 
98.1 	 6.6804678106905355e-09 
99.1 	 6.068278904077727e-09 
100.1 	 5.504086760285834e-09 
101.1 	 4.984617637232663e-09 
102.1 	 4.506801004924769e-09 
103.1 	 4.067757689983266e-09 
104.1 	 3.664788634138642e-09 
105.1 	 3.2953642438565017e-09 
106.1 	 2.9571143080515e-09 
107.1 	 2.647818460816976e-09 
108.1 	 2.3653971661998075e-09 
109.1 	 2.1079032022753368e-09 
110.1 	 1.873513622106327e-09 
111.1 	 1.6605221695817046e-09 
112.1 	 1.4673321286127477e-09 
113.1 	 1.292449584711136e-09 
114.1 	 1.134477078554642e-09 
115.1 	 9.921076317749912e-10 
116.1 	 8.641191258554508e-10 
117.1 	 7.49369015692006e-10 
118.1 	 6.467893600632388e-10 
119.1 	 5.553821519401664e-10 
120.1 	 4.742149322641199e-10 
121.1 	 4.024166715096949e-10 
122.1 	 3.391739040356647e-10 
123.1 	 2.837271009009116e-10 
124.1 	 2.3536726748625284e-10 
125.1 	 1.9343275290996189e-10 
126.1 	 1.5730625885916285e-10 
127.1 	 1.264120360725157e-10 
128.1 	 1.0021325730631433e-10 
129.1 	 7.820955619164079e-11 
130.1 	 5.993472194594113e-11 
131.1 	 4.4954540439918716e-11 
132.1 	 3.2864772631313554e-11 
133.1 	 2.3289261874628485e-11 
134.1 	 1.5878162083851706e-11 
135.1 	 1.0306279182340562e-11 
136.1 	 6.271518700402158e-12 
137.1 	 3.4934327959955056e-12 
138.1 	 1.7118603640989005e-12 
139.1 	 6.856542731511659e-13 
140.1 	 1.9149012294525051e-13 
141.1 	 2.28671335383403e-14 
142.0 	 1.7807226922761873e-17 
