energy 	 rate 
0.1 	 2.3942864943972317e-10 
1.1 	 2.7714033683548197e-08 
2.1 	 9.661256542830823e-08 
3.1 	 2.0134406607002605e-07 
4.1 	 3.367771012742375e-07 
5.1 	 4.982103929936179e-07 
6.1 	 6.813450405948403e-07 
7.1 	 8.822582546225695e-07 
8.1 	 1.0973785307633284e-06 
9.1 	 1.3234621946901489e-06 
10.1 	 1.557571251465219e-06 
11.1 	 1.7970524760564277e-06 
12.1 	 2.0395176842890745e-06 
13.1 	 2.28282512621002e-06 
14.1 	 2.525061946392177e-06 
15.1 	 2.764527658156299e-06 
16.1 	 2.999718581038131e-06 
17.1 	 3.2293131930857676e-06 
18.1 	 3.4521583517379016e-06 
19.1 	 3.667256339111918e-06 
20.1 	 3.873752689524683e-06 
21.1 	 4.0709247589814745e-06 
22.1 	 4.2581709982029256e-06 
23.1 	 4.435000892518841e-06 
24.1 	 4.60102553364425e-06 
25.1 	 4.7559487899697396e-06 
26.1 	 4.899559043547556e-06 
27.1 	 5.031721463439803e-06 
28.1 	 5.1523707865175995e-06 
29.1 	 5.261504578162834e-06 
30.1 	 5.359176946629298e-06 
31.1 	 5.4454926860697165e-06 
32.1 	 5.520601824431834e-06 
33.1 	 5.584694553571984e-06 
34.1 	 5.6379965200307246e-06 
35.1 	 5.680764455964065e-06 
36.1 	 5.713282130727055e-06 
37.1 	 5.735856604566366e-06 
38.1 	 5.748814766796218e-06 
39.1 	 5.752500141709459e-06 
40.1 	 5.747269946314398e-06 
41.1 	 5.733492384789621e-06 
42.1 	 5.711544165314857e-06 
43.1 	 5.6818082256677415e-06 
44.1 	 5.644671654675043e-06 
45.1 	 5.600523797274212e-06 
46.1 	 5.549754531578073e-06 
47.1 	 5.4927527069434485e-06 
48.1 	 5.429904732624623e-06 
49.1 	 5.361593307145915e-06 
50.1 	 5.288196279055473e-06 
51.1 	 5.210085630225598e-06 
52.1 	 5.127626573344755e-06 
53.1 	 5.041176755703424e-06 
54.1 	 4.951085561811754e-06 
55.1 	 4.857693507801704e-06 
56.1 	 4.761331720961536e-06 
57.1 	 4.6623214981266815e-06 
58.1 	 4.560973937008751e-06 
59.1 	 4.457589634885355e-06 
60.1 	 4.352458449396933e-06 
61.1 	 4.245859316505165e-06 
62.1 	 4.138060120960026e-06 
63.1 	 4.029317614900952e-06 
64.1 	 3.91987738048176e-06 
65.1 	 3.8099738326599275e-06 
66.1 	 3.699830258529172e-06 
67.1 	 3.5896588898003106e-06 
68.1 	 3.4796610052497496e-06 
69.1 	 3.370027060158412e-06 
70.1 	 3.260936839956785e-06 
71.1 	 3.152559635474195e-06 
72.1 	 3.045054437363473e-06 
73.1 	 2.9385701474362e-06 
74.1 	 2.833245804798312e-06 
75.1 	 2.7292108248228404e-06 
76.1 	 2.6265852491348673e-06 
77.1 	 2.5254800049149287e-06 
78.1 	 2.425997171950906e-06 
79.1 	 2.3282302559849754e-06 
80.1 	 2.232264467012699e-06 
81.1 	 2.138177001295127e-06 
82.1 	 2.046037325942858e-06 
83.1 	 1.9559074650230512e-06 
84.1 	 1.867842286227641e-06 
85.1 	 1.7818897872223772e-06 
86.1 	 1.6980913808734027e-06 
87.1 	 1.616482178620105e-06 
88.1 	 1.537091271330945e-06 
89.1 	 1.4599420070422983e-06 
90.1 	 1.3850522650402354e-06 
91.1 	 1.312434725800748e-06 
92.1 	 1.242097136356339e-06 
93.1 	 1.1740425707056013e-06 
94.1 	 1.1082696849282128e-06 
95.1 	 1.0447729667099406e-06 
96.1 	 9.835429790225683e-07 
97.1 	 9.245665977398174e-07 
98.1 	 8.678272430054181e-07 
99.1 	 8.133051042006402e-07 
100.1 	 7.609773583888846e-07 
101.1 	 7.108183821417665e-07 
102.1 	 6.627999566764834e-07 
103.1 	 6.168914662581272e-07 
104.1 	 5.730600898413895e-07 
105.1 	 5.312709859463337e-07 
106.1 	 4.914874707809951e-07 
107.1 	 4.536711896399412e-07 
108.1 	 4.177822816234856e-07 
109.1 	 3.8377953773544136e-07 
110.1 	 3.516205524303194e-07 
