energy 	 rate 
0.1 	 6.103165538146143e-10 
1.1 	 6.194173725166863e-09 
2.1 	 1.0902995984379998e-08 
3.1 	 1.4829194116866698e-08 
4.1 	 1.8057408768031195e-08 
5.1 	 2.066506271805355e-08 
6.1 	 2.272287893750997e-08 
7.1 	 2.4295366307704353e-08 
8.1 	 2.5441274796284987e-08 
9.1 	 2.621402178960669e-08 
10.1 	 2.666209119819919e-08 
11.1 	 2.68294068704569e-08 
12.1 	 2.675568177211109e-08 
13.1 	 2.6476744315034754e-08 
14.1 	 2.6024843148313096e-08 
15.1 	 2.5428931657149694e-08 
16.1 	 2.4714933350933418e-08 
17.1 	 2.3905989260532673e-08 
18.1 	 2.3022688406487475e-08 
19.1 	 2.2083282344113352e-08 
20.1 	 2.110388473849918e-08 
21.1 	 2.009865687186076e-08 
22.1 	 1.9079979937597107e-08 
23.1 	 1.8058614929581343e-08 
24.1 	 1.7043850891606295e-08 
25.1 	 1.6043642250397643e-08 
26.1 	 1.5064735916116042e-08 
27.1 	 1.4112788796703337e-08 
28.1 	 1.319247633670352e-08 
29.1 	 1.230759265722488e-08 
30.1 	 1.1461142841427602e-08 
31.1 	 1.0655427879245546e-08 
32.1 	 9.892122755911364e-09 
33.1 	 9.17234814117943e-09 
34.1 	 8.49673610986811e-09 
35.1 	 7.865490299403026e-09 
36.1 	 7.278440886383458e-09 
37.1 	 6.735094741745353e-09 
38.1 	 6.2346811028119246e-09 
39.1 	 5.776193080344361e-09 
40.1 	 5.358425299584432e-09 
41.1 	 4.980007956163386e-09 
42.1 	 4.639437550598841e-09 
43.1 	 4.335104548854974e-09 
44.1 	 4.06531820107436e-09 
45.1 	 3.8283287360428965e-09 
46.1 	 3.622347135200048e-09 
47.1 	 3.445562677002872e-09 
48.1 	 3.296158430166225e-09 
49.1 	 3.172324862696202e-09 
50.1 	 3.0722717226740962e-09 
51.1 	 2.9942383364029297e-09 
52.1 	 2.9365024597731657e-09 
53.1 	 2.897387809497015e-09 
54.1 	 2.875270392186263e-09 
55.1 	 2.8685837410771295e-09 
56.1 	 2.875823162503558e-09 
57.1 	 2.8955490869781234e-09 
58.1 	 2.9263896129204943e-09 
59.1 	 2.967042324661618e-09 
60.1 	 3.016275460331848e-09 
61.1 	 3.0729284995738423e-09 
62.1 	 3.1359122357175754e-09 
63.1 	 3.2042083920611675e-09 
64.1 	 3.276868837232983e-09 
65.1 	 3.35301445022884e-09 
66.1 	 3.4318336816150697e-09 
67.1 	 3.5125808535517416e-09 
68.1 	 3.5945742376989823e-09 
69.1 	 3.6771939467183787e-09 
70.1 	 3.7598796719418524e-09 
71.1 	 3.842128296869216e-09 
72.1 	 3.9234914134202784e-09 
73.1 	 4.003572765336928e-09 
74.1 	 4.082025640767512e-09 
75.1 	 4.1585502338679274e-09 
76.1 	 4.232890993222505e-09 
77.1 	 4.304833972985877e-09 
78.1 	 4.374204200905198e-09 
79.1 	 4.440863075750107e-09 
80.1 	 4.504705805187219e-09 
81.1 	 4.565658893742941e-09 
82.1 	 4.623677689230006e-09 
83.1 	 4.678743994830915e-09 
84.1 	 4.730863752958326e-09 
85.1 	 4.780064806017602e-09 
86.1 	 4.826394738292098e-09 
87.1 	 4.869918802342396e-09 
88.1 	 4.910717932554868e-09 
89.1 	 4.9488868477883785e-09 
90.1 	 4.9845322444437255e-09 
91.1 	 5.017771080715704e-09 
92.1 	 5.048728952283683e-09 
93.1 	 5.077538559229076e-09 
94.1 	 5.104338263575014e-09 
95.1 	 5.129270736459449e-09 
96.1 	 5.152481693651073e-09 
97.1 	 5.174118717813237e-09 
98.1 	 5.194330165686939e-09 
99.1 	 5.213264158137236e-09 
100.1 	 5.23106765082912e-09 
101.1 	 5.247885583134753e-09 
102.1 	 5.26386010274516e-09 
103.1 	 5.279129863350509e-09 
104.1 	 5.293829392664175e-09 
105.1 	 5.3080885280019865e-09 
106.1 	 5.322031916573126e-09 
107.1 	 5.335778577613397e-09 
108.1 	 5.349441523470483e-09 
109.1 	 5.363127436745341e-09 
110.1 	 5.376936400604622e-09 
111.1 	 5.390961679398853e-09 
112.1 	 5.405289546744545e-09 
113.1 	 5.419999158276429e-09 
114.1 	 5.435162466311833e-09 
115.1 	 5.450844173725043e-09 
116.1 	 5.467101724394321e-09 
117.1 	 5.483985327636115e-09 
118.1 	 5.501538014121375e-09 
119.1 	 5.519795720832187e-09 
120.1 	 5.5387874027029045e-09 
121.1 	 5.558535168648399e-09 
122.1 	 5.5790544397921055e-09 
123.1 	 5.6003541277568686e-09 
124.1 	 5.6224368309896526e-09 
125.1 	 5.645299047154576e-09 
126.1 	 5.66893139973433e-09 
127.1 	 5.693318877041674e-09 
128.1 	 5.71844108194634e-09 
129.1 	 5.7442724906906985e-09 
130.1 	 5.770782719257898e-09 
131.1 	 5.797936795846064e-09 
132.1 	 5.825695438051903e-09 
133.1 	 5.8540153334915584e-09 
134.1 	 5.88284942262248e-09 
135.1 	 5.9121471826283486e-09 
136.1 	 5.941854911297093e-09 
137.1 	 5.971916009894524e-09 
138.1 	 6.002271264106037e-09 
139.1 	 6.032859122186286e-09 
140.1 	 6.063615969519176e-09 
141.1 	 6.094476398866219e-09 
142.1 	 6.125373475622747e-09 
143.1 	 6.156238997485822e-09 
144.1 	 6.1870037479679065e-09 
145.1 	 6.2175977432610545e-09 
146.1 	 6.2479504720181085e-09 
147.1 	 6.277991127631291e-09 
148.1 	 6.307648832684852e-09 
149.1 	 6.336852855262393e-09 
150.1 	 6.365532816856174e-09 
151.1 	 6.393618891661145e-09 
152.1 	 6.421041997076229e-09 
153.1 	 6.447733975264346e-09 
154.1 	 6.473627765679246e-09 
155.1 	 6.4986575684643794e-09 
156.1 	 6.522758998705219e-09 
157.1 	 6.545869231503914e-09 
158.1 	 6.567927137901004e-09 
159.1 	 6.588873411676977e-09 
160.1 	 6.608650687102333e-09 
161.1 	 6.627203647716594e-09 
162.1 	 6.644479126249275e-09 
163.1 	 6.6604261957999705e-09 
164.1 	 6.674996252423613e-09 
165.1 	 6.688143089277556e-09 
166.1 	 6.699822962506942e-09 
167.1 	 6.70999464903921e-09 
168.1 	 6.718619496511632e-09 
169.1 	 6.725661465509065e-09 
170.1 	 6.73108716434868e-09 
171.1 	 6.734865876632568e-09 
172.1 	 6.736969581794652e-09 
173.1 	 6.737372968890182e-09 
174.1 	 6.7360534438591604e-09 
175.1 	 6.732991130521997e-09 
176.1 	 6.7281688655492344e-09 
177.1 	 6.721572187670427e-09 
178.1 	 6.713189321361697e-09 
179.1 	 6.703011155279964e-09 
180.1 	 6.691031215694723e-09 
181.1 	 6.677245635173675e-09 
182.1 	 6.661653116780225e-09 
183.1 	 6.6442548940298645e-09 
184.1 	 6.625054686858285e-09 
185.1 	 6.604058653857039e-09 
186.1 	 6.5812753410085836e-09 
187.1 	 6.556715627175312e-09 
188.1 	 6.530392666573502e-09 
189.1 	 6.502321827428802e-09 
190.1 	 6.472520622213638e-09 
191.1 	 6.44100864665283e-09 
192.1 	 6.407807516083323e-09 
193.1 	 6.372940796346679e-09 
194.1 	 6.3364339326286924e-09 
195.1 	 6.2983141714939354e-09 
196.1 	 6.258610488591175e-09 
197.1 	 6.21735351931519e-09 
198.1 	 6.174575483391826e-09 
199.1 	 6.1303101085558605e-09 
200.1 	 6.084592553665832e-09 
201.1 	 6.0374593314255135e-09 
202.1 	 5.988948230869196e-09 
203.1 	 5.939098239763787e-09 
204.1 	 5.887949467080686e-09 
205.1 	 5.835543065666559e-09 
206.1 	 5.781921155258252e-09 
207.1 	 5.727126745964046e-09 
208.1 	 5.671203662331699e-09 
209.1 	 5.614196468123888e-09 
210.1 	 5.556150391902587e-09 
211.1 	 5.49711125353412e-09 
212.1 	 5.437125391704129e-09 
213.1 	 5.376239592540737e-09 
214.1 	 5.314501019422481e-09 
215.1 	 5.251957144060181e-09 
216.1 	 5.188655678921975e-09 
217.1 	 5.124644511068979e-09 
218.1 	 5.059971637468178e-09 
219.1 	 4.994685101836483e-09 
220.1 	 4.9288329330796355e-09 
221.1 	 4.862463085356866e-09 
222.1 	 4.795623379824891e-09 
223.1 	 4.7283614481087264e-09 
224.1 	 4.660724677510118e-09 
225.1 	 4.592760158006032e-09 
226.1 	 4.52451463105307e-09 
227.1 	 4.456034440213665e-09 
228.1 	 4.3873654836312245e-09 
229.1 	 4.318553168370068e-09 
230.1 	 4.249642366612041e-09 
231.1 	 4.180677373737333e-09 
232.1 	 4.111701868284255e-09 
233.1 	 4.042758873783025e-09 
234.1 	 3.973890722466383e-09 
235.1 	 3.905139020850416e-09 
236.1 	 3.8365446171777185e-09 
237.1 	 3.768147570705705e-09 
238.1 	 3.6999871228309476e-09 
239.1 	 3.6321016700334935e-09 
240.1 	 3.564528738619477e-09 
241.1 	 3.4973049612437203e-09 
242.1 	 3.4304660551833487e-09 
243.1 	 3.3640468023541974e-09 
244.1 	 3.2980810310152737e-09 
245.1 	 3.2326015991672226e-09 
246.1 	 3.1676403795863167e-09 
247.1 	 3.103228246476852e-09 
248.1 	 3.0393950637109018e-09 
249.1 	 2.9761696746146624e-09 
250.1 	 2.913579893268149e-09 
251.1 	 2.85165249729134e-09 
252.1 	 2.790413222069085e-09 
253.1 	 2.7298867563848733e-09 
254.1 	 2.670096739413451e-09 
255.1 	 2.6110657590613703e-09 
256.1 	 2.5528153515770695e-09 
257.1 	 2.4953660024283734e-09 
258.1 	 2.438737148377531e-09 
259.1 	 2.3829471807392556e-09 
260.1 	 2.328013449758445e-09 
261.1 	 2.273952270083918e-09 
262.1 	 2.220778927286033e-09 
263.1 	 2.1685076853902637e-09 
264.1 	 2.117151795365206e-09 
265.1 	 2.0667235045540085e-09 
266.1 	 2.0172340669759615e-09 
267.1 	 1.9686937544904808e-09 
268.1 	 1.921111868751616e-09 
269.1 	 1.8744967539404993e-09 
270.1 	 1.8288558102256995e-09 
271.1 	 1.7841955079022776e-09 
272.1 	 1.7405214021949127e-09 
273.1 	 1.697838148661891e-09 
274.1 	 1.656149519181244e-09 
275.1 	 1.6154584184744247e-09 
276.1 	 1.5757669011295886e-09 
277.1 	 1.5370761890949397e-09 
278.1 	 1.49938668959572e-09 
279.1 	 1.4626980134616875e-09 
