energy 	 rate 
0.1 	 0.0006531444654226772 
1.1 	 0.000590917195255887 
2.1 	 0.0005342427045404808 
3.1 	 0.0004826922682453207 
4.1 	 0.0004358596575470994 
5.1 	 0.00039336177672939625 
6.1 	 0.000354838869171977 
7.1 	 0.0003199543777457899 
8.1 	 0.000288394532052363 
9.1 	 0.0002598677237417866 
10.1 	 0.00023410372141847847 
11.1 	 0.00021085276822538278 
12.1 	 0.00018988459792995053 
13.1 	 0.0001709873990803334 
14.1 	 0.00015396675143374426 
15.1 	 0.00013864455427040198 
16.1 	 0.00012485796229764692 
17.1 	 0.0001124583415324685 
18.1 	 0.00010131025474956536 
19.1 	 9.129048372785656e-05 
20.1 	 8.228709356078831e-05 
21.1 	 7.419851993256405e-05 
22.1 	 6.693262574580527e-05 
23.1 	 6.040604619064513e-05 
24.1 	 5.4543496348736623e-05 
25.1 	 4.92770553442539e-05 
26.1 	 4.454550464823823e-05 
27.1 	 4.029371767331375e-05 
28.1 	 3.64720975831342e-05 
29.1 	 3.3036060392176496e-05 
30.1 	 2.9945560542236883e-05 
31.1 	 2.7164656234704868e-05 
32.1 	 2.466111188518762e-05 
33.1 	 2.2406035156153842e-05 
34.1 	 2.037354611711616e-05 
35.1 	 1.8540476181435864e-05 
36.1 	 1.6886094573815607e-05 
37.1 	 1.539186019195236e-05 
38.1 	 1.4041196838366402e-05 
39.1 	 1.2819289912706103e-05 
40.1 	 1.1712902769514765e-05 
41.1 	 1.0710211060303e-05 
42.1 	 9.800653490733543e-06 
43.1 	 8.974797532886109e-06 
44.1 	 8.224218738202867e-06 
45.1 	 7.541392398237849e-06 
46.1 	 6.919596397324117e-06 
47.1 	 6.352824193424186e-06 
48.1 	 5.8357069505556704e-06 
49.1 	 5.3634439281911705e-06 
50.1 	 4.9317403099033294e-06 
51.1 	 4.536751725315164e-06 
52.1 	 4.175034786227116e-06 
53.1 	 3.843503019769638e-06 
54.1 	 3.5393876387542792e-06 
55.1 	 3.260202642267625e-06 
56.1 	 3.0037137881892146e-06 
57.1 	 2.7679110239469787e-06 
58.1 	 2.5509840026851014e-06 
59.1 	 2.351300349346059e-06 
60.1 	 2.167386375195673e-06 
61.1 	 1.9979099702752327e-06 
62.1 	 1.841665431374084e-06 
63.1 	 1.6975600085908904e-06 
64.1 	 1.5646019766013335e-06 
65.1 	 1.441890057567072e-06 
66.1 	 1.3286040413918027e-06 
67.1 	 1.2239964659289703e-06 
68.1 	 1.1273852349346788e-06 
69.1 	 1.038147065191927e-06 
70.1 	 9.557116664484832e-07 
71.1 	 8.795565687436188e-07 
72.1 	 8.092025214678416e-07 
73.1 	 7.442093972179507e-07 
74.1 	 6.841725412790343e-07 
75.1 	 6.287195144796123e-07 
76.1 	 5.77507183312304e-07 
77.1 	 5.302191166683258e-07 
78.1 	 4.865632533714903e-07 
79.1 	 4.462698089808504e-07 
80.1 	 4.090893941199104e-07 
81.1 	 3.747913199371127e-07 
82.1 	 3.4316206925587203e-07 
83.1 	 3.1400391457542695e-07 
84.1 	 2.871336663758834e-07 
85.1 	 2.623815371966072e-07 
86.1 	 2.395901087283094e-07 
87.1 	 2.1861339071382326e-07 
88.1 	 1.9931596181599118e-07 
89.1 	 1.815721838055026e-07 
90.1 	 1.6526548146734592e-07 
91.1 	 1.502876815392478e-07 
92.1 	 1.3653840479514346e-07 
93.1 	 1.2392450608533288e-07 
94.1 	 1.1235955775499574e-07 
95.1 	 1.0176337239514903e-07 
96.1 	 9.206156134473717e-08 
97.1 	 8.318512576785877e-08 
98.1 	 7.5070077483787e-08 
99.1 	 6.765708703596135e-08 
100.1 	 6.089115675552832e-08 
101.1 	 5.472131681020334e-08 
102.1 	 4.910034243486533e-08 
103.1 	 4.3984490720200374e-08 
104.1 	 3.933325549328316e-08 
105.1 	 3.5109138962317954e-08 
106.1 	 3.127743891923976e-08 
107.1 	 2.7806050401024017e-08 
108.1 	 2.4665280805051185e-08 
109.1 	 2.1827677537575027e-08 
110.1 	 1.926786734869556e-08 
111.1 	 1.6962406573441825e-08 
112.1 	 1.4889641557739205e-08 
113.1 	 1.3029578601205392e-08 
114.1 	 1.1363762796464632e-08 
115.1 	 9.875165187960564e-09 
116.1 	 8.5480777125061e-09 
117.1 	 7.3680154195120054e-09 
118.1 	 6.3216255016266664e-09 
119.1 	 5.396602696501549e-09 
120.1 	 4.581610648121023e-09 
121.1 	 3.866208841713695e-09 
122.1 	 3.2407847500349057e-09 
123.1 	 2.696490850892598e-09 
124.1 	 2.2251861964252235e-09 
125.1 	 1.8193822339011608e-09 
126.1 	 1.4721925959074595e-09 
127.1 	 1.1772865947471849e-09 
128.1 	 9.288461718338698e-10 
129.1 	 7.215260678924994e-10 
130.1 	 5.504169939431127e-10 
131.1 	 4.110115964324108e-10 
132.1 	 2.991730224664593e-10 
133.1 	 2.1110590305947574e-10 
134.1 	 1.433295835389995e-10 
135.1 	 9.265344094493196e-11 
136.1 	 5.6154138277689e-11 
137.1 	 3.115467499450487e-11 
138.1 	 1.520510212386901e-11 
139.1 	 6.06477885906286e-12 
140.1 	 1.6860555235924793e-12 
141.1 	 2.0028660957015655e-13 
142.0 	 1.552150063464572e-16 
