energy 	 rate 
0.1 	 80.061 
1.1 	 75.809 
2.1 	 71.764 
3.1 	 67.919 
4.1 	 64.262 
5.1 	 60.787 
6.1 	 57.484 
7.1 	 54.346 
8.1 	 51.365 
9.1 	 48.534 
10.1 	 45.846 
11.1 	 43.294 
12.1 	 40.872 
13.1 	 38.574 
14.1 	 36.393 
15.1 	 34.325 
16.1 	 32.365 
17.1 	 30.506 
18.1 	 28.744 
19.1 	 27.075 
20.1 	 25.494 
21.1 	 23.996 
22.1 	 22.578 
23.1 	 21.236 
24.1 	 19.967 
25.1 	 18.766 
26.1 	 17.63 
27.1 	 16.556 
28.1 	 15.541 
29.1 	 14.582 
30.1 	 13.676 
31.1 	 12.82 
32.1 	 12.013 
33.1 	 11.251 
34.1 	 10.532 
35.1 	 9.8545 
36.1 	 9.2156 
37.1 	 8.6137 
38.1 	 8.0466 
39.1 	 7.5127 
40.1 	 7.0102 
41.1 	 6.5374 
42.1 	 6.0928 
43.1 	 5.6749 
44.1 	 5.2822 
45.1 	 4.9134 
46.1 	 4.5671 
47.1 	 4.2422 
48.1 	 3.9376 
49.1 	 3.652 
50.1 	 3.3844 
51.1 	 3.1338 
52.1 	 2.8994 
53.1 	 2.6801 
54.1 	 2.4751 
55.1 	 2.2836 
56.1 	 2.1048 
57.1 	 1.938 
58.1 	 1.7824 
59.1 	 1.6376 
60.1 	 1.5027 
61.1 	 1.3772 
62.1 	 1.2605 
63.1 	 1.1522 
64.1 	 1.0517 
65.1 	 0.9585 
66.1 	 0.87218 
67.1 	 0.79232 
68.1 	 0.7185 
69.1 	 0.65035 
70.1 	 0.5875 
71.1 	 0.52961 
72.1 	 0.47635 
73.1 	 0.42744 
74.1 	 0.38257 
75.1 	 0.34147 
76.1 	 0.3039 
77.1 	 0.26961 
78.1 	 0.23837 
79.1 	 0.20998 
80.1 	 0.18422 
81.1 	 0.16091 
82.1 	 0.13988 
83.1 	 0.12095 
84.1 	 0.10397 
85.1 	 0.088785 
86.1 	 0.075268 
87.1 	 0.063284 
88.1 	 0.052711 
89.1 	 0.043437 
90.1 	 0.035354 
91.1 	 0.028362 
92.1 	 0.022369 
93.1 	 0.017287 
94.1 	 0.013036 
95.1 	 0.0095391 
96.1 	 0.0067265 
97.1 	 0.0045322 
98.1 	 0.0028953 
99.1 	 0.0017589 
100.1 	 0.0010705 
101.1 	 0.00078109 
102.1 	 0.00084555 
103.1 	 0.001222 
104.1 	 0.0018719 
105.1 	 0.0027595 
106.1 	 0.003852 
107.1 	 0.0051193 
108.1 	 0.0065335 
109.1 	 0.0080694 
110.1 	 0.0097036 
111.1 	 0.011415 
112.1 	 0.013184 
113.1 	 0.014994 
114.1 	 0.016828 
115.1 	 0.018672 
116.1 	 0.020514 
117.1 	 0.022341 
118.1 	 0.024144 
119.1 	 0.025913 
120.1 	 0.02764 
121.1 	 0.029319 
122.1 	 0.030942 
123.1 	 0.032505 
124.1 	 0.034003 
125.1 	 0.035433 
126.1 	 0.036791 
127.1 	 0.038074 
128.1 	 0.039281 
129.1 	 0.040411 
130.1 	 0.041462 
131.1 	 0.042433 
132.1 	 0.043326 
