energy 	 rate 
0.1 	 3.2768284475273154e-05 
1.1 	 3.068385124319629e-05 
2.1 	 2.8734480076284434e-05 
3.1 	 2.69119443659229e-05 
4.1 	 2.5208478841210413e-05 
5.1 	 2.3616755840737213e-05 
6.1 	 2.212986270534902e-05 
7.1 	 2.074128024313614e-05 
8.1 	 1.9444862219841618e-05 
9.1 	 1.8234815829765213e-05 
10.1 	 1.710568310405301e-05 
11.1 	 1.6052323215008287e-05 
12.1 	 1.506989563674013e-05 
13.1 	 1.4153844124084242e-05 
14.1 	 1.3299881473287915e-05 
15.1 	 1.2503975029449854e-05 
16.1 	 1.1762332907147806e-05 
17.1 	 1.1071390892074654e-05 
18.1 	 1.0427799992838388e-05 
19.1 	 9.828414613365587e-06 
20.1 	 9.270281317582725e-06 
21.1 	 8.750628159237212e-06 
22.1 	 8.26685455086183e-06 
23.1 	 7.816521646983675e-06 
24.1 	 7.397343217733973e-06 
25.1 	 7.007176990028912e-06 
26.1 	 6.644016434466064e-06 
27.1 	 6.305982977017241e-06 
28.1 	 5.99131861549785e-06 
29.1 	 5.698378921656808e-06 
30.1 	 5.4256264105606664e-06 
31.1 	 5.171624259742407e-06 
32.1 	 4.935030361350151e-06 
33.1 	 4.714591691265473e-06 
34.1 	 4.509138979865855e-06 
35.1 	 4.317581669782061e-06 
36.1 	 4.138903146650613e-06 
37.1 	 3.972156229483953e-06 
38.1 	 3.816458907878466e-06 
39.1 	 3.670990313853376e-06 
40.1 	 3.534986916663111e-06 
41.1 	 3.407738929452311e-06 
42.1 	 3.2885869171280638e-06 
43.1 	 3.1769185953076536e-06 
44.1 	 3.0721658106644968e-06 
45.1 	 2.973801693439112e-06 
46.1 	 2.881337973308235e-06 
47.1 	 2.7943224502129987e-06 
48.1 	 2.712336612137904e-06 
49.1 	 2.6349933922065853e-06 
50.1 	 2.5619350578185866e-06 
51.1 	 2.4928312248942045e-06 
52.1 	 2.4273769906230207e-06 
53.1 	 2.3652911784255396e-06 
54.1 	 2.306314689137971e-06 
55.1 	 2.250208952717867e-06 
56.1 	 2.1967544750430018e-06 
57.1 	 2.145749474639052e-06 
58.1 	 2.0970086044229607e-06 
59.1 	 2.0503617537889938e-06 
60.1 	 2.005652926594587e-06 
61.1 	 1.962739190821942e-06 
62.1 	 1.9214896959016345e-06 
63.1 	 1.8817847538841745e-06 
64.1 	 1.8435149808370724e-06 
65.1 	 1.806580495027464e-06 
66.1 	 1.7708901686245512e-06 
67.1 	 1.7363609298226105e-06 
68.1 	 1.7029171124439347e-06 
69.1 	 1.6704898502326994e-06 
70.1 	 1.6390165131948004e-06 
71.1 	 1.6084401834769845e-06 
72.1 	 1.5787091684093685e-06 
