energy 	 rate 
0.1 	 1.2755843940445774e-14 
1.1 	 1.4406669619346483e-12 
2.1 	 5.0063944996891556e-12 
3.1 	 1.0407560745299853e-11 
4.1 	 1.7367598298772374e-11 
5.1 	 2.5634047640999718e-11 
6.1 	 3.4976949317302846e-11 
7.1 	 4.518732611809572e-11 
8.1 	 5.607575084145018e-11 
9.1 	 6.747099541652376e-11 
10.1 	 7.921875735326171e-11 
11.1 	 9.118045966277543e-11 
12.1 	 1.0323212056460042e-10 
13.1 	 1.1526328946191358e-10 
14.1 	 1.2717604582399173e-10 
15.1 	 1.388840577669661e-10 
16.1 	 1.5031169726951321e-10 
17.1 	 1.6139320909973938e-10 
18.1 	 1.7207193066339781e-10 
19.1 	 1.8229956011192765e-10 
20.1 	 1.9203547017183772e-10 
21.1 	 2.01246065274867e-10 
22.1 	 2.0990417968133834e-10 
23.1 	 2.1798851439736797e-10 
24.1 	 2.2548311079026854e-10 
25.1 	 2.3237685890578646e-10 
26.1 	 2.3866303858588504e-10 
27.1 	 2.443388915768104e-10 
28.1 	 2.4940522290428875e-10 
29.1 	 2.538660298760861e-10 
30.1 	 2.5772815715191667e-10 
31.1 	 2.610009763970009e-10 
32.1 	 2.636960891085512e-10 
33.1 	 2.6582705127423693e-10 
34.1 	 2.67409118588409e-10 
35.1 	 2.684590110156186e-10 
36.1 	 2.689946955518981e-10 
37.1 	 2.690351860925029e-10 
38.1 	 2.6860035937040464e-10 
39.1 	 2.6771078598295183e-10 
40.1 	 2.6638757557480036e-10 
41.1 	 2.6465223529363355e-10 
42.1 	 2.6252654068137107e-10 
43.1 	 2.600324182076386e-10 
44.1 	 2.5719183869432047e-10 
45.1 	 2.54026720920086e-10 
46.1 	 2.505588447320272e-10 
47.1 	 2.468097730279616e-10 
48.1 	 2.4280078200767844e-10 
49.1 	 2.385527991244816e-10 
50.1 	 2.3408634819988913e-10 
51.1 	 2.2942150119432786e-10 
52.1 	 2.245778361552418e-10 
53.1 	 2.1957440089117278e-10 
54.1 	 2.1442968194624488e-10 
55.1 	 2.0916157847406532e-10 
56.1 	 2.0378738063341186e-10 
57.1 	 1.9832375215032368e-10 
58.1 	 1.9278671671229875e-10 
59.1 	 1.8719164788036404e-10 
60.1 	 1.8155326222383657e-10 
61.1 	 1.7588561540063868e-10 
62.1 	 1.70202100923234e-10 
63.1 	 1.6451545136644862e-10 
64.1 	 1.5883774178895722e-10 
65.1 	 1.5318039515474816e-10 
66.1 	 1.4755418955481057e-10 
67.1 	 1.419692670423693e-10 
68.1 	 1.364351439074127e-10 
69.1 	 1.3096072222805982e-10 
70.1 	 1.255543025473825e-10 
71.1 	 1.2022359753484214e-10 
72.1 	 1.1497574650144573e-10 
73.1 	 1.0981733064706955e-10 
74.1 	 1.0475438892733237e-10 
75.1 	 9.97924344356934e-11 
76.1 	 9.493647120437823e-11 
77.1 	 9.019101133517173e-11 
78.1 	 8.556009237808523e-11 
79.1 	 8.104729488256436e-11 
80.1 	 7.665576005204156e-11 
81.1 	 7.238820743851887e-11 
82.1 	 6.824695261934515e-11 
83.1 	 6.423392480346603e-11 
84.1 	 6.035068431933196e-11 
85.1 	 5.6598439941075344e-11 
86.1 	 5.297806601393297e-11 
87.1 	 4.949011934376532e-11 
88.1 	 4.6134855819285456e-11 
89.1 	 4.2912246739116794e-11 
90.1 	 3.9821994818947986e-11 
91.1 	 3.686354985718232e-11 
92.1 	 3.4036124040223374e-11 
93.1 	 3.133870687122279e-11 
94.1 	 2.877007970845768e-11 
95.1 	 2.6328829901870702e-11 
96.1 	 2.4013364518360838e-11 
97.1 	 2.1821923648310237e-11 
98.1 	 1.9752593287710895e-11 
99.1 	 1.780331779180141e-11 
100.1 	 1.5971911897782018e-11 
101.1 	 1.4256072315416661e-11 
102.1 	 1.2653388885773438e-11 
103.1 	 1.1161355309360729e-11 
104.1 	 9.777379446175931e-12 
105.1 	 8.498793190953592e-12 
106.1 	 7.32286192796333e-12 
107.1 	 6.2467935703522e-12 
108.1 	 5.267747189901021e-12 
109.1 	 4.382841243522448e-12 
110.1 	 3.5891614035678396e-12 
111.1 	 2.883767999430883e-12 
112.1 	 2.263703078353151e-12 
113.1 	 1.7259970938314626e-12 
114.1 	 1.2676752302594207e-12 
115.1 	 8.857633727274502e-13 
116.1 	 5.772937312586485e-13 
117.1 	 3.393101287779358e-13 
118.1 	 1.6887296240360017e-13 
119.1 	 6.306384771913401e-14 
120.1 	 1.8989955780807154e-14 
121.1 	 3.3788052626259076e-14 
122.1 	 1.0462825113913489e-13 
123.1 	 2.287174851038784e-13 
124.1 	 4.033027151935074e-13 
125.1 	 6.256738767118571e-13 
126.1 	 8.931665786902176e-13 
127.1 	 1.2031645639866216e-12 
128.1 	 1.5531019398499289e-12 
129.1 	 1.940465188310204e-12 
130.1 	 2.3627949656293752e-12 
131.1 	 2.8176876998987348e-12 
132.1 	 3.302796995720668e-12 
133.1 	 3.815834854705312e-12 
134.1 	 4.354572720406441e-12 
135.1 	 4.916842356078643e-12 
136.1 	 5.500536563468718e-12 
137.1 	 6.1036097506605675e-12 
138.1 	 6.7240783568283865e-12 
139.1 	 7.360021141448615e-12 
140.1 	 8.00957934546496e-12 
141.1 	 8.670956731535197e-12 
142.1 	 9.34241951041144e-12 
143.1 	 1.0022296160226494e-11 
144.1 	 1.0708977145234761e-11 
145.1 	 1.1400914540387136e-11 
146.1 	 1.2096621567939341e-11 
147.1 	 1.2794672051942741e-11 
148.1 	 1.3493699796434202e-11 
149.1 	 1.4192397892862593e-11 
150.1 	 1.488951796199445e-11 
151.1 	 1.5583869335524212e-11 
152.1 	 1.6274318182258967e-11 
153.1 	 1.6959786583622304e-11 
154.1 	 1.763925156305937e-11 
155.1 	 1.831174407360253e-11 
156.1 	 1.8976347947886992e-11 
157.1 	 1.9632198814476963e-11 
158.1 	 2.0278482984403264e-11 
159.1 	 2.0914436311523557e-11 
160.1 	 2.1539343030121235e-11 
161.1 	 2.2152534573093965e-11 
162.1 	 2.2753388373863626e-11 
163.1 	 2.3341326654952145e-11 
164.1 	 2.3915815206086503e-11 
165.1 	 2.4476362154484496e-11 
166.1 	 2.502251672985146e-11 
167.1 	 2.555386802653501e-11 
168.1 	 2.6070043764986226e-11 
169.1 	 2.6570709054773264e-11 
170.1 	 2.7055565161047067e-11 
171.1 	 2.752434827640504e-11 
172.1 	 2.7976828299839816e-11 
173.1 	 2.8412807624486553e-11 
174.1 	 2.883211993562438e-11 
175.1 	 2.9234629020423266e-11 
176.1 	 2.9620227590691005e-11 
177.1 	 2.9988836119919325e-11 
178.1 	 3.0340401695648337e-11 
179.1 	 3.067489688829622e-11 
180.1 	 3.099231863734323e-11 
181.1 	 3.129268715571671e-11 
182.1 	 3.157604485321129e-11 
183.1 	 3.184245527961492e-11 
184.1 	 3.209200208817518e-11 
185.1 	 3.232478802001327e-11 
186.1 	 3.2540933909893214e-11 
187.1 	 3.274057771388332e-11 
