energy 	 rate 
0.1 	 8.867191972445512e-10 
1.1 	 7.826663146104416e-10 
2.1 	 6.900245948428144e-10 
3.1 	 6.076417559970579e-10 
4.1 	 5.344696468679976e-10 
5.1 	 4.695563968364779e-10 
6.1 	 4.1203894143095095e-10 
7.1 	 3.611359409759126e-10 
8.1 	 3.161411014363369e-10 
9.1 	 2.7641689982370073e-10 
10.1 	 2.4138871108839585e-10 
11.1 	 2.1053932909523113e-10 
12.1 	 1.834038708972246e-10 
13.1 	 1.5956505094267423e-10 
14.1 	 1.386488099452192e-10 
15.1 	 1.2032028180633525e-10 
16.1 	 1.0428008110936512e-10 
17.1 	 9.026089322155846e-11 
18.1 	 7.802434887497832e-11 
19.1 	 6.73581651878244e-11 
20.1 	 5.8073535382923514e-11 
21.1 	 5.0002750129927236e-11 
22.1 	 4.2997036320131365e-11 
23.1 	 3.692459302739228e-11 
24.1 	 3.1668806067316716e-11 
25.1 	 2.7126632276976073e-11 
26.1 	 2.320714009097116e-11 
27.1 	 1.9830193084543878e-11 
28.1 	 1.6925264095255925e-11 
29.1 	 1.4430368425619557e-11 
30.1 	 1.2291105473567402e-11 
31.1 	 1.0459798938078835e-11 
32.1 	 8.89472650481753e-12 
33.1 	 7.55943063211229e-12 
34.1 	 6.4221027316159224e-12 
35.1 	 5.455033671262586e-12 
36.1 	 4.634124121466203e-12 
37.1 	 3.938448819917047e-12 
38.1 	 3.349869346947656e-12 
39.1 	 2.8526904836132414e-12 
40.1 	 2.4333556697861602e-12 
41.1 	 2.080177491280777e-12 
42.1 	 1.7830995049098746e-12 
43.1 	 1.5334860601363327e-12 
44.1 	 1.323937097296253e-12 
45.1 	 1.1481251969813434e-12 
46.1 	 1.0006524247135172e-12 
47.1 	 8.769247612529291e-13 
48.1 	 7.730421332939909e-13 
49.1 	 6.857022635459931e-13 
50.1 	 6.121167447136727e-13 
51.1 	 5.499379101571628e-13 
52.1 	 4.971952263473925e-13 
53.1 	 4.5224006995537264e-13 
54.1 	 4.136978767016157e-13 
55.1 	 3.804267611109393e-13 
56.1 	 3.514818071020581e-13 
57.1 	 3.2608431989647847e-13 
58.1 	 3.035954109698168e-13 
59.1 	 2.8349336053908193e-13 
60.1 	 2.65354267176115e-13 
61.1 	 2.48835552275296e-13 
62.1 	 2.3366193895934415e-13 
63.1 	 2.1961357118179735e-13 
64.1 	 2.0651597985526596e-13 
65.1 	 1.9423163928545926e-13 
66.1 	 1.8265288953160843e-13 
67.1 	 1.7169602891331526e-13 
68.1 	 1.6129640619201516e-13 
69.1 	 1.5140436426391402e-13 
70.1 	 1.419819068747305e-13 
71.1 	 1.3299997715703102e-13 
72.1 	 1.2443625198594103e-13 
73.1 	 1.162733694586822e-13 
74.1 	 1.0849751845802467e-13 
75.1 	 1.0109732942952181e-13 
76.1 	 9.40630143773222e-14 
77.1 	 8.738571179367309e-14 
78.1 	 8.105699893907145e-14 
79.1 	 7.506853968857396e-14 
80.1 	 6.9411841174963e-14 
81.1 	 6.407809677841642e-14 
82.1 	 5.905809673142768e-14 
83.1 	 5.434219078806174e-14 
84.1 	 4.992029013310623e-14 
85.1 	 4.5781898025068934e-14 
86.1 	 4.191616063546999e-14 
87.1 	 3.831193121435257e-14 
88.1 	 3.495784211303441e-14 
89.1 	 3.1842380373050966e-14 
90.1 	 2.895396356884908e-14 
91.1 	 2.6281013407840444e-14 
92.1 	 2.3812025258398852e-14 
93.1 	 2.153563232602617e-14 
94.1 	 1.9440663640713992e-14 
95.1 	 1.7516195373475383e-14 
96.1 	 1.5751595282916153e-14 
97.1 	 1.4136560309574991e-14 
98.1 	 1.2661147505640452e-14 
99.1 	 1.13157986081605e-14 
100.1 	 1.0091358656289302e-14 
101.1 	 8.979089109011448e-15 
102.1 	 7.970675957944113e-15 
103.1 	 7.058233346122989e-15 
104.1 	 6.234303205820356e-15 
105.1 	 5.491851419590054e-15 
106.1 	 4.8242609901609e-15 
107.1 	 4.225322680660128e-15 
108.1 	 3.689223557404702e-15 
109.1 	 3.2105338355039088e-15 
110.1 	 2.7841923937829024e-15 
111.1 	 2.4054912912718147e-15 
112.1 	 2.070059582770438e-15 
113.1 	 1.773846697984306e-15 
114.1 	 1.5131056159648278e-15 
115.1 	 1.2843760361759093e-15 
116.1 	 1.0844677182186798e-15 
117.1 	 9.10444135704252e-16 
118.1 	 7.596065646052786e-16 
119.1 	 6.2947870389518005e-16 
120.1 	 5.177919055938404e-16 
121.1 	 4.224710728022263e-16 
122.1 	 3.4162126785665154e-16 
123.1 	 2.735150580756596e-16 
124.1 	 2.165806137880028e-16 
125.1 	 1.6939056232450931e-16 
126.1 	 1.306515920432252e-16 
127.1 	 9.919479253270284e-17 
128.1 	 7.396671037861278e-17 
129.1 	 5.4021094435356414e-17 
130.1 	 3.851130019970114e-17 
131.1 	 2.6683319444638576e-17 
132.1 	 1.7869398861001294e-17 
133.1 	 1.1482209671767843e-17 
134.1 	 7.009529264277932e-18 
135.1 	 4.009395329646741e-18 
136.1 	 2.1056932487454925e-18 
137.1 	 9.841378879332203e-19 
138.1 	 3.886119527922397e-19 
139.1 	 1.1782424958625225e-19 
140.1 	 2.2252648384237703e-20 
141.1 	 1.3364633300398433e-21 
142.0 	 9.683731916190101e-26 
