energy 	 rate 
0.1 	 2.938342313589595e-13 
1.1 	 6.888686038623303e-11 
2.1 	 3.572171457396177e-10 
3.1 	 9.706543807591392e-10 
4.1 	 1.9725930622495575e-09 
5.1 	 3.3922929629135378e-09 
6.1 	 5.231821087872167e-09 
7.1 	 7.472131604272771e-09 
8.1 	 1.0078332291244976e-08 
9.1 	 1.3004194061051963e-08 
10.1 	 1.619596486211473e-08 
11.1 	 1.9595551474833516e-08 
12.1 	 2.3143132923846087e-08 
13.1 	 2.6779267930976778e-08 
14.1 	 3.044655641410895e-08 
15.1 	 3.409091182007076e-08 
16.1 	 3.766249732544532e-08 
17.1 	 4.111637485785088e-08 
18.1 	 4.441291164830124e-08 
19.1 	 4.751798475307252e-08 
20.1 	 5.040301978110513e-08 
21.1 	 5.3044887214651255e-08 
22.1 	 5.542561726076735e-08 
23.1 	 5.7532133497324755e-08 
24.1 	 5.9355976147425043e-08 
25.1 	 6.089292862879841e-08 
26.1 	 6.21426155262974e-08 
27.1 	 6.31080874525576e-08 
28.1 	 6.379540340318874e-08 
29.1 	 6.421321920805179e-08 
30.1 	 6.437238891292202e-08 
31.1 	 6.428558438118485e-08 
32.1 	 6.396693706695903e-08 
33.1 	 6.343170476236602e-08 
34.1 	 6.269596514560975e-08 
35.1 	 6.177633713636987e-08 
36.1 	 6.068973038455913e-08 
37.1 	 5.945312266227748e-08 
38.1 	 5.8083364482228524e-08 
39.1 	 5.659700991532572e-08 
40.1 	 5.5010172313113276e-08 
41.1 	 5.333840344540033e-08 
42.1 	 5.159659442965726e-08 
43.1 	 4.9798896746739245e-08 
44.1 	 4.7958661598887036e-08 
45.1 	 4.6088395863106124e-08 
46.1 	 4.4199732919252604e-08 
47.1 	 4.230341668155222e-08 
48.1 	 4.040929722971956e-08 
49.1 	 3.852633651687964e-08 
50.1 	 3.666262272230839e-08 
51.1 	 3.482539191435742e-08 
52.1 	 3.302105579007599e-08 
53.1 	 3.1255234360712567e-08 
54.1 	 2.9532792554597582e-08 
55.1 	 2.7857879809357913e-08 
56.1 	 2.6233971822794172e-08 
57.1 	 2.466391372512512e-08 
58.1 	 2.3149964023977293e-08 
59.1 	 2.1693838756969403e-08 
60.1 	 2.029675536468707e-08 
61.1 	 1.8959475869076974e-08 
62.1 	 1.7682349008748118e-08 
63.1 	 1.6465351043381787e-08 
64.1 	 1.5308124994534828e-08 
65.1 	 1.4210018139746244e-08 
66.1 	 1.3170117621248211e-08 
67.1 	 1.218728406999761e-08 
68.1 	 1.1260183180468719e-08 
69.1 	 1.0387315201982362e-08 
70.1 	 9.567042338602803e-09 
71.1 	 8.797614072124794e-09 
72.1 	 8.077190441711853e-09 
73.1 	 7.403863329637705e-09 
74.1 	 6.775675815625227e-09 
75.1 	 6.190639672752494e-09 
76.1 	 5.64675108607782e-09 
77.1 	 5.1420046812799636e-09 
78.1 	 4.674405954955434e-09 
79.1 	 4.241982200987075e-09 
80.1 	 3.8427920288031725e-09 
81.1 	 3.474933569575279e-09 
82.1 	 3.1365514656299023e-09 
83.1 	 2.8258427367325374e-09 
84.1 	 2.5410616145875613e-09 
85.1 	 2.2805234340104538e-09 
86.1 	 2.0426076658875322e-09 
87.1 	 1.825760173344814e-09 
88.1 	 1.6284947685920668e-09 
89.1 	 1.449394143770232e-09 
90.1 	 1.2871102448793705e-09 
91.1 	 1.1403641535610329e-09 
92.1 	 1.0079455372016317e-09 
93.1 	 8.887117235600609e-10 
94.1 	 7.81586451934315e-10 
95.1 	 6.855583488032591e-10 
96.1 	 5.996791719308812e-10 
97.1 	 5.230618631239347e-10 
98.1 	 4.5487844620193224e-10 
99.1 	 3.943578032835056e-10 
100.1 	 3.407833592216831e-10 
101.1 	 2.9349070093704814e-10 
102.1 	 2.5186515550425386e-10 
103.1 	 2.153393481432885e-10 
104.1 	 1.833907587499616e-10 
105.1 	 1.5553929326699944e-10 
106.1 	 1.3134488404240488e-10 
107.1 	 1.1040513133991369e-10 
108.1 	 9.235299635025779e-11 
109.1 	 7.685455439456547e-11 
110.1 	 6.360681550440268e-11 
111.1 	 5.2335618199341404e-11 
112.1 	 4.279360105315938e-11 
113.1 	 3.475825553704276e-11 
114.1 	 2.8030062642810736e-11 
115.1 	 2.2430714914224966e-11 
116.1 	 1.7801424741250115e-11 
117.1 	 1.4001319093347161e-11 
118.1 	 1.0905920275936175e-11 
119.1 	 8.40571178192691e-12 
120.1 	 6.404787871000386e-12 
121.1 	 4.819585136394844e-12 
122.1 	 3.5776940065328707e-12 
123.1 	 2.616747870830938e-12 
124.1 	 1.883387310243595e-12 
125.1 	 1.3322967484166883e-12 
126.1 	 9.25310713984848e-13 
127.1 	 6.305868142528534e-13 
128.1 	 4.21842461166811e-13 
129.1 	 2.776523583705898e-13 
130.1 	 1.8080374989335524e-13 
131.1 	 1.1770644341245303e-13 
132.1 	 7.785465127294375e-14 
133.1 	 5.333773792871205e-14 
134.1 	 3.8397020789243515e-14 
135.1 	 2.9025840552136264e-14 
136.1 	 2.261019500782588e-14 
137.1 	 1.760731532896979e-14 
138.1 	 1.3259654473678079e-14 
139.1 	 9.341852163821699e-15 
140.1 	 5.938338766605379e-15 
141.1 	 3.2497444542176616e-15 
142.1 	 1.4289374343354632e-15 
143.1 	 4.3970866526116783e-16 
144.1 	 6.285651338879293e-17 
145.1 	 1.3525117529298313e-20 
145.1 	 1.3525117529298313e-20 
