energy 	 rate 
0.1 	 8.574561755314617e-15 
1.1 	 9.99916087998114e-13 
2.1 	 3.513251009673723e-12 
3.1 	 7.382642334275948e-12 
4.1 	 1.245657547892858e-11 
5.1 	 1.8596773668729798e-11 
6.1 	 2.567710645507412e-11 
7.1 	 3.3582584534454675e-11 
8.1 	 4.220843450288343e-11 
9.1 	 5.1459247608383864e-11 
10.1 	 6.124819696548553e-11 
11.1 	 7.149631807268773e-11 
12.1 	 8.213184782779794e-11 
13.1 	 9.308961756815813e-11 
14.1 	 1.0431049597425801e-10 
15.1 	 1.1574087796724589e-10 
16.1 	 1.2733221600447572e-10 
17.1 	 1.3904059043351e-10 
18.1 	 1.508263158049118e-10 
19.1 	 1.626535802686458e-10 
20.1 	 1.744901153888477e-10 
21.1 	 1.8630689390795398e-10 
22.1 	 1.980778531745157e-10 
23.1 	 2.0977964212018972e-10 
24.1 	 2.213913898311461e-10 
25.1 	 2.328944939081054e-10 
26.1 	 2.442724269480925e-10 
27.1 	 2.5551055961035067e-10 
28.1 	 2.6659599884929e-10 
29.1 	 2.7751744000939027e-10 
30.1 	 2.8826503158115064e-10 
31.1 	 2.988302515139725e-10 
32.1 	 3.0920579407172876e-10 
33.1 	 3.1938546630015714e-10 
34.1 	 3.2936409325252184e-10 
35.1 	 3.391374311916042e-10 
36.1 	 3.487020880523823e-10 
37.1 	 3.580554505110803e-10 
38.1 	 3.6719561706293617e-10 
39.1 	 3.761213365633651e-10 
40.1 	 3.8483195173546996e-10 
41.1 	 3.933273471913393e-10 
42.1 	 4.016079015555376e-10 
43.1 	 4.096744433168809e-10 
44.1 	 4.1752821006920683e-10 
45.1 	 4.251708108336397e-10 
46.1 	 4.326041911839791e-10 
47.1 	 4.398306009235322e-10 
48.1 	 4.4685256408610725e-10 
49.1 	 4.536728510561848e-10 
50.1 	 4.6029445262361325e-10 
51.1 	 4.667205558066949e-10 
52.1 	 4.729545212943862e-10 
53.1 	 4.789998623736264e-10 
54.1 	 4.848602252216806e-10 
55.1 	 4.905393704559421e-10 
56.1 	 4.960411558449737e-10 
57.1 	 5.013695200947991e-10 
58.1 	 5.065284676336512e-10 
59.1 	 5.115220543266476e-10 
60.1 	 5.163543740592592e-10 
61.1 	 5.210295461350535e-10 
62.1 	 5.255517034390827e-10 
63.1 	 5.299249813235158e-10 
64.1 	 5.341535071767596e-10 
65.1 	 5.382413906413974e-10 
