energy 	 rate 
0.1 	 2.542510012478602e-13 
1.1 	 2.774967527943956e-11 
2.1 	 9.311550482683648e-11 
3.1 	 1.8677723856033907e-10 
4.1 	 3.0052536983404177e-10 
5.1 	 4.273908893198046e-10 
6.1 	 5.615238670752961e-10 
7.1 	 6.980767071684728e-10 
8.1 	 8.330932280794507e-10 
9.1 	 9.634043600680559e-10 
10.1 	 1.0865309555242348e-09 
11.1 	 1.2005939701457352e-09 
12.1 	 1.3042320829932853e-09 
13.1 	 1.3965266745462738e-09 
14.1 	 1.4769339672959469e-09 
15.1 	 1.5452240475164045e-09 
16.1 	 1.6014264247673991e-09 
17.1 	 1.6457817432102387e-09 
18.1 	 1.6786992323619186e-09 
19.1 	 1.700719471402365e-09 
20.1 	 1.7124820379752642e-09 
21.1 	 1.7146973140107993e-09 
22.1 	 1.708119828754356e-09 
23.1 	 1.6935296228323107e-09 
24.1 	 1.6717173569560582e-09 
25.1 	 1.6434703837563717e-09 
26.1 	 1.6095613546693326e-09 
27.1 	 1.5707390846465834e-09 
28.1 	 1.527721394203378e-09 
29.1 	 1.4811896714180096e-09 
30.1 	 1.4317849191515259e-09 
31.1 	 1.3801050746785655e-09 
32.1 	 1.326703409894164e-09 
33.1 	 1.272087840135484e-09 
34.1 	 1.2167209883304569e-09 
35.1 	 1.161020868597912e-09 
36.1 	 1.105362069550589e-09 
37.1 	 1.0500773323943471e-09 
38.1 	 9.954594324965071e-10 
39.1 	 9.41763285451531e-10 
40.1 	 8.892082098538258e-10 
41.1 	 8.379802890538925e-10 
42.1 	 7.88234783190424e-10 
43.1 	 7.400985508250131e-10 
44.1 	 6.936724466282507e-10 
45.1 	 6.490336678456563e-10 
46.1 	 6.062380277785719e-10 
47.1 	 5.653221393157358e-10 
48.1 	 5.263054957103918e-10 
49.1 	 4.89192439377116e-10 
50.1 	 4.539740125400225e-10 
51.1 	 4.206296861543032e-10 
52.1 	 3.8912896569701927e-10 
53.1 	 3.594328742275608e-10 
54.1 	 3.3149531459695176e-10 
55.1 	 3.052643138775581e-10 
56.1 	 2.8068315402736143e-10 
57.1 	 2.576913935284208e-10 
58.1 	 2.3622578527743437e-10 
59.1 	 2.1622109638402138e-10 
60.1 	 1.9761083577343396e-10 
61.1 	 1.8032789561645746e-10 
62.1 	 1.6430511263892412e-10 
63.1 	 1.494757553135048e-10 
64.1 	 1.3577394282202725e-10 
65.1 	 1.231350015101895e-10 
66.1 	 1.114957643496227e-10 
67.1 	 1.0079481868445926e-10 
68.1 	 9.09727072790925e-11 
69.1 	 8.197208740812751e-11 
70.1 	 7.373785244427892e-11 
71.1 	 6.621722011058154e-11 
72.1 	 5.935979127379388e-11 
73.1 	 5.3117582869807724e-11 
74.1 	 4.7445038272093695e-11 
75.1 	 4.229901814288512e-11 
76.1 	 3.7638774545718924e-11 
77.1 	 3.342591084841488e-11 
78.1 	 2.962432970852801e-11 
79.1 	 2.620017120934122e-11 
80.1 	 2.3121743004020267e-11 
81.1 	 2.0359444128660335e-11 
82.1 	 1.7885683961689475e-11 
83.1 	 1.5674797637102504e-11 
84.1 	 1.3702959062170388e-11 
85.1 	 1.194809254594325e-11 
86.1 	 1.0389783912768604e-11 
87.1 	 9.009191854488549e-12 
88.1 	 7.78896016543518e-12 
89.1 	 6.713131405196378e-12 
90.1 	 5.767062444738046e-12 
91.1 	 4.937342271210719e-12 
92.1 	 4.211712355036293e-12 
93.1 	 3.578989819026502e-12 
94.1 	 3.02899359273427e-12 
95.1 	 2.552473685415272e-12 
96.1 	 2.1410436673100355e-12 
97.1 	 1.787116410927205e-12 
98.1 	 1.4838431110955966e-12 
99.1 	 1.225055574314188e-12 
100.1 	 1.0052117438718659e-12 
101.1 	 8.193444069609971e-13 
102.1 	 6.630130131529042e-13 
103.1 	 5.322585197787823e-13 
104.1 	 4.2356116864860124e-13 
105.1 	 3.3380108982226456e-13 
106.1 	 2.6022162153219165e-13 
107.1 	 2.0039523060908122e-13 
108.1 	 1.5219191461987234e-13 
109.1 	 1.1374996519353918e-13 
110.1 	 8.344897147952657e-14 
111.1 	 5.988494319164042e-14 
112.1 	 4.184743406280426e-14 
113.1 	 2.8298548650351912e-14 
114.1 	 1.835371814502353e-14 
115.1 	 1.126413404652787e-14 
116.1 	 6.400732170665398e-15 
117.1 	 3.2396233612612333e-15 
118.1 	 1.348871416136546e-15 
119.1 	 3.76523033140344e-16 
120.1 	 3.979898245306159e-17 
121.1 	 1.153601607914406e-16 
122.1 	 4.305666440312208e-16 
123.1 	 8.556522843775274e-16 
124.1 	 1.2967417707265874e-15 
125.1 	 1.689641356168072e-15 
126.1 	 1.994338637067252e-15 
127.1 	 2.190150824397015e-15 
128.1 	 2.2714648672254326e-15 
129.1 	 2.2440165609766204e-15 
130.1 	 2.121659390192155e-15 
131.1 	 1.9235773134886203e-15 
132.1 	 1.6718989930248727e-15 
133.1 	 1.3896741015323846e-15 
134.1 	 1.0991753066347546e-15 
135.1 	 8.204923367959489e-16 
136.1 	 5.703871777755659e-16 
137.1 	 3.613819372307207e-16 
138.1 	 2.010532515773441e-16 
139.1 	 9.150929870303097e-17 
140.1 	 2.902752784280416e-17 
141.1 	 3.8331285853895345e-18 
142.0 	 3.220957991017127e-21 
