energy 	 rate 
0.1 	 0.0001756162679561978 
1.1 	 0.0001596909811019923 
2.1 	 0.0001451248137429906 
3.1 	 0.00013181118755955606 
4.1 	 0.00011965081122790846 
5.1 	 0.00010855131143694284 
6.1 	 9.842686499543025e-05 
7.1 	 8.919783522987487e-05 
8.1 	 8.079041527444599e-05 
9.1 	 7.313628033582298e-05 
10.1 	 6.61722505683734e-05 
11.1 	 5.983996581060031e-05 
12.1 	 5.408557310487701e-05 
13.1 	 4.885942764251015e-05 
14.1 	 4.4115807539213864e-05 
15.1 	 3.981264264683455e-05 
16.1 	 3.591125744090975e-05 
17.1 	 3.237612788616092e-05 
18.1 	 2.9174652069555814e-05 
19.1 	 2.627693429980419e-05 
20.1 	 2.3655582300118913e-05 
21.1 	 2.128551676820406e-05 
22.1 	 1.9143791439213387e-05 
23.1 	 1.7209430093569897e-05 
24.1 	 1.5463272809088987e-05 
25.1 	 1.3887830469379243e-05 
26.1 	 1.2467149673462636e-05 
27.1 	 1.1186687451715268e-05 
28.1 	 1.003319518800213e-05 
29.1 	 8.994611176030528e-06 
30.1 	 8.059961264271102e-06 
31.1 	 7.2192670690165565e-06 
32.1 	 6.4634612596719066e-06 
33.1 	 5.784309444401782e-06 
34.1 	 5.174338207880477e-06 
35.1 	 4.626768876106927e-06 
36.1 	 4.135456606023726e-06 
37.1 	 3.694834419961996e-06 
38.1 	 3.2998618266584866e-06 
39.1 	 2.9459776916956295e-06 
40.1 	 2.629057040642323e-06 
41.1 	 2.3453714978743983e-06 
42.1 	 2.0915530829895084e-06 
43.1 	 1.8645611048730142e-06 
44.1 	 1.6616519107981328e-06 
45.1 	 1.4803512644454005e-06 
46.1 	 1.3184291423991113e-06 
47.1 	 1.1738767535266446e-06 
48.1 	 1.0448855996794584e-06 
49.1 	 9.298284093887099e-07 
50.1 	 8.272417886813107e-07 
51.1 	 7.358104448386197e-07 
52.1 	 6.543528498846865e-07 
53.1 	 5.818082208510722e-07 
54.1 	 5.172247034519604e-07 
55.1 	 4.597486547445257e-07 
56.1 	 4.0861492867816675e-07 
57.1 	 3.631380761820915e-07 
58.1 	 3.2270437863541066e-07 
59.1 	 2.8676464023777396e-07 
60.1 	 2.5482767098186474e-07 
61.1 	 2.2645439765084165e-07 
62.1 	 2.0125254555289218e-07 
63.1 	 1.78871838588154e-07 
64.1 	 1.5899966974771007e-07 
65.1 	 1.413571982944536e-07 
66.1 	 1.2569583369600006e-07 
67.1 	 1.1179406989330813e-07 
68.1 	 9.945463671646796e-08 
69.1 	 8.850193822276442e-08 
70.1 	 7.877975044963587e-08 
71.1 	 7.014915356610918e-08 
72.1 	 6.248667568668034e-08 
73.1 	 5.5682627698230044e-08 
74.1 	 4.963961035801223e-08 
75.1 	 4.4271176663368474e-08 
76.1 	 3.950063408411839e-08 
77.1 	 3.5259972699607495e-08 
78.1 	 3.148890660452379e-08 
79.1 	 2.8134017152089813e-08 
80.1 	 2.5147987699372324e-08 
81.1 	 2.248892051649013e-08 
82.1 	 2.0119727427706104e-08 
83.1 	 1.8007586575454622e-08 
84.1 	 1.6123458445522375e-08 
85.1 	 1.444165496918108e-08 
86.1 	 1.2939456132493788e-08 
87.1 	 1.1596769079417935e-08 
88.1 	 1.0395825199102244e-08 
89.1 	 9.320911143637302e-09 
90.1 	 8.35813013445975e-09 
91.1 	 7.495190288046868e-09 
92.1 	 6.72121702765003e-09 
93.1 	 6.026586951183121e-09 
94.1 	 5.4027807989999e-09 
95.1 	 4.842253411763979e-09 
96.1 	 4.338318790707207e-09 
97.1 	 3.885048572378297e-09 
98.1 	 3.477182409747366e-09 
99.1 	 3.110048913078022e-09 
100.1 	 2.779495949129117e-09 
101.1 	 2.481829227474299e-09 
102.1 	 2.2137582196359007e-09 
103.1 	 1.9723485614482066e-09 
104.1 	 1.754980182917845e-09 
105.1 	 1.559310493858902e-09 
106.1 	 1.3832420287133975e-09 
107.1 	 1.2248940211478016e-09 
108.1 	 1.0825774390236657e-09 
109.1 	 9.547730638821768e-10 
110.1 	 8.401122468610023e-10 
111.1 	 7.373600155320113e-10 
112.1 	 6.454002440463578e-10 
113.1 	 5.632226327236126e-10 
114.1 	 4.899112731897829e-10 
115.1 	 4.246346018257382e-10 
116.1 	 3.666365679180267e-10 
117.1 	 3.1522886387614694e-10 
118.1 	 2.6978408345190364e-10 
119.1 	 2.2972969033408406e-10 
120.1 	 1.9454269403041946e-10 
121.1 	 1.6374494278785398e-10 
122.1 	 1.3689895463235082e-10 
123.1 	 1.1360421759930422e-10 
124.1 	 9.349389901907701e-11 
125.1 	 7.623191145689957e-11 
126.1 	 6.151028970254824e-11 
127.1 	 4.904683916625671e-11 
128.1 	 3.8583021261400056e-11 
129.1 	 2.988204592659128e-11 
130.1 	 2.2727145434105612e-11 
131.1 	 1.692000711909128e-11 
132.1 	 1.2279345699942584e-11 
133.1 	 8.639598503798589e-12 
134.1 	 5.8497292055875896e-12 
135.1 	 3.772127679193939e-12 
136.1 	 2.28159528076633e-12 
137.1 	 1.2644063722502374e-12 
138.1 	 6.17438175143475e-13 
139.1 	 2.4736214797947514e-13 
140.1 	 6.989102823201449e-14 
141.1 	 9.113105783623032e-15 
142.1 	 3.4753659632925e-16 
143.1 	 6.296092280998027e-17 
144.1 	 4.232451679119948e-18 
145.1 	 4.5475171682724844e-23 
145.1 	 4.5475171682724844e-23 
