energy 	 rate 
0.1 	 3.684966391616423e-14 
1.1 	 8.926435630849941e-12 
2.1 	 4.7864607721885096e-11 
3.1 	 1.3458793376047277e-10 
4.1 	 2.8323353753221435e-10 
5.1 	 5.047319639217823e-10 
6.1 	 8.071685187934641e-10 
7.1 	 1.196115144269471e-09 
8.1 	 1.6749347752171947e-09 
9.1 	 2.245060013475258e-09 
10.1 	 2.9062478523949506e-09 
11.1 	 3.656812085423103e-09 
12.1 	 4.49383493848731e-09 
13.1 	 5.4133593766551415e-09 
14.1 	 6.410563450723553e-09 
15.1 	 7.479917968858629e-09 
16.1 	 8.615328701961606e-09 
17.1 	 9.810264258904385e-09 
18.1 	 1.1057870698982808e-08 
19.1 	 1.2351073883711746e-08 
20.1 	 1.3682670508271672e-08 
21.1 	 1.504540869435774e-08 
22.1 	 1.643205897073014e-08 
23.1 	 1.7835476415276756e-08 
24.1 	 1.9248654682738527e-08 
25.1 	 2.0664772595281848e-08 
26.1 	 2.2077233928706264e-08 
27.1 	 2.3479700985126634e-08 
28.1 	 2.4866122503350823e-08 
29.1 	 2.6230756420776458e-08 
30.1 	 2.7568187965344212e-08 
31.1 	 2.8873343522810056e-08 
32.1 	 3.014150069323483e-08 
33.1 	 3.136829492104367e-08 
34.1 	 3.2549723055189065e-08 
35.1 	 3.368214416977393e-08 
36.1 	 3.4762277950872506e-08 
37.1 	 3.578720093214735e-08 
38.1 	 3.675434084012637e-08 
39.1 	 3.766146928959965e-08 
40.1 	 3.850669305045712e-08 
41.1 	 3.928844408934322e-08 
42.1 	 4.0005468572696575e-08 
43.1 	 4.065681500200661e-08 
44.1 	 4.124182163740031e-08 
45.1 	 4.17601033519149e-08 
46.1 	 4.2211538045964355e-08 
47.1 	 4.259625273951992e-08 
48.1 	 4.291460944834796e-08 
49.1 	 4.3167190940241134e-08 
50.1 	 4.335478645749208e-08 
51.1 	 4.3478377482858694e-08 
52.1 	 4.353912361791048e-08 
53.1 	 4.353834863489457e-08 
54.1 	 4.34775267560814e-08 
55.1 	 4.3358269207905435e-08 
56.1 	 4.318231109108301e-08 
57.1 	 4.295149860222754e-08 
58.1 	 4.2667776637268795e-08 
59.1 	 4.23331768021899e-08 
60.1 	 4.19498058521949e-08 
61.1 	 4.151983457638772e-08 
62.1 	 4.104548714135961e-08 
63.1 	 4.052903090371861e-08 
64.1 	 3.997276669853612e-08 
65.1 	 3.937901960790902e-08 
66.1 	 3.8750130211324524e-08 
67.1 	 3.808844631724821e-08 
68.1 	 3.739631517332061e-08 
69.1 	 3.6676076150724035e-08 
70.1 	 3.59300538966613e-08 
71.1 	 3.51605519474453e-08 
72.1 	 3.4369846793434886e-08 
73.1 	 3.356018238594179e-08 
74.1 	 3.273376507527497e-08 
75.1 	 3.1892758968259894e-08 
76.1 	 3.1039281692874835e-08 
77.1 	 3.0175400557057914e-08 
78.1 	 2.9303129088263297e-08 
79.1 	 2.8424423939964862e-08 
80.1 	 2.7541182151010953e-08 
81.1 	 2.6655238743530606e-08 
82.1 	 2.5768364644951397e-08 
83.1 	 2.4882264919623594e-08 
84.1 	 2.399857729554329e-08 
85.1 	 2.311887097171185e-08 
86.1 	 2.224464569177335e-08 
87.1 	 2.137733106971469e-08 
88.1 	 2.051828615360027e-08 
89.1 	 1.966879921353181e-08 
90.1 	 1.883008774027965e-08 
91.1 	 1.800329864130826e-08 
92.1 	 1.7189508621229705e-08 
93.1 	 1.6389724734033926e-08 
94.1 	 1.5604885094800364e-08 
95.1 	 1.48358597389438e-08 
96.1 	 1.4083451617419765e-08 
97.1 	 1.334839771670075e-08 
98.1 	 1.2631370292714687e-08 
99.1 	 1.1932978208335037e-08 
100.1 	 1.125376836440943e-08 
101.1 	 1.0594227214711786e-08 
