energy 	 rate 
0.1 	 1.2164960157071752e-08 
1.1 	 1.1928876580857005e-07 
2.1 	 2.0271168863834648e-07 
3.1 	 2.6597292796286515e-07 
4.1 	 3.1220902101286226e-07 
5.1 	 3.441851943010768e-07 
6.1 	 3.643265699679927e-07 
7.1 	 3.747486764131703e-07 
8.1 	 3.7728685258878523e-07 
9.1 	 3.735242504757807e-07 
10.1 	 3.6481823418059373e-07 
11.1 	 3.5232505000164983e-07 
12.1 	 3.370227025148059e-07 
13.1 	 3.197320196350469e-07 
14.1 	 3.01135926816012e-07 
15.1 	 2.8179697884577245e-07 
16.1 	 2.6217321862732843e-07 
17.1 	 2.4263244721218576e-07 
18.1 	 2.2346499930635887e-07 
19.1 	 2.0489512444124316e-07 
20.1 	 1.8709107680032665e-07 
21.1 	 1.7017395827849435e-07 
22.1 	 1.5422529789327675e-07 
23.1 	 1.392942198496743e-07 
24.1 	 1.2540349418640982e-07 
25.1 	 1.1255462261083437e-07 
26.1 	 1.0073221267043004e-07 
27.1 	 8.990771768131053e-08 
28.1 	 8.00426136587585e-08 
29.1 	 7.109107882690685e-08 
30.1 	 6.300223572060964e-08 
31.1 	 5.5722010502948104e-08 
32.1 	 4.919465896026698e-08 
33.1 	 4.336400374182065e-08 
34.1 	 3.817442280907969e-08 
35.1 	 3.357162476594262e-08 
36.1 	 2.950324276241299e-08 
37.1 	 2.5919275000614953e-08 
38.1 	 2.2772396517904105e-08 
39.1 	 2.001816386761662e-08 
40.1 	 1.7615131551005412e-08 
41.1 	 1.5524896559241537e-08 
42.1 	 1.3712085145723725e-08 
43.1 	 1.214429394913667e-08 
44.1 	 1.0791995809274908e-08 
45.1 	 9.628419043056858e-09 
46.1 	 8.629407560287229e-09 
47.1 	 7.773267980921725e-09 
48.1 	 7.0406088519711865e-09 
49.1 	 6.414176137668498e-09 
50.1 	 5.878688356938754e-09 
51.1 	 5.420674054341449e-09 
52.1 	 5.028313702251683e-09 
53.1 	 4.6912876317980944e-09 
54.1 	 4.400631167661321e-09 
55.1 	 4.1485977878178154e-09 
56.1 	 3.928530835122796e-09 
57.1 	 3.734744065561909e-09 
58.1 	 3.562411121095065e-09 
59.1 	 3.40746385706193e-09 
60.1 	 3.266499329579313e-09 
61.1 	 3.1366951522914295e-09 
62.1 	 3.0157328599233446e-09 
63.1 	 2.901728864461585e-09 
64.1 	 2.7931725551279385e-09 
65.1 	 2.688871072665533e-09 
66.1 	 2.5879002792868236e-09 
67.1 	 2.4895614457426775e-09 
68.1 	 2.3933431844612117e-09 
69.1 	 2.298888170964701e-09 
70.1 	 2.20596421341305e-09 
71.1 	 2.1144392510028715e-09 
72.1 	 2.0242598850681307e-09 
73.1 	 1.9354330712992146e-09 
74.1 	 1.8480106268362e-09 
75.1 	 1.7620762315614007e-09 
76.1 	 1.6777346282839314e-09 
77.1 	 1.5951027513175224e-09 
78.1 	 1.514302536952397e-09 
79.1 	 1.4354551922946309e-09 
80.1 	 1.3586767207639559e-09 
81.1 	 1.284074523090565e-09 
82.1 	 1.2117449118883058e-09 
83.1 	 1.1417713957655484e-09 
84.1 	 1.0742236054757356e-09 
85.1 	 1.0091567498173553e-09 
86.1 	 9.466115029086871e-10 
87.1 	 8.866142371309923e-10 
88.1 	 8.291775275125849e-10 
89.1 	 7.743008636778509e-10 
90.1 	 7.219715147780342e-10 
91.1 	 6.721655011231792e-10 
92.1 	 6.248486336189824e-10 
93.1 	 5.799775886462012e-10 
94.1 	 5.375009917772129e-10 
95.1 	 4.973604887642706e-10 
96.1 	 4.5949178662945913e-10 
97.1 	 4.238256514900278e-10 
98.1 	 3.9028885302982594e-10 
99.1 	 3.58805048326352e-10 
100.1 	 3.2929560011840877e-10 
101.1 	 3.01680326595207e-10 
102.1 	 2.758781814496048e-10 
103.1 	 2.518078643046051e-10 
104.1 	 2.2938836272946346e-10 
105.1 	 2.0853942794410786e-10 
106.1 	 1.8918198699590254e-10 
107.1 	 1.7123849471087167e-10 
108.1 	 1.5463322909382318e-10 
109.1 	 1.3929253410179258e-10 
110.1 	 1.2514501386193956e-10 
111.1 	 1.1212168246506318e-10 
112.1 	 1.0015607345446985e-10 
113.1 	 8.918431306140544e-11 
114.1 	 7.914516112182969e-11 
115.1 	 6.998002345779612e-11 
116.1 	 6.163293932713615e-11 
117.1 	 5.405054734464733e-11 
118.1 	 4.718203306491956e-11 
119.1 	 4.097906119412106e-11 
120.1 	 3.539569517220658e-11 
121.1 	 3.038830664023603e-11 
122.1 	 2.5915477084196504e-11 
123.1 	 2.193789372801444e-11 
124.1 	 1.841824153770885e-11 
125.1 	 1.53210929959482e-11 
126.1 	 1.2612797114203713e-11 
127.1 	 1.0261368967697628e-11 
128.1 	 8.236380867964455e-12 
129.1 	 6.50885612871812e-12 
130.1 	 5.0511662332696235e-12 
131.1 	 3.836932075999574e-12 
132.1 	 2.8409298254519476e-12 
133.1 	 2.0390018433645865e-12 
134.1 	 1.407972990561573e-12 
135.1 	 9.255725582641367e-13 
136.1 	 5.703619797585513e-13 
137.1 	 3.2166840365663017e-13 
138.1 	 1.5952414437185416e-13 
139.1 	 6.461196804546574e-14 
140.1 	 1.8216122374686742e-14 
141.1 	 2.189926833021858e-15 
142.0 	 1.714696236505214e-18 
