energy 	 rate 
0.1 	 1.7091000526053725e-13 
1.1 	 1.92566816445237e-11 
2.1 	 6.532037395927705e-11 
3.1 	 1.3241783129579742e-10 
4.1 	 2.1538494872577437e-10 
5.1 	 3.097673358280845e-10 
6.1 	 4.1175252217334267e-10 
7.1 	 5.181053963077892e-10 
8.1 	 6.261073422331989e-10 
9.1 	 7.33499355983707e-10 
10.1 	 8.384292820698504e-10 
11.1 	 9.394031986299435e-10 
12.1 	 1.035240895449761e-09 
13.1 	 1.1250353258101054e-09 
14.1 	 1.2081158673787016e-09 
15.1 	 1.28401519570542e-09 
16.1 	 1.3524395534890298e-09 
17.1 	 1.4132421873131832e-09 
18.1 	 1.4663997190545206e-09 
19.1 	 1.5119912200436056e-09 
20.1 	 1.5501797609948074e-09 
21.1 	 1.5811957731453184e-09 
22.1 	 1.605320184398394e-09 
23.1 	 1.6228738653340515e-09 
24.1 	 1.6342084929185866e-09 
25.1 	 1.639697476484785e-09 
26.1 	 1.639728190877517e-09 
27.1 	 1.6346953840805393e-09 
28.1 	 1.6249956271769203e-09 
29.1 	 1.6110226858678431e-09 
30.1 	 1.5931637036449119e-09 
31.1 	 1.5717960970024074e-09 
32.1 	 1.5472850727398733e-09 
33.1 	 1.5199816864171433e-09 
34.1 	 1.490221369376527e-09 
35.1 	 1.4583228594472354e-09 
36.1 	 1.4245874775127178e-09 
37.1 	 1.3892986985768061e-09 
38.1 	 1.3527219718397683e-09 
39.1 	 1.3151047496233801e-09 
40.1 	 1.2766766898004908e-09 
41.1 	 1.2376500007248964e-09 
42.1 	 1.1982199015577476e-09 
43.1 	 1.1585651743820282e-09 
44.1 	 1.1188487876211166e-09 
45.1 	 1.0792185730629536e-09 
46.1 	 1.0398079412689847e-09 
47.1 	 1.0007366223451261e-09 
48.1 	 9.621114209974624e-10 
49.1 	 9.240269765130136e-10 
50.1 	 8.865665198184384e-10 
51.1 	 8.498026210980621e-10 
52.1 	 8.137979226162736e-10 
53.1 	 7.786058524055571e-10 
54.1 	 7.442713153662299e-10 
55.1 	 7.108313590915399e-10 
56.1 	 6.783158123953725e-10 
57.1 	 6.467478950909607e-10 
58.1 	 6.161447980583787e-10 
59.1 	 5.865182330556582e-10 
60.1 	 5.578749520816211e-10 
61.1 	 5.302172363955697e-10 
62.1 	 5.035433555467351e-10 
63.1 	 4.778479969707247e-10 
64.1 	 4.5312266687685964e-10 
65.1 	 4.293560632837619e-10 
66.1 	 4.0653442216542565e-10 
67.1 	 3.846418377499178e-10 
68.1 	 3.636605580712299e-10 
69.1 	 3.4357125691477173e-10 
70.1 	 3.243532833210027e-10 
71.1 	 3.0598488982229175e-10 
72.1 	 2.8844344058723864e-10 
73.1 	 2.7170560063623163e-10 
74.1 	 2.55747507273608e-10 
75.1 	 2.405449248567776e-10 
76.1 	 2.2607338399230713e-10 
77.1 	 2.1230830621444195e-10 
78.1 	 1.992251151635797e-10 
79.1 	 1.8679933524186722e-10 
80.1 	 1.7500667868091174e-10 
81.1 	 1.63823121913256e-10 
82.1 	 1.5322497209530027e-10 
83.1 	 1.4318892458515795e-10 
84.1 	 1.336921121349539e-10 
85.1 	 1.2471214651358232e-10 
86.1 	 1.162271532332165e-10 
87.1 	 1.0821580001112953e-10 
88.1 	 1.006573195578594e-10 
89.1 	 9.353152724345705e-11 
90.1 	 8.681883415577868e-11 
91.1 	 8.050025602844485e-11 
92.1 	 7.455741848132547e-11 
93.1 	 6.897255898329876e-11 
94.1 	 6.372852591546275e-11 
95.1 	 5.88087750831234e-11 
96.1 	 5.4197363996559266e-11 
97.1 	 4.9878944213921344e-11 
98.1 	 4.583875201450242e-11 
99.1 	 4.206259764702688e-11 
100.1 	 3.853685337554531e-11 
101.1 	 3.52484405248573e-11 
102.1 	 3.218481570814403e-11 
103.1 	 2.933395640157764e-11 
104.1 	 2.668434601402045e-11 
105.1 	 2.4224958584534557e-11 
106.1 	 2.1945243226124858e-11 
107.1 	 1.9835108421021063e-11 
108.1 	 1.7884906260665945e-11 
109.1 	 1.6085416712442606e-11 
110.1 	 1.4427831984980968e-11 
111.1 	 1.2903741054540562e-11 
112.1 	 1.1505114406432505e-11 
113.1 	 1.0224289037725692e-11 
114.1 	 9.053953760385046e-12 
115.1 	 7.987134837639476e-12 
116.1 	 7.017181980620442e-12 
117.1 	 6.137754727074619e-12 
118.1 	 5.3428092193428535e-12 
119.1 	 4.626585394578182e-12 
120.1 	 3.983594596478625e-12 
121.1 	 3.4086076144848067e-12 
122.1 	 2.8966431534744666e-12 
123.1 	 2.4429567343987574e-12 
124.1 	 2.043030024052835e-12 
125.1 	 1.692560590190767e-12 
126.1 	 1.3874520765089312e-12 
127.1 	 1.123804790547665e-12 
128.1 	 8.979066963243601e-13 
129.1 	 7.062248024590142e-13 
130.1 	 5.45396935683169e-13 
131.1 	 4.122238889361015e-13 
132.1 	 3.0366193265530786e-13 
133.1 	 2.16815677470235e-13 
134.1 	 1.4893127614658757e-13 
135.1 	 9.738995245876045e-14 
136.1 	 5.97018444932476e-14 
137.1 	 3.3500149869483355e-14 
138.1 	 1.653556037008496e-14 
139.1 	 6.670973555691195e-15 
140.1 	 1.876469091976665e-15 
141.1 	 2.2568133584043373e-16 
142.0 	 1.7686485385896498e-19 
