energy 	 rate 
0.1 	 4.772471504999612e-09 
1.1 	 5.33886307985521e-07 
2.1 	 1.797331567240294e-06 
3.1 	 3.614568021126129e-06 
4.1 	 5.830063495446028e-06 
5.1 	 8.311104438821575e-06 
6.1 	 1.0945646921318118e-05 
7.1 	 1.3640238464042032e-05 
8.1 	 1.6318033140465793e-05 
9.1 	 1.89169158052576e-05 
10.1 	 2.138774590291545e-05 
11.1 	 2.36927269160374e-05 
12.1 	 2.5803903982159456e-05 
13.1 	 2.77017894081404e-05 
14.1 	 2.9374113628231255e-05 
15.1 	 3.0814697487317685e-05 
16.1 	 3.202244049868856e-05 
17.1 	 3.3000418852087775e-05 
18.1 	 3.3755086369112604e-05 
19.1 	 3.429557126467761e-05 
20.1 	 3.463306142870384e-05 
21.1 	 3.478026520103571e-05 
22.1 	 3.4750900152194276e-05 
23.1 	 3.455932131658537e-05 
24.1 	 3.4220233607835625e-05 
25.1 	 3.37484173366324e-05 
26.1 	 3.315849978575918e-05 
27.1 	 3.246476925065113e-05 
28.1 	 3.1681026505945974e-05 
29.1 	 3.082046904762527e-05 
30.1 	 2.9895603846156817e-05 
31.1 	 2.891818472288359e-05 
32.1 	 2.7899170825434065e-05 
33.1 	 2.6848703024973632e-05 
34.1 	 2.5776095386442372e-05 
35.1 	 2.46898391710772e-05 
36.1 	 2.3597617117681973e-05 
37.1 	 2.250632601498299e-05 
38.1 	 2.14221058220963e-05 
39.1 	 2.0350373818059864e-05 
40.1 	 1.9295862465218855e-05 
41.1 	 1.8262659855842583e-05 
42.1 	 1.725425177768023e-05 
43.1 	 1.627356458328955e-05 
44.1 	 1.5323008181021302e-05 
45.1 	 1.4404518583645138e-05 
46.1 	 1.3519599554905064e-05 
47.1 	 1.2669362985913593e-05 
48.1 	 1.1854567713323275e-05 
49.1 	 1.1075656560703383e-05 
50.1 	 1.0332791444493931e-05 
51.1 	 9.625886437255472e-06 
52.1 	 8.95463872456595e-06 
53.1 	 8.318557428662744e-06 
54.1 	 7.716990302554994e-06 
55.1 	 7.149148323545164e-06 
56.1 	 6.614128235548484e-06 
57.1 	 6.110933105877554e-06 
58.1 	 5.638490974804639e-06 
59.1 	 5.195671685715554e-06 
60.1 	 4.7813019904641504e-06 
61.1 	 4.394179029022249e-06 
62.1 	 4.033082285047181e-06 
63.1 	 3.696784119872885e-06 
64.1 	 3.3840589869485947e-06 
65.1 	 3.093691427146498e-06 
66.1 	 2.824482942852323e-06 
67.1 	 2.5752578455275813e-06 
68.1 	 2.3448681676535715e-06 
69.1 	 2.132197725775583e-06 
70.1 	 1.9361654168821743e-06 
71.1 	 1.755727825682437e-06 
72.1 	 1.5898812155704582e-06 
73.1 	 1.4376629712643154e-06 
74.1 	 1.2981525563370725e-06 
75.1 	 1.1704720441689999e-06 
76.1 	 1.0537862762835703e-06 
77.1 	 9.473026976162128e-07 
78.1 	 8.502709140282309e-07 
79.1 	 7.619820133371683e-07 
80.1 	 6.817676873010851e-07 
81.1 	 6.089991883765405e-07 
82.1 	 5.430861516716609e-07 
83.1 	 4.834753093383511e-07 
84.1 	 4.296491216890495e-07 
85.1 	 3.811243465797249e-07 
86.1 	 3.3745056606644426e-07 
87.1 	 2.9820868701040725e-07 
88.1 	 2.630094301681472e-07 
89.1 	 2.3149182035028217e-07 
90.1 	 2.0332168845462488e-07 
91.1 	 1.7819019456766292e-07 
92.1 	 1.5581237987247828e-07 
93.1 	 1.3592575379120688e-07 
94.1 	 1.1828892161596166e-07 
95.1 	 1.0268025683444395e-07 
96.1 	 8.889662142538456e-08 
97.1 	 7.675213657568818e-08 
98.1 	 6.607700554674102e-08 
99.1 	 5.671638978346694e-08 
100.1 	 4.852933880856574e-08 
101.1 	 4.138777396818433e-08 
102.1 	 3.5175525687318394e-08 
103.1 	 2.9787423546659348e-08 
104.1 	 2.5128438201392647e-08 
105.1 	 2.1112873920761062e-08 
106.1 	 1.7663610329906323e-08 
107.1 	 1.4711391777455278e-08 
108.1 	 1.2194162629280027e-08 
109.1 	 1.0056446696463455e-08 
110.1 	 8.24876894016479e-09 
111.1 	 6.727117554222498e-09 
112.1 	 5.4524445048969e-09 
113.1 	 4.390202603304633e-09 
114.1 	 3.50991719723983e-09 
115.1 	 2.784790592981583e-09 
116.1 	 2.1913373522108552e-09 
117.1 	 1.7090486525385482e-09 
118.1 	 1.3200839506914577e-09 
119.1 	 1.008988243683258e-09 
120.1 	 7.624332840376559e-10 
121.1 	 5.689811691770912e-10 
122.1 	 4.188687915046515e-10 
123.1 	 3.0381170358088347e-10 
124.1 	 2.1682602143246475e-10 
125.1 	 1.5206705777515656e-10 
126.1 	 1.0468344524153519e-10 
127.1 	 7.068557713737653e-11 
128.1 	 4.682725941052781e-11 
129.1 	 3.0499532101342316e-11 
130.1 	 1.9635681292684887e-11 
131.1 	 1.2626523295937162e-11 
132.1 	 8.245101333436461e-12 
133.1 	 5.579991202404976e-12 
134.1 	 3.976466242256364e-12 
135.1 	 2.9848233347320995e-12 
136.1 	 2.3152206170340704e-12 
137.1 	 1.7984240838986342e-12 
138.1 	 1.351904315091407e-12 
139.1 	 9.507662224458054e-13 
140.1 	 6.030340167681842e-13 
141.1 	 3.2889156366793946e-13 
142.1 	 1.437680008331619e-13 
143.1 	 4.3930736916182634e-14 
144.1 	 6.236334541210893e-15 
145.1 	 1.3326519316703172e-18 
145.1 	 1.3326519316703172e-18 
