energy 	 rate 
0.1 	 8.818366367481142e-06 
1.1 	 8.370233097699001e-06 
2.1 	 7.943483849485595e-06 
3.1 	 7.537161873608006e-06 
4.1 	 7.150350743392668e-06 
5.1 	 6.782172744681716e-06 
6.1 	 6.431787327038921e-06 
7.1 	 6.098389613973961e-06 
8.1 	 5.78120897003206e-06 
9.1 	 5.479507622671507e-06 
10.1 	 5.1925793369244675e-06 
11.1 	 4.919748140907086e-06 
12.1 	 4.660367100312965e-06 
13.1 	 4.413817140089828e-06 
14.1 	 4.179505911562775e-06 
15.1 	 3.956866703328952e-06 
16.1 	 3.7453573943076843e-06 
17.1 	 3.5444594473874545e-06 
18.1 	 3.3536769421663896e-06 
19.1 	 3.172535645336359e-06 
20.1 	 3.000582117312366e-06 
21.1 	 2.8373828537587875e-06 
22.1 	 2.6825234607120266e-06 
23.1 	 2.535607862045757e-06 
24.1 	 2.3962575380696657e-06 
25.1 	 2.2641107940959854e-06 
26.1 	 2.138822057849928e-06 
27.1 	 2.0200612046405045e-06 
28.1 	 1.907512909247179e-06 
29.1 	 1.800876023515475e-06 
30.1 	 1.6998629786909815e-06 
31.1 	 1.6041992115562148e-06 
32.1 	 1.5136226134687455e-06 
33.1 	 1.4278830014315688e-06 
34.1 	 1.3467416103583084e-06 
35.1 	 1.2699706057262438e-06 
36.1 	 1.1973526158395328e-06 
37.1 	 1.1286802829533298e-06 
38.1 	 1.0637558325368935e-06 
39.1 	 1.0023906599801323e-06 
40.1 	 9.444049340735135e-07 
41.1 	 8.896272166158535e-07 
42.1 	 8.378940975281921e-07 
43.1 	 7.890498448748304e-07 
44.1 	 7.429460692146961e-07 
45.1 	 6.994414017274571e-07 
46.1 	 6.584011855793543e-07 
47.1 	 6.19697180013534e-07 
48.1 	 5.832072766687326e-07 
49.1 	 5.488152276486452e-07 
50.1 	 5.164103848820155e-07 
51.1 	 4.858874503306682e-07 
52.1 	 4.571462366191853e-07 
53.1 	 4.3009143767592015e-07 
54.1 	 4.046324089903543e-07 
55.1 	 3.8068295710661834e-07 
56.1 	 3.581611379873291e-07 
57.1 	 3.369890638956035e-07 
58.1 	 3.1709271845641767e-07 
59.1 	 2.984017795712754e-07 
60.1 	 2.8084944987245854e-07 
61.1 	 2.643722944150495e-07 
62.1 	 2.4891008531634776e-07 
63.1 	 2.344056530633727e-07 
64.1 	 2.2080474421975462e-07 
65.1 	 2.080558852735833e-07 
66.1 	 1.9611025237768478e-07 
67.1 	 1.8492154674328336e-07 
68.1 	 1.7444587545720027e-07 
69.1 	 1.6464163750157337e-07 
70.1 	 1.5546941476359143e-07 
71.1 	 1.4689186783094955e-07 
72.1 	 1.388736363766118e-07 
73.1 	 1.3138124394410106e-07 
74.1 	 1.2438300695185325e-07 
75.1 	 1.1784894774219415e-07 
76.1 	 1.1175071150739884e-07 
77.1 	 1.0606148693170032e-07 
78.1 	 1.0075593039452577e-07 
79.1 	 9.58100935862491e-08 
80.1 	 9.120135439361217e-08 
81.1 	 8.690835091759618e-08 
82.1 	 8.291091849189563e-08 
83.1 	 7.919002957544688e-08 
84.1 	 7.572773639736757e-08 
85.1 	 7.250711623756413e-08 
86.1 	 6.951221923093303e-08 
87.1 	 6.67280185874451e-08 
88.1 	 6.414036312481505e-08 
89.1 	 6.173593201456152e-08 
90.1 	 5.95021916461934e-08 
91.1 	 5.742735451817422e-08 
92.1 	 5.5500340067964246e-08 
93.1 	 5.3710737356923606e-08 
94.1 	 5.204876952942137e-08 
95.1 	 5.0505259968595127e-08 
96.1 	 4.907160007450116e-08 
97.1 	 4.773971859333427e-08 
98.1 	 4.6502052429404006e-08 
99.1 	 4.535151887422315e-08 
100.1 	 4.428148918993842e-08 
101.1 	 4.32857634867359e-08 
102.1 	 4.2358546836486444e-08 
103.1 	 4.149442656724712e-08 
104.1 	 4.068835068547176e-08 
105.1 	 3.993560737512058e-08 
106.1 	 3.923180552484919e-08 
107.1 	 3.857285623659383e-08 
108.1 	 3.795495527081101e-08 
109.1 	 3.73745663854667e-08 
110.1 	 3.682840552772001e-08 
111.1 	 3.63134258390342e-08 
112.1 	 3.582680343595934e-08 
113.1 	 3.536592393063695e-08 
114.1 	 3.4928369656448366e-08 
115.1 	 3.4511907565814275e-08 
116.1 	 3.4114477768508804e-08 
