energy 	 rate 
0.1 	 4.913394519824913e-09 
1.1 	 4.914620271787481e-08 
2.1 	 8.526638750220284e-08 
3.1 	 1.1432227548427574e-07 
4.1 	 1.372512781867346e-07 
5.1 	 1.5488955933298106e-07 
6.1 	 1.6798108459266224e-07 
7.1 	 1.7718606227567555e-07 
8.1 	 1.830887892731605e-07 
9.1 	 1.862049210462416e-07 
10.1 	 1.8698818786087796e-07 
11.1 	 1.858365819335989e-07 
12.1 	 1.8309804183930306e-07 
13.1 	 1.7907566156985102e-07 
14.1 	 1.7403245213444102e-07 
15.1 	 1.681956836576991e-07 
16.1 	 1.6176083564323137e-07 
17.1 	 1.548951825012367e-07 
18.1 	 1.477410406501261e-07 
19.1 	 1.4041870254618989e-07 
20.1 	 1.3302908191624895e-07 
21.1 	 1.2565609154988374e-07 
22.1 	 1.1836876634500277e-07 
23.1 	 1.1122319380984593e-07 
24.1 	 1.0426423328471044e-07 
25.1 	 9.752703504961598e-08 
26.1 	 9.103839115042833e-08 
27.1 	 8.481793380328209e-08 
28.1 	 7.887919586450771e-08 
29.1 	 7.323054673923811e-08 
30.1 	 6.787601604334405e-08 
31.1 	 6.281601633149177e-08 
32.1 	 5.804797525952566e-08 
33.1 	 5.356688666196268e-08 
34.1 	 4.9365789194573205e-08 
35.1 	 4.5436180416706403e-08 
36.1 	 4.176837346673598e-08 
37.1 	 3.83518028149319e-08 
38.1 	 3.5175284959156916e-08 
39.1 	 3.222723935780247e-08 
40.1 	 2.949587436892466e-08 
41.1 	 2.6969342482188915e-08 
42.1 	 2.4635868688463927e-08 
43.1 	 2.2483855428250936e-08 
44.1 	 2.050196719209493e-08 
45.1 	 1.8679197511315758e-08 
46.1 	 1.7004920773438162e-08 
47.1 	 1.5468931021340842e-08 
48.1 	 1.4061469646215001e-08 
49.1 	 1.2773243659829419e-08 
50.1 	 1.1595436029408467e-08 
51.1 	 1.051970937675937e-08 
52.1 	 9.538204180407474e-09 
53.1 	 8.64353247376516e-09 
54.1 	 7.828767902266322e-09 
55.1 	 7.087432886493238e-09 
56.1 	 6.413483535320033e-09 
57.1 	 5.801292861750587e-09 
58.1 	 5.245632773334573e-09 
59.1 	 4.741655237745929e-09 
60.1 	 4.2848729613762e-09 
61.1 	 3.871139863732703e-09 
62.1 	 3.4966315822644687e-09 
63.1 	 3.1578262002237615e-09 
64.1 	 2.851485353657662e-09 
65.1 	 2.5746358419981666e-09 
66.1 	 2.3245518394521737e-09 
67.1 	 2.0987377809742738e-09 
68.1 	 1.8949119766025795e-09 
69.1 	 1.7109909909425016e-09 
70.1 	 1.5450748102361833e-09 
71.1 	 1.3954328074339103e-09 
72.1 	 1.260490505694207e-09 
73.1 	 1.138817132524921e-09 
74.1 	 1.0291139501043354e-09 
75.1 	 9.302033419850296e-10 
76.1 	 8.410186321983125e-10 
77.1 	 7.605946095844779e-10 
78.1 	 6.880587278231104e-10 
79.1 	 6.226229500139376e-10 
80.1 	 5.635762056337654e-10 
81.1 	 5.102774271880028e-10 
82.1 	 4.6214913378821936e-10 
83.1 	 4.186715291517434e-10 
84.1 	 3.793770820658823e-10 
85.1 	 3.438455581392703e-10 
86.1 	 3.1169947261544587e-10 
87.1 	 2.8259993512096886e-10 
88.1 	 2.562428584158195e-10 
89.1 	 2.323555044810045e-10 
90.1 	 2.106933425939443e-10 
91.1 	 1.910371953799664e-10 
92.1 	 1.7319065017303522e-10 
93.1 	 1.5697771435630205e-10 
94.1 	 1.4224069466753562e-10 
95.1 	 1.2883828174242704e-10 
96.1 	 1.166438224136136e-10 
97.1 	 1.0554376349019429e-10 
98.1 	 9.543625189511803e-11 
99.1 	 8.622987714389442e-11 
100.1 	 7.78425431971047e-11 
101.1 	 7.020045771538901e-11 
102.1 	 6.323722768634966e-11 
103.1 	 5.689305127756075e-11 
104.1 	 5.111399660268159e-11 
105.1 	 4.585135886522291e-11 
106.1 	 4.106108807233326e-11 
107.1 	 3.6703280188220276e-11 
108.1 	 3.274172522655454e-11 
109.1 	 2.914350636552265e-11 
110.1 	 2.58786447095261e-11 
111.1 	 2.2919784821161515e-11 
112.1 	 2.02419166074255e-11 
113.1 	 1.7822129567519242e-11 
114.1 	 1.5639395799168965e-11 
115.1 	 1.36743785165375e-11 
116.1 	 1.1909263159907645e-11 
117.1 	 1.032760847513401e-11 
118.1 	 8.914215213173572e-12 
119.1 	 7.655010347648863e-12 
120.1 	 6.536944933588137e-12 
121.1 	 5.5479039347555424e-12 
122.1 	 4.676626532115706e-12 
123.1 	 3.912635593274058e-12 
124.1 	 3.2461751338959957e-12 
125.1 	 2.668154738135817e-12 
126.1 	 2.1701000276368077e-12 
127.1 	 1.7441083785610446e-12 
128.1 	 1.3828091845838214e-12 
129.1 	 1.0793280519257709e-12 
130.1 	 8.272543910534296e-13 
131.1 	 6.206119397241676e-13 
132.1 	 4.538318142428277e-13 
133.1 	 3.2172774092313575e-13 
134.1 	 2.1947316851901914e-13 
135.1 	 1.4258000539107947e-13 
136.1 	 8.687876296373319e-14 
137.1 	 4.849992021011567e-14 
138.1 	 2.3856352852150366e-14 
139.1 	 9.626696208088034e-15 
140.1 	 2.739532509910482e-15 
141.1 	 3.597578828087391e-16 
142.1 	 1.3816928646782906e-17 
143.1 	 2.5207374401903636e-18 
144.1 	 1.7063687261469983e-19 
145.1 	 1.846114599069829e-24 
145.1 	 1.846114599069829e-24 
