pulsearea weight xerror yerror
0.5 0.0 0.5 0.0
1.5 0.0 0.5 0.0
2.5 0.0 0.5 0.0
3.5 0.0 0.5 0.0
4.5 0.8317890763282776 0.5 0.0018977219658152201
5.5 2.7878215312957764 0.5 0.0034742291637817014
6.5 3.228384256362915 0.5 0.003738682493440581
7.5 2.495882511138916 0.5 0.0032872901801293012
8.5 1.7504221200942993 0.5 0.0027529439699368555
9.5 1.3032610416412354 0.5 0.0023754269939815107
10.5 1.067234992980957 0.5 0.0021495918364386147
11.5 0.9608817100524902 0.5 0.0020396748080368913
12.5 0.9225080609321594 0.5 0.001998531793537015
13.5 0.9239974617958069 0.5 0.0020001444657102895
14.5 0.9467973709106445 0.5 0.0020246711454257166
15.5 0.9776850342750549 0.5 0.0020574318355776867
16.5 0.9954279065132141 0.5 0.0020760168668288092
17.5 1.0 0.5 0.0020807790830044866
18.5 0.9863789677619934 0.5 0.00206655929434752
19.5 0.9443987607955933 0.5 0.002022104862750591
20.5 0.8774711489677429 0.5 0.0019491371312669575
21.5 0.8019621968269348 0.5 0.0018633863981220554
22.5 0.7078314423561096 0.5 0.0017506160375614635
23.5 0.6078903675079346 0.5 0.0016223277395675689
24.5 0.5161885023117065 0.5 0.0014949619823144834
25.5 0.43017587065696716 0.5 0.0013647370951659825
26.5 0.35418200492858887 0.5 0.0012383380483362474
27.5 0.28562211990356445 0.5 0.0011120438108588732
28.5 0.2305404245853424 0.5 0.0009990782834784365
29.5 0.18456828594207764 0.5 0.0008939320730452315
30.5 0.150801420211792 0.5 0.0008080322306311297
31.5 0.12486686557531357 0.5 0.0007352746193068688
32.5 0.10378583520650864 0.5 0.0006703398268989589
33.5 0.09043755382299423 0.5 0.0006257493056169191
34.5 0.07932336628437042 0.5 0.0005860390211692559
35.5 0.07098014652729034 0.5 0.0005543632246363267
36.5 0.06651195138692856 0.5 0.0005366310865292102
37.5 0.062069740146398544 0.5 0.0005184011342655028
38.5 0.06067126616835594 0.5 0.0005125278956283313
39.5 0.05697808414697647 0.5 0.0004966836815704471
40.5 0.05487387627363205 0.5 0.0004874261200716121
41.5 0.05292120948433876 0.5 0.0004786751177874934
42.5 0.05118502303957939 0.5 0.0004707576914566037
43.5 0.04931461811065674 0.5 0.0004620764223117086
44.5 0.04918905720114708 0.5 0.00046148780261582304
45.5 0.0474139042198658 0.5 0.0004530841152291741
46.5 0.046920325607061386 0.5 0.00045071964089975924
47.5 0.045236095786094666 0.5 0.0004425563014185859
48.5 0.04501095414161682 0.5 0.00044145361989317517
49.5 0.04469921812415123 0.5 0.0004399222672040227
50.5 0.042244311422109604 0.5 0.0004276712927820874
51.5 0.041473638266325 0.5 0.00042375226598259733
52.5 0.04090212285518646 0.5 0.0004208224540248241
53.5 0.0402526780962944 0.5 0.0004174681644914368
54.5 0.039767757058143616 0.5 0.00041494594729469126
55.5 0.03939107805490494 0.5 0.0004129760948247074
56.5 0.037936318665742874 0.5 0.0004052785058869812
57.5 0.03707472234964371 0.5 0.0004006497895504255
58.5 0.03767654299736023 0.5 0.0004038884989139125
59.5 0.036832261830568314 0.5 0.00039933756306290537
60.5 0.036308374255895615 0.5 0.0003964873868341864
61.5 0.035044118762016296 0.5 0.0003895233951817145
62.5 0.03484928607940674 0.5 0.0003884390744500383
63.5 0.03409592807292938 0.5 0.0003842175763813473
64.5 0.03394439071416855 0.5 0.0003833628087455064
65.5 0.032961562275886536 0.5 0.00037777208388811625
66.5 0.033121757209300995 0.5 0.00037868897769662854
67.5 0.03170596435666084 0.5 0.0003705070396538956
68.5 0.03202202916145325 0.5 0.00037234917693513333
69.5 0.031164759770035744 0.5 0.00036733124274067016
70.5 0.03074045479297638 0.5 0.00036482208520632295
71.5 0.03054562211036682 0.5 0.0003636641211612741
72.5 0.030783751979470253 0.5 0.0003650789117676679
73.5 0.029991427436470985 0.5 0.00036035001192085607
74.5 0.030532632023096085 0.5 0.0003635867924320812
75.5 0.029593100771307945 0.5 0.0003579490436223438
76.5 0.02951083704829216 0.5 0.0003574511822614635
77.5 0.029705671593546867 0.5 0.0003586292075868971
78.5 0.030008746311068535 0.5 0.0003604540390627231
79.5 0.029883185401558876 0.5 0.00035969916066544205
80.5 0.029757626354694366 0.5 0.0003589426947163235
81.5 0.03046768717467785 0.5 0.000363199901825822
82.5 0.0303637757897377 0.5 0.000362580018167944
83.5 0.030259864404797554 0.5 0.0003619590729116297
84.5 0.031203726306557655 0.5 0.00036756081681847246
85.5 0.031091155484318733 0.5 0.0003668972108861112
86.5 0.03175359219312668 0.5 0.000370785207623748
87.5 0.03248097002506256 0.5 0.00037500795188092587
88.5 0.03292692452669144 0.5 0.0003775735438224319
89.5 0.033667292445898056 0.5 0.0003817948561268517
90.5 0.03327762708067894 0.5 0.00037957896477063615
91.5 0.033446479588747025 0.5 0.0003805407685816732
92.5 0.03454621136188507 0.5 0.00038674631067067336
93.5 0.03504844754934311 0.5 0.0003895474569166222
94.5 0.03416520357131958 0.5 0.0003846076945946824
95.5 0.03390542417764664 0.5 0.0003831427031308128
96.5 0.03476269170641899 0.5 0.00038795618133141306
97.5 0.034533221274614334 0.5 0.00038667359804934245
98.5 0.03418685123324394 0.5 0.00038472952541106594
99.5 0.03381882980465889 0.5 0.00038265312625932645
100.5 0.032974548637866974 0.5 0.0003778465095169234
101.5 0.03261952102184296 0.5 0.0003758069044816593
102.5 0.03181420639157295 0.5 0.0003711389380555899
103.5 0.03180554881691933 0.5 0.0003710884257806971
104.5 0.0303464587777853 0.5 0.00036247660116122885
105.5 0.030316149815917015 0.5 0.00036229555036623625
106.5 0.02829853817820549 0.5 0.0003500321767083941
107.5 0.02817297726869583 0.5 0.00034925477325014297
108.5 0.0268697552382946 0.5 0.0003410812395111165
109.5 0.025964859873056412 0.5 0.00033528874200617134
110.5 0.025016669183969498 0.5 0.0003291097250500921
111.5 0.023912610486149788 0.5 0.00032176549389513985
112.5 0.02346665784716606 0.5 0.0003187510251605165
113.5 0.021968601271510124 0.5 0.00030840909603159126
114.5 0.021717481315135956 0.5 0.0003066413447801975
115.5 0.020093867555260658 0.5 0.00029495633695437594
116.5 0.019942328333854675 0.5 0.000293842028713441
117.5 0.019232267513871193 0.5 0.0002885633851381006
118.5 0.01847025193274021 0.5 0.00028278890906554096
119.5 0.0173661932349205 0.5 0.00027420683621951305
120.5 0.01691157929599285 0.5 0.0002705939400950745
121.5 0.016062971204519272 0.5 0.0002637174706725849
122.5 0.016288110986351967 0.5 0.0002655591944302738
123.5 0.015565061941742897 0.5 0.00025959803112010025
124.5 0.015318271704018116 0.5 0.0002575317987576189
125.5 0.01472944114357233 0.5 0.0002525335602888336
126.5 0.014603881165385246 0.5 0.00025145490844075065
127.5 0.014335443265736103 0.5 0.00024913316039271236
128.5 0.014118961058557034 0.5 0.0002472449024578377
129.5 0.01359507441520691 0.5 0.0002426145099472979
130.5 0.0129802655428648 0.5 0.0002370651753418914
131.5 0.013300659134984016 0.5 0.00023997309492394583
132.5 0.012841717340052128 0.5 0.00023579659004684852
133.5 0.012898002751171589 0.5 0.00023631277415715195
134.5 0.012703168205916882 0.5 0.00023452114274743197
135.5 0.012356797233223915 0.5 0.0002313017567813978
136.5 0.01254730112850666 0.5 0.00023307792200920953
137.5 0.01197578851133585 0.5 0.0002277078668255017
138.5 0.011997437104582787 0.5 0.0002279135836140706
139.5 0.012045063078403473 0.5 0.0002283655082434747
140.5 0.012252885848283768 0.5 0.0002303271663928091
141.5 0.01180260255932808 0.5 0.00022605539312637555
142.5 0.011651065200567245 0.5 0.00022459950554355078
143.5 0.011854558251798153 0.5 0.0002265524008200537
144.5 0.011447572149336338 0.5 0.0002226294802210272
145.5 0.011525506153702736 0.5 0.0002233860107464204
