bin 	 value 	 error 
592.5 	 0.8329664468765259 	 0.14062685360164626 
597.5 	 0.6112779974937439 	 0.09758253676866357 
602.5 	 0.8276780247688293 	 0.13995933641708969 
607.5 	 0.624944269657135 	 0.1124082528272943 
612.5 	 0.5448539853096008 	 0.10640925646636629 
617.5 	 0.6107822060585022 	 0.13480054154907115 
622.5 	 0.7902418375015259 	 0.19439371735797054 
627.5 	 0.5531143546104431 	 0.128166240374945 
632.5 	 0.6862257719039917 	 0.19498436094718247 
637.5 	 1.254837155342102 	 0.31716008844249144 
642.5 	 1.3402780294418335 	 0.39777428753546584 
647.5 	 0.6730299592018127 	 0.19531191823475597 
652.5 	 1.1547691822052002 	 0.4421243520571285 
657.5 	 0.4335867762565613 	 0.14251049619414427 
662.5 	 0.7918668985366821 	 0.2884507692948017 
667.5 	 0.4818602502346039 	 0.18707846582058352 
672.5 	 1.2649978399276733 	 0.6411167714479645 
677.5 	 0.3466449975967407 	 0.1457480108621323 
682.5 	 0.8475565314292908 	 0.4273214528449834 
687.5 	 0.7671347856521606 	 0.4097469066823948 
692.5 	 0.6266593337059021 	 0.31700048914556667 
697.5 	 0.2770809829235077 	 0.11557545394646304 
702.5 	 2.298022985458374 	 0.994050690814579 
707.5 	 0.37111130356788635 	 0.17078961882457527 
712.5 	 0.8088331818580627 	 0.5758528172995714 
717.5 	 0.4014926254749298 	 0.19423875612438693 
722.5 	 0.5907763838768005 	 0.3360256033645431 
727.5 	 1.4222747087478638 	 1.151591912827765 
732.5 	 0.5473842024803162 	 0.31345483929461515 
737.5 	 0.6320981979370117 	 0.4366008491049028 
742.5 	 1.5851150751113892 	 0.9762451624519882 
747.5 	 0.10423298925161362 	 0.0666954499002002 
752.5 	 0.1878385692834854 	 0.10476850421931114 
757.5 	 0.13801243901252747 	 0.08475496748412238 
762.5 	 0.13088162243366241 	 0.08788145060882094 
767.5 	 0.041942302137613297 	 0.03359903909335732 
772.5 	 0.8738792538642883 	 0.934380334387073 
777.5 	 0.030718328431248665 	 0.03335732982556243 
782.5 	 0.3547981083393097 	 0.251059092200209 
787.5 	 0.17812493443489075 	 0.14581409798716644 
792.5 	 0.10215236991643906 	 0.0757248314906568 
797.5 	 0.32889458537101746 	 0.3145006513861651 
802.5 	 0.312644362449646 	 0.2358383919956103 
807.5 	 0.32827454805374146 	 0.3135324101483726 
812.5 	 0.06338237971067429 	 0.052633114855779733 
817.5 	 0.14673179388046265 	 0.10352609059831121 
822.5 	 0.07754555344581604 	 0.06562968110538332 
827.5 	 0.2027227133512497 	 0.17661749407398267 
832.5 	 4.013619422912598 	 3.9005325192386735 
837.5 	 0.1245211586356163 	 0.16386389880161056 
842.5 	 0.13483451306819916 	 0.12959064627209316 
847.5 	 0.034004855901002884 	 0.03749180086678428 
852.5 	 0.0 	 0.0 
857.5 	 0.19617582857608795 	 0.19382911937807784 
862.5 	 0.09751305729150772 	 0.08874859530016184 
867.5 	 0.11406600475311279 	 0.07550097140464358 
872.5 	 0.06789039075374603 	 0.08117630720802903 
877.5 	 0.08057501912117004 	 0.09314412627339913 
882.5 	 0.1245211586356163 	 0.16386389880161056 
887.5 	 0.19601403176784515 	 0.14949190488017752 
892.5 	 0.04406941682100296 	 0.04971658070616106 
897.5 	 0.3320302665233612 	 0.31942285256437447 
902.5 	 0.0 	 0.0 
907.5 	 0.06300397962331772 	 0.07386908357704902 
912.5 	 0.5544410347938538 	 0.49417716531960854 
917.5 	 0.06568881869316101 	 0.05505249977858488 
922.5 	 0.29034414887428284 	 0.35205340047794326 
927.5 	 0.06348636746406555 	 0.07459018143943322 
932.5 	 0.27156156301498413 	 0.22388439965864385 
937.5 	 0.1261448860168457 	 0.16691735606183186 
942.5 	 0.07054344564676285 	 0.060294245701421195 
947.5 	 1.3538771867752075 	 1.2131813341991124 
952.5 	 0.1359397917985916 	 0.1311446204864667 
957.5 	 0.08888114243745804 	 0.0783623131870101 
962.5 	 0.0 	 0.0 
967.5 	 0.14738382399082184 	 0.2084321890836654 
972.5 	 0.0 	 0.0 
977.5 	 0.093109130859375 	 0.0833743567292397 
982.5 	 0.1111004427075386 	 0.14038728464663294 
987.5 	 0.03677591681480408 	 0.041101125503003676 
992.5 	 0.19617964327335358 	 0.14969021552828427 
997.5 	 0.0 	 0.0 
1002.5 	 0.0 	 0.0 
1007.5 	 0.4657783508300781 	 0.5704596417044979 
1012.5 	 0.0 	 0.0 
1017.5 	 0.07322706282138824 	 0.08949652482644048 
1022.5 	 0.12669558823108673 	 0.11876556675400932 
1027.5 	 0.0 	 0.0 
1032.5 	 0.0 	 0.0 
1037.5 	 0.23011919856071472 	 0.25667686085916896 
1042.5 	 0.22262702882289886 	 0.23338592725416424 
1047.5 	 0.0 	 0.0 
1052.5 	 0.1271117776632309 	 0.11932431392791497 
1057.5 	 0.08874524384737015 	 0.07819989914043725 
1062.5 	 0.06334779411554337 	 0.0743827030400419 
1067.5 	 0.0 	 0.0 
1072.5 	 0.0 	 0.0 
1077.5 	 0.9168418645858765 	 1.286491938555549 
1082.5 	 0.0 	 0.0 
1087.5 	 0.0 	 0.0 
1092.5 	 0.0 	 0.0 
1097.5 	 1.8051694631576538 	 2.1656389314512134 
1102.5 	 0.03179534897208214 	 0.03469659014158803 
1107.5 	 0.08113950490951538 	 0.06955793303358086 
1112.5 	 0.11195764690637589 	 0.141878685676534 
1117.5 	 0.0 	 0.0 
1122.5 	 0.0 	 0.0 
1127.5 	 0.0 	 0.0 
1132.5 	 0.06362555176019669 	 0.07479884610564808 
1137.5 	 0.0 	 0.0 
1142.5 	 0.22348421812057495 	 0.23477583527068246 
1147.5 	 0.055444713681936264 	 0.04567622754737421 
1152.5 	 0.11195764690637589 	 0.141878685676534 
1157.5 	 0.25450220704078674 	 0.2861445150674452 
1162.5 	 0.0 	 0.0 
1167.5 	 0.0 	 0.0 
1172.5 	 0.13657952845096588 	 0.13204873185212748 
1177.5 	 0.07088806480169296 	 0.060682230608691975 
1182.5 	 0.0 	 0.0 
1187.5 	 0.9315567016601562 	 1.3174201034241122 
1192.5 	 0.19989164173603058 	 0.19933086724609525 
1197.5 	 0.0 	 0.0 
1202.5 	 0.07369191199541092 	 0.09025378655460865 
1207.5 	 0.07369191199541092 	 0.09025378655460865 
1212.5 	 0.698667585849762 	 0.5336161446612452 
1217.5 	 0.0 	 0.0 
1222.5 	 0.06828976422548294 	 0.08179830757592434 
1227.5 	 0.07369191199541092 	 0.09025378655460865 
1232.5 	 0.05597882345318794 	 0.06389843136225394 
1237.5 	 0.0 	 0.0 
1242.5 	 0.0 	 0.0 
1247.5 	 0.04056975245475769 	 0.04508357717776277 
1252.5 	 0.0 	 0.0 
1257.5 	 0.08483407646417618 	 0.07369860173743642 
1262.5 	 0.0 	 0.0 
1267.5 	 0.0 	 0.0 
1272.5 	 0.0 	 0.0 
1277.5 	 0.0 	 0.0 
1282.5 	 0.0 	 0.0 
1287.5 	 0.030762244015932083 	 0.03341227149641565 
1292.5 	 0.0 	 0.0 
1297.5 	 0.0 	 0.0 
1302.5 	 0.0 	 0.0 
1307.5 	 0.13657952845096588 	 0.13204873185212748 
1312.5 	 0.0 	 0.0 
1317.5 	 0.0 	 0.0 
1322.5 	 0.07088806480169296 	 0.060682230608691975 
1327.5 	 0.0 	 0.0 
1332.5 	 0.0 	 0.0 
1337.5 	 0.0 	 0.0 
1342.5 	 0.0 	 0.0 
1347.5 	 0.2947676479816437 	 0.3610151366329885 
1352.5 	 0.0 	 0.0 
1357.5 	 0.0 	 0.0 
1362.5 	 0.0 	 0.0 
1367.5 	 0.0 	 0.0 
1372.5 	 0.0 	 0.0 
1377.5 	 0.31051892042160034 	 0.35855637615326114 
1382.5 	 0.0 	 0.0 
1387.5 	 0.0 	 0.0 
1392.5 	 0.0 	 0.0 
1397.5 	 0.0 	 0.0 
1402.5 	 0.12725110352039337 	 0.1690150691323933 
1407.5 	 0.049127936363220215 	 0.05672805527764974 
1412.5 	 0.06362555176019669 	 0.07479884610564808 
1417.5 	 0.0 	 0.0 
1422.5 	 0.29983747005462646 	 0.27279120507255245 
1427.5 	 0.06828976422548294 	 0.08179830757592434 
1432.5 	 0.0 	 0.0 
1437.5 	 0.0 	 0.0 
1442.5 	 0.31051892042160034 	 0.35855637615326114 
1447.5 	 0.0 	 0.0 
1452.5 	 0.12725110352039337 	 0.1690150691323933 
1457.5 	 0.0 	 0.0 
1462.5 	 0.0 	 0.0 
1467.5 	 0.0 	 0.0 
1472.5 	 0.0 	 0.0 
1477.5 	 0.0 	 0.0 
1482.5 	 0.0 	 0.0 
1487.5 	 0.0 	 0.0 
1492.5 	 0.9315567016601562 	 1.3174201034241122 
1497.5 	 0.0 	 0.0 
1502.5 	 0.09994582086801529 	 0.12217930473882298 
1507.5 	 0.0 	 0.0 
1512.5 	 0.0 	 0.0 
1517.5 	 0.12725110352039337 	 0.1690150691323933 
1522.5 	 0.06362555176019669 	 0.07479884610564808 
1527.5 	 0.0 	 0.0 
1532.5 	 0.0 	 0.0 
1537.5 	 0.0 	 0.0 
1542.5 	 0.4657783508300781 	 0.5704596417044979 
1547.5 	 0.09026172012090683 	 0.10727935821104907 
1552.5 	 0.0 	 0.0 
1557.5 	 0.0 	 0.0 
1562.5 	 0.0 	 0.0 
1567.5 	 0.0 	 0.0 
1572.5 	 0.0 	 0.0 
1577.5 	 0.11195764690637589 	 0.141878685676534 
1582.5 	 0.0 	 0.0 
1587.5 	 0.0 	 0.0 
1592.5 	 0.0 	 0.0 
1597.5 	 0.14738382399082184 	 0.2084321890836654 
1602.5 	 0.0 	 0.0 
1607.5 	 0.0 	 0.0 
1612.5 	 0.0 	 0.0 
1617.5 	 0.0 	 0.0 
1622.5 	 0.0 	 0.0 
1627.5 	 0.0 	 0.0 
1632.5 	 0.0 	 0.0 
1637.5 	 0.0 	 0.0 
1642.5 	 0.0 	 0.0 
1647.5 	 0.0 	 0.0 
1652.5 	 0.0 	 0.0 
1657.5 	 0.0 	 0.0 
1662.5 	 0.0 	 0.0 
1667.5 	 0.0 	 0.0 
1672.5 	 0.0 	 0.0 
1677.5 	 0.4657783508300781 	 0.5704596417044979 
1682.5 	 0.0 	 0.0 
1687.5 	 0.0 	 0.0 
1692.5 	 0.0 	 0.0 
1697.5 	 0.0 	 0.0 
1702.5 	 0.06828976422548294 	 0.08179830757592434 
1707.5 	 0.0 	 0.0 
1712.5 	 0.0 	 0.0 
1717.5 	 0.0 	 0.0 
1722.5 	 0.0 	 0.0 
1727.5 	 0.0 	 0.0 
1732.5 	 0.0 	 0.0 
1737.5 	 0.0 	 0.0 
1742.5 	 0.0 	 0.0 
1747.5 	 0.0 	 0.0 
1752.5 	 0.0 	 0.0 
1757.5 	 0.0 	 0.0 
1762.5 	 0.0 	 0.0 
1767.5 	 0.06362555176019669 	 0.07479884610564808 
1772.5 	 0.0 	 0.0 
1777.5 	 0.0 	 0.0 
1782.5 	 0.0 	 0.0 
1787.5 	 0.0 	 0.0 
1792.5 	 0.0 	 0.0 
1797.5 	 0.0 	 0.0 
1802.5 	 0.0 	 0.0 
1807.5 	 0.0 	 0.0 
1812.5 	 1.8631134033203125 	 2.2818385412684234 
1817.5 	 0.09825587272644043 	 0.08969492942139588 
1822.5 	 0.0 	 0.0 
1827.5 	 0.0 	 0.0 
1832.5 	 0.9315567016601562 	 1.3174201034241122 
1837.5 	 0.12725110352039337 	 0.1690150691323933 
1842.5 	 0.0 	 0.0 
1847.5 	 0.0 	 0.0 
1852.5 	 0.0 	 0.0 
1857.5 	 0.0 	 0.0 
1862.5 	 0.0 	 0.0 
1867.5 	 0.12725110352039337 	 0.1690150691323933 
1872.5 	 0.0 	 0.0 
1877.5 	 0.0 	 0.0 
1882.5 	 0.0 	 0.0 
1887.5 	 0.0 	 0.0 
1892.5 	 0.0 	 0.0 
1897.5 	 0.0 	 0.0 
1902.5 	 0.14738382399082184 	 0.2084321890836654 
1907.5 	 0.0 	 0.0 
1912.5 	 0.06828976422548294 	 0.08179830757592434 
1917.5 	 0.0 	 0.0 
1922.5 	 0.0 	 0.0 
1927.5 	 0.0 	 0.0 
1932.5 	 0.07369191199541092 	 0.09025378655460865 
1937.5 	 0.0 	 0.0 
1942.5 	 0.0 	 0.0 
1947.5 	 0.06362555176019669 	 0.07479884610564808 
1952.5 	 0.11195764690637589 	 0.141878685676534 
1957.5 	 0.0 	 0.0 
1962.5 	 0.0 	 0.0 
1967.5 	 0.0 	 0.0 
1972.5 	 0.0 	 0.0 
1977.5 	 0.0 	 0.0 
1982.5 	 0.0 	 0.0 
1987.5 	 0.0 	 0.0 
1992.5 	 0.0 	 0.0 
1997.5 	 0.0 	 0.0 
2002.5 	 0.0 	 0.0 
2007.5 	 0.0 	 0.0 
2012.5 	 0.0 	 0.0 
2017.5 	 0.0 	 0.0 
2022.5 	 0.0 	 0.0 
2027.5 	 0.0 	 0.0 
2032.5 	 0.0 	 0.0 
2037.5 	 0.0 	 0.0 
2042.5 	 0.0 	 0.0 
2047.5 	 0.0 	 0.0 
2052.5 	 0.0 	 0.0 
2057.5 	 0.0 	 0.0 
2062.5 	 0.0 	 0.0 
2067.5 	 0.0 	 0.0 
2072.5 	 0.0 	 0.0 
2077.5 	 0.0 	 0.0 
2082.5 	 0.0 	 0.0 
2087.5 	 0.09994582086801529 	 0.12217930473882298 
2092.5 	 0.0 	 0.0 
2097.5 	 0.0 	 0.0 
2102.5 	 0.0 	 0.0 
2107.5 	 0.14738382399082184 	 0.2084321890836654 
2112.5 	 0.0 	 0.0 
2117.5 	 0.0 	 0.0 
2122.5 	 0.0 	 0.0 
2127.5 	 0.0 	 0.0 
2132.5 	 0.0 	 0.0 
2137.5 	 0.0 	 0.0 
2142.5 	 0.9315567016601562 	 1.3174201034241122 
2147.5 	 0.0 	 0.0 
2152.5 	 0.0 	 0.0 
2157.5 	 0.0 	 0.0 
2162.5 	 0.0 	 0.0 
2167.5 	 0.0 	 0.0 
2172.5 	 0.0 	 0.0 
2177.5 	 0.0 	 0.0 
2182.5 	 0.0 	 0.0 
2187.5 	 0.0 	 0.0 
2192.5 	 0.0 	 0.0 
2197.5 	 0.0 	 0.0 
2202.5 	 0.0 	 0.0 
2207.5 	 0.0 	 0.0 
2212.5 	 0.0 	 0.0 
2217.5 	 0.0 	 0.0 
2222.5 	 0.0 	 0.0 
2227.5 	 0.0 	 0.0 
2232.5 	 0.0 	 0.0 
2237.5 	 0.0 	 0.0 
2242.5 	 0.0 	 0.0 
2247.5 	 0.0 	 0.0 
2252.5 	 0.0 	 0.0 
2257.5 	 0.0 	 0.0 
2262.5 	 0.0 	 0.0 
2267.5 	 0.0 	 0.0 
2272.5 	 0.9315567016601562 	 1.3174201034241122 
2277.5 	 0.0 	 0.0 
2282.5 	 0.0 	 0.0 
2287.5 	 0.0 	 0.0 
2292.5 	 0.0 	 0.0 
2297.5 	 0.0 	 0.0 
2302.5 	 0.0 	 0.0 
2307.5 	 0.0 	 0.0 
2312.5 	 0.0 	 0.0 
2317.5 	 0.0 	 0.0 
2322.5 	 0.0 	 0.0 
2327.5 	 0.0 	 0.0 
2332.5 	 0.0 	 0.0 
2337.5 	 0.0 	 0.0 
2342.5 	 0.0 	 0.0 
2347.5 	 0.0 	 0.0 
2352.5 	 0.0 	 0.0 
2357.5 	 0.0 	 0.0 
2362.5 	 0.0 	 0.0 
2367.5 	 0.0 	 0.0 
2372.5 	 0.0 	 0.0 
2377.5 	 0.0 	 0.0 
2382.5 	 0.0 	 0.0 
2387.5 	 0.0 	 0.0 
2392.5 	 0.0 	 0.0 
2397.5 	 0.0 	 0.0 
2402.5 	 0.0 	 0.0 
2407.5 	 0.0 	 0.0 
2412.5 	 0.0 	 0.0 
2417.5 	 0.0 	 0.0 
2422.5 	 0.0 	 0.0 
2427.5 	 0.0 	 0.0 
2432.5 	 0.0 	 0.0 
2437.5 	 0.0 	 0.0 
2442.5 	 0.0 	 0.0 
2447.5 	 0.0 	 0.0 
2452.5 	 0.0 	 0.0 
2457.5 	 0.0 	 0.0 
2462.5 	 0.0 	 0.0 
2467.5 	 0.0 	 0.0 
2472.5 	 0.0 	 0.0 
2477.5 	 0.0 	 0.0 
2482.5 	 0.0 	 0.0 
2487.5 	 0.0 	 0.0 
2492.5 	 0.0 	 0.0 
2497.5 	 0.0 	 0.0 
2502.5 	 0.0 	 0.0 
2507.5 	 0.0 	 0.0 
2512.5 	 0.0 	 0.0 
2517.5 	 0.0 	 0.0 
2522.5 	 0.0 	 0.0 
2527.5 	 0.0 	 0.0 
2532.5 	 0.0 	 0.0 
2537.5 	 0.0 	 0.0 
2542.5 	 0.0 	 0.0 
2547.5 	 0.0 	 0.0 
2552.5 	 0.0 	 0.0 
2557.5 	 0.0 	 0.0 
2562.5 	 0.0 	 0.0 
2567.5 	 0.0 	 0.0 
2572.5 	 0.0 	 0.0 
2577.5 	 0.0 	 0.0 
2582.5 	 0.0 	 0.0 
2587.5 	 0.0 	 0.0 
2592.5 	 0.0 	 0.0 
2597.5 	 0.0 	 0.0 
2602.5 	 0.0 	 0.0 
2607.5 	 0.0 	 0.0 
2612.5 	 0.0 	 0.0 
2617.5 	 0.0 	 0.0 
2622.5 	 0.0 	 0.0 
2627.5 	 0.0 	 0.0 
2632.5 	 0.0 	 0.0 
2637.5 	 0.0 	 0.0 
2642.5 	 0.0 	 0.0 
2647.5 	 0.0 	 0.0 
2652.5 	 0.0 	 0.0 
2657.5 	 0.0 	 0.0 
2662.5 	 0.0 	 0.0 
2667.5 	 0.0 	 0.0 
2672.5 	 0.0 	 0.0 
2677.5 	 0.0 	 0.0 
2682.5 	 0.0 	 0.0 
2687.5 	 0.0 	 0.0 
2692.5 	 0.0 	 0.0 
2697.5 	 0.0 	 0.0 
2702.5 	 0.0 	 0.0 
2707.5 	 0.0 	 0.0 
2712.5 	 0.0 	 0.0 
2717.5 	 0.0 	 0.0 
2722.5 	 0.0 	 0.0 
2727.5 	 0.0 	 0.0 
2732.5 	 0.0 	 0.0 
2737.5 	 0.0 	 0.0 
2742.5 	 0.0 	 0.0 
2747.5 	 0.0 	 0.0 
2752.5 	 0.0 	 0.0 
2757.5 	 0.0 	 0.0 
2762.5 	 0.0 	 0.0 
2767.5 	 0.0 	 0.0 
2772.5 	 0.0 	 0.0 
2777.5 	 0.0 	 0.0 
2782.5 	 0.0 	 0.0 
2787.5 	 0.0 	 0.0 
2792.5 	 0.0 	 0.0 
2797.5 	 0.0 	 0.0 
2802.5 	 0.0 	 0.0 
2807.5 	 0.0 	 0.0 
2812.5 	 0.0 	 0.0 
2817.5 	 0.0 	 0.0 
2822.5 	 0.0 	 0.0 
2827.5 	 0.0 	 0.0 
2832.5 	 0.0 	 0.0 
2837.5 	 0.0 	 0.0 
2842.5 	 0.0 	 0.0 
2847.5 	 0.0 	 0.0 
2852.5 	 0.0 	 0.0 
2857.5 	 0.0 	 0.0 
2862.5 	 0.0 	 0.0 
2867.5 	 0.0 	 0.0 
2872.5 	 0.0 	 0.0 
2877.5 	 0.0 	 0.0 
2882.5 	 0.0 	 0.0 
2887.5 	 0.0 	 0.0 
2892.5 	 0.0 	 0.0 
2897.5 	 0.0 	 0.0 
2902.5 	 0.0 	 0.0 
2907.5 	 0.0 	 0.0 
2912.5 	 0.0 	 0.0 
2917.5 	 0.0 	 0.0 
2922.5 	 0.0 	 0.0 
2927.5 	 0.0 	 0.0 
2932.5 	 0.0 	 0.0 
2937.5 	 0.0 	 0.0 
2942.5 	 0.0 	 0.0 
2947.5 	 0.0 	 0.0 
2952.5 	 0.0 	 0.0 
2957.5 	 0.0 	 0.0 
2962.5 	 0.0 	 0.0 
2967.5 	 0.0 	 0.0 
2972.5 	 0.0 	 0.0 
2977.5 	 0.0 	 0.0 
2982.5 	 0.0 	 0.0 
2987.5 	 0.0 	 0.0 
2992.5 	 0.0 	 0.0 
2997.5 	 0.0 	 0.0 
3002.5 	 0.0 	 0.0 
3007.5 	 0.0 	 0.0 
3012.5 	 0.0 	 0.0 
3017.5 	 0.0 	 0.0 
3022.5 	 0.0 	 0.0 
3027.5 	 0.0 	 0.0 
3032.5 	 0.0 	 0.0 
3037.5 	 0.0 	 0.0 
3042.5 	 0.0 	 0.0 
3047.5 	 0.0 	 0.0 
3052.5 	 0.0 	 0.0 
3057.5 	 0.0 	 0.0 
3062.5 	 0.0 	 0.0 
3067.5 	 0.0 	 0.0 
3072.5 	 0.0 	 0.0 
3077.5 	 0.0 	 0.0 
3082.5 	 0.0 	 0.0 
3087.5 	 0.0 	 0.0 
3092.5 	 0.0 	 0.0 
3097.5 	 0.0 	 0.0 
3102.5 	 0.0 	 0.0 
3107.5 	 0.0 	 0.0 
3112.5 	 0.0 	 0.0 
3117.5 	 0.0 	 0.0 
3122.5 	 0.0 	 0.0 
3127.5 	 0.0 	 0.0 
3132.5 	 0.0 	 0.0 
3137.5 	 0.0 	 0.0 
3142.5 	 0.0 	 0.0 
3147.5 	 0.0 	 0.0 
3152.5 	 0.0 	 0.0 
3157.5 	 0.0 	 0.0 
3162.5 	 0.0 	 0.0 
3167.5 	 0.0 	 0.0 
3172.5 	 0.0 	 0.0 
3177.5 	 0.0 	 0.0 
3182.5 	 0.0 	 0.0 
3187.5 	 0.0 	 0.0 
3192.5 	 0.0 	 0.0 
3197.5 	 0.0 	 0.0 
3202.5 	 0.0 	 0.0 
3207.5 	 0.0 	 0.0 
