mass	ucl	median	nsig1	psig1	nsig2	psig2
5.0	25843.203230148047	25843.203230148047	7521.870794078061	47299.79811574697	2830.080753701211	69112.38223418573
7.0	556.4039039039038	556.4039039039038	158.39339339339338	999.512012012012	67.2072072072072	1477.2972972972973
12.0	5.308100358422939	5.308100358422939	2.043010752688172	9.047311827956989	1.105663082437276	13.8831541218638
14.0	2.3391509433962265	2.3391509433962265	0.9611859838274932	4.218059299191375	0.479177897574124	6.445350404312668
17.0	1.0647699004975124	1.0647699004975124	0.4494092039800995	1.8897388059701492	0.2093283582089552	2.8994713930348257
21.0	0.5995019280205656	0.5995019280205656	0.2387210796915167	1.0504980719794343	0.11148778920308482	1.6085154241645243
33.0	0.27079673776662483	0.27079673776662483	0.092465495608532	0.4835696361355082	0.04190715181932246	0.7423713927227101
50.0	0.18619551934826886	0.18619551934826886	0.06569450101832994	0.34980855397148675	0.030822810590631366	0.5191894093686354
100.0	0.15292774241856982	0.15292774241856982	0.05567952077873456	0.2839123923624111	0.02208536128790715	0.42260202171471356
200.0	0.2025549738219895	0.2025549738219895	0.07755497382198953	0.34500523560209423	0.03720942408376963	0.5495078534031413
400.0	0.28189548272807796	0.28189548272807796	0.12735163861824625	0.5171302037201063	0.059743135518157665	0.8195571302037202
1000.0	0.6329297820823244	0.6329297820823244	0.291545601291364	1.1427966101694915	0.14277643260694106	1.7811138014527843
4000.0	2.3988399071925754	2.3988399071925754	1.117788089713844	4.274245939675175	0.5713843774168601	6.6550657385924215
