mass	ucl	median	nsig1	psig1	nsig2	psig2
5.0	6155.589586523735	6155.589586523735	1713.1699846860643	10915.926493108727	711.0260336906584	16014.854517611026
7.0	144.86454183266932	144.86454183266932	44.07171314741036	252.0358565737052	18.155378486055778	374.4362549800797
10.0	5.305401844532279	5.305401844532279	1.887878787878788	9.804611330698288	0.925296442687747	14.984848484848484
12.0	1.8131831255992332	1.8131831255992332	0.6913231064237776	3.04209012464046	0.400287631831256	4.644439117929051
14.0	0.7875300336376742	0.7875300336376742	0.3469726093224411	1.4784959154252764	0.17111965401249402	2.22239308024988
17.0	0.39128655674569746	0.39128655674569746	0.166000722108557	0.717860151642797	0.06770971236009148	1.0849440365868335
21.0	0.2413934426229508	0.2413934426229508	0.09826502732240437	0.42907786885245897	0.04131147540983606	0.6866325136612023
33.0	0.13651178451178453	0.13651178451178453	0.051494949494949496	0.24588215488215487	0.02482828282828283	0.36624242424242426
50.0	0.11945740640260445	0.11945740640260445	0.04111502984264786	0.2251600651112317	0.017048290830168202	0.3314487249050461
100.0	0.10456269459382961	0.10456269459382961	0.04105575997735635	0.18865270308519672	0.016150580243419192	0.29980186810076426
200.0	0.09907331975560081	0.09907331975560081	0.048275627970128986	0.15848268839103868	0.021704005431093007	0.2537949762389681
400.0	0.13063316582914575	0.13063316582914575	0.07082914572864323	0.18804020100502514	0.030608040201005025	0.2711457286432161
1000.0	0.26569103972950125	0.26569103972950125	0.1492497886728656	0.3575232459847844	0.06886094674556212	0.5345519864750634
4000.0	0.978393135725429	0.978393135725429	0.5519890795631825	1.3056552262090484	0.20312012480499222	1.8092433697347892
