Time 	 Efficiency 
0 	 0.0 
1 	 77.23749019162956 
2 	 79.66145759475121 
3 	 80.99255981924237 
4 	 81.91005606133659 
5 	 82.69661646671771 
6 	 83.33144256312809 
7 	 83.89016515877744 
8 	 84.36569386539607 
9 	 84.78497215840872 
10 	 85.16454427711128 
11 	 85.52709946396665 
12 	 85.8404946254857 
13 	 86.13356400729838 
14 	 86.41150722746912 
15 	 86.65825273925334 
16 	 86.91397940951246 
17 	 87.1389810639364 
18 	 87.36020117794983 
19 	 87.57196744093707 
20 	 87.7582083061535 
21 	 87.95343032984486 
22 	 88.13778042485606 
23 	 88.32591206027776 
24 	 88.50600792232716 
25 	 88.65112453557957 
26 	 88.81136731047393 
27 	 88.96924662261172 
28 	 89.1223990092364 
29 	 89.26278869697572 
30 	 89.40506915492026 
31 	 89.55018576817267 
32 	 89.67497660171871 
33 	 89.79456781720033 
34 	 89.90801402951493 
35 	 90.03705909602276 
36 	 90.14625107537555 
37 	 90.2578065174849 
38 	 90.36558041918376 
39 	 90.47382701343393 
40 	 90.58160091513278 
41 	 90.69126558703688 
42 	 90.79667602597918 
43 	 90.89215992134396 
44 	 90.98291689119563 
45 	 91.05854769940535 
46 	 91.13843274057687 
47 	 91.21264547113267 
48 	 91.29016704954763 
49 	 91.37997863429668 
50 	 91.46789944884048 
51 	 91.55062064531987 
52 	 91.62105183546517 
53 	 91.69762802877753 
54 	 91.77278614443594 
55 	 91.84085387182469 
56 	 91.90797621411082 
57 	 91.97793471170482 
58 	 92.03796666572129 
59 	 92.09941669739167 
60 	 92.15566711099767 
61 	 92.218535220322 
62 	 92.28613025515943 
63 	 92.35230721234295 
64 	 92.40477608553844 
65 	 92.47567996823506 
66 	 92.53571192225152 
67 	 92.58676271779309 
68 	 92.65152159732267 
69 	 92.70493585562079 
70 	 92.75882280647022 
71 	 92.80798283180654 
72 	 92.85336131673238 
73 	 92.89732172400427 
74 	 92.95499021526419 
75 	 93.01029524376754 
76 	 93.05614642124469 
77 	 93.10625183168364 
78 	 93.15304839426341 
79 	 93.19748149408662 
80 	 93.24569613432031 
81 	 93.28303884587386 
82 	 93.32699925314577 
83 	 93.37899543378995 
84 	 93.42957353678021 
85 	 93.47542471425734 
86 	 93.51465819601614 
87 	 93.55720052563412 
88 	 93.59879747014946 
89 	 93.64370326252399 
90 	 93.68246405173147 
91 	 93.72169753349027 
92 	 93.762349092903 
93 	 93.80300065231572 
94 	 93.83467105325354 
95 	 93.8724864573584 
96 	 93.90604762850147 
97 	 93.94480841770896 
98 	 93.97506074099284 
99 	 94.00484037172542 
100 	 94.03414730990669 
101 	 94.06676309594714 
102 	 94.104578500052 
103 	 94.13294005313064 
104 	 94.1660285317224 
105 	 94.19911701031415 
106 	 94.23031471870065 
107 	 94.25678550157407 
108 	 94.2889285950632 
109 	 94.32343515130889 
110 	 94.35179670438754 
111 	 94.37401325429914 
112 	 94.40095672972384 
113 	 94.42648212749464 
114 	 94.44869867740624 
115 	 94.48178715599799 
116 	 94.5082579388714 
117 	 94.53709218450136 
118 	 94.56450835247739 
119 	 94.59334259810734 
120 	 94.62312222883992 
121 	 94.64912031916201 
122 	 94.66802802121444 
123 	 94.69638957429308 
124 	 94.72380574226912 
125 	 94.75311268045039 
126 	 94.77722000056723 
127 	 94.8022727057867 
128 	 94.82354387059569 
129 	 94.8462331130586 
130 	 94.86703158531627 
131 	 94.8901935203305 
132 	 94.90531968197246 
133 	 94.92517276912751 
134 	 94.94833470414173 
135 	 94.96771509874547 
136 	 94.98567741569528 
137 	 95.00411242519641 
138 	 95.02632897510802 
139 	 95.0485455250196 
140 	 95.06745322707205 
141 	 95.08210669616268 
142 	 95.10526863117691 
143 	 95.12512171833197 
144 	 95.14544749803832 
145 	 95.16435520009075 
146 	 95.18231751704057 
147 	 95.1969709861312 
148 	 95.21067907011921 
149 	 95.23478639023605 
150 	 95.24849447422407 
151 	 95.26456602096864 
152 	 95.27921949005928 
153 	 95.29481834425253 
154 	 95.31703489416414 
155 	 95.33027028560083 
156 	 95.34917798765326 
157 	 95.3633587641926 
158 	 95.38037569603978 
159 	 95.39786532043829 
160 	 95.41299148208023 
161 	 95.43284456923527 
162 	 95.44986150108247 
163 	 95.46782381803227 
164 	 95.4820045945716 
165 	 95.49807614131616 
166 	 95.51462038061204 
167 	 95.52738307949743 
168 	 95.543454626242 
169 	 95.56330771339705 
170 	 95.57134348676934 
171 	 95.58599695585997 
172 	 95.60017773239929 
173 	 95.61246773873337 
174 	 95.62192158975958 
175 	 95.63090274823449 
176 	 95.64697429497906 
177 	 95.65831891621052 
178 	 95.6706089225446 
179 	 95.68668046928917 
180 	 95.6975523979693 
181 	 95.70936971175207 
182 	 95.72071433298353 
183 	 95.73064087656107 
184 	 95.74245819034384 
185 	 95.75238473392136 
186 	 95.7623112774989 
187 	 95.7712924359738 
188 	 95.78358244230787 
189 	 95.7935089858854 
190 	 95.80532629966817 
191 	 95.815725535797 
192 	 95.82612477192585 
193 	 95.836996700606 
194 	 95.84692324418351 
195 	 95.86488556113333 
196 	 95.87433941215954 
197 	 95.88757480359624 
198 	 95.89324711421197 
199 	 95.90222827268687 
200 	 95.90931866095654 
201 	 95.91782712688014 
202 	 95.92869905556029 
203 	 95.93957098424043 
204 	 95.95044291292058 
205 	 95.96036945649811 
206 	 95.97029600007562 
207 	 95.97927715855053 
208 	 95.99345793508985 
209 	 96.00291178611607 
210 	 96.0133110222449 
211 	 96.0218194881685 
212 	 96.03269141684865 
213 	 96.04072719022093 
214 	 96.04545411573405 
215 	 96.05774412206813 
216 	 96.06483451033779 
217 	 96.07145220605614 
218 	 96.0785425943258 
219 	 96.08516029004414 
220 	 96.09319606341643 
221 	 96.09934106658348 
222 	 96.10974030271231 
223 	 96.11683069098197 
224 	 96.12108492394377 
225 	 96.13053877496999 
226 	 96.1357383930344 
227 	 96.14708301426586 
228 	 96.15464609508683 
229 	 96.16268186845912 
230 	 96.17024494928009 
231 	 96.17449918224189 
232 	 96.17922610775499 
233 	 96.18489841837072 
234 	 96.19198880664038 
235 	 96.19766111725612 
236 	 96.20286073532053 
237 	 96.21089650869281 
238 	 96.21798689696249 
239 	 96.22602267033477 
240 	 96.2316949809505 
241 	 96.23925806177147 
242 	 96.24351229473326 
243 	 96.24823922024636 
244 	 96.25532960851602 
245 	 96.26383807443962 
246 	 96.27281923291453 
247 	 96.27849154353025 
248 	 96.2846365466973 
249 	 96.29078154986433 
250 	 96.297871938134 
251 	 96.30354424874973 
252 	 96.30779848171153 
253 	 96.31347079232725 
254 	 96.31914310294299 
255 	 96.32481541355872 
256 	 96.32954233907182 
257 	 96.332851186931 
258 	 96.33899619009803 
259 	 96.3423050379572 
260 	 96.34845004112425 
261 	 96.35459504429129 
262 	 96.36121274000963 
263 	 96.3687758208306 
264 	 96.37586620910028 
265 	 96.38201121226732 
266 	 96.38626544522911 
267 	 96.38910160053697 
268 	 96.39288314094746 
269 	 96.3985554515632 
270 	 96.40517314728154 
271 	 96.41037276534597 
272 	 96.41746315361563 
273 	 96.42171738657743 
274 	 96.42644431209052 
275 	 96.43069854505232 
276 	 96.43589816311675 
277 	 96.44015239607853 
278 	 96.44487932159164 
279 	 96.44913355455344 
280 	 96.45386048006655 
281 	 96.46095086833621 
282 	 96.46756856405456 
283 	 96.47182279701636 
284 	 96.47607702997816 
285 	 96.48127664804258 
286 	 96.48505818845307 
287 	 96.48931242141487 
288 	 96.4949847320306 
289 	 96.49923896499239 
290 	 96.50254781285157 
291 	 96.50774743091598 
292 	 96.51105627877516 
293 	 96.5167285893909 
294 	 96.52051012980138 
295 	 96.52381897766055 
296 	 96.52712782551973 
297 	 96.5309093659302 
298 	 96.53374552123807 
299 	 96.53847244675119 
300 	 96.54036321695642 
301 	 96.54225398716167 
302 	 96.54698091267477 
303 	 96.54934437543133 
304 	 96.55501668604705 
305 	 96.5611616892141 
306 	 96.5654159221759 
307 	 96.57014284768901 
308 	 96.57628785085605 
309 	 96.58196016147178 
310 	 96.58526900933096 
311 	 96.58952324229276 
312 	 96.59519555290848 
313 	 96.59755901566504 
314 	 96.60086786352421 
315 	 96.60654017413994 
316 	 96.60890363689649 
317 	 96.61032171455042 
318 	 96.61268517730697 
319 	 96.6178847953714 
320 	 96.62024825812794 
321 	 96.62261172088449 
322 	 96.62781133894892 
323 	 96.62970210915415 
324 	 96.63253826446203 
325 	 96.63679249742383 
326 	 96.64341019314217 
327 	 96.64671904100135 
328 	 96.64908250375791 
329 	 96.6528640441684 
330 	 96.6571182771302 
331 	 96.6623178951946 
332 	 96.66751751325903 
333 	 96.66940828346426 
334 	 96.67413520897738 
335 	 96.67980751959311 
336 	 96.68217098234966 
337 	 96.68547983020883 
338 	 96.68973406317063 
339 	 96.69398829613243 
340 	 96.6972971439916 
341 	 96.70107868440209 
342 	 96.70438753226126 
343 	 96.70864176522306 
344 	 96.71242330563355 
345 	 96.71667753859535 
346 	 96.72187715665976 
347 	 96.72660408217287 
348 	 96.72896754492942 
349 	 96.73133100768598 
350 	 96.7370033183017 
351 	 96.73889408850695 
352 	 96.74173024381481 
353 	 96.74598447677661 
354 	 96.74692986187924 
355 	 96.75023870973841 
356 	 96.75212947994366 
357 	 96.75496563525152 
358 	 96.75969256076463 
359 	 96.76300140862381 
360 	 96.76583756393167 
361 	 96.77009179689347 
362 	 96.77434602985527 
363 	 96.77670949261181 
364 	 96.78001834047099 
365 	 96.78379988088149 
366 	 96.78663603618935 
367 	 96.79041757659984 
368 	 96.79372642445901 
369 	 96.79608988721556 
370 	 96.7984533499721 
371 	 96.79892604252342 
372 	 96.80223489038259 
373 	 96.8069618158957 
374 	 96.80743450844702 
375 	 96.81027066375488 
376 	 96.81263412651143 
377 	 96.81547028181929 
378 	 96.81688835947323 
379 	 96.82114259243502 
380 	 96.82397874774288 
381 	 96.82586951794814 
382 	 96.82917836580731 
383 	 96.83154182856386 
384 	 96.83343259876911 
385 	 96.83815952428222 
386 	 96.84052298703877 
387 	 96.8419410646927 
388 	 96.84288644979533 
389 	 96.84524991255188 
390 	 96.84714068275711 
391 	 96.84903145296236 
392 	 96.85328568592416 
393 	 96.8547037635781 
394 	 96.8594306890912 
395 	 96.86321222950168 
396 	 96.86510299970693 
397 	 96.86652107736087 
398 	 96.86888454011742 
399 	 96.86982992522005 
400 	 96.87172069542528 
401 	 96.87361146563053 
402 	 96.87550223583577 
403 	 96.87739300604102 
404 	 96.88022916134888 
405 	 96.88306531665674 
406 	 96.88448339431068 
407 	 96.88637416451591 
408 	 96.88779224216985 
409 	 96.88968301237509 
410 	 96.89110109002903 
411 	 96.89393724533689 
412 	 96.89630070809343 
413 	 96.89771878574737 
414 	 96.89866417085 
415 	 96.90055494105523 
416 	 96.90291840381178 
417 	 96.90528186656834 
418 	 96.90717263677358 
419 	 96.90859071442752 
420 	 96.91048148463275 
421 	 96.91189956228669 
422 	 96.91426302504325 
423 	 96.91804456545374 
424 	 96.91851725800504 
425 	 96.9208807207616 
426 	 96.92324418351815 
427 	 96.92466226117209 
428 	 96.9251349537234 
429 	 96.92844380158257 
430 	 96.93127995689044 
431 	 96.93222534199306 
432 	 96.933643419647 
433 	 96.93553418985223 
434 	 96.93978842281403 
435 	 96.94120650046797 
436 	 96.9430972706732 
437 	 96.94356996322452 
438 	 96.94451534832714 
439 	 96.94498804087846 
440 	 96.94593342598107 
441 	 96.947351503635 
442 	 96.95066035149418 
443 	 96.9516057365968 
444 	 96.95396919935335 
445 	 96.95633266210992 
446 	 96.95727804721254 
447 	 96.95775073976385 
448 	 96.95916881741778 
449 	 96.9601142025204 
450 	 96.96058689507171 
451 	 96.96153228017434 
452 	 96.96342305037957 
453 	 96.96484112803351 
454 	 96.96673189823875 
455 	 96.96909536099531 
456 	 96.96956805354662 
457 	 96.97098613120055 
458 	 96.97429497905972 
459 	 96.97524036416235 
460 	 96.97665844181628 
461 	 96.97996728967546 
462 	 96.982330752432 
463 	 96.98563960029118 
464 	 96.9870576779451 
465 	 96.98753037049642 
466 	 96.98800306304773 
467 	 96.98942114070167 
468 	 96.99178460345821 
469 	 96.99225729600953 
470 	 96.99272998856084 
471 	 96.99462075876608 
472 	 96.9955661438687 
473 	 96.99603883642001 
474 	 96.99698422152264 
475 	 96.99934768427919 
476 	 97.00123845448444 
477 	 97.00171114703573 
478 	 97.00171114703573 
479 	 97.00265653213836 
480 	 97.00312922468967 
481 	 97.0040746097923 
482 	 97.0040746097923 
483 	 97.00596537999753 
484 	 97.00643807254885 
485 	 97.0083288427541 
486 	 97.00974692040802 
487 	 97.01069230551064 
488 	 97.0125830757159 
489 	 97.01305576826721 
490 	 97.01447384592113 
491 	 97.01589192357507 
492 	 97.01872807888293 
493 	 97.01920077143424 
494 	 97.02061884908818 
495 	 97.02109154163948 
496 	 97.02156423419079 
497 	 97.0220369267421 
498 	 97.02392769694735 
499 	 97.02440038949867 
500 	 97.02581846715259 
501 	 97.02676385225521 
502 	 97.02723654480653 
503 	 97.02865462246046 
504 	 97.02960000756308 
505 	 97.03007270011439 
506 	 97.03290885542225 
507 	 97.03385424052487 
508 	 97.03432693307619 
509 	 97.03574501073012 
510 	 97.03621770328144 
511 	 97.03669039583275 
512 	 97.03716308838405 
513 	 97.03858116603799 
514 	 97.03952655114061 
515 	 97.03952655114061 
516 	 97.04189001389716 
517 	 97.04283539899978 
518 	 97.04378078410241 
519 	 97.04850770961552 
520 	 97.05039847982076 
521 	 97.0518165574747 
522 	 97.0527619425773 
523 	 97.05465271278256 
524 	 97.0560707904365 
525 	 97.0565434829878 
526 	 97.05843425319304 
527 	 97.05843425319304 
528 	 97.05985233084698 
529 	 97.06032502339829 
530 	 97.06032502339829 
531 	 97.06079771594959 
532 	 97.06221579360353 
533 	 97.06363387125747 
534 	 97.06410656380878 
535 	 97.06457925636008 
536 	 97.06505194891139 
537 	 97.06599733401401 
538 	 97.06647002656533 
539 	 97.06694271911664 
540 	 97.06788810421926 
541 	 97.06788810421926 
542 	 97.06883348932188 
543 	 97.0697788744245 
544 	 97.07072425952713 
545 	 97.07261502973236 
546 	 97.07356041483499 
547 	 97.07545118504022 
548 	 97.07545118504022 
549 	 97.07639657014285 
550 	 97.07734195524547 
551 	 97.07781464779679 
552 	 97.07781464779679 
553 	 97.07923272545071 
554 	 97.08017811055333 
555 	 97.08159618820727 
556 	 97.08348695841251 
