Time 	 Efficiency 
0 	 0.0 
1 	 88.42160078904362 
2 	 89.54565198088825 
3 	 90.14895358129334 
4 	 90.56363344028297 
5 	 90.90104077925257 
6 	 91.17845392566 
7 	 91.40571192708545 
8 	 91.61737143844476 
9 	 91.8143923668189 
10 	 91.99437494450538 
11 	 92.15611928765296 
12 	 92.28594672035747 
13 	 92.41961378138596 
14 	 92.53816230588879 
15 	 92.65047143436516 
16 	 92.75966086482829 
17 	 92.87844936610135 
18 	 92.98115942376778 
19 	 93.08866901683916 
20 	 93.17578058443942 
21 	 93.26649180359341 
22 	 93.35384334796392 
23 	 93.43927507817243 
24 	 93.51774748204373 
25 	 93.59094039696957 
26 	 93.66581314928715 
27 	 93.73948601775348 
28 	 93.81435877007107 
29 	 93.88443198698366 
30 	 93.95354529681526 
31 	 94.02073879248489 
32 	 94.08361270629003 
33 	 94.14336692208194 
34 	 94.20000143986063 
35 	 94.25927570211203 
36 	 94.30799098647252 
37 	 94.3617457830082 
38 	 94.4155005795439 
39 	 94.46565572452586 
40 	 94.52181028876406 
41 	 94.57172545697577 
42 	 94.62332046257922 
43 	 94.66819611861573 
44 	 94.71331175142245 
45 	 94.75650757006721 
46 	 94.79346399268552 
47 	 94.83426004362776 
48 	 94.87241635009731 
49 	 94.91585214551232 
50 	 94.95448840552234 
51 	 94.98952501397865 
52 	 95.02984111138042 
53 	 95.0691973017012 
54 	 95.10831351525172 
55 	 95.14383007724852 
56 	 95.18150643017755 
57 	 95.21534315478262 
58 	 95.25109969354966 
59 	 95.28949597678945 
60 	 95.32189284077302 
61 	 95.35860928662106 
62 	 95.38836640613188 
63 	 95.42484287520968 
64 	 95.45388006440977 
65 	 95.48243730006935 
66 	 95.51003462864794 
67 	 95.53451225921332 
68 	 95.56522928580513 
69 	 95.59282661438372 
70 	 95.61730424494908 
71 	 95.64250180582519 
72 	 95.66649948285007 
73 	 95.69313690434767 
74 	 95.71737455814278 
75 	 95.74449193318087 
76 	 95.7718492849892 
77 	 95.79512703170333 
78 	 95.81648496425545 
79 	 95.84048264128032 
80 	 95.86520024861593 
81 	 95.88607822762756 
82 	 95.9064762530987 
83 	 95.92999397658308 
84 	 95.95063197882445 
85 	 95.9686302365931 
86 	 95.98854830852373 
87 	 96.00582663598163 
88 	 96.02526475437178 
89 	 96.04086324443793 
90 	 96.06030136282808 
91 	 96.07805964382648 
92 	 96.09485801774387 
93 	 96.1082967168778 
94 	 96.12485511402497 
95 	 96.14357330210436 
96 	 96.16253146695401 
97 	 96.18076970149289 
98 	 96.19876795926155 
99 	 96.21652624025995 
100 	 96.23188475355585 
101 	 96.24748324362203 
102 	 96.26284175691792 
103 	 96.27676040959236 
104 	 96.29283885319902 
105 	 96.30747743618417 
106 	 96.32547569395282 
107 	 96.34443385880247 
108 	 96.35907244178763 
109 	 96.37203118738105 
110 	 96.38666977036623 
111 	 96.39914856241916 
112 	 96.41162735447209 
113 	 96.4274658213085 
114 	 96.44114449721268 
115 	 96.4541032428061 
116 	 96.46538215100779 
117 	 96.47810091983095 
118 	 96.49249952604589 
119 	 96.5068981322608 
120 	 96.5227365990972 
121 	 96.53449546083938 
122 	 96.54841411351381 
123 	 96.56041295202624 
124 	 96.57361167438991 
125 	 96.58321074519986 
126 	 96.59640946756353 
127 	 96.60528860806275 
128 	 96.61560760918343 
129 	 96.6288063315471 
130 	 96.64056519328929 
131 	 96.65088419440998 
132 	 96.66288303292241 
133 	 96.6751218482051 
134 	 96.68640075640678 
135 	 96.69695973429772 
136 	 96.70583887479692 
137 	 96.71351813144487 
138 	 96.72455706287631 
139 	 96.7334362033755 
140 	 96.74375520449621 
141 	 96.75503411269789 
142 	 96.76391325319709 
143 	 96.77351232400704 
144 	 96.78479123220872 
145 	 96.79439030301866 
146 	 96.80590918799061 
147 	 96.81694811942204 
148 	 96.82702714377248 
149 	 96.83854602874442 
150 	 96.84790512278411 
151 	 96.85534440266183 
152 	 96.8666233108635 
153 	 96.87526247459246 
154 	 96.88438159186191 
155 	 96.89278077882061 
156 	 96.90141994254957 
157 	 96.91005910627851 
158 	 96.9194182003182 
159 	 96.92757741050666 
160 	 96.93717648131661 
161 	 96.94365585411332 
162 	 96.95085515722079 
163 	 96.958774390639 
164 	 96.9662136705167 
165 	 96.97485283424564 
166 	 96.98493185859608 
167 	 96.99165120816305 
168 	 96.99909048804076 
169 	 97.00508990729698 
170 	 97.01396904779618 
171 	 97.02092837413339 
172 	 97.02620786307885 
173 	 97.03388711972681 
174 	 97.04036649252352 
175 	 97.045645981469 
176 	 97.05380519165745 
177 	 97.05980461091366 
178 	 97.06556405339964 
179 	 97.07228340296659 
180 	 97.07732291514182 
181 	 97.08140252023604 
182 	 97.08620205564101 
183 	 97.09172152135673 
184 	 97.09772094061296 
185 	 97.10252047601792 
186 	 97.1082799185039 
187 	 97.1147592913006 
188 	 97.11979880347582 
189 	 97.12387840857005 
190 	 97.13011780459652 
191 	 97.13635720062298 
192 	 97.14163668956844 
193 	 97.14667620174367 
194 	 97.15099578360815 
195 	 97.15579531901312 
196 	 97.1605948544181 
197 	 97.16611432013381 
198 	 97.16995394845779 
199 	 97.17475348386276 
200 	 97.18027294957848 
201 	 97.18603239206445 
202 	 97.19035197392893 
203 	 97.1951515093339 
204 	 97.20019102150911 
205 	 97.20523053368434 
206 	 97.21098997617031 
207 	 97.21722937219677 
208 	 97.22202890760174 
209 	 97.22802832685797 
210 	 97.23138800164143 
211 	 97.23546760673567 
212 	 97.2390672582894 
213 	 97.24314686338363 
214 	 97.24818637555884 
215 	 97.25106609680184 
216 	 97.2553856786663 
217 	 97.26042519084153 
218 	 97.26546470301675 
219 	 97.26834442425974 
220 	 97.27386388997546 
221 	 97.28010328600192 
222 	 97.28538277494738 
223 	 97.28826249619037 
224 	 97.29162217097385 
225 	 97.29474186898707 
226 	 97.29786156700031 
227 	 97.3012212417838 
228 	 97.30578080041852 
229 	 97.31034035905324 
230 	 97.31489991768797 
231 	 97.3180196157012 
232 	 97.32209922079542 
233 	 97.3273787097409 
234 	 97.33169829160538 
235 	 97.33649782701035 
236 	 97.34033745533432 
237 	 97.34561694427978 
238 	 97.34921659583352 
239 	 97.35377615446825 
240 	 97.35617592217073 
241 	 97.3604955040352 
242 	 97.36505506266994 
243 	 97.36745483037242 
244 	 97.37153443546664 
245 	 97.37513408702037 
246 	 97.38089352950634 
247 	 97.38401322751957 
248 	 97.38809283261381 
249 	 97.39169248416754 
250 	 97.39625204280226 
251 	 97.39937174081548 
252 	 97.40441125299071 
253 	 97.40705099746344 
254 	 97.40873083485518 
255 	 97.41233048640892 
256 	 97.41569016119239 
257 	 97.41904983597588 
258 	 97.4231294410701 
259 	 97.42792897647507 
260 	 97.42864890678582 
261 	 97.43128865125857 
262 	 97.4334484421908 
263 	 97.43632816343379 
264 	 97.43920788467676 
265 	 97.44256755946024 
266 	 97.44592723424373 
267 	 97.44856697871646 
268 	 97.45144669995945 
269 	 97.45456639797267 
270 	 97.4572061424454 
271 	 97.4596059101479 
272 	 97.46200567785039 
273 	 97.46416546878262 
274 	 97.46632525971486 
275 	 97.46872502741735 
276 	 97.47328458605207 
277 	 97.47712421437605 
278 	 97.47952398207853 
279 	 97.48168377301077 
280 	 97.48312363363226 
281 	 97.48576337810499 
282 	 97.48816314580748 
283 	 97.49104286705047 
284 	 97.4941625650637 
285 	 97.49680230953643 
286 	 97.49920207723892 
287 	 97.50184182171165 
288 	 97.50424158941414 
289 	 97.50664135711664 
290 	 97.50904112481912 
291 	 97.51168086929185 
292 	 97.5133607066836 
293 	 97.51624042792658 
294 	 97.51864019562906 
295 	 97.5217598936423 
296 	 97.52415966134478 
297 	 97.52511956842578 
298 	 97.5296791270605 
299 	 97.53231887153323 
300 	 97.53375873215472 
301 	 97.53615849985722 
302 	 97.5371184069382 
303 	 97.53951817464069 
304 	 97.54263787265393 
305 	 97.54503764035641 
306 	 97.5469574545184 
307 	 97.54911724545065 
308 	 97.55127703638287 
309 	 97.55223694346388 
310 	 97.55343682731512 
311 	 97.5563165485581 
312 	 97.55799638594983 
313 	 97.56015617688207 
314 	 97.56207599104407 
315 	 97.56399580520606 
316 	 97.5656756425978 
317 	 97.56807541030028 
318 	 97.56879534061102 
319 	 97.56999522446228 
320 	 97.57383485278625 
321 	 97.57551469017798 
322 	 97.57815443465073 
323 	 97.58079417912346 
324 	 97.58175408620446 
325 	 97.5834339235962 
326 	 97.58463380744745 
327 	 97.58727355192018 
328 	 97.58967331962266 
329 	 97.59159313378464 
330 	 97.59351294794664 
331 	 97.59543276210863 
332 	 97.59615269241937 
333 	 97.59783252981111 
334 	 97.59879243689211 
335 	 97.6011922045946 
336 	 97.60263206521608 
337 	 97.60383194906733 
338 	 97.60503183291857 
339 	 97.60695164708056 
340 	 97.60791155416155 
341 	 97.6095913915533 
342 	 97.61055129863429 
343 	 97.61223113602603 
344 	 97.61439092695827 
345 	 97.61583078757977 
346 	 97.6165507178905 
347 	 97.61775060174175 
348 	 97.62015036944423 
349 	 97.62207018360623 
350 	 97.62279011391696 
351 	 97.62470992807896 
352 	 97.62614978870046 
353 	 97.6278296260922 
354 	 97.62974944025419 
355 	 97.63094932410543 
356 	 97.6338290453484 
357 	 97.63526890596991 
358 	 97.63646878982114 
359 	 97.63790865044264 
360 	 97.64078837168562 
361 	 97.64294816261786 
362 	 97.6446280000096 
363 	 97.64678779094183 
364 	 97.64798767479309 
365 	 97.64918755864433 
366 	 97.65062741926582 
367 	 97.65230725665755 
368 	 97.65374711727904 
369 	 97.65470702436005 
370 	 97.65710679206254 
371 	 97.65782672237327 
372 	 97.65926658299476 
373 	 97.660466466846 
374 	 97.66118639715675 
375 	 97.66310621131873 
376 	 97.66502602548074 
377 	 97.66670586287248 
378 	 97.66958558411545 
379 	 97.67174537504769 
380 	 97.67294525889893 
381 	 97.67414514275018 
382 	 97.67510504983117 
383 	 97.67678488722291 
384 	 97.67870470138492 
385 	 97.6806245155469 
386 	 97.68230435293863 
387 	 97.68350423678987 
388 	 97.68446414387087 
389 	 97.68566402772211 
390 	 97.6875838418841 
391 	 97.68998360958659 
392 	 97.69142347020808 
393 	 97.69262335405932 
394 	 97.69382323791056 
395 	 97.69454316822132 
396 	 97.69670295915355 
397 	 97.69766286623455 
398 	 97.69862277331555 
399 	 97.70078256424777 
400 	 97.70102254101803 
401 	 97.70174247132879 
402 	 97.70270237840977 
403 	 97.70462219257176 
404 	 97.7063020299635 
405 	 97.70774189058498 
406 	 97.70918175120649 
407 	 97.71038163505773 
408 	 97.71134154213871 
409 	 97.71278140276021 
410 	 97.71350133307097 
411 	 97.71398128661146 
412 	 97.71446124015195 
413 	 97.7151811704627 
414 	 97.71542114723295 
415 	 97.71710098462468 
416 	 97.71782091493544 
417 	 97.71830086847592 
418 	 97.71878082201643 
419 	 97.71998070586767 
420 	 97.72022068263793 
421 	 97.72118058971891 
422 	 97.72238047357015 
423 	 97.72334038065115 
424 	 97.7240603109619 
425 	 97.72574014835364 
426 	 97.72622010189413 
427 	 97.72765996251563 
428 	 97.72861986959663 
429 	 97.73053968375861 
430 	 97.7319795443801 
431 	 97.73317942823134 
432 	 97.7338993585421 
433 	 97.73533921916359 
434 	 97.73653910301483 
435 	 97.73701905655533 
436 	 97.73773898686608 
437 	 97.73869889394706 
438 	 97.73941882425781 
439 	 97.74037873133881 
440 	 97.7413386384198 
441 	 97.74205856873056 
442 	 97.74205856873056 
443 	 97.74253852227105 
444 	 97.7432584525818 
445 	 97.74445833643304 
446 	 97.74613817382478 
447 	 97.74709808090577 
448 	 97.74805798798675 
449 	 97.74901789506775 
450 	 97.74901789506775 
451 	 97.7497378253785 
452 	 97.75045775568924 
453 	 97.75213759308099 
454 	 97.75333747693223 
455 	 97.75357745370248 
456 	 97.75429738401323 
457 	 97.75477733755372 
458 	 97.75501731432398 
459 	 97.75549726786447 
460 	 97.75621719817522 
461 	 97.75645717494547 
462 	 97.75669715171571 
463 	 97.75765705879671 
464 	 97.75837698910746 
465 	 97.75933689618846 
466 	 97.7595768729587 
467 	 97.7605367800397 
468 	 97.76077675680995 
469 	 97.76149668712068 
470 	 97.76245659420168 
471 	 97.76269657097193 
472 	 97.76389645482317 
473 	 97.76485636190417 
474 	 97.76629622252567 
475 	 97.7665361992959 
476 	 97.76749610637691 
477 	 97.7679760599174 
478 	 97.76869599022815 
479 	 97.76917594376864 
480 	 97.76965589730914 
481 	 97.76965589730914 
482 	 97.77037582761989 
