Time 	 Efficiency 
0 	 0.0 
1 	 90.21758693758444 
2 	 91.26364567909826 
3 	 91.81847197191311 
4 	 92.19811522244646 
5 	 92.50600541867547 
6 	 92.75606121327455 
7 	 92.96508098016112 
8 	 93.15418267511704 
9 	 93.32336629814235 
10 	 93.48319082712794 
11 	 93.62645695896637 
12 	 93.74044592483448 
13 	 93.85563477455382 
14 	 93.95210543619378 
15 	 94.04905605137422 
16 	 94.14144710791994 
17 	 94.24295728173513 
18 	 94.33174868672712 
19 	 94.42461969681335 
20 	 94.50117228652266 
21 	 94.57916473685347 
22 	 94.65547734979253 
23 	 94.73298984658285 
24 	 94.80258310995495 
25 	 94.86353720959812 
26 	 94.92977079818672 
27 	 94.9888050836679 
28 	 95.05623855610776 
29 	 95.11671270221042 
30 	 95.17622694123209 
31 	 95.23454129640251 
32 	 95.28757616262746 
33 	 95.34061102885241 
34 	 95.3845267778079 
35 	 95.43636176018161 
36 	 95.47787774143463 
37 	 95.52155351361988 
38 	 95.56858896058861 
39 	 95.61034491861187 
40 	 95.6593001797426 
41 	 95.7022560216171 
42 	 95.74761163119409 
43 	 95.78576793766364 
44 	 95.82536410475467 
45 	 95.86136062029196 
46 	 95.89447741458626 
47 	 95.92639432502934 
48 	 95.95759130516166 
49 	 95.99718747225269 
50 	 96.0317441271685 
51 	 96.06078131636858 
52 	 96.09317818035214 
53 	 96.1274948584977 
54 	 96.16085162956226 
55 	 96.19348847031607 
56 	 96.22804512523187 
57 	 96.25660236089146 
58 	 96.28587952686179 
59 	 96.31851636761562 
60 	 96.3470736032752 
61 	 96.37755065309678 
62 	 96.40490800490512 
63 	 96.43610498503745 
64 	 96.46082259237306 
65 	 96.48674008355991 
66 	 96.51121771412528 
67 	 96.53233566990716 
68 	 96.55801318432376 
69 	 96.58201086134862 
70 	 96.6021689100495 
71 	 96.62328686583139 
72 	 96.64416484484302 
73 	 96.66720261478689 
74 	 96.68832057056876 
75 	 96.70991847989114 
76 	 96.73511604076725 
77 	 96.75647397331937 
78 	 96.77471220785829 
79 	 96.79535021009966 
80 	 96.8162281891113 
81 	 96.83422644687994 
82 	 96.85078484402709 
83 	 96.87094289272798 
84 	 96.8867813595644 
85 	 96.90261982640081 
86 	 96.92013813062896 
87 	 96.93645655100586 
88 	 96.95397485523401 
89 	 96.96549374020594 
90 	 96.98181216058286 
91 	 96.99837055773001 
92 	 97.01396904779618 
93 	 97.0259678863086 
94 	 97.04036649252352 
95 	 97.05668491290042 
96 	 97.0713234958856 
97 	 97.0876419162625 
98 	 97.10228049924767 
99 	 97.11835894285433 
100 	 97.13155766521801 
101 	 97.14571629466268 
102 	 97.1591549937966 
103 	 97.17067387876853 
104 	 97.18459253144296 
105 	 97.19755127703638 
106 	 97.21170990648105 
107 	 97.22730839654722 
108 	 97.24146702599188 
109 	 97.25202600388282 
110 	 97.26330491208451 
111 	 97.2755437273672 
112 	 97.28562275171764 
113 	 97.29882147408131 
114 	 97.31058033582349 
115 	 97.32113931371444 
116 	 97.33025843098389 
117 	 97.34105738564507 
118 	 97.3540161312385 
119 	 97.36601496975092 
120 	 97.38041357596585 
121 	 97.39121253062703 
122 	 97.40249143882872 
123 	 97.41209050963867 
124 	 97.42096965013786 
125 	 97.42768899970483 
126 	 97.4399278149875 
127 	 97.44760707163547 
128 	 97.45600625859416 
129 	 97.4675251435661 
130 	 97.47808412145704 
131 	 97.48672328518599 
132 	 97.4970422863067 
133 	 97.50832119450837 
134 	 97.51888017239932 
135 	 97.52751933612826 
136 	 97.53567854631672 
137 	 97.54311782619442 
138 	 97.55295687377462 
139 	 97.56015617688207 
140 	 97.56783543353004 
141 	 97.57695455079947 
142 	 97.58559371452843 
143 	 97.59423287825739 
144 	 97.60383194906733 
145 	 97.61295106633679 
146 	 97.62279011391696 
147 	 97.63142927764592 
148 	 97.64006844137486 
149 	 97.64990748895507 
150 	 97.65830667591378 
151 	 97.66430609516999 
152 	 97.67462509629068 
153 	 97.68182439939814 
154 	 97.6895036560461 
155 	 97.6974228894643 
156 	 97.70534212288251 
157 	 97.71302137953046 
158 	 97.72070063617842 
