Time 	 Efficiency 
0 	 0.0 
1 	 54.35032843721783 
2 	 59.841743577725545 
3 	 62.518868769859594 
4 	 64.34198826862236 
5 	 65.78876627539098 
6 	 66.87988089412121 
7 	 67.83796637740296 
8 	 68.65337294339025 
9 	 69.35987482854405 
10 	 70.051212770797 
11 	 70.66052756735893 
12 	 71.2381359378554 
13 	 71.74681729516614 
14 	 72.24102397970789 
15 	 72.73454139411777 
16 	 73.18325624995691 
17 	 73.58716854722535 
18 	 73.9710920106699 
19 	 74.3688008767516 
20 	 74.7279106154493 
21 	 75.07874911256471 
22 	 75.41442366677926 
23 	 75.7418269794115 
24 	 76.05682342967032 
25 	 76.35734520716014 
26 	 76.66269187557295 
27 	 76.96183511279906 
28 	 77.2003225784217 
29 	 77.46155595839565 
30 	 77.70280050454573 
31 	 77.96472315465154 
32 	 78.20114280987862 
33 	 78.4375624651057 
34 	 78.63124737215762 
35 	 78.84354257276969 
36 	 79.04618799153576 
37 	 79.23366946740097 
38 	 79.42184021339803 
39 	 79.60725387886767 
40 	 79.80162805605144 
41 	 79.97877047993879 
42 	 80.17176611685886 
43 	 80.3440836498232 
44 	 80.49779088922739 
45 	 80.67148696245545 
46 	 80.8307083629145 
47 	 80.97476582047271 
48 	 81.11882327803089 
49 	 81.25874511479793 
50 	 81.40142403209242 
51 	 81.52549265582675 
52 	 81.66058960167078 
53 	 81.79224019685554 
54 	 81.92113371151288 
55 	 82.07070533012593 
56 	 82.1844349018824 
57 	 82.29885374377072 
58 	 82.41051550513163 
59 	 82.51459529504208 
60 	 82.63108194732598 
61 	 82.7406758982913 
62 	 82.84475568820177 
63 	 82.96124234048567 
64 	 83.06876848105541 
65 	 83.17491608136145 
66 	 83.28037441153563 
67 	 83.38376493131423 
68 	 83.47543785885127 
69 	 83.56917859678387 
70 	 83.66636568537575 
71 	 83.74356394014379 
72 	 83.84144029886752 
73 	 83.93035614587713 
74 	 84.02202907341416 
75 	 84.10405221910518 
76 	 84.18676463492808 
77 	 84.2639628896961 
78 	 84.33771479380484 
79 	 84.4176701291003 
80 	 84.49073276307718 
81 	 84.57137736850449 
82 	 84.6437507323495 
83 	 84.72232752738125 
84 	 84.79539016135814 
85 	 84.85466739269786 
86 	 84.91325535390575 
87 	 84.97942528656407 
88 	 85.05248792054094 
89 	 85.12555055451783 
90 	 85.19447756770356 
91 	 85.26547239128487 
92 	 85.33095305381131 
93 	 85.39643371633777 
94 	 85.4639821892598 
95 	 85.53153066218182 
96 	 85.59494351431269 
97 	 85.66042417683914 
98 	 85.71694432765145 
99 	 85.77897863951861 
100 	 85.83343097993534 
101 	 85.88995113074766 
102 	 85.94440347116439 
103 	 86.00436997263597 
104 	 86.05537596239343 
105 	 86.09879998070043 
106 	 86.15945575230388 
107 	 86.22011152390733 
108 	 86.27525313445592 
109 	 86.31316299170808 
110 	 86.36968314252039 
111 	 86.42206767254154 
112 	 86.47307366229899 
113 	 86.521322571529 
114 	 86.56957148075902 
115 	 86.61919893025275 
116 	 86.65917659790048 
117 	 86.7039791564712 
118 	 86.75222806570123 
119 	 86.79565208400824 
120 	 86.8528615049524 
121 	 86.90455676484171 
122 	 86.94798078314872 
123 	 86.99071553132389 
124 	 87.02862538857605 
125 	 87.06860305622376 
126 	 87.1099592641352 
127 	 87.15269401231036 
128 	 87.18991459943067 
129 	 87.23747423852882 
130 	 87.27607336591284 
131 	 87.32156519461543 
132 	 87.35533943107643 
133 	 87.39118147793302 
134 	 87.42771279492145 
135 	 87.4738938937559 
136 	 87.52145353285407 
137 	 87.56212047063364 
138 	 87.60416594867695 
139 	 87.64483288645654 
140 	 87.67998566318126 
141 	 87.71375989964227 
142 	 87.74615559583957 
143 	 87.78337618295986 
144 	 87.81301479862972 
145 	 87.84885684548631 
146 	 87.87504911049689 
147 	 87.91089115735348 
148 	 87.94880101460564 
149 	 87.98946795238521 
150 	 88.01910656805508 
151 	 88.04529883306567 
152 	 88.07355890847181 
153 	 88.11629365664697 
154 	 88.15213570350356 
155 	 88.18935629062385 
156 	 88.2162378257663 
157 	 88.24311936090872 
158 	 88.26517600512817 
159 	 88.29067900000689 
160 	 88.3196283455449 
161 	 88.34788842095107 
162 	 88.3761484963572 
163 	 88.4168154341368 
164 	 88.44921113033409 
165 	 88.48298536679509 
166 	 88.5057312811464 
167 	 88.53192354615697 
168 	 88.55535873064012 
169 	 88.5863758865737 
170 	 88.61187888145243 
171 	 88.63876041659486 
172 	 88.65805998028688 
173 	 88.67942735437445 
174 	 88.7111337804399 
175 	 88.73181188439561 
176 	 88.75180071821947 
177 	 88.77868225336192 
178 	 88.79867108718578 
179 	 88.8145243002185 
180 	 88.84416291588838 
181 	 88.86484101984409 
182 	 88.88620839393167 
183 	 88.91171138881039 
184 	 88.93652511355725 
185 	 88.9551354071174 
186 	 88.97512424094127 
187 	 88.99511307476513 
188 	 89.015101908589 
189 	 89.03853709307215 
190 	 89.053701035973 
191 	 89.07782549058801 
192 	 89.09712505428003 
193 	 89.11435680757646 
194 	 89.13158856087288 
195 	 89.1508881245649 
196 	 89.17225549865248 
197 	 89.19017652208076 
198 	 89.21016535590464 
199 	 89.22946491959664 
200 	 89.25221083394793 
201 	 89.27082112750809 
202 	 89.28598507040894 
203 	 89.29908120291424 
204 	 89.32113784713367 
205 	 89.33492324977081 
206 	 89.3514657329354 
207 	 89.36318332517696 
208 	 89.3838614291327 
209 	 89.39902537203356 
210 	 89.41074296427513 
211 	 89.42866398770342 
212 	 89.44727428126356 
213 	 89.46037041376886 
214 	 89.47966997746086 
215 	 89.49552319049359 
216 	 89.51137640352631 
217 	 89.53136523735017 
218 	 89.54790772051476 
219 	 89.56376093354747 
220 	 89.57409998552532 
221 	 89.58719611803062 
222 	 89.6002922505359 
223 	 89.61269911290934 
224 	 89.6230381648872 
225 	 89.64095918831549 
226 	 89.6506089701615 
227 	 89.66094802213935 
228 	 89.67197634424907 
229 	 89.68645101701807 
230 	 89.7023042300508 
231 	 89.71471109242424 
