Time 	 Efficiency 
0 	 0.0 
1 	 76.7170556926364 
2 	 79.10415307675581 
3 	 80.4191837545024 
4 	 81.32864422322433 
5 	 82.10527808502793 
6 	 82.72828686765554 
7 	 83.28086446013783 
8 	 83.7483573933842 
9 	 84.16338145343506 
10 	 84.5377539540732 
11 	 84.89936375582595 
12 	 85.21134083969105 
13 	 85.50441022150373 
14 	 85.77904459381529 
15 	 86.02720818325345 
16 	 86.28009869820471 
17 	 86.50368227497471 
18 	 86.72348431133422 
19 	 86.93099634135966 
20 	 87.11487374381954 
21 	 87.31151384516482 
22 	 87.49397316997079 
23 	 87.68115942028986 
24 	 87.85983720468533 
25 	 88.00259035518118 
26 	 88.16188774497292 
27 	 88.3188216720081 
28 	 88.46866521077361 
29 	 88.6085822059616 
30 	 88.75086266390613 
31 	 88.89314312185068 
32 	 89.01604318519148 
33 	 89.1351617081218 
34 	 89.24766253533377 
35 	 89.37528952418768 
36 	 89.48542688864309 
37 	 89.59509156054719 
38 	 89.70192007714343 
39 	 89.80969397884229 
40 	 89.91604980288722 
41 	 90.02524178224 
42 	 90.12734337332311 
43 	 90.22188188358527 
44 	 90.31216616088564 
45 	 90.38732427654405 
46 	 90.46862739536951 
47 	 90.54378551102792 
48 	 90.61941631923764 
49 	 90.70828251888406 
50 	 90.79620333342787 
51 	 90.8765610671507 
52 	 90.9465195647447 
53 	 91.02404114315966 
54 	 91.09825387371546 
55 	 91.16490352345028 
56 	 91.2320258657364 
57 	 91.30103897822778 
58 	 91.36059823969293 
59 	 91.42110288626071 
60 	 91.47782599241802 
61 	 91.5388033315371 
62 	 91.6045075961693 
63 	 91.66784839804495 
64 	 91.72078996379174 
65 	 91.79169384648837 
66 	 91.85125310795353 
67 	 91.90183121094377 
68 	 91.96800816812728 
69 	 92.02094973387409 
70 	 92.07578206982615 
71 	 92.12588748026509 
72 	 92.17173865774222 
73 	 92.21758983521937 
74 	 92.27384024882535 
75 	 92.32819989222611 
76 	 92.37310568460062 
77 	 92.42273840248826 
78 	 92.46764419486277 
79 	 92.5125499872373 
80 	 92.55981924236838 
81 	 92.59716195392193 
82 	 92.64064966864251 
83 	 92.69311854183802 
84 	 92.74416933737957 
85 	 92.79096589995935 
86 	 92.83161745937207 
87 	 92.87463248154135 
88 	 92.91670211860801 
89 	 92.96018983332861 
90 	 92.99847792998477 
91 	 93.03771141174357 
92 	 93.07836297115631 
93 	 93.11806914546641 
94 	 93.15021223895555 
95 	 93.1885003356117 
96 	 93.22206150675477 
97 	 93.26082229596227 
