Time 	 Efficiency 	 EfficiencyError 
0.0 	 0.0 	 10 
20.0 	 66.51226673580794 	 10 
40.0 	 74.6760754854488 	 10 
60.0 	 79.4468231221488 	 10 
80.0 	 82.61704379024968 	 10 
100.0 	 84.9596714855329 	 10 
120.0 	 86.7430958003686 	 10 
140.0 	 88.12849064140207 	 10 
160.0 	 89.2027497669986 	 10 
180.0 	 90.00791854410909 	 10 
200.0 	 90.58674309580037 	 10 
220.0 	 91.08077615747392 	 10 
240.0 	 91.44937387441048 	 10 
260.0 	 91.7570058092682 	 10 
280.0 	 91.99175910807762 	 10 
300.0 	 92.16624738092402 	 10 
320.0 	 92.30709936020966 	 10 
340.0 	 92.43463697329418 	 10 
360.0 	 92.55797004968362 	 10 
380.0 	 92.65537514978662 	 10 
400.0 	 92.73876512757265 	 10 
420.0 	 92.80323469023077 	 10 
440.0 	 92.85228761834018 	 10 
460.0 	 92.90274205868133 	 10 
480.0 	 92.93567759612623 	 10 
500.0 	 92.96721162133943 	 10 
520.0 	 92.99384035374169 	 10 
540.0 	 93.0197683300281 	 10 
560.0 	 93.04149176961943 	 10 
580.0 	 93.0541053797047 	 10 
600.0 	 93.06952201425338 	 10 
620.0 	 93.08563940491791 	 10 
640.0 	 93.10105603946658 	 10 
660.0 	 93.10666208839338 	 10 
680.0 	 93.11296889343602 	 10 
700.0 	 93.11927569847866 	 10 
720.0 	 93.12488174740545 	 10 
740.0 	 93.13048779633223 	 10 
760.0 	 93.13889686972243 	 10 
780.0 	 93.14240065030167 	 10 
800.0 	 93.14800669922847 	 10 
820.0 	 93.15151047980771 	 10 
840.0 	 93.15501426038696 	 10 
860.0 	 93.15641577261864 	 10 
880.0 	 93.1627225776613 	 10 
900.0 	 93.16692711435638 	 10 
920.0 	 93.16832862658809 	 10 
940.0 	 93.17113165105148 	 10 
960.0 	 93.17113165105148 	 10 
980.0 	 93.17113165105148 	 10 
