Time 	 Efficiency 	 EfficiencyError 
0.0 	 0.0 	 10 
20.0 	 60.881977311997595 	 10 
40.0 	 72.67780675488586 	 10 
60.0 	 79.52391684643206 	 10 
80.0 	 83.8737027378001 	 10 
100.0 	 87.10518690234714 	 10 
120.0 	 89.57038754198997 	 10 
140.0 	 91.45067988881377 	 10 
160.0 	 92.93280530603045 	 10 
180.0 	 94.00495830516114 	 10 
200.0 	 94.88822348862917 	 10 
220.0 	 95.56435601060348 	 10 
240.0 	 96.15141075587323 	 10 
260.0 	 96.64831449821308 	 10 
280.0 	 97.01106496238341 	 10 
300.0 	 97.29332345965206 	 10 
320.0 	 97.57236227824463 	 10 
340.0 	 97.79344688066797 	 10 
360.0 	 97.9565772669221 	 10 
380.0 	 98.10146280734516 	 10 
400.0 	 98.21629801345826 	 10 
420.0 	 98.34186548182493 	 10 
440.0 	 98.42557712740269 	 10 
460.0 	 98.51572813033259 	 10 
480.0 	 98.58978073988216 	 10 
500.0 	 98.66383334943173 	 10 
520.0 	 98.72608047050238 	 10 
540.0 	 98.76900951951662 	 10 
560.0 	 98.80764566362944 	 10 
580.0 	 98.84735503396762 	 10 
600.0 	 98.88062504695365 	 10 
620.0 	 98.9085289288129 	 10 
640.0 	 98.94179894179894 	 10 
660.0 	 98.96433669253142 	 10 
680.0 	 98.9868744432639 	 10 
700.0 	 99.01799800379922 	 10 
720.0 	 99.02980349227813 	 10 
740.0 	 99.04590188565848 	 10 
760.0 	 99.05663414791204 	 10 
780.0 	 99.07058608884168 	 10 
800.0 	 99.08131835109522 	 10 
820.0 	 99.09205061334879 	 10 
840.0 	 99.1038561018277 	 10 
860.0 	 99.11029545917984 	 10 
880.0 	 99.11566159030663 	 10 
900.0 	 99.12317417388411 	 10 
920.0 	 99.13712611481374 	 10 
940.0 	 99.14356547216588 	 10 
960.0 	 99.14893160329265 	 10 
980.0 	 99.15322450819409 	 10 
