0.1    1.2054675811559875e-12
0.2    4.474220491635983e-12
0.30000000000000004    9.402931958329158e-12
0.4    1.5622337968120216e-11
0.5    2.279875377520838e-11
0.6    3.0634466512321144e-11
0.7000000000000001    3.8867250945240695e-11
0.8    4.72692165504145e-11
0.9    5.5645160069781875e-11
1.    6.383056805185477e-11
1.1    7.168938818992489e-11
1.2000000000000002    7.911166610723967e-11
1.3000000000000003    8.601112523164011e-11
1.4000000000000001    9.23227501827664e-11
1.5000000000000002    9.800015460176766e-11
1.6    1.0301289131158949e-10
1.7000000000000002    1.0734477298203035e-10
1.8000000000000003    1.1099194782446966e-10
1.9000000000000001    1.1396103403272699e-10
2.    1.1626740251697204e-10
2.1    1.1793361089004073e-10
2.2    1.189879881035373e-10
2.3000000000000003    1.194633663694419e-10
2.4000000000000004    1.1939595491417442e-10
2.5000000000000004    1.1882434858454503e-10
2.6    1.177886632618274e-10
2.7    1.1632978935763692e-10
2.8000000000000003    1.144887542915793e-10
2.9000000000000004    1.1230618472442585e-10
3.0000000000000004    1.0982185938979976e-10
3.1    1.0707434358800959e-10
3.2    1.041006967408136e-10
3.3000000000000003    1.0093624482471172e-10
3.4000000000000004    9.76144099773267e-11
3.5000000000000004    9.416659008561846e-11
3.6    9.062208169903331e-11
3.7    8.700804015156578e-11
3.8000000000000003    8.334947131328927e-11
3.9000000000000004    7.966924991576753e-11
4.    7.598815990054053e-11
4.1    7.232495272088562e-11
4.2    6.869641998102443e-11
4.3    6.511747722176195e-11
4.3999999999999995    6.160125605603459e-11
4.5    5.815920222160193e-11
4.6    5.480117745133307e-11
4.7    5.153556336487277e-11
4.8    4.836936585996809e-11
4.9    4.53083187286578e-11
5.    4.2356985444372884e-11
5.1    3.951885826235874e-11
5.2    3.679645394938807e-11
5.3    3.4191405611184966e-11
5.4    3.1704550219019675e-11
5.5    2.9336011552242014e-11
5.6    2.708527837268306e-11
5.7    2.4951277731453568e-11
5.8    2.293244338012648e-11
5.9    2.1026779318037293e-11
6.    1.9231918556724347e-11
6.1    1.754517722258513e-11
6.2    1.596360415073137e-11
6.3    1.4484026147831e-11
6.4    1.3103089120311224e-11
6.5    1.1817295277558708e-11
6.6    1.0623036628405388e-11
6.7    9.51662499395272e-12
6.8    8.494318761238195e-12
6.9    7.552346600984388e-12
7.    6.686928369111198e-12
7.1    5.894293406322578e-12
7.2    5.170696443235455e-12
7.3    4.5124313105437065e-12
7.4    3.9158426448875225e-12
7.5    3.3773357716621144e-12
7.6    2.893384936164087e-12
7.7    2.460540044435458e-12
7.8    2.075432065020003e-12
7.9    1.7347772327881e-12
8.    1.4353801860656587e-12
8.1    1.1741361586099232e-12
8.2    9.480323386132697e-13
8.3    7.541484978739396e-13
8.4    5.89656985649306e-13
8.5    4.518221734907853e-13
8.6    3.3799942958371943e-13
8.7    2.45633693782373e-13
8.8    1.7225771766154978e-13
8.9    1.1549002746464111e-13
9.    7.303266184902986e-14
9.1    4.266873077491413e-14
9.2    2.2259836735212513e-14
9.3    9.743394801531035e-15
9.4    3.129883604312499e-15
9.5    5.000553850262745e-16
9.6    2.1296192437209057e-18
