0.1    1.917254923425692e-8
0.2    7.330239022410762e-8
0.30000000000000004    1.5751182234680502e-7
0.4    2.6720951727728234e-7
0.5    3.981034786288441e-7
0.6    5.46208242282561e-7
0.7000000000000001    7.07847219879959e-7
0.8    8.79650985750597e-7
0.9    1.0585522144545327e-6
1.    1.241777891542542e-6
1.1    1.4268393434912526e-6
1.2000000000000002    1.6115205634908337e-6
1.3000000000000003    1.7938652473050817e-6
1.4000000000000001    1.972162897266121e-6
1.5000000000000002    2.1449343021114917e-6
1.6    2.3109166553485068e-6
1.7000000000000002    2.46904853469406e-6
1.8000000000000003    2.6184549294679763e-6
1.9000000000000001    2.758432471221437e-6
2.    2.8884344387219016e-6
2.1    3.008050890909564e-6
2.2    3.116996791980843e-6
2.3000000000000003    3.215102912981911e-6
2.4000000000000004    3.302303736405581e-6
2.5000000000000004    3.378625929896927e-6
2.6    3.4441774804601177e-6
2.7    3.499137501913431e-6
2.8000000000000003    3.5437467192209136e-6
2.9000000000000004    3.578298625687249e-6
3.0000000000000004    3.603131302668045e-6
3.1    3.6186198862659708e-6
3.2    3.62516966131347e-6
3.3000000000000003    3.623209759657335e-6
3.4000000000000004    3.613187437244989e-6
3.5000000000000004    3.5955629026631847e-6
3.6    3.570804668505212e-6
3.7    3.539385396159545e-6
3.8000000000000003    3.5017782042481957e-6
3.9000000000000004    3.458453410931121e-6
4.    3.4098756805765402e-6
4.1    3.3565015458243976e-6
4.2    3.298777276796976e-6
4.3    3.2371370700971618e-6
4.3999999999999995    3.1720015312465345e-6
4.5    3.1037764253229184e-6
4.6    3.0328516717334004e-6
4.7    2.9596005602825875e-6
4.8    2.8843791669474473e-6
4.9    2.807525949033187e-6
5.    2.7293615006455032e-6
5.1    2.6501884506618833e-6
5.2    2.5702914866084958e-6
5.3    2.489937489042379e-6
5.4    2.409375762194111e-6
5.5    2.328838347740024e-6
5.6    2.2485404096404756e-6
5.7    2.1686806790000004e-6
5.8    2.089441948873831e-6
5.9    2.01099160986254e-6
6.    1.9334822182018626e-6
6.1    1.8570520888683386e-6
6.2    1.7818259069835763e-6
6.3    1.7079153515119436e-6
6.4    1.6354197259093379e-6
6.5    1.5644265909958955e-6
6.6    1.4950123958949234e-6
6.7    1.427243103405584e-6
6.8    1.3611748066599916e-6
6.9    1.2968543343584747e-6
7.    1.2343198422816914e-6
7.1    1.1736013891472784e-6
7.2    1.1147214952139311e-6
7.3    1.0576956823389509e-6
7.4    1.0025329944688496e-6
7.5    9.492364977882441e-7
7.6    8.978037599719163e-7
7.7    8.482273081806101e-7
7.8    8.004950656145188e-7
7.9    7.545907665911661e-7
8.    7.104943502482633e-7
8.1    6.68182333088595e-7
8.2    6.276281606844287e-7
8.3    5.888025389450397e-7
8.4    5.516737454235338e-7
8.5    5.162079211999961e-7
8.6    4.823693439276945e-7
8.7    4.501206826692211e-7
8.8    4.19423235180548e-7
8.9    3.902371483244417e-7
9.    3.6252162231083923e-7
9.1    3.362350994720093e-7
9.2    3.1133543828470593e-7
9.3    2.8778007335144705e-7
9.4    2.655261620484046e-7
9.5    2.445307185392724e-7
9.6    2.247507358432561e-7
9.700000000000001    2.061432966312945e-7
9.8    1.8866567340840052e-7
9.9    1.7227541872195885e-7
10.    1.56930446016218e-7
10.1    1.425891017322987e-7
10.200000000000001    1.292102292314802e-7
10.3    1.1675322509683885e-7
10.4    1.0517808834569744e-7
10.5    9.444546306189158e-8
10.6    8.451667493388901e-8
10.700000000000001    7.53537621613235e-8
10.8    6.691950116970621e-8
10.9    5.917742755017923e-8
11.    5.20918526190073e-8
11.1    4.562787596947937e-8
11.200000000000001    3.975139436778797e-8
11.3    3.442910732351635e-8
11.4    2.9628519645539402e-8
11.5    2.5317941274562983e-8
11.6    2.1466484664992905e-8
11.700000000000001    1.804405997082281e-8
11.8    1.5021368273077825e-8
11.9    1.236989306978576e-8
12.    1.0061890233970744e-8
12.1    8.0703766299472e-9
12.200000000000001    6.36911756414397e-9
12.3    4.932613233197899e-9
12.4    3.736084319167925e-9
12.5    2.755456869798569e-9
12.6    1.9673465902449974e-9
12.700000000000001    1.349042661993032e-9
12.8    8.784911946372386e-10
12.9    5.342784066553889e-10
13.    2.9561362243159333e-10
13.1    1.4231216457476532e-10
13.200000000000001    5.4778212665055687e-11
13.3    1.3987692441495014e-11
13.4    1.4713106558367113e-12
13.5    1.2438029381902513e-14
