0.1    7.797870837483324e-8
0.2    1.375276672588375e-7
0.30000000000000004    1.8091994537526545e-7
0.4    2.1051296433783316e-7
0.5    2.2860254473270673e-7
0.6    2.3733054410273867e-7
0.7000000000000001    2.3863182578883825e-7
0.8    2.3420712173034128e-7
0.9    2.255097377073376e-7
1.    2.1376320168966655e-7
1.1    1.9998043162339483e-7
1.2000000000000002    1.849836340073396e-7
1.3000000000000003    1.6942645952604216e-7
1.4000000000000001    1.5381662112870524e-7
1.5000000000000002    1.3853777072896696e-7
1.6    1.2386987842915776e-7
1.7000000000000002    1.1000768695720119e-7
1.8000000000000003    9.70770487923688e-8
1.9000000000000001    8.514911578950047e-8
2.    7.42524586721654e-8
2.1    6.438326068170844e-8
2.2    5.551376702747029e-8
2.3000000000000003    4.759918815534543e-8
2.4000000000000004    4.058325677281035e-8
2.5000000000000004    3.440263094971167e-8
2.6    2.8990322086497033e-8
2.7    2.427830973926023e-8
2.8000000000000003    2.0199487080482987e-8
2.9000000000000004    1.66890624386579e-8
3.0000000000000004    1.368552474437811e-8
3.1    1.1131264337221624e-8
3.2    8.972925745006698e-9
3.3000000000000003    7.161555857223376e-9
3.4000000000000004    5.652599386404853e-9
3.5000000000000004    4.405783578739381e-9
3.6    3.384925686027136e-9
3.7    2.5576896074040287e-9
3.8000000000000003    1.8953122025873118e-9
3.9000000000000004    1.3723149195652622e-9
4.    9.662124254340104e-10
4.1    6.572267462772502e-10
4.2    4.2801288967618635e-10
4.3    2.633999339432401e-10
4.3999999999999995    1.501500270921075e-10
4.5    7.673656426272092e-11
4.6    3.3141935038629846e-11
4.7    1.0674592869831979e-11
4.8    1.8047482776518396e-12
4.9    1.7684764842698094e-14
