energy 	 rate 
1.0 	 0.0 
6.0 	 1.273921142051893e-06 
11.0 	 2.3721676075098933e-06 
16.0 	 3.4985742387488675e-06 
21.0 	 4.613791400141098e-06 
26.0 	 5.7625769710735615e-06 
31.0 	 6.916957276929397e-06 
36.0 	 8.076932317708606e-06 
41.0 	 9.253691563257933e-06 
46.0 	 1.0445370101936252e-05 
51.0 	 1.164637319882019e-05 
56.0 	 1.2854835942268627e-05 
61.0 	 1.4078217978846056e-05 
66.0 	 1.5314654396911357e-05 
71.0 	 1.6560415373182272e-05 
76.0 	 1.781550090765881e-05 
81.0 	 1.907804608869985e-05 
86.0 	 2.0364835121075494e-05 
91.0 	 2.165162415345115e-05 
96.0 	 2.2957062302238036e-05 
101.0 	 2.426250045102493e-05 
106.0 	 2.556793859981182e-05 
111.0 	 2.691067498142119e-05 
116.0 	 2.8234762246619327e-05 
121.0 	 2.959614774463994e-05 
126.0 	 3.093888412624931e-05 
131.0 	 3.230026962426993e-05 
136.0 	 3.368030423870179e-05 
141.0 	 3.506033885313364e-05 
146.0 	 3.645902258397673e-05 
151.0 	 3.783905719840859e-05 
156.0 	 3.925639004566293e-05 
161.0 	 4.065507377650603e-05 
166.0 	 4.2072406623760365e-05 
171.0 	 4.350838858742595e-05 
176.0 	 4.492572143468029e-05 
181.0 	 4.6361703398345875e-05 
186.0 	 4.779768536201144e-05 
191.0 	 4.925231644208827e-05 
196.0 	 5.070694752216509e-05 
201.0 	 5.216157860224191e-05 
206.0 	 5.361620968231873e-05 
211.0 	 5.507084076239555e-05 
216.0 	 5.654412095888362e-05 
221.0 	 5.801740115537169e-05 
226.0 	 5.94720322354485e-05 
231.0 	 6.0963961548347806e-05 
236.0 	 6.243724174483587e-05 
241.0 	 6.391052194132393e-05 
246.0 	 6.538380213781199e-05 
251.0 	 6.687573145071129e-05 
256.0 	 6.834901164719935e-05 
261.0 	 6.984094096009867e-05 
266.0 	 7.131422115658671e-05 
271.0 	 7.278750135307478e-05 
276.0 	 7.42794306659741e-05 
281.0 	 7.575271086246215e-05 
286.0 	 7.724464017536146e-05 
291.0 	 7.871792037184953e-05 
296.0 	 8.019120056833758e-05 
301.0 	 8.166448076482564e-05 
306.0 	 8.31377609613137e-05 
311.0 	 8.461104115780178e-05 
316.0 	 8.606567223787859e-05 
321.0 	 8.75203033179554e-05 
326.0 	 8.899358351444346e-05 
331.0 	 9.044821459452031e-05 
336.0 	 9.188419655818588e-05 
341.0 	 9.333882763826269e-05 
346.0 	 9.477480960192829e-05 
351.0 	 9.621079156559385e-05 
356.0 	 9.762812441284821e-05 
361.0 	 9.906410637651376e-05 
366.0 	 0.00010046279010735686 
371.0 	 0.00010188012295461121 
376.0 	 0.00010327880668545431 
381.0 	 0.0001046774904162974 
386.0 	 0.00010605752503072925 
391.0 	 0.00010743755964516111 
396.0 	 0.00010881759425959296 
401.0 	 0.0001101789797576136 
406.0 	 0.00011154036525563422 
411.0 	 0.00011288310163724357 
416.0 	 0.00011420718890244172 
421.0 	 0.00011553127616763984 
426.0 	 0.00011685536343283799 
431.0 	 0.00011816080158162487 
436.0 	 0.00011944759061400053 
441.0 	 0.00012073437964637617 
446.0 	 0.00012202116867875181 
451.0 	 0.00012327065947830498 
456.0 	 0.00012453879939426939 
461.0 	 0.00012576964107741134 
466.0 	 0.00012700048276055324 
471.0 	 0.00012821267532728392 
476.0 	 0.0001294248678940146 
481.0 	 0.0001305997622279228 
486.0 	 0.00013179330567824224 
491.0 	 0.0001329495508957392 
496.0 	 0.00013410579611323618 
501.0 	 0.0001352433922143219 
506.0 	 0.00013636233919899637 
511.0 	 0.00013748128618367087 
516.0 	 0.00013856293493552286 
521.0 	 0.00013964458368737485 
526.0 	 0.0001407075833228156 
531.0 	 0.00014177058295825634 
536.0 	 0.00014279628436087463 
541.0 	 0.0001438219857634929 
546.0 	 0.0001448290380496999 
551.0 	 0.00014581744121949572 
556.0 	 0.00014678719527288025 
561.0 	 0.00014775694932626481 
566.0 	 0.00014868940514682687 
571.0 	 0.00014962186096738892 
576.0 	 0.00015053566767153978 
581.0 	 0.00015143082525927932 
586.0 	 0.00015230733373060767 
591.0 	 0.00015316519308552478 
596.0 	 0.00015400440332403065 
601.0 	 0.00015482496444612525 
606.0 	 0.00015562687645180863 
611.0 	 0.00015642878845749202 
616.0 	 0.0001571934022303529 
621.0 	 0.00015793936688680255 
626.0 	 0.0001586853315432522 
631.0 	 0.00015939399796687938 
636.0 	 0.00016010266439050652 
641.0 	 0.00016079268169772248 
646.0 	 0.0001614454007721159 
651.0 	 0.00016209811984650938 
656.0 	 0.00016271354068808034 
661.0 	 0.00016332896152965128 
666.0 	 0.000163925733254811 
671.0 	 0.00016448520674714823 
676.0 	 0.00016504468023948547 
681.0 	 0.00016556685549900025 
686.0 	 0.000166089030758515 
691.0 	 0.00016659255690161854 
696.0 	 0.0001670587848118996 
701.0 	 0.00016752501272218062 
706.0 	 0.00016795394239963913 
711.0 	 0.0001683828720770977 
716.0 	 0.00016877450352173376 
721.0 	 0.0001691474858499586 
726.0 	 0.00016952046817818339 
731.0 	 0.00016985615227358574 
736.0 	 0.00017017318725257686 
741.0 	 0.00017049022223156795 
746.0 	 0.00017076995897773658 
751.0 	 0.00017103104660749392 
756.0 	 0.0001712734851208401 
761.0 	 0.00017149727451777497 
766.0 	 0.00017170241479829866 
771.0 	 0.00017188890596241108 
776.0 	 0.0001720567480101122 
781.0 	 0.00017220594094140214 
786.0 	 0.00017233648475628084 
791.0 	 0.0001724483794547483 
