Bins 	 Weights 
1.993877551020408 	 0.0 
2.0061224489795917 	 0.025792 
2.0183673469387755 	 0.022787 
2.030612244897959 	 0.023765 
2.0428571428571427 	 0.022907 
2.055102040816326 	 0.027472 
2.06734693877551 	 0.022147 
2.0795918367346937 	 0.024053 
2.091836734693877 	 0.024808 
2.104081632653061 	 0.029292 
2.1163265306122443 	 0.093468 
2.128571428571428 	 0.019806 
2.1408163265306115 	 0.019197 
2.1530612244897953 	 0.022399 
2.1653061224489787 	 0.020428 
2.1775510204081625 	 0.019901 
2.189795918367346 	 0.024367 
2.2020408163265297 	 0.345845 
2.2142857142857135 	 0.008303 
2.226530612244897 	 0.006554 
2.2387755102040807 	 0.00721 
2.251020408163264 	 0.007385 
2.263265306122448 	 0.009076 
2.2755102040816313 	 0.00742 
2.287755102040815 	 0.034251 
2.2999999999999985 	 0.006933 
2.3122448979591823 	 0.006853 
2.3244897959183657 	 0.005126 
2.3367346938775495 	 0.011383 
2.3489795918367333 	 0.006373 
2.3612244897959167 	 0.00542 
2.3734693877551005 	 0.007465 
2.385714285714284 	 0.006382 
2.3979591836734677 	 0.006134 
2.410204081632651 	 0.008318 
2.422448979591835 	 0.005749 
2.4346938775510183 	 0.005307 
2.446938775510202 	 0.167108 
2.4591836734693855 	 0.000919 
2.4714285714285693 	 0.001246 
2.4836734693877527 	 0.001339 
2.4959183673469365 	 0.001152 
2.5081632653061203 	 0.001393 
2.5204081632653037 	 0.001404 
2.5326530612244875 	 0.000973 
2.544897959183671 	 0.000862 
2.5571428571428547 	 0.001053 
2.569387755102038 	 0.00083 
2.581632653061222 	 0.000941 
2.5938775510204053 	 0.000905 
2.606122448979589 	 0.001023 
2.6183673469387725 	 0.000961 
2.6306122448979563 	 0.000925 
2.64285714285714 	 0.000922 
2.6551020408163235 	 0.000824 
2.6673469387755073 	 0.001355 
2.6795918367346907 	 0.000881 
2.6918367346938745 	 0.003802 
2.704081632653058 	 0.000898 
2.7163265306122417 	 0.000899 
2.728571428571425 	 0.000772 
2.740816326530609 	 0.000738 
2.7530612244897923 	 0.00074 
2.765306122448976 	 0.003684 
2.77755102040816 	 0.000676 
2.7897959183673433 	 0.001529 
2.802040816326527 	 0.001049 
2.8142857142857105 	 0.000724 
2.8265306122448943 	 0.000737 
2.8387755102040777 	 0.000683 
2.8510204081632615 	 0.000722 
2.863265306122445 	 0.00069 
2.8755102040816287 	 0.002212 
2.887755102040812 	 0.001153 
2.899999999999996 	 0.000675 
2.9122448979591797 	 0.000628 
2.924489795918363 	 0.003534 
2.936734693877547 	 0.001502 
2.9489795918367303 	 0.000495 
2.961224489795914 	 0.000514 
2.9734693877550975 	 0.002989 
2.9857142857142813 	 0.000507 
2.9979591836734647 	 0.002195 
3.0102040816326485 	 0.000531 
3.022448979591832 	 0.000489 
3.0346938775510157 	 0.000468 
3.0469387755101995 	 0.000462 
3.059183673469383 	 0.004035 
3.0714285714285667 	 0.000361 
3.08367346938775 	 0.00229 
3.095918367346934 	 0.000386 
3.1081632653061173 	 0.000389 
3.120408163265301 	 0.000391 
3.1326530612244845 	 0.000343 
3.1448979591836683 	 0.000545 
3.1571428571428517 	 0.000395 
3.1693877551020355 	 0.000352 
3.181632653061219 	 0.00081 
3.1938775510204027 	 0.000361 
3.2061224489795865 	 0.000327 
3.21836734693877 	 0.000426 
3.2306122448979537 	 0.000321 
3.242857142857137 	 0.000385 
3.255102040816321 	 0.000408 
3.2673469387755043 	 0.000403 
3.279591836734688 	 0.000401 
3.2918367346938715 	 0.000413 
3.3040816326530553 	 0.00038 
3.3163265306122387 	 0.000324 
3.3285714285714225 	 0.000464 
3.3408163265306063 	 0.000559 
3.3530612244897897 	 0.00049 
3.3653061224489735 	 0.000483 
3.377551020408157 	 0.000372 
3.3897959183673407 	 0.00045 
3.402040816326524 	 0.000319 
3.414285714285708 	 0.000278 
3.4265306122448913 	 0.000283 
3.438775510204075 	 0.000321 
3.4510204081632585 	 0.00034 
3.4632653061224423 	 0.000318 
3.475510204081626 	 0.000294 
3.4877551020408095 	 0.00033 
3.4999999999999933 	 0.000388 
3.5122448979591767 	 0.000337 
3.5244897959183605 	 0.00027 
3.536734693877544 	 0.000297 
3.5489795918367277 	 0.000376 
3.561224489795911 	 0.000318 
3.573469387755095 	 0.000302 
3.5857142857142783 	 0.000286 
3.597959183673462 	 0.000346 
3.610204081632646 	 0.000343 
3.6224489795918293 	 0.000289 
3.634693877551013 	 0.000294 
3.6469387755101965 	 0.000363 
3.6591836734693803 	 0.000325 
3.6714285714285637 	 0.000373 
3.6836734693877475 	 0.00031 
3.695918367346931 	 0.000366 
3.7081632653061147 	 0.000327 
3.720408163265298 	 0.000286 
3.732653061224482 	 0.000378 
3.7448979591836657 	 0.00027 
3.757142857142849 	 0.000294 
3.769387755102033 	 0.000329 
3.7816326530612163 	 0.000338 
3.7938775510204 	 0.000294 
3.8061224489795835 	 0.00025 
3.8183673469387673 	 0.000307 
3.8306122448979507 	 0.000324 
3.8428571428571345 	 0.000578 
3.855102040816318 	 0.000374 
3.8673469387755017 	 0.000328 
3.8795918367346856 	 0.000303 
3.891836734693869 	 0.0003 
3.9040816326530527 	 0.000344 
3.916326530612236 	 0.000259 
3.92857142857142 	 0.000286 
3.9408163265306033 	 0.000331 
3.953061224489787 	 0.000464 
3.9653061224489705 	 0.000824 
3.9775510204081543 	 0.001132 
3.9897959183673377 	 0.000836 
4.002040816326521 	 0.000815 
4.014285714285705 	 0.000492 
4.026530612244889 	 0.000618 
4.038775510204072 	 0.000233 
4.051020408163256 	 0.000465 
4.06326530612244 	 0.000249 
4.075510204081623 	 0.000243 
4.0877551020408065 	 0.000242 
4.099999999999991 	 0.000233 
4.112244897959173 	 0.000231 
4.124489795918358 	 0.000315 
4.136734693877541 	 0.00031 
4.148979591836725 	 0.000278 
4.161224489795908 	 0.000282 
4.173469387755093 	 0.000256 
4.185714285714275 	 0.000252 
4.1979591836734595 	 0.000319 
4.210204081632643 	 0.000299 
4.222448979591827 	 0.000204 
4.23469387755101 	 0.000226 
4.246938775510194 	 0.00033 
4.259183673469377 	 0.000347 
4.271428571428562 	 0.000251 
4.283673469387744 	 0.00129 
4.295918367346929 	 0.000234 
4.308163265306112 	 0.000282 
4.320408163265296 	 0.000254 
4.3326530612244785 	 0.000216 
4.344897959183664 	 0.000296 
4.357142857142846 	 0.00025 
4.36938775510203 	 0.000246 
4.381632653061213 	 0.000346 
4.393877551020398 	 0.000264 
4.4061224489795805 	 0.000261 
4.418367346938765 	 0.000281 
4.430612244897947 	 0.000893 
4.442857142857132 	 0.00027 
4.455102040816315 	 0.000274 
4.467346938775499 	 0.000226 
4.4795918367346825 	 0.000229 
4.491836734693867 	 0.000314 
4.504081632653049 	 0.000275 
4.5163265306122335 	 0.000296 
4.528571428571417 	 0.000355 
4.540816326530601 	 0.000314 
4.553061224489784 	 0.000254 
4.565306122448968 	 0.000477 
4.577551020408151 	 0.000279 
4.589795918367336 	 0.000325 
4.602040816326518 	 0.000224 
4.614285714285703 	 0.000266 
4.626530612244886 	 0.000413 
4.63877551020407 	 0.000448 
4.6510204081632525 	 0.000192 
4.663265306122438 	 0.000312 
4.67551020408162 	 0.000238 
4.687755102040804 	 0.000215 
4.699999999999987 	 0.000263 
4.712244897959172 	 0.000237 
4.7244897959183545 	 0.00023 
4.736734693877539 	 0.000288 
4.748979591836722 	 0.00039 
4.761224489795906 	 0.000193 
4.773469387755089 	 0.000209 
4.785714285714273 	 0.000211 
4.7979591836734565 	 0.000203 
4.810204081632641 	 0.000229 
4.822448979591823 	 0.000227 
4.8346938775510075 	 0.000206 
4.846938775510191 	 0.000216 
4.859183673469375 	 0.000279 
4.871428571428558 	 0.000215 
4.883673469387743 	 0.000231 
4.895918367346925 	 0.000259 
4.90816326530611 	 0.000191 
4.920408163265292 	 0.000222 
4.932653061224477 	 0.000287 
4.94489795918366 	 0.000225 
4.957142857142844 	 0.000212 
4.9693877551020265 	 0.000205 
4.981632653061212 	 0.000237 
4.993877551020394 	 0.000226 
5.006122448979578 	 0.000263 
5.018367346938762 	 0.00019 
5.030612244897946 	 0.000225 
5.0428571428571285 	 0.000352 
5.055102040816313 	 0.000286 
5.067346938775496 	 0.000238 
5.07959183673468 	 0.000191 
5.091836734693863 	 0.000201 
5.104081632653047 	 0.000227 
5.1163265306122305 	 0.000152 
5.128571428571415 	 0.000235 
5.140816326530597 	 0.000236 
5.153061224489782 	 0.000325 
5.165306122448965 	 0.000226 
5.177551020408149 	 0.000228 
5.189795918367332 	 0.000185 
5.202040816326517 	 0.000174 
5.214285714285699 	 0.000253 
5.226530612244884 	 0.000166 
5.238775510204066 	 0.000272 
5.251020408163251 	 0.000182 
5.263265306122434 	 0.000182 
5.275510204081618 	 0.00089 
5.287755102040801 	 0.000232 
5.299999999999986 	 0.000202 
5.312244897959168 	 0.000163 
5.324489795918352 	 0.00025 
5.336734693877536 	 0.000236 
5.34897959183672 	 0.000217 
5.3612244897959025 	 0.00021 
5.373469387755087 	 0.00018 
5.38571428571427 	 0.000272 
5.397959183673454 	 0.000281 
5.410204081632637 	 0.000258 
5.422448979591822 	 0.000222 
5.4346938775510045 	 0.000247 
5.446938775510189 	 0.000398 
5.459183673469371 	 0.000228 
5.471428571428556 	 0.000233 
5.483673469387739 	 0.000236 
5.495918367346923 	 0.000226 
5.508163265306106 	 0.000215 
5.520408163265291 	 0.000226 
5.532653061224473 	 0.000206 
5.544897959183658 	 0.000163 
5.557142857142841 	 0.000159 
5.569387755102025 	 0.000252 
5.581632653061208 	 0.000162 
5.593877551020392 	 0.00045 
5.606122448979575 	 0.000252 
5.61836734693876 	 0.000352 
5.630612244897942 	 0.000234 
5.642857142857126 	 0.000412 
5.65510204081631 	 0.001207 
5.667346938775494 	 0.000278 
5.6795918367346765 	 0.000459 
5.691836734693862 	 0.00027 
5.704081632653044 	 0.000193 
5.716326530612228 	 0.000211 
5.728571428571411 	 0.000243 
5.740816326530596 	 0.000262 
5.7530612244897785 	 0.000127 
5.765306122448963 	 0.000205 
5.777551020408145 	 0.000333 
5.78979591836733 	 0.000489 
5.802040816326513 	 0.000208 
5.814285714285697 	 0.000251 
