Bins	Weights
1993.8775510204082	0.0
2006.1224489795918	0.025792
2018.3673469387754	0.022787
2030.612244897959	0.023765
2042.8571428571427	0.022907
2055.1020408163263	0.027472
2067.34693877551	0.022147
2079.5918367346935	0.024053
2091.836734693877	0.024808
2104.0816326530608	0.029292
2116.3265306122444	0.093468
2128.571428571428	0.019806
2140.8163265306116	0.019197
2153.061224489795	0.022399
2165.306122448979	0.020428
2177.5510204081625	0.019901
2189.795918367346	0.024367
2202.0408163265297	0.345845
2214.2857142857133	0.008303
2226.530612244897	0.006554
2238.7755102040805	0.00721
2251.020408163264	0.007385
2263.265306122448	0.009076
2275.5102040816314	0.00742
2287.755102040815	0.034251
2299.9999999999986	0.006933
2312.2448979591823	0.006853
2324.489795918366	0.005126
2336.7346938775495	0.011383
2348.979591836733	0.006373
2361.2244897959167	0.00542
2373.4693877551003	0.007465
2385.714285714284	0.006382
2397.9591836734676	0.006134
2410.204081632651	0.008318
2422.448979591835	0.005749
2434.6938775510184	0.005307
2446.938775510202	0.167108
2459.1836734693857	0.000919
2471.4285714285693	0.001246
2483.673469387753	0.001339
2495.9183673469365	0.001152
2508.16326530612	0.001393
2520.4081632653038	0.001404
2532.6530612244874	0.000973
2544.897959183671	0.000862
2557.1428571428546	0.001053
2569.387755102038	0.00083
2581.632653061222	0.000941
2593.8775510204055	0.000905
2606.122448979589	0.001023
2618.3673469387727	0.000961
2630.6122448979563	0.000925
2642.85714285714	0.000922
2655.1020408163236	0.000824
2667.346938775507	0.001355
2679.591836734691	0.000881
2691.8367346938744	0.003802
2704.081632653058	0.000898
2716.3265306122416	0.000899
2728.5714285714253	0.000772
2740.816326530609	0.000738
2753.0612244897925	0.00074
2765.306122448976	0.003684
2777.5510204081597	0.000676
2789.7959183673433	0.001529
2802.040816326527	0.001049
2814.2857142857106	0.000724
2826.530612244894	0.000737
2838.775510204078	0.000683
2851.0204081632614	0.000722
2863.265306122445	0.00069
2875.5102040816287	0.002212
2887.7551020408123	0.001153
2899.999999999996	0.000675
2912.2448979591795	0.000628
2924.489795918363	0.003534
2936.7346938775468	0.001502
2948.9795918367304	0.000495
2961.224489795914	0.000514
2973.4693877550976	0.002989
2985.7142857142812	0.000507
2997.959183673465	0.002195
3010.2040816326485	0.000531
3022.448979591832	0.000489
3034.6938775510157	0.000468
3046.9387755101993	0.000462
3059.183673469383	0.004035
3071.4285714285666	0.000361
3083.67346938775	0.00229
3095.918367346934	0.000386
3108.1632653061174	0.000389
3120.408163265301	0.000391
3132.6530612244846	0.000343
3144.8979591836683	0.000545
3157.142857142852	0.000395
3169.3877551020355	0.000352
3181.632653061219	0.00081
3193.8775510204027	0.000361
3206.1224489795864	0.000327
3218.36734693877	0.000426
3230.6122448979536	0.000321
3242.857142857137	0.000385
3255.102040816321	0.000408
3267.3469387755044	0.000403
3279.591836734688	0.000401
3291.8367346938717	0.000413
3304.0816326530553	0.00038
3316.326530612239	0.000324
3328.5714285714225	0.000464
3340.816326530606	0.000559
3353.0612244897898	0.00049
3365.3061224489734	0.000483
3377.551020408157	0.000372
3389.7959183673406	0.00045
3402.0408163265242	0.000319
3414.285714285708	0.000278
3426.5306122448915	0.000283
3438.775510204075	0.000321
3451.0204081632587	0.00034
3463.2653061224423	0.000318
3475.510204081626	0.000294
