Bins 	 Weights 
1.993877551020408 	 0.0 
2.0061224489795917 	 0.145409 
2.0183673469387755 	 0.144146 
2.030612244897959 	 0.139981 
2.0428571428571427 	 0.139093 
2.055102040816326 	 0.138025 
2.06734693877551 	 0.14558 
2.0795918367346937 	 0.140266 
2.091836734693877 	 0.142192 
2.104081632653061 	 0.133978 
2.1163265306122443 	 0.139243 
2.128571428571428 	 0.139938 
2.1408163265306115 	 0.134939 
2.1530612244897953 	 0.133237 
2.1653061224489787 	 0.134992 
2.1775510204081625 	 0.13627 
2.189795918367346 	 0.140351 
2.2020408163265297 	 0.136865 
2.2142857142857135 	 0.137152 
2.226530612244897 	 0.131805 
2.2387755102040807 	 0.13416 
2.251020408163264 	 0.136697 
2.263265306122448 	 0.132789 
2.2755102040816313 	 0.134259 
2.287755102040815 	 0.133881 
2.2999999999999985 	 0.126826 
2.3122448979591823 	 0.132593 
2.3244897959183657 	 0.131121 
2.3367346938775495 	 0.125755 
2.3489795918367333 	 0.125014 
2.3612244897959167 	 0.127296 
2.3734693877551005 	 0.12999 
2.385714285714284 	 0.128674 
2.3979591836734677 	 0.126153 
2.410204081632651 	 0.12872 
2.422448979591835 	 0.129694 
2.4346938775510183 	 0.130034 
2.446938775510202 	 0.12545 
2.4591836734693855 	 0.130101 
2.4714285714285693 	 0.122436 
2.4836734693877527 	 0.124629 
2.4959183673469365 	 0.131227 
2.5081632653061203 	 0.119746 
2.5204081632653037 	 0.128945 
2.5326530612244875 	 0.121771 
2.544897959183671 	 0.125774 
2.5571428571428547 	 0.118833 
2.569387755102038 	 0.127566 
2.581632653061222 	 0.121857 
2.5938775510204053 	 0.126304 
2.606122448979589 	 0.12091 
2.6183673469387725 	 4.77161 
2.6306122448979563 	 0.000767 
2.64285714285714 	 0.001373 
2.6551020408163235 	 0.000538 
2.6673469387755073 	 0.000506 
2.6795918367346907 	 0.000563 
2.6918367346938745 	 0.000527 
2.704081632653058 	 0.000533 
2.7163265306122417 	 0.000596 
2.728571428571425 	 0.000509 
2.740816326530609 	 0.000555 
2.7530612244897923 	 0.000666 
2.765306122448976 	 0.000493 
2.77755102040816 	 0.000531 
2.7897959183673433 	 0.000584 
2.802040816326527 	 0.000629 
2.8142857142857105 	 0.00049 
2.8265306122448943 	 0.000615 
2.8387755102040777 	 0.000549 
2.8510204081632615 	 0.000593 
2.863265306122445 	 0.00065 
2.8755102040816287 	 0.000577 
