energy 	 mean 	 psig1 	 nsig1 	 psig2 	 nsig2 
37 	 50.48317349347196 	 58.114301640539985 	 42.85204534640393 	 73.37655793467604 	 27.589789052267875 
38 	 52.19454360020398 	 59.94496504234813 	 44.44412215805983 	 75.44580792663643 	 28.943279273771523 
39 	 53.95636333028715 	 61.85428496270708 	 46.05844169786722 	 77.65012822754693 	 30.262598433027357 
40 	 55.711037133722115 	 63.72040435730494 	 47.70166991013929 	 79.7391388044706 	 31.68293546297363 
41 	 57.43564300260987 	 65.53066698527222 	 49.340619019947525 	 81.72071495059691 	 33.15057105462284 
42 	 59.17884595828174 	 67.41176666323237 	 50.94592525333111 	 83.87760807313363 	 34.48008384342985 
43 	 60.93617684059186 	 69.31706587891374 	 52.55528780226999 	 86.07884395555747 	 35.79350972562625 
44 	 62.69360349074868 	 71.18748174508889 	 54.19972523640847 	 88.17523825376932 	 37.211968727728035 
45 	 64.46606394443779 	 73.0747002841265 	 55.85742760474909 	 90.2919729635039 	 38.64015492537168 
46 	 66.25166455962916 	 74.95561237494749 	 57.54771674431083 	 92.36350800558415 	 40.139821113674174 
47 	 68.09054313252722 	 76.91975563043933 	 59.261330634615106 	 94.57818062626353 	 41.6029056387909 
48 	 69.8868216961486 	 78.83402371319607 	 60.93961967910113 	 96.72842774729102 	 43.04521564500619 
49 	 71.69357397381278 	 80.76675161075936 	 62.62039633686619 	 98.91310688465254 	 44.474041062973015 
50 	 73.5141418868649 	 82.69929376744452 	 64.3289900062853 	 101.06959752860374 	 45.95868624512608 
51 	 75.28493162981358 	 84.56751985717887 	 66.0023434024483 	 103.13269631190943 	 47.43716694771774 
52 	 77.11485347490927 	 86.50758316141213 	 67.7221237884064 	 105.29304253441785 	 48.93666441540069 
53 	 78.97214125695565 	 88.48171843910777 	 69.46256407480354 	 107.50087280341198 	 50.443409710499324 
54 	 80.82475361553827 	 90.42241960234733 	 71.22708762872921 	 109.61775157596547 	 52.03175565511107 
55 	 82.62908266823138 	 92.3320643672627 	 72.92610096920005 	 111.73802776532534 	 53.52013757113741 
