energy 	 mean 	 psig1 	 nsig1 	 psig2 	 nsig2 
110 	 195.60393529875265 	 211.29179150410454 	 179.91607909340075 	 242.66750391480835 	 148.54036668269694 
111 	 197.70722461944146 	 213.44444252834796 	 181.97000671053496 	 244.91887834616097 	 150.49557089272196 
112 	 199.87057289726587 	 215.7421504127432 	 183.99899538178855 	 247.48530544369785 	 152.2558403508339 
113 	 201.9870164676454 	 218.01474398803492 	 185.95928894725586 	 250.07019902881402 	 153.90383390647676 
114 	 204.19345847469026 	 220.2632310968052 	 188.1236858525753 	 252.40277634103515 	 155.98414060834537 
115 	 206.35323200741993 	 222.47375446089166 	 190.2327095539482 	 254.7147993678351 	 157.99166464700477 
116 	 208.53413450011988 	 224.7130123132854 	 192.35525668695436 	 257.0707679396164 	 159.99750106062336 
117 	 210.71166639259712 	 226.9040982273094 	 194.51923455788486 	 259.2889618967339 	 162.13437088846032 
118 	 212.7247060054092 	 229.01559263048972 	 196.43381938032866 	 261.5973658806508 	 163.8520461301676 
119 	 214.88628985203692 	 231.29659531362208 	 198.47598439045177 	 264.11720623679236 	 165.6553734672815 
120 	 217.0608121221169 	 233.54506262886696 	 200.5765616153668 	 266.51356364236705 	 167.60806060186673 
121 	 219.21063325685665 	 235.8016513532699 	 202.6196151604434 	 268.98368754609635 	 169.43757896761696 
122 	 221.3502013342148 	 238.0984228057865 	 204.6019798626431 	 271.5948657489299 	 171.1055369194997 
123 	 223.46897306700257 	 240.30231106483947 	 206.63563506916566 	 273.96898706051326 	 172.96895907349187 
124 	 225.61123379239342 	 242.4911468710148 	 208.73132071377205 	 276.25097302825753 	 174.9714945565293 
125 	 227.73772917193284 	 244.7217889679436 	 210.75366937592207 	 278.6899085599652 	 176.78554978390048 
126 	 229.95186247274248 	 246.9899422890001 	 212.91378265648484 	 281.0661019215154 	 178.8376230239696 
127 	 232.09061942391028 	 249.20253976819498 	 214.97869907962559 	 283.42638045676443 	 180.75485839105613 
128 	 234.2058325009837 	 251.44039415778818 	 216.9712708441792 	 285.9095174713971 	 182.50214753057026 
129 	 236.46229238139858 	 253.73202953146875 	 219.1925552313284 	 288.27150383160915 	 184.65308093118804 
