energy 	 mean 	 psig1 	 nsig1 	 psig2 	 nsig2 
103 	 4.311459913773676 	 4.36188328072851 	 4.2610365468188425 	 4.462730014638178 	 4.160189812909175 
104 	 4.314053950280816 	 4.36451635364722 	 4.263591546914412 	 4.465441160380027 	 4.1626667401816055 
105 	 4.31604509180367 	 4.366367180585138 	 4.265723003022202 	 4.467011358148075 	 4.165078825459266 
106 	 4.318071848169904 	 4.368249470207471 	 4.267894226132337 	 4.468604714282605 	 4.167538982057203 
107 	 4.320753532658134 	 4.370947112899229 	 4.27055995241704 	 4.471334273381418 	 4.170172791934851 
108 	 4.322923299565846 	 4.3731968088713264 	 4.272649790260366 	 4.473743827482287 	 4.1721027716494055 
109 	 4.325183057188671 	 4.375499067132823 	 4.274867047244518 	 4.476131087021129 	 4.174235027356213 
110 	 4.327409348378753 	 4.377536899436728 	 4.277281797320778 	 4.477792001552678 	 4.177026695204828 
111 	 4.329392304926285 	 4.379545963083903 	 4.2792386467686665 	 4.47985327939914 	 4.1789313304534295 
112 	 4.33153013484318 	 4.381755780463118 	 4.281304489223242 	 4.482207071702995 	 4.180853197983365 
113 	 4.33359101873083 	 4.383668438335212 	 4.283513599126449 	 4.483823277543974 	 4.183358759917687 
114 	 4.3357793935227384 	 4.385759146806842 	 4.2857996402386345 	 4.4857186533750495 	 4.185840133670427 
115 	 4.337964530943796 	 4.387993322585835 	 4.287935739301757 	 4.488050905869914 	 4.187878156017678 
116 	 4.3397846739391035 	 4.389857012189295 	 4.289712335688912 	 4.490001688689677 	 4.18956765918853 
117 	 4.341762740496017 	 4.391713259635027 	 4.291812221357007 	 4.4916142979130464 	 4.191911183078987 
118 	 4.343884538947746 	 4.393965899292453 	 4.2938031786030395 	 4.494128619981867 	 4.1936404579136255 
119 	 4.345851573136248 	 4.3958973068407605 	 4.295805839431736 	 4.495988774249786 	 4.195714372022711 
120 	 4.348004851832501 	 4.397987066094309 	 4.298022637570693 	 4.497951494617927 	 4.198058209047075 
121 	 4.350075352017636 	 4.399926720823755 	 4.3002239832115166 	 4.499629458435995 	 4.200521245599277 
122 	 4.351925896989003 	 4.401637221614994 	 4.302214572363011 	 4.5010598708669765 	 4.202791923111029 
123 	 4.3536764441245275 	 4.4035473684794315 	 4.3038055197696234 	 4.50328921718924 	 4.204063671059815 
124 	 4.355683964727473 	 4.405718292487401 	 4.305649636967545 	 4.505786948007257 	 4.205580981447689 
125 	 4.357627392086599 	 4.40751220726748 	 4.307742576905717 	 4.507281837629244 	 4.207972946543953 
126 	 4.359828389640648 	 4.409435725255201 	 4.310221054026095 	 4.508650396484307 	 4.211006382796989 
127 	 4.361798368595464 	 4.411454876822569 	 4.312141860368358 	 4.51076789327678 	 4.2128288439141475 
128 	 4.363326977208752 	 4.413339528575514 	 4.31331442584199 	 4.513364631309036 	 4.213289323108468 
129 	 4.364955264708993 	 4.414965807763519 	 4.3149447216544665 	 4.514986893872572 	 4.214923635545413 
130 	 4.366665370464539 	 4.416542678127654 	 4.316788062801424 	 4.516297293453883 	 4.217033447475195 
131 	 4.368843223377554 	 4.418908949090399 	 4.318777497664708 	 4.51904040051609 	 4.218646046239018 
132 	 4.370348795531593 	 4.420317532136832 	 4.320380058926355 	 4.520255005347309 	 4.220442585715878 
133 	 4.372199085488859 	 4.422119270523345 	 4.322278900454372 	 4.521959640592318 	 4.2224385303854 
134 	 4.374479491484769 	 4.424396838608747 	 4.324562144360792 	 4.524231532856701 	 4.224727450112837 
135 	 4.376044438751676 	 4.425955423233751 	 4.326133454269601 	 4.5257773921979005 	 4.226311485305452 
136 	 4.377740425916715 	 4.427564097812629 	 4.3279167540208014 	 4.527211441604457 	 4.2282694102289735 
137 	 4.379314997522189 	 4.4290761106555685 	 4.32955388438881 	 4.528598336922327 	 4.230031658122051 
138 	 4.380994721066523 	 4.431070451027626 	 4.3309189911054204 	 4.5312219109498315 	 4.230767531183215 
139 	 4.3828081762414355 	 4.432876508282911 	 4.33273984419996 	 4.5330131723658615 	 4.232603180117009 
140 	 4.384440878683781 	 4.434309891553994 	 4.334571865813569 	 4.534047917294419 	 4.234833840073144 
141 	 4.386210114388922 	 4.436174115096454 	 4.336246113681389 	 4.536102116511521 	 4.236318112266322 
142 	 4.387657382620986 	 4.437678047958507 	 4.337636717283465 	 4.537719378633549 	 4.237595386608424 
143 	 4.389295096716148 	 4.43936805480798 	 4.339222138624315 	 4.539513970991646 	 4.23907622244065 
144 	 4.391238628202059 	 4.441252820938353 	 4.341224435465764 	 4.541281206410942 	 4.241196049993175 
145 	 4.392637058691253 	 4.442539076949988 	 4.342735040432519 	 4.542343113467456 	 4.242931003915051 
146 	 4.394290112768936 	 4.444301422834097 	 4.3442788027037755 	 4.544324042964417 	 4.244256182573455 
147 	 4.396068049215517 	 4.446150802410144 	 4.345985296020889 	 4.5463163087993985 	 4.245819789631635 
148 	 4.397470540430719 	 4.447561798532529 	 4.347379282328909 	 4.54774431473615 	 4.247196766125288 
149 	 4.399202359061757 	 4.4493881103423805 	 4.349016607781134 	 4.549759612903626 	 4.248645105219888 
150 	 4.400695117573147 	 4.450871584407096 	 4.350518650739197 	 4.551224518074995 	 4.250165717071298 
151 	 4.402076812160173 	 4.452279245526241 	 4.351874378794105 	 4.552684112258376 	 4.25146951206197 
152 	 4.404049064542788 	 4.454438520032245 	 4.35365960905333 	 4.555217431011162 	 4.252880698074414 
153 	 4.405465807730424 	 4.455876135729213 	 4.355055479731636 	 4.556696791726789 	 4.25423482373406 
154 	 4.406597336772337 	 4.457067437607204 	 4.356127235937469 	 4.55800763927694 	 4.255187034267734 
155 	 4.408229628072495 	 4.458739311163591 	 4.357719944981398 	 4.559758677345783 	 4.256700578799206 
156 	 4.409557849747172 	 4.46008460335012 	 4.359031096144223 	 4.561138110556017 	 4.257977588938326 
157 	 4.4110451075746395 	 4.461630105657181 	 4.360460109492098 	 4.562800101822265 	 4.2592901133270145 
158 	 4.412822231573884 	 4.463163175876213 	 4.362481287271555 	 4.563845064480872 	 4.261799398666896 
159 	 4.414540050203669 	 4.464972371619376 	 4.364107728787963 	 4.565837014450787 	 4.263243085956551 
160 	 4.416202633171912 	 4.467091364094966 	 4.365313902248859 	 4.568868825941071 	 4.263536440402754 
161 	 4.41716364460562 	 4.467806488211412 	 4.366520800999828 	 4.569092175422997 	 4.2652351137882425 
162 	 4.418401793332634 	 4.468929040896408 	 4.367874545768859 	 4.5699835360239565 	 4.266820050641311 
163 	 4.420064554431636 	 4.47090003544217 	 4.369229073421101 	 4.57257099746324 	 4.267558111400032 
164 	 4.421600979266156 	 4.472514399228138 	 4.370687559304174 	 4.574341239152103 	 4.268860719380209 
165 	 4.423106483921982 	 4.473782187341478 	 4.372430780502486 	 4.57513359418047 	 4.271079373663494 
166 	 4.424267883616106 	 4.474865608701072 	 4.37367015853114 	 4.576061058871005 	 4.272474708361207 
167 	 4.425524927696942 	 4.476278928406186 	 4.374770926987697 	 4.5777869298246765 	 4.273262925569207 
168 	 4.427029604669354 	 4.477939752552694 	 4.3761194567860136 	 4.579760048319375 	 4.274299161019332 
169 	 4.428590637300562 	 4.47969147192079 	 4.377489802680334 	 4.581893141161247 	 4.275288133439878 
170 	 4.429739101174009 	 4.48090291007868 	 4.378575292269338 	 4.583230527888022 	 4.276247674459997 
171 	 4.430892747410861 	 4.482292869199557 	 4.379492625622166 	 4.585093112776947 	 4.276692382044775 
172 	 4.432416661679334 	 4.4838532563855 	 4.380980066973168 	 4.586726445797832 	 4.278106877560837 
173 	 4.433413475853034 	 4.484787559731875 	 4.382039391974193 	 4.587535727489557 	 4.279291224216511 
174 	 4.434755264655664 	 4.486243263300901 	 4.383267266010426 	 4.589219260591376 	 4.280291268719951 
175 	 4.436316238293289 	 4.487712324366662 	 4.384920152219916 	 4.590504496513408 	 4.282127980073169 
176 	 4.437451237697584 	 4.488925950629178 	 4.385976524765989 	 4.591875376492367 	 4.2830270989028 
177 	 4.4387370485716 	 4.490394544507508 	 4.387079552635692 	 4.5937095363793246 	 4.283764560763875 
178 	 4.440185713427817 	 4.491808301947851 	 4.388563124907782 	 4.59505347898792 	 4.285317947867714 
179 	 4.44146838583565 	 4.492953251313812 	 4.389983520357488 	 4.595922982270135 	 4.287013789401165 
180 	 4.4426848453856325 	 4.494469580291381 	 4.390900110479884 	 4.598039050102877 	 4.2873306406683875 
181 	 4.44394039437632 	 4.495955660614316 	 4.391925128138324 	 4.5999861930903085 	 4.287894595662331 
182 	 4.445302037626975 	 4.4973851294121285 	 4.393218945841822 	 4.601551312982435 	 4.289052762271515 
183 	 4.446724569309841 	 4.498872124274551 	 4.39457701434513 	 4.603167234203973 	 4.290281904415709 
184 	 4.4480422864332905 	 4.499911164360045 	 4.396173408506536 	 4.603648920213554 	 4.292435652653027 
185 	 4.449300949991038 	 4.500845821313313 	 4.397756078668762 	 4.603935563957865 	 4.2946663360242106 
186 	 4.450408492562629 	 4.502039655168378 	 4.39877732995688 	 4.605301980379877 	 4.295515004745382 
187 	 4.451652522537487 	 4.503247052754444 	 4.40005799232053 	 4.606436113188358 	 4.296868931886617 
188 	 4.452788387795305 	 4.5043389754987935 	 4.401237800091817 	 4.607440150905772 	 4.2981366246848385 
189 	 4.453895283146779 	 4.505500074073903 	 4.402290492219655 	 4.608709655928151 	 4.299080910365407 
190 	 4.455340772014475 	 4.50691278745628 	 4.40376875657267 	 4.610056818339892 	 4.300624725689058 
191 	 4.456684654880768 	 4.50828947231249 	 4.405079837449047 	 4.611499107175933 	 4.3018702025856035 
192 	 4.4577030637825175 	 4.50908713164196 	 4.406318995923075 	 4.611855267360843 	 4.303550860204192 
193 	 4.458780936303621 	 4.510168468305417 	 4.407393404301826 	 4.612943532309007 	 4.304618340298235 
194 	 4.460061065046248 	 4.511500619781808 	 4.408621510310688 	 4.614379729252928 	 4.305742400839568 
195 	 4.461409050179211 	 4.512662988471737 	 4.410155111886684 	 4.615170865056789 	 4.307647235301633 
196 	 4.462689345507602 	 4.513913585355519 	 4.411465105659685 	 4.616362065051353 	 4.309016625963851 
197 	 4.4636184002529244 	 4.5149751503354505 	 4.412261650170398 	 4.617688650500503 	 4.309548150005346 
198 	 4.464810971758549 	 4.516051518306696 	 4.413570425210402 	 4.61853261140299 	 4.311089332114109 
199 	 4.466058559569215 	 4.517026893687541 	 4.415090225450889 	 4.618963561924194 	 4.313153557214236 
200 	 4.467332776169297 	 4.5182329885795065 	 4.416432563759087 	 4.620033413399925 	 4.314632138938668 
201 	 4.468423128641862 	 4.51947063890607 	 4.417375618377654 	 4.621565659434486 	 4.315280597849238 
202 	 4.4693846015632 	 4.520519383520946 	 4.418249819605454 	 4.622788947436437 	 4.315980255689963 
203 	 4.470545165260725 	 4.521529318005791 	 4.419561012515659 	 4.623497623495923 	 4.317592707025526 
204 	 4.471411304816678 	 4.522487374248536 	 4.420335235384821 	 4.6246395131122515 	 4.318183096521105 
205 	 4.472520616628002 	 4.523711254533037 	 4.421329978722968 	 4.626092530343107 	 4.3189487029128975 
206 	 4.474034928538219 	 4.525109730224001 	 4.422960126852438 	 4.627259333595562 	 4.320810523480876 
207 	 4.475314999550641 	 4.526450612352486 	 4.424179386748797 	 4.628721837956175 	 4.321908161145108 
208 	 4.476198675595459 	 4.527142366301101 	 4.425254984889817 	 4.629029747712385 	 4.323367603478532 
209 	 4.477026784646657 	 4.527688844084115 	 4.4263647252092 	 4.62901296295903 	 4.3250406063342846 
210 	 4.478148602477458 	 4.528852707861122 	 4.427444497093794 	 4.63026091862845 	 4.326036286326467 
211 	 4.479681724845994 	 4.530364806568879 	 4.428998643123109 	 4.631730970014648 	 4.32763247967734 
212 	 4.480765936344784 	 4.53129810420202 	 4.430233768487548 	 4.632362439916491 	 4.329169432773076 
213 	 4.481620643130199 	 4.5323634835119595 	 4.430877802748439 	 4.633849164275481 	 4.329392121984918 
214 	 4.482798814247136 	 4.533417078273955 	 4.432180550220317 	 4.634653606327594 	 4.330944022166679 
215 	 4.483792978864333 	 4.53427610585514 	 4.433309851873526 	 4.635242359836753 	 4.332343597891913 
216 	 4.484786273689244 	 4.535425244554324 	 4.434147302824164 	 4.636703186284484 	 4.332869361094005 
217 	 4.4861210930469735 	 4.536841190843178 	 4.435400995250769 	 4.638281386435586 	 4.333960799658361 
218 	 4.487250598802394 	 4.537904798812764 	 4.436596398792024 	 4.639213198833502 	 4.335287998771285 
219 	 4.488411019803313 	 4.538859143646796 	 4.43796289595983 	 4.639755391333763 	 4.337066648272863 
220 	 4.489352180451126 	 4.53995964697722 	 4.438744713925033 	 4.641174580029408 	 4.337529780872845 
221 	 4.490181370353783 	 4.5408465009790575 	 4.439516239728508 	 4.6421767622296075 	 4.338185978477958 
222 	 4.4912931420218944 	 4.5417756798927655 	 4.440810604151023 	 4.642740755634508 	 4.339845528409281 
223 	 4.492555143485218 	 4.542894214577731 	 4.442216072392704 	 4.643572356762758 	 4.341537930207678 
224 	 4.493424002981737 	 4.543864256528484 	 4.4429837494349895 	 4.644744763621979 	 4.342103242341494 
225 	 4.4943425466255205 	 4.544687097401969 	 4.443997995849072 	 4.645376198954865 	 4.343308894296176 
226 	 4.495460883384809 	 4.54564328964368 	 4.445278477125939 	 4.646008102161422 	 4.344913664608197 
227 	 4.496401676473686 	 4.54681817945057 	 4.445985173496801 	 4.647651185404339 	 4.3451521675430325 
228 	 4.4974617628923355 	 4.547916500114871 	 4.4470070256698 	 4.648825974559943 	 4.3460975512247275 
229 	 4.498305613929752 	 4.54852441434391 	 4.4480868135155935 	 4.648962015172225 	 4.347649212687278 
230 	 4.499218934822645 	 4.549277180313246 	 4.449160689332044 	 4.6493936712944475 	 4.3490441983508425 
231 	 4.500305048094848 	 4.550399424054018 	 4.450210672135678 	 4.6505881759723575 	 4.350021920217339 
232 	 4.501265457912659 	 4.551305837949682 	 4.451225077875636 	 4.651386598023729 	 4.351144317801589 
233 	 4.502220374033446 	 4.552223806628484 	 4.452216941438409 	 4.652230671818558 	 4.352210076248334 
234 	 4.503390947488242 	 4.5535207014663275 	 4.453261193510157 	 4.653780209422497 	 4.353001685553987 
235 	 4.504133938774283 	 4.55421021950442 	 4.454057658044145 	 4.6543627809646955 	 4.35390509658387 
236 	 4.504920368315288 	 4.554876450697674 	 4.454964285932902 	 4.654788615462445 	 4.35505212116813 
237 	 4.506086468528329 	 4.555905079736398 	 4.45626785732026 	 4.6555423021525355 	 4.356630634904122 
238 	 4.506898585967755 	 4.556770779470428 	 4.457026392465082 	 4.656515166475773 	 4.357282005459736 
239 	 4.5078346882654365 	 4.5576255811057464 	 4.458043795425127 	 4.657207366786367 	 4.358462009744506 
240 	 4.5089659992785 	 4.558657730422521 	 4.459274268134479 	 4.658041192710562 	 4.359890805846438 
241 	 4.510057466083743 	 4.559784626174971 	 4.460330305992515 	 4.659238946357428 	 4.360875985810058 
242 	 4.510685418784001 	 4.560431270553369 	 4.460939567014632 	 4.6599229740921055 	 4.361447863475896 
243 	 4.511939797835227 	 4.56186487855559 	 4.462014717114864 	 4.661715039996316 	 4.362164555674139 
244 	 4.5134113496472015 	 4.563106938375924 	 4.463715760918479 	 4.662498115833368 	 4.364324583461035 
245 	 4.514046696141966 	 4.563811569373908 	 4.464281822910023 	 4.663341315837792 	 4.364752076446139 
246 	 4.514921818510484 	 4.564879756687114 	 4.464963880333853 	 4.664795633040376 	 4.365048003980591 
247 	 4.51546097386323 	 4.565171400989003 	 4.465750546737457 	 4.664592255240549 	 4.366329692485911 
248 	 4.516142243948969 	 4.565840969411598 	 4.46644351848634 	 4.665238420336855 	 4.367046067561083 
249 	 4.517299703264094 	 4.567090593293215 	 4.467508813234972 	 4.666672373351458 	 4.367927033176729 
250 	 4.518304532706052 	 4.567885470816888 	 4.468723594595216 	 4.667047347038561 	 4.369561718373544 
251 	 4.519456830764627 	 4.568821010893193 	 4.470092650636061 	 4.667549371150324 	 4.37136429037893 
252 	 4.520445212123022 	 4.570058980412093 	 4.4708314438339505 	 4.669286516990235 	 4.371603907255809 
253 	 4.521220783890686 	 4.571027242962018 	 4.471414324819355 	 4.67064016110468 	 4.371801406676692 
254 	 4.522233231707316 	 4.5719522064498905 	 4.472514256964742 	 4.67139015593504 	 4.373076307479593 
255 	 4.523041917416432 	 4.572750013386133 	 4.47333382144673 	 4.672166205325535 	 4.3739176295073285 
256 	 4.5239071347678355 	 4.573484181370769 	 4.474330088164902 	 4.672638274576635 	 4.375175994959036 
257 	 4.525028931628415 	 4.574534309271625 	 4.475523553985205 	 4.673545064558045 	 4.376512798698785 
