x   y   high    low
121.5 4.020895547805497 4.061523804259176 3.980267291351819
122.5 4.021617409950758 4.063403793391522 3.979831026509993
123.5 4.023673603491177 4.0637673665643 3.9835798404180536
124.5 4.025154929162388 4.064578064302397 3.9857317940223775
125.5 4.026389972159913 4.066947610216158 3.9858323341036668
126.5 4.0291290468622964 4.069404612153809 3.988853481570784
127.5 4.030501596417349 4.071202716812652 3.989800476022047
128.5 4.031285598819631 4.071946053273192 3.9906251443660694
129.5 4.0336265548431385 4.073503957017812 3.9937491526684643
130.5 4.036000106563788 4.076426661530194 3.9955735515973814
131.5 4.036536838857184 4.077006908270047 3.9960667694443206
132.5 4.03859880448625 4.077897094897246 3.9993005140752556
133.5 4.038013969980681 4.078438625601962 3.9975893143594
134.5 4.042518135555592 4.081864256902422 4.0031720142087615
135.5 4.041886065064283 4.08188549834218 4.001886631786386
136.5 4.044433943236464 4.084035899661815 4.004831986811112
137.5 4.045423193894586 4.085857109452062 4.00498927833711
138.5 4.047253315353088 4.087631229013079 4.006875401693097
139.5 4.048705889344401 4.088329356777606 4.009082421911196
140.5 4.051020288097733 4.090945049638348 4.011095526557117
141.5 4.052111121365399 4.091724540921579 4.0124977018092185
142.5 4.052397881738668 4.091889874102768 4.012905889374568
143.5 4.055975124091078 4.095200889472028 4.016749358710128
144.5 4.0550001753180105 4.093481311486538 4.016519039149483
145.5 4.056051191622776 4.094331202515954 4.017771180729599
146.5 4.059418405415589 4.098648361473718 4.02018844935746
147.5 4.060310879936886 4.100373948716128 4.0202478111576445
148.5 4.06129826649125 4.099285233745868 4.023311299236632
149.5 4.063733573228209 4.10238681707139 4.025080329385028
150.5 4.064612961711822 4.103821940995828 4.025403982427815
151.5 4.065231674216406 4.1043157353376785 4.026147613095134
152.5 4.066723329378011 4.105679303312628 4.027767355443394
153.5 4.067414954602127 4.105254737151994 4.029575172052261
154.5 4.068909696277623 4.107856992089768 4.029962400465478
155.5 4.071119236102394 4.109738690698057 4.032499781506731
156.5 4.071917972554862 4.1110485698609756 4.032787375248749
157.5 4.07452693738396 4.113400364900243 4.035653509867678
158.5 4.073835044404023 4.1121270232717935 4.035543065536253
159.5 4.0765676199567045 4.114739556233023 4.038395683680386
160.5 4.07704571268085 4.116156692952657 4.0379347324090435
161.5 4.077983783661048 4.1153784728621865 4.040589094459909
162.5 4.080430129865546 4.1181543767302164 4.042705883000875
163.5 4.081159143429078 4.119596899962313 4.042721386895843
164.5 4.082226726624264 4.119524659297082 4.044928793951446
165.5 4.084463004600987 4.12252034199608 4.046405667205893
166.5 4.083662771671429 4.121099929228183 4.046225614114675
167.5 4.086051009473154 4.124768809058616 4.047333209887692
168.5 4.086729806925292 4.124974705347245 4.0484849085033385
169.5 4.088296184756576 4.126246223553634 4.050346145959518
170.5 4.089370854774371 4.126950978916508 4.051790730632234
171.5 4.091155362490435 4.128717074244237 4.053593650736632
172.5 4.0911173408038435 4.127343997733014 4.054890683874673
173.5 4.0932514850406525 4.1300605899590055 4.0564423801222995
174.5 4.094210320230523 4.131966849792707 4.05645379066834
175.5 4.094623930371974 4.131589267501718 4.0576585932422295
176.5 4.097653938856663 4.134430443288219 4.060877434425107
177.5 4.098150861920819 4.135335663705673 4.060966060135964
178.5 4.09811042916826 4.135689544222932 4.060531314113589
179.5 4.099323248367537 4.135287901479417 4.063358595255657
180.5 4.100827131874717 4.138311359774809 4.063342903974625
181.5 4.101797205798888 4.139223137426711 4.064371274171064
182.5 4.103361885585755 4.139909754828501 4.0668140163430095
183.5 4.103771545049104 4.141232224786812 4.0663108653113955
184.5 4.105773094490987 4.142362515834262 4.069183673147712
185.5 4.106985559264992 4.144251566544495 4.06971955198549
186.5 4.107632211704355 4.144866634207122 4.070397789201588
187.5 4.109332560912522 4.146924758942676 4.071740362882368
188.5 4.110330536758935 4.146944748767202 4.073716324750668
189.5 4.110513674002478 4.1465738304495305 4.074453517555425
190.5 4.112453563452262 4.149120318071995 4.075786808832529
191.5 4.1118502958945005 4.148591402790357 4.075109188998644
192.5 4.113907673324232 4.150923769930516 4.076891576717948
193.5 4.115019838435823 4.15180739078831 4.078232286083336
194.5 4.11669532336527 4.152946655419808 4.080443991310731
195.5 4.117053477327847 4.154024484309535 4.0800824703461585
196.5 4.117751487347071 4.154206214384154 4.081296760309988
197.5 4.117585222398175 4.15390108236686 4.081269362429489
198.5 4.119472510085598 4.15605627829574 4.082888741875456
199.5 4.121492806323439 4.156971567788321 4.086014044858557
200.5 4.121688584480867 4.15821008296932 4.085167085992414
201.5 4.122172464795003 4.157970442366995 4.086374487223011
202.5 4.123809280819765 4.1595487805410825 4.088069781098448
203.5 4.125383902735957 4.162240252938332 4.0885275525335825
204.5 4.124943518653401 4.16109553161489 4.088791505691912
205.5 4.126297787376662 4.161731893814204 4.09086368093912
206.5 4.127340141562922 4.1626973839587755 4.091982899167068
207.5 4.12821275221582 4.1641937829702655 4.092231721461374
208.5 4.129701229830799 4.166263010699266 4.093139448962331
209.5 4.131148568008933 4.167291999883546 4.095005136134319
210.5 4.131577143612916 4.166112971273211 4.097041315952621
211.5 4.132720379863736 4.168195756454813 4.097245003272659
212.5 4.133178333495124 4.16931705099741 4.097039615992838
213.5 4.133957647973459 4.169099041855971 4.098816254090948
214.5 4.134465485027348 4.1698689095991615 4.099062060455534
215.5 4.13610265378262 4.172655790932943 4.0995495166322975
216.5 4.137559464784228 4.173365821916732 4.101753107651724
217.5 4.1377042865783125 4.1730817420226 4.102326831134025
218.5 4.138810712790047 4.175007122275204 4.10261430330489
219.5 4.140606275779905 4.1762735893493454 4.104938962210464
220.5 4.141101160640489 4.176319955392431 4.105882365888547
221.5 4.1416670419509565 4.176806662606746 4.106527421295167
222.5 4.142288636322372 4.177156100371373 4.107421172273372
223.5 4.144002149414888 4.180066000454778 4.107938298374998
224.5 4.145579219735146 4.181607150032469 4.109551289437824
225.5 4.145609243078908 4.181334637450496 4.109883848707321
226.5 4.145215393793058 4.180469113298552 4.109961674287564
227.5 4.1472268892339725 4.1825456917286346 4.1119080867393105
228.5 4.148253173882184 4.184220746166033 4.112285601598335
229.5 4.149338071604564 4.184069962306518 4.11460618090261
230.5 4.1494785614197625 4.184207719968357 4.114749402871168
231.5 4.150118668488469 4.186494317352719 4.113743019624219
232.5 4.151301014648641 4.187001766861926 4.115600262435355
233.5 4.152842215007514 4.187972963390677 4.117711466624351
234.5 4.153650515435643 4.189719779949864 4.117581250921423
235.5 4.15515788053865 4.189750127103438 4.120565633973862
236.5 4.154538032766011 4.189252572305599 4.119823493226423
237.5 4.155980407635254 4.19096013475473 4.121000680515778
238.5 4.156138624975912 4.190334611477217 4.121942638474607
239.5 4.156840841407703 4.191117587692807 4.1225640951226
240.5 4.1584022138133605 4.193460935447222 4.123343492179499
241.5 4.159095786701499 4.194633674282644 4.123557899120354
242.5 4.159976586394892 4.195937235522679 4.124015937267105
243.5 4.160563417450997 4.195800410481419 4.125326424420575
244.5 4.160426764512765 4.196302957777141 4.124550571248389
245.5 4.162237928073186 4.197165474331162 4.127310381815209
246.5 4.163287778446001 4.198203517720527 4.1283720391714755
247.5 4.164506280002891 4.199373975972765 4.129638584033017
248.5 4.165072913459005 4.200229433589529 4.129916393328481
249.5 4.165358277254418 4.1997664094193565 4.130950145089479
250.5 4.166507348189399 4.200779457677674 4.132235238701124
251.5 4.166127752124577 4.200573882346007 4.131681621903147
252.5 4.16763869441724 4.202711165685117 4.132566223149364
253.5 4.1694896183211165 4.204205768906456 4.134773467735777
254.5 4.1694357285932275 4.204286924101946 4.134584533084509
255.5 4.169713048627412 4.2044324149856 4.134993682269224
256.5 4.170905751765844 4.205971592523109 4.135839911008579
257.5 4.1706288422144056 4.205938488956196 4.135319195472615
258.5 4.17328339059951 4.20820832726232 4.138358453936699
259.5 4.17333665237736 4.20647119906657 4.14020210568815
260.5 4.174225487718034 4.208056685619746 4.140394289816322
261.5 4.173561750209946 4.207290280896439 4.139833219523453
262.5 4.175962913903666 4.210589103298635 4.1413367245086965
263.5 4.175710004059465 4.211114550964531 4.140305457154399
264.5 4.17766272989539 4.211921910684807 4.143403549105973
265.5 4.17762069411804 4.211211296073648 4.144030092162431
266.5 4.179116386674404 4.2133400515499195 4.144892721798889
267.5 4.179399487063791 4.2132973872390656 4.145501586888517
268.5 4.178651592183164 4.213591056048437 4.143712128317891
269.5 4.181648785438063 4.215510784497549 4.147786786378577
270.5 4.181471189752489 4.215055711394432 4.147886668110547
271.5 4.181581489450257 4.216329194394366 4.146833784506147
272.5 4.182998123516586 4.218123875452614 4.147872371580558
273.5 4.183460454893821 4.218797010866144 4.148123898921497
274.5 4.184608325346328 4.2191697623390105 4.150046888353646
275.5 4.18441866891671 4.218539013179785 4.150298324653636
276.5 4.185733612008646 4.220288089235692 4.151179134781601
277.5 4.187034775081716 4.2202598948537124 4.153809655309719
278.5 4.187184334831036 4.22052511621904 4.153843553443032
279.5 4.188525082642804 4.222188704187957 4.154861461097651
280.5 4.1881387312650755 4.223459194006106 4.152818268524045
281.5 4.1891052419278 4.2232365411293245 4.154973942726276
282.5 4.190725066033089 4.225607142674178 4.155842989391999
283.5 4.190353498304674 4.22451306467387 4.156193931935478
284.5 4.190566596548951 4.224153721184395 4.156979471913507
285.5 4.192069670381175 4.225973516486384 4.158165824275965
286.5 4.1922270183745445 4.225372668180067 4.159081368569022
287.5 4.194172080099648 4.228806811693199 4.159537348506096
288.5 4.193821141572614 4.22833683625059 4.1593054468946375
289.5 4.195009561899628 4.2289013271896 4.1611177966096555
290.5 4.196527306512348 4.2305790359516 4.162475577073096
291.5 4.1964894394681735 4.230124815348186 4.162854063588161
292.5 4.196548896291472 4.231099801765156 4.161997990817788
293.5 4.19694544467721 4.2301468112337774 4.163744078120643
294.5 4.196815468048217 4.2301154340536264 4.163515502042808
295.5 4.199757044650553 4.233299571888657 4.16621451741245
296.5 4.199425076870178 4.233609768987752 4.165240384752605
297.5 4.1993039843126745 4.232075000953777 4.166532967671572
298.5 4.200734661195623 4.23398516680318 4.167484155588067
299.5 4.201967047238272 4.235820117895292 4.168113976581251
