centre 	 rate 
312.5 	 0.1854667067527771 
317.5 	 0.17299912869930267 
322.5 	 0.16534200310707092 
327.5 	 0.15952318906784058 
332.5 	 0.15523768961429596 
337.5 	 0.1514633595943451 
342.5 	 0.13773693144321442 
347.5 	 0.14152102172374725 
352.5 	 0.13183161616325378 
357.5 	 0.1268993467092514 
362.5 	 0.1258232146501541 
367.5 	 0.12209339439868927 
372.5 	 0.11727076768875122 
377.5 	 0.11480818688869476 
382.5 	 0.10540193319320679 
387.5 	 0.11295511573553085 
392.5 	 0.11225715279579163 
397.5 	 0.09847164899110794 
402.5 	 0.1038488894701004 
407.5 	 0.1040070578455925 
412.5 	 0.1037236675620079 
417.5 	 0.09871095418930054 
422.5 	 0.09209476411342621 
427.5 	 0.09258222579956055 
432.5 	 0.09706524014472961 
437.5 	 0.08314725756645203 
442.5 	 0.0888829231262207 
447.5 	 0.08835525810718536 
452.5 	 0.08354124426841736 
457.5 	 0.07702111452817917 
462.5 	 0.07559988647699356 
467.5 	 0.0746762603521347 
472.5 	 0.08317874372005463 
477.5 	 0.07473350316286087 
482.5 	 0.07625814527273178 
487.5 	 0.07453527301549911 
492.5 	 0.06924587488174438 
497.5 	 0.0632118359208107 
502.5 	 0.06501506268978119 
507.5 	 0.0647796243429184 
512.5 	 0.05575501173734665 
517.5 	 0.05358164757490158 
522.5 	 0.0580158531665802 
527.5 	 0.05755297467112541 
532.5 	 0.05264758691191673 
537.5 	 0.04793504625558853 
542.5 	 0.05097911134362221 
547.5 	 0.04306073859333992 
552.5 	 0.04541514813899994 
557.5 	 0.0375722274184227 
562.5 	 0.03071351908147335 
567.5 	 0.033221304416656494 
572.5 	 0.02811182104051113 
577.5 	 0.025964245200157166 
582.5 	 0.02518634870648384 
587.5 	 0.018741022795438766 
592.5 	 0.01534839253872633 
597.5 	 0.019740315154194832 
602.5 	 0.01592354290187359 
607.5 	 0.016342466697096825 
612.5 	 0.015262535773217678 
617.5 	 0.011510876007378101 
622.5 	 0.009057346731424332 
627.5 	 0.010947470553219318 
632.5 	 0.006930393632501364 
637.5 	 0.0062011550180613995 
642.5 	 0.004943836014717817 
647.5 	 0.006690546404570341 
652.5 	 0.0037468739319592714 
657.5 	 0.006012202240526676 
662.5 	 0.003934263251721859 
667.5 	 0.0034827692434191704 
672.5 	 0.00214300025254488 
677.5 	 0.0028598727658391 
682.5 	 0.0022662016563117504 
687.5 	 0.0018586914520710707 
692.5 	 0.0021850941702723503 
697.5 	 0.0029619664419442415 
702.5 	 0.0015224094968289137 
707.5 	 0.002675684867426753 
712.5 	 0.0009837920079007745 
717.5 	 0.0021760808303952217 
722.5 	 0.0016154901823028922 
727.5 	 0.0009116980945691466 
732.5 	 0.0016154900658875704 
737.5 	 0.0010369934607297182 
742.5 	 0.00093280547298491 
747.5 	 0.002169281942769885 
752.5 	 0.0019460807088762522 
757.5 	 0.0018628793768584728 
762.5 	 0.001690785400569439 
767.5 	 0.0019870672840625048 
772.5 	 0.00043529534013941884 
777.5 	 0.0020771881099790335 
782.5 	 0.0012301946990191936 
787.5 	 0.00121019477955997 
792.5 	 0.001587584032677114 
797.5 	 0.0008016980718821287 
802.5 	 0.0010369934607297182 
807.5 	 0.0007616981165483594 
812.5 	 0.0018339867237955332 
817.5 	 0.0011911813635379076 
822.5 	 0.0018518927972763777 
827.5 	 0.0008437919896095991 
832.5 	 0.00039320136420428753 
837.5 	 0.0006784966681152582 
842.5 	 0.0009037920390255749 
847.5 	 0.0015475840773433447 
852.5 	 0.0006505906349048018 
857.5 	 0.0009648993727751076 
862.5 	 0.0009258860372938216 
867.5 	 0.0015296780038625002 
872.5 	 0.0008537920075468719 
877.5 	 0.0013413021806627512 
882.5 	 0.000578496721573174 
887.5 	 0.0008558860281482339 
892.5 	 0.001212288741953671 
897.5 	 0.0007116980850696564 
902.5 	 0.0010590874589979649 
907.5 	 0.0010169934248551726 
912.5 	 0.0007816980942152441 
917.5 	 0.001640785369090736 
922.5 	 0.0003352953353896737 
927.5 	 0.0009669933933764696 
932.5 	 0.000793792016338557 
937.5 	 0.0005484967259690166 
942.5 	 0.0013043826911598444 
947.5 	 0.00042640272295102477 
952.5 	 0.0008137919940054417 
957.5 	 0.0012022886658087373 
962.5 	 0.0014254901325330138 
967.5 	 0.0002952953218482435 
972.5 	 0.0008748993859626353 
977.5 	 0.0010790873784571886 
982.5 	 0.0006616981117986143 
987.5 	 0.0010311813093721867 
992.5 	 0.0008358860504813492 
997.5 	 0.001100194756872952 
1002.5 	 0.0003252953174524009 
1007.5 	 0.00042640272295102477 
1012.5 	 0.000569604046177119 
1017.5 	 0.0005405906704254448 
1022.5 	 0.0009169934201054275 
1027.5 	 0.0009790874319151044 
1032.5 	 0.0007858859607949853 
1037.5 	 0.0007828054367564619 
1042.5 	 0.0006516980938613415 
1047.5 	 0.0006316981161944568 
1052.5 	 0.0009269933798350394 
1057.5 	 0.001162288710474968 
1062.5 	 0.0009269933798350394 
1067.5 	 0.00020320137264207006 
1072.5 	 0.00044849669211544096 
1077.5 	 0.0002332013682462275 
1082.5 	 9.999999747378752e-06 
1087.5 	 0.00020320137264207006 
1092.5 	 0.0009069934021681547 
1097.5 	 0.00018320136587135494 
